generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,generation_rank
7,g007_1417404bd2e7a119,163,gaussian_0395,gaussian,2.95363512730307,"[2.140277648746757, 1.4994631350872818, 0.4909813834093269, 1.1150519831541275, 1.9206253373078843, 0.1729989421885526, 0.013768914604392002, 1.9633647537889665, -0.36952679030518293, -0.8399185878825941, -1.333515852555668, 0.19364250845591677, -0.5930808650492356, -0.14370781623367432, -0.18601876369774545]",g007_1417404bd2e7a119,,,,,True,,11,-0.025693610000000033,0.0320691761,848.0435000000034,0.04109250114759276,0.0320691761,1.3697500382530923,0.5817437020072838,0.7820984709676879,0.023462954129030635,1,0.6283325121528797,0.0,-0.3444038470362256,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025860505634244114,0.0327460052710703,0.04172609031375616,0.010563105359928758,0.6492223893009516,0.07617459713157224,0.08660649244890971,0.41104999999999997,775.817446231842,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5267480417426865,38.745721039849926,1000038.7457210398,0.009001018014404597,0.0,1.0,0.45148177620256597,0.23710991374475068,0.05309399769826455,1
7,g007_3be98b52a5b7f41f,1,hall_of_fame_best,best,2.9838306516429696,"[1.989362268700703, 1.5768072041604755, 0.5259233789363239, 1.3668826283012092, 1.803162384971303, 0.05054796982626877, -0.1600213342849676, 1.873464031080827, -0.3704990663306118, -0.8730950086084733, -1.2408533044990107, 0.07046962378869272, -0.4122169712153869, 0.28123939671016973, -0.2550135076442019]",g007_3be98b52a5b7f41f,,,,,True,,11,-0.025786687999999947,0.0323064568,1035.1728000000003,0.04133594596691368,0.0323064568,1.3778648655637895,0.5817437020072838,0.7822015844905017,0.02346604753471505,1,0.6285860485333787,0.0,-0.3445810960935991,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02602295058345659,0.03290262314731839,0.04194969090521974,0.003758288758585018,0.6497348297088686,0.07086053480063283,0.08221512249766974,0.41,759.8350515365601,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5239443492378808,38.774592428661805,1000038.7745924287,0.0098849666382797,0.0,1.0,0.4401811665939587,0.23613302774262562,0.04286834906651889,2
7,g007_4879e94f4ddd73fc,0,current_mean,state_mean,2.8724603757982914,"[2.0558133785258423, 1.4732893059490553, 0.45761257945261813, 1.2517617222384119, 1.9314277290111799, 0.03940871457335758, -0.13800599900997604, 2.028277516122122, -0.2520917144046796, -0.7461159279074402, -1.1647997821983274, 0.090765616944074, -0.34525730176474106, -0.23026786356512727, -0.03483155862592983]",g007_4879e94f4ddd73fc,,,,,True,,11,-0.025105880999999997,0.031537226,831.5093000000015,0.040310071750881776,0.031537226,1.343669058362726,0.5817437020072838,0.7821294926865843,0.02346388478059753,1,0.6284157939960948,0.0,-0.34445717244187984,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025561657557172227,0.03246828015169669,0.04132296641190225,0.02571590913680551,0.6493642563108785,0.08836839801651113,0.09668395273901928,0.41090000000000004,776.0706295967102,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5357590835106625,38.8228174205563,1000038.8228174206,0.007619121121179372,0.0,1.0,0.4448427006385581,0.22665175689721645,0.04792573077584215,3
7,g007_943748603b4cd145,172,gaussian_0352,gaussian,2.9427083817557365,"[2.1702746177906564, 1.3420738595155202, 0.5309182189251581, 1.1468060565986158, 1.7872350452774226, -0.09114664831608653, -0.22498265607868184, 2.228019067161287, -0.187102588874181, -0.5294228127113354, -1.4755453763860205, -0.04283165531039945, -1.2143636086126715, 0.26324302442904257, -0.24776977061582597]",g007_943748603b4cd145,,,,,True,,11,-0.02666877599999995,0.0312385623,1084.6885000000002,0.041073974581347185,0.0312385623,1.3691324860449063,0.5817437020072838,0.7820028847307156,0.023460086541921464,1,0.6281103655322321,0.0,-0.34423953715776445,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02671069914735921,0.03212385786497165,0.041778028831787134,0.023910238587734268,0.6491875628966203,0.08466618438405867,0.0926913028097292,0.41195,700.6333258152008,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5269614075274561,38.823254152229346,1000038.8232541522,0.005852998476556339,0.0,1.0,0.4683634681106785,0.2617880926739838,0.06179165452683218,4
7,g007_39f0bf3ab91c6fc7,151,gaussian_0602,gaussian,2.8920338655765256,"[2.1374171931231047, 1.5708912152333836, 0.550692543001293, 1.4126337250570713, 1.9704032001093643, 0.006641124588495841, -0.2640743282451923, 2.21292185209888, -0.26972286608498774, -0.6688143030425409, -1.1679747800728668, 0.1963857825528536, -0.9253373704161909, -0.0873969739207974, -0.2991661400601177]",g007_39f0bf3ab91c6fc7,,,,,True,,11,-0.025053579000000048,0.0316357586,933.2381000000023,0.04035471524997689,0.0316357586,1.34515717499923,0.5817437020072838,0.7821192945105773,0.023463578835317318,1,0.62838076945418,0.0,-0.34443964208276845,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025637998997151332,0.03247846104379875,0.041378224035735094,0.028640395669314738,0.6492588874393714,0.08829136434349902,0.09589763726447499,0.4103,751.4864251613617,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5352449356058091,38.86481866647355,1000038.8648186665,0.00759638530394785,0.0,1.0,0.45545208366083045,0.2323613350440819,0.09518004574869743,5
7,g007_24ecdb4819b764e6,156,gaussian_0582,gaussian,2.93467139317666,"[2.153153319230181, 1.5559077111330342, 0.5556229944137439, 1.054135806196645, 1.7577413707897869, 0.035985280942693224, -0.06944186803312485, 2.0580921538759167, -0.19366734618861411, -0.8503430304081389, -1.2820144169218728, -0.08370704659889269, -0.9246862053867781, 0.09081021173563611, 0.16917299177338244]",g007_24ecdb4819b764e6,,,,,True,,11,-0.024745024000000004,0.0323768431,850.9463000000032,0.04075016787551425,0.0323768431,1.3583389291838084,0.5817437020072838,0.7820985184237492,0.023462955552712477,1,0.6283306367848674,0.0,-0.3444039286117736,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025357843963908756,0.03290201577278339,0.041539895190171476,0.027538134378714003,0.6490485236516068,0.08133928490772074,0.08857713014463907,0.41045000000000004,676.5882480144501,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5306906075847094,38.87854133691219,1000038.8785413369,0.009849547680541332,0.0,1.0,0.458266323069628,0.23961023883386223,0.03979736181265113,6
7,g007_6e4cb2f16ee8bf14,176,gaussian_0496,gaussian,2.9485771511076972,"[2.0768600956696064, 1.542731024026582, 0.5780465344169429, 1.052510291430666, 1.8476090509585574, 0.018179295392007053, -0.06903258765719827, 2.18546414963008, -0.28388661243989227, -0.7544705087999859, -1.3164933490234083, 0.35105177062652737, -0.08314340903144896, -0.20513485513941546, 0.00020774304904031676]",g007_6e4cb2f16ee8bf14,,,,,True,,11,-0.024618357000000035,0.0326548376,635.6799000000028,0.040895010943412455,0.0326548376,1.3631670314470818,0.5817437020072838,0.7821462708593286,0.023464388125779858,1,0.6284543448550469,0.0,-0.34448601361830594,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025041159943377796,0.033315877421658695,0.04167742050181148,0.007630188454396429,0.6498187230217889,0.07278611960942681,0.08369485282229966,0.41,790.7937679290771,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5290224865502506,38.88388103972938,1000038.8838810397,0.012726442638875079,0.0,1.0,0.44502334741095295,0.24017769958384855,0.07071798988702278,7
7,g007_438a80e147037f17,134,gaussian_0366,gaussian,2.8852642079795765,"[2.057225685947959, 1.4656091376734455, 0.46509727381656035, 1.0606719980743262, 1.9248607748047923, 0.11154990762077274, 0.08244490756062497, 1.9878687013451848, -0.3238378733954933, -0.790933200310549, -1.3257735312278967, 0.04711002295650994, -0.0695916861946978, 0.47017609350047873, 0.1290239087000749]",g007_438a80e147037f17,,,,,True,,11,-0.025057887999999973,0.0316974302,842.4783000000025,0.0404057524655143,0.0316974302,1.3468584155171435,0.5817437020072838,0.7821154112795329,0.023463462338385983,1,0.6283748683089856,0.0,-0.34443296692490943,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02540581687615528,0.03269093683079503,0.04140232942745815,0.032146478852354735,0.6494123939061466,0.08709587407968673,0.09404120952717071,0.41095,721.234288930893,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5346571528833526,38.94678608575327,1000038.9467860857,0.008925752638922733,0.0,1.0,0.44025346276314975,0.24730350470286394,0.043311702107756506,8
7,g007_6ed939357c30d278,130,gaussian_0499,gaussian,2.883993759054552,"[2.082508579494266, 1.5775491685318819, 0.5808643464526306, 1.256478239151127, 1.88757675090441, 0.06889277404588673, -0.20439280626749348, 2.1158361419700324, -0.1604120219268033, -0.7842930117351739, -1.1642970848757905, 0.19756351888139523, 0.42616289979519156, -0.7135793298629534, -0.02644316399194363]",g007_6ed939357c30d278,,,,,True,,11,-0.024418013000000016,0.0319969906,603.6298999999999,0.04024980455014233,0.0319969906,1.341660151671411,0.5817437020072838,0.7821656900784556,0.02346497070235367,1,0.6285013106293575,0.0,-0.34451939467436205,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02502009321232425,0.03284894949817159,0.04129235458879551,0.025285859947731047,0.649781138135476,0.08776394965038424,0.09639799431118073,0.41,763.6343214511871,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5364531656417596,38.95446910933132,1000038.9544691093,0.00971976792603045,0.0,1.0,0.4546916990162249,0.23460616034562476,0.05317562999894614,9
7,g007_3021e03a6f0d44dc,175,gaussian_0604,gaussian,2.9196028246207772,"[2.2024906997751312, 1.647389823609512, 0.5769061771305559, 1.170315905233223, 1.7923740584168875, 0.08610679544274352, -0.07809021073680578, 1.8437377684708183, -0.359375197530143, -0.5443872174053672, -1.2256688324980938, 0.11575360655544747, -1.1155058585137485, 0.3737717997543314, -0.13876346175046436]",g007_3021e03a6f0d44dc,,,,,True,,11,-0.025839940999999977,0.0314904488,969.1351000000031,0.040735131232253335,0.0314904488,1.357837707741778,0.5817437020072838,0.7821421598264168,0.0234642647947925,1,0.6284415471188084,0.0,-0.3444789468758596,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026007959067115356,0.032513284329448264,0.041635652903783,0.031220671796681674,0.6493414495287587,0.08643287170588226,0.09308399566096148,0.41009999999999996,792.5561275482178,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5308637808078064,38.96896876263928,1000038.9689687627,0.007964322652828934,0.0,1.0,0.4486577472017701,0.23327094627859032,0.048967130192581594,10
