candidate_id,source_name,source_type,vector,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,population_index
g007_1f87f3eb2c0f045a,gaussian_0204,gaussian,"[2.163198537370196, 1.6027005338496738, 0.5544934721592047, 1.3557590061899785, 1.7323627291489225, -0.08410901564505474, -0.005001384116855717, 2.1650213236808047, -0.09063785441792568, -0.7900854867937601, -1.198583185409702, 0.13431087401883424, -0.3085712629939173, 0.019813460389262322, -0.009909135608920133]",2.8133659256322465,-0.02552792446146379,0.031784507131170564,1009.0535761899446,0.041142712172148516,0.446608654652467,0.24006571185521225,0.05297258831104766,30
g007_a4f41d486d943692,gaussian_0236,gaussian,"[2.0145735035341574, 1.6730731116054978, 0.48516476109514123, 1.432441752110145, 1.9721444577158325, 0.057409760551905095, -0.04497312774351633, 2.1000269739311292, -0.3041927676473122, -0.5675805564623511, -1.0646042715773616, 0.22654333405201957, 0.018002063583600125, -0.43745295376571863, -0.20654494038721033]",2.815677929099396,-0.024405633023501516,0.032528883093231334,1030.7081198065644,0.04112477484653733,0.4367270741907161,0.21697653525147725,0.08478533525457894,31
g007_94744dc9a3bc47d2,gaussian_0031,gaussian,"[2.0639062882354406, 1.5052307742211994, 0.5787301765368864, 1.3379904887749212, 1.9968070714719626, -0.03823287187201134, -0.00932649703226876, 1.9579093111178054, -0.263125217918154, -0.6854182428854994, -1.0305083427400794, 0.11930894518021058, 0.2659558070627061, 0.13674586691605187, 0.004007326712421988]",2.8181605079203074,-0.024792645336209396,0.0322772446680402,1071.9221305485553,0.04121356653818956,0.4310035481362331,0.2255271355120311,0.05978683553780017,32
g007_429534adfdd0eabe,gaussian_0553,gaussian,"[1.9921566841421878, 1.4404520527931333, 0.4489858869156399, 1.4110792414272135, 2.0072997581860683, 0.13745004720585954, -0.26859532418531146, 1.9980603552321092, -0.01677921635115892, -0.598466435052338, -1.1229494995289613, 0.017252334264540647, -0.35052304837736936, 0.05201878082394659, 0.19684568023516832]",2.8200763272123073,-0.024210795192460943,0.03289521317127012,917.6478785176914,0.04119311528117662,0.44399152809781894,0.23561193401476233,0.04663568183948079,33
g007_306e0ab1ab1892d7,gaussian_0314,gaussian,"[1.9331039149323648, 1.4682624950459584, 0.44946915028133094, 1.2492310638334483, 1.8738929025094662, 0.08381012158123702, -0.06844280211472878, 1.9580657929489864, -0.06755486949532227, -0.6582023189591932, -1.212940900139572, 0.012857360374243745, -0.0678316208147739, 0.07009124016744803, 0.24448782309554892]",2.821484485687081,-0.024353900952483576,0.03287029012904093,916.625612326512,0.04121953838668901,0.4405226734822022,0.2375652366126053,0.014160908791731146,34
g007_0698589001e20c6c,gaussian_0598,gaussian,"[2.382097520608614, 1.3181055977662672, 0.513317391115194, 1.2400316636833502, 2.120025461142059, 0.03383214706424882, -0.2880108799515861, 2.122903460446377, -0.23215215931641883, -0.47655182206900987, -1.003979238186744, 0.021086394695750937, -0.7292661932873451, -0.2852690319667211, -0.1254626564458209]",2.822167880370001,-0.02530005480787101,0.03192591653921299,1121.624923336618,0.04117759565532776,0.45043093013342633,0.22282423964045567,0.0795557995516131,35
g007_9516db47258b6710,gaussian_0038,gaussian,"[2.140837633129472, 1.379201591507336, 0.5684340053155423, 1.4125453416273788, 1.8372261442961741, 0.16454524552292915, -0.35719819901141314, 2.3447182979882037, -0.1588543159180245, -0.944457525989719, -1.245357256064809, 0.1625951304349948, 0.0989203958286895, 0.00559613912108764, -0.1705312010900021]",2.8221816734595264,-0.025259323156809455,0.03218440169948337,996.0792884249713,0.04108096293722711,0.45940909067450136,0.2534068770416877,0.08124575616448,36
g007_5dd4c9ee04d87781,gaussian_0541,gaussian,"[2.16759756087123, 1.55303808538408, 0.39569690640135724, 1.3342369495017234, 2.139723027213668, -0.0037672858930133737, 0.078349916867716, 2.0069078243791787, -0.22592253026415107, -0.5843527669886115, -1.0960523025403732, -0.11054028268666952, -0.31002567735406406, 0.05035305409402627, 0.02876265854134038]",2.8222988762136003,-0.02473500915452742,0.03226383550406872,1198.292199448697,0.04119177418348175,0.4333113185847211,0.2210295513646331,0.08725279445267331,37
g007_34a310f3ec7ebe36,gaussian_0657,gaussian,"[2.081016308927788, 1.5636241232037942, 0.4983109944810555, 1.301155595454176, 1.78700060482455, 0.024373141745763, -0.05811646803771253, 2.2943945058474773, -0.1718224080471038, -0.7717125911983446, -1.3709842567280695, -0.1266480873329738, -0.055379121842175694, 0.0045762890007125245, 0.14683656664442582]",2.8237868509203876,-0.024935463538804825,0.03244409100885587,1064.435728215165,0.041127131565708824,0.4501327116725628,0.24935041770268473,0.07194298029938806,38
g007_659a1f0bbdbff0e0,gaussian_0065,gaussian,"[2.39112729644008, 1.341102307794456, 0.4881884413658695, 1.2137685305139578, 1.92700405851281, -0.024973681222708377, -0.06736365515360893, 2.159019570702776, -0.17626279456782107, -0.584432299470593, -1.2180810265056288, 0.1989631525313318, -0.8774253370285767, 0.16991093884729538, -0.12995792996070007]",2.8239506227823563,-0.026532158226955205,0.03102295735207629,1078.8087071775408,0.04121022386136718,0.45628918011812536,0.2423937816116869,0.06068246961786955,39
