generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,generation_rank
2,g002_2b2965b279fbe7a7,98,gaussian_0276,gaussian,3.0536126073057686,"[1.888485910623166, 1.289310418565609, 0.33498289818476573, 1.378098012074175, 2.2450380327629667, -0.12506600976863216, 0.027764717267660832, 2.0728985120833494, -0.33137738684091944, -0.831351493702766, -0.926976774227326, 0.10818252785867964, -0.8605830514203279, 0.6282488105175572, -0.26705945962327676]",g002_2b2965b279fbe7a7,,,,,True,,11,-0.025048351999999996,0.0331164805,1178.8474999999999,0.0415225386822962,0.0331164805,1.3840846227432066,0.5817437020072838,0.7822396041816266,0.023467188125448797,1,0.628718401503521,0.0,-0.3446464508039187,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025818335075410558,0.033797759401241294,0.04253087074832079,0.05226271042414653,0.6517803786719868,0.0804444116535879,0.08335751392534085,0.41174999999999995,778.9849145412445,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5217954080567597,40.16372976262403,1000040.1637297627,0.01654344782688227,0.0,1.0,0.43546385961772605,0.22070852159648735,0.11472837903390892,1
2,g002_c8d526cc2fe04e4c,136,gaussian_0090,gaussian,3.104188435724112,"[1.6929926236154755, 1.6196928816848135, 0.23815335448984415, 1.1179249278945105, 1.6617874775205554, -0.03088796702397417, 0.0636775726574591, 1.5716395405065846, -0.265332756051544, -0.5144400528971145, -0.5195545571658751, 0.01371584483191167, -0.15537105572628648, -0.5159060351838729, 0.1768158617618779]",g002_c8d526cc2fe04e4c,,,,,True,,11,-0.02497585499999999,0.0338012881,829.9907000000021,0.04202761485262073,0.0338012881,1.4009204950873577,0.5817437020072838,0.782398607337689,0.02347195822013067,1,0.6290591860593878,0.0,-0.34491977246690136,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025373744652724947,0.034703603899800414,0.04299031334307684,0.04384385770267676,0.6492214077254462,0.06625365546943712,0.06966119022493819,0.41,753.46284532547,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5159785733545676,40.51018108756801,1000040.5101810875,0.02513734126026971,0.0,1.0,0.39112554056000176,0.1596019983090859,0.010028553142722895,2
2,g002_17f816733a2a3d3a,79,gaussian_0141,gaussian,3.014349901500391,"[1.7481203253156594, 1.7890299669911554, 0.4806009797667413, 1.2075736189682216, 1.5423663985785268, -0.0890956220388846, 0.35735073601105205, 1.8811654144725884, -0.2288026646296693, -0.8634778766235499, -0.8798065259576433, 0.2987046664594781, -0.9353996040435075, 0.4615302451781239, -0.07610405324957682]",g002_17f816733a2a3d3a,,,,,True,,11,-0.02484550200000002,0.0327718175,891.7425000000003,0.04112530841082303,0.0327718175,1.370843613694101,0.5817437020072838,0.782427633078492,0.02347282899235476,1,0.6291354081843046,0.0,-0.3449696668459945,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025399220416096942,0.03388086837914287,0.04234422794042039,0.05333732996025861,0.6502394482549239,0.09066351658382857,0.09479116228995907,0.41,780.018082857132,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5263702087771772,40.52227378303571,1000040.522273783,0.01772885624978161,0.0,1.0,0.4294944726093517,0.21631325433692078,0.04527274244693028,3
2,g002_ef9fd038c7ae3881,115,gaussian_0284,gaussian,3.0725554919621056,"[1.9840509314908994, 1.556385003672125, 0.47176306408681123, 0.9697529843709871, 1.6721154157569929, 0.35808206659004693, 0.14652151019889978, 1.6752952386384914, -0.07838707972270545, -0.4459241820373887, -0.9471809455578026, 0.16583834477863593, 0.07323211743066524, -0.5672220941568508, 0.07889738268945301]",g002_ef9fd038c7ae3881,,,,,True,,11,-0.026392926999999955,0.0323808487,490.6861000000026,0.04177446538448599,0.0323808487,1.3924821794828666,0.5817437020072838,0.7821835122021329,0.023465505366063986,1,0.62853992304689,0.0,-0.34455003037117454,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026354933102216992,0.03357785951644131,0.04268553793181246,0.0660758685432592,0.6494056299290454,0.08386302153726843,0.0857932844869443,0.41,727.9652736186981,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5188940318489597,40.540421308704495,1000040.5404213087,0.015170825228742118,0.0,1.0,0.4104843096625207,0.19284405450810815,0.01263489116327567,4
2,g002_f112fd94aa1629a5,176,gaussian_0152,gaussian,3.2283033527279152,"[1.933338673679244, 1.5992524800500978, 0.27598624145176553, 1.096989660606466, 2.028821057772358, 0.166228368724215, 0.31215820208989414, 0.8173491852263658, 0.014363065138041364, -0.8466161948694972, -0.21505149218150368, 0.04665865603835055, 0.46422878911069737, -0.30293054778173795, 0.15736609634481524]",g002_f112fd94aa1629a5,,,,,True,,11,-0.02717165899999996,0.0335137138,637.6467000000011,0.04314473392524966,0.0335137138,1.4381577975083222,0.5817437020072838,0.7823244974984231,0.023469734924952697,1,0.6289026813675772,0.0,-0.3447923798728602,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027031778587664833,0.03434404697458644,0.04370618510239866,0.03633637873137055,0.6499204731943102,0.06853047621640193,0.0712990027278312,0.4105,743.1555330753326,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5031129951112436,40.6341531308724,1000040.6341531309,0.021470895102889128,0.0,1.0,0.37398237771584175,0.15270074404118109,0.05029602138361132,5
2,g002_ff0f9c8e44f72ee0,126,gaussian_0086,gaussian,3.0860078688806736,"[1.662330879563909, 1.5446458133963623, 0.43477544535251933, 1.253916806870884, 1.6444728886261457, 0.06932046071192205, 0.07174971141392719, 1.5572573814971342, -0.01771075580591544, -0.3797200458152515, -0.7794625827668105, -0.08880871341565211, -0.3635608588287649, -0.2119065859220497, -0.026103796644124256]",g002_ff0f9c8e44f72ee0,,,,,True,,11,-0.026348985000000047,0.0325589829,835.2031999999999,0.04188503763890776,0.0325589829,1.3961679212969254,0.5817437020072838,0.7823643924697061,0.023470931774091184,1,0.6289937975751683,0.0,-0.3448609581336052,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026351470999850857,0.03382999765816414,0.04288203313052417,0.0669251275534517,0.6502917562697559,0.08641734206669636,0.08809227340081285,0.41,697.9630947113037,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5176205991185917,40.91091423220458,1000040.9109142323,0.017334321723768333,0.0,1.0,0.39363538713935053,0.1737735573547646,0.0,6
2,g002_eb588a42e459f278,1,hall_of_fame_best,best,3.1836644025468948,"[1.825023275813646, 1.4214449326056637, 0.5946924083921948, 1.0499970850457627, 1.6264099393268208, 0.02382718505608355, -0.08718898338747821, 1.6138738566501698, -0.12404548244477717, -0.4946189413552219, -0.37883841849507965, -0.03424417377226979, -0.11236965097135541, -0.39275198955716295, -0.1504114910432131]",g002_eb588a42e459f278,,,,,True,,11,-0.02527094799999996,0.0340673783,885.6729000000014,0.042417061155318306,0.0340673783,1.41390203851061,0.5817437020072838,0.7822093115153922,0.023466279345461763,1,0.6286141826767667,0.0,-0.3445943786179545,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026063409346823323,0.03477970104417957,0.043461809804730675,0.05854782333261783,0.6510632474362137,0.06733373427249525,0.06959464625485523,0.41,763.7030308246613,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.511493418636783,41.112424273118954,1000041.1124242732,0.02574847358056216,0.0,1.0,0.38696163918932075,0.16097755373052586,0.00054613169387498,7
2,g002_0383ae83471a1e0e,99,gaussian_0314,gaussian,3.060499085301435,"[1.8170151276416784, 1.6057254911854417, 0.16655296091909452, 0.9803029322123321, 1.7567388327920426, -0.0006537194549411443, 0.24160009447500996, 1.610738953125508, -0.09634137771337617, -0.7875089571656917, -0.38202639989534254, 0.08521620034044418, -0.18215305326308975, -0.3038500004884098, 0.0466498225516202]",g002_0383ae83471a1e0e,,,,,True,,11,-0.023937459999999966,0.033817779,840.4339,0.04143240480281635,0.033817779,1.3810801600938785,0.5817437020072838,0.7823825968773562,0.023471477906320683,1,0.6290297221773925,0.0,-0.3448922509651172,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.024918594751092624,0.03467184265389375,0.04269745937858068,0.07422905500774106,0.6498511768623222,0.08187595780592426,0.08497663329789187,0.4104,776.6053140163422,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5228334571844087,41.45445587043028,1000041.4544558704,0.024811111129295713,0.0,1.0,0.39460546649250616,0.16061242405405726,0.024563332432323653,8
2,g002_44f3e461e93d5c1d,164,gaussian_0767,gaussian,3.2218452761213188,"[1.9385014864925534, 1.5756368093852484, 0.3758662397384854, 1.2177759472565801, 1.6642866219505321, 0.003126970914199967, -0.02252065282035065, 1.2274602893823043, -0.1001490299281462, -0.5685341377291224, -0.8701048245172042, -0.5803853693545694, 0.24641561750867963, -0.3104186504266563, 0.24134438952723516]",g002_44f3e461e93d5c1d,,,,,True,,11,-0.028532462000000036,0.0328588037,998.1434000000008,0.04351783965658888,0.0328588037,1.4505946552196296,0.5817437020072838,0.7822556851298663,0.023467670553895988,1,0.628720890313801,0.0,-0.34467409347230377,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027772843606554708,0.03366195053724579,0.04364009344589135,0.07614592974574325,0.6497048144225936,0.08415555036868419,0.08447851838516364,0.41015,773.0033962726593,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.4988160306271614,41.49979556026697,1000041.4997955603,0.015426817746646851,0.0,1.0,0.3945919856835006,0.1817119240072881,0.0165542575544994,9
2,g002_148c01a841a5d9f7,88,gaussian_0609,gaussian,3.0345337634410834,"[1.6583753492426354, 1.3580876021428376, 0.4672218849433499, 1.1991551034025432, 2.0171258618276173, -0.05589737869890869, 0.31394689034884266, 1.431531774819599, -0.36252836268401467, -0.6446812577993821, -0.5247328769642343, 0.06278656393546425, 0.2570752707214463, 0.20600459114022968, 0.14019318466014305]",g002_148c01a841a5d9f7,,,,,True,,11,-0.02554656700000002,0.0324523944,876.9858000000022,0.041301149957097334,0.0324523944,1.3767049985699114,0.5817437020072838,0.7823617009984305,0.023470851029952913,1,0.6290203685766804,0.0,-0.3448563315750944,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025867112288387208,0.03391480322663089,0.04265350367837471,0.08498626316985959,0.6525872611435674,0.09476129022977718,0.0966207240379477,0.41,763.9725999832153,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5243450860955858,41.66002762241263,1000041.6600276224,0.018302899890103343,0.0,1.0,0.39050703048909113,0.17340715222080627,0.03620686300650188,10
