candidate_id,source_name,source_type,vector,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,population_index
g002_01daab8993271b68,gaussian_0603,gaussian,"[1.8780506480851236, 1.0895627156466676, 0.42513376290351823, 1.3976272303732624, 1.7561455638334882, -0.06721223280154194, 0.0713771067565716, 2.0870047522014934, -0.29422607853552685, -0.23639348258120266, 0.1746228859076951, 0.2380150859082234, -0.9797878162360947, 0.40539649417269474, -0.3478288975443897]",2.809224975528094,-0.025071386239144067,0.030520717957901906,1381.279221300625,0.04171045855973354,0.4242821962857334,0.15873737990747352,0.05559548558272935,14
g002_aa2089fef9970485,gaussian_0587,gaussian,"[1.977774140321876, 1.4437800593837808, 0.6450593286642794, 1.361758123354421, 2.113448067288205, -0.19295641717883932, 0.3088661070651085, 1.621133429130998, -0.19018296754909908, -0.9572283749947729, -0.3887350960230512, -0.3405263063089734, -0.7661660443919172, -0.028079625773536482, 0.06778290107722201]",2.8177117062636103,-0.024135207169880935,0.032390263337015356,1352.0539699399233,0.041304168698103216,0.43243704191499893,0.1797020340725317,0.078175665085937,15
g002_c25ffca9516d1754,gaussian_0241,gaussian,"[1.722104008382209, 1.439857571386837, 0.48120345677777454, 1.1787043647601472, 1.5609638272311026, -0.16061247379311522, 0.5551718656153024, 1.7157977083717921, -0.23349559458907965, -0.2862779936763867, -0.015554432484132977, -0.06627134361105264, -0.610123158999778, 0.3565829876319935, 0.059304853095853885]",2.8199316129581553,-0.025300521762419814,0.030769687488495095,1318.390651957532,0.041736427277169245,0.39741334594240413,0.14150960644914554,0.0,16
g002_34c15a9b515da18e,gaussian_0083,gaussian,"[1.7601209115265182, 1.6977549475774238, 0.3404823355652935, 1.0778087858400465, 1.5528052357710227, -0.2379496904791166, 0.7406995427938958, 1.272419313546755, -0.15900863740206733, -0.4669079651291863, 0.43241107625051944, -0.2536863328516779, 0.3519816105899532, 0.3326328195037902, 0.06755966606768694]",2.827695091139876,-0.025036610085861,0.031027045593374436,1453.9948619581883,0.04179785158363827,0.38405356606229313,0.11907011871444356,0.01789576870784378,17
g002_7b9f50c80ff80eba,gaussian_0702,gaussian,"[1.5258726087628487, 1.3144667013133218, 0.5181426152577919, 1.3818935609048262, 1.7134392994481256, 0.3460195867590012, 0.5917823282733143, 1.7864362652327865, -0.4425763287264707, -0.4601162151235369, 0.11208184602221691, 0.19939339191888558, -0.8915516919079729, -0.03495202919605847, -0.2538025656634393]",2.8319071709413457,-0.024591447448693793,0.03131856405939515,1185.7845678738267,0.041861328258300946,0.41266655334975677,0.14844882821310265,0.02342518476335392,18
g002_7d393d132dc10d59,gaussian_0709,gaussian,"[1.6308289498433843, 1.4784384419937755, 0.30547244470983265, 1.1524008066446096, 1.7801775878269652, -0.041495885657338236, 0.23002544302386696, 1.7153256757572632, 0.0554804474854767, -0.1009187795317179, -0.24725509962498715, -0.14455751859365087, 0.010978580276378769, -0.6233796378971411, -0.10116040121325881]",2.8493643698103464,-0.02360950685988128,0.032760718276649406,1155.16883680494,0.04179333101162902,0.3961032250858426,0.14628586096162968,0.002462957597038534,19
g002_131484ad0a2ab3ff,gaussian_0475,gaussian,"[1.9904310029483772, 2.0104377746894233, 0.4126486872914458, 0.7661555368690003, 1.7426096887186024, -0.1662145212060589, 0.5295718989219027, 1.9098967446383792, -0.0700946223279422, -0.4937744490399315, -0.5411456348981629, -0.09621281970760923, 0.582429295943516, 0.7056095072540652, 0.6909919581900611]",2.853772331614348,-0.021000264118385403,0.03456412235190611,1020.0278990020015,0.04167294454436234,0.41531362648290115,0.20322065910983367,0.07871191571432914,20
g002_a64d925c301e0ebd,gaussian_0046,gaussian,"[1.8628165414244948, 1.8744272608014951, 0.3886110779006485, 0.9823797140347716, 1.7659333042788385, 0.06517737057648153, 0.19674790910984635, 1.7566057883814472, -0.23686087964014724, 0.006784014403387273, -0.42542191169947036, 0.3315748658267153, -0.0442345840946467, -0.700522598371599, 0.058939741056210165]",2.8539730576163085,-0.022458626065634424,0.03378322793362691,856.8907653437309,0.04169556721000526,0.4042079022873102,0.15982211772863902,0.052422374782589126,21
g002_1492175ca32d65e3,gaussian_0663,gaussian,"[1.6072678894725885, 1.6294796136126357, 0.2113785902838362, 0.977389986672096, 1.8914002502803897, 0.1949337640684721, 0.6610472514232741, 1.5182473218017607, -0.16339219931005602, -0.2436031318679221, -0.43251056949331046, 0.13708429299675967, 0.7063473203579149, -0.6292157848764954, 0.4466655770371432]",2.8569419305364767,-0.02405429332297815,0.03266199987156171,724.1546256103211,0.04178164838883217,0.4039361948483242,0.15634401097921474,0.019572115222593823,22
g002_cf5de39e1b587e6e,gaussian_0324,gaussian,"[1.884159924332691, 1.6063331467250312, 0.5664014162125838, 1.5814549327673375, 1.3575067844962194, 0.0330143972968851, -0.05671927596367937, 1.7759174272197704, 0.14013995695986567, -0.5195775671883187, 0.03439549598678382, -0.03623689342071252, -0.5230772124730112, -0.36986737111924306, -0.059545365157199256]",2.8583663006990463,-0.026034444451107808,0.030904734138326555,1033.5085234671205,0.04186004822122912,0.40988037386468434,0.16152626884427743,0.027449702065272825,23
g002_e4098a48a37263cf,gaussian_0549,gaussian,"[1.8232520052728474, 1.476350188321153, 0.2590647966995332, 0.7343446756775966, 2.0237378112479596, 0.021619910170634873, 0.4094783465408792, 1.6435874931655268, -0.23213384926312286, -0.30399404546229347, -0.3350764005311026, -0.01793369706114637, 0.06217991974015602, -0.027135416634545134, -0.04218540356552024]",2.862668940529038,-0.021837098582870862,0.0343105714334144,1249.2357814696625,0.0417887025070054,0.39435325147864464,0.1590461700589099,0.016866761183659047,24
g002_1b599c84711eef3e,gaussian_0577,gaussian,"[1.9325847212583533, 1.2218612125993709, 0.41941636007592015, 1.0133128444813584, 1.93100902368159, 0.0807148999455989, 0.2616855277038788, 1.820492420798891, -0.15678776806888178, -0.4850193540981702, -0.4533971712836938, -0.2300411020159772, 0.3150250357266434, -0.4752127364344337, -0.007482418169169593]",2.8657312223461826,-0.024398543928909167,0.0325105360430325,1178.2741008083067,0.041833393304614774,0.4115438381917211,0.18050650247912084,0.012423202725459975,25
g002_6e905cc8559d5435,gaussian_0256,gaussian,"[1.7172348311205934, 1.3459554735286448, 0.33703523619259157, 1.2980485795054524, 1.9128279742519814, -0.16954497683749853, 0.4276955540058762, 1.9345988587194731, -0.2900198504440925, -0.8596226335912194, -0.438372392519671, 0.18247000824369916, -0.0915336682348403, -0.08048093132872144, -0.22193106072819424]",2.8675210840178784,-0.0242276207561819,0.03273371210216465,1261.302635089909,0.041768523585349986,0.4130854537334984,0.18709934340280274,0.047380786845503196,26
g002_ab81506fa9fc185b,gaussian_0373,gaussian,"[1.9854010704942322, 1.6407467811465553, 0.5367705569216839, 1.5823343259860287, 1.375054527741014, -0.17440763133939255, 0.362841711053239, 1.342426575966595, -0.04206453196068244, -0.526128078765649, 0.031918265162265785, -0.41228156418054435, 0.04518881587791507, 0.7203697560148781, 0.21291300937432917]",2.879948887091171,-0.02898834129542882,0.028354701856746392,1387.7966996782452,0.042015007565919124,0.3974640064296302,0.14714410268205758,0.03213166356758398,27
g002_92c071c4b4b5a776,gaussian_0585,gaussian,"[1.4995675993892237, 1.3766333122357621, 0.34252785985383727, 0.9896091938116367, 2.2663635225105647, -0.010910920743301258, 0.8332872928120026, 1.3851859934231279, -0.1702093603765148, -0.39892350963170514, -0.09398654167248195, 0.11092929637973883, 0.3466608485352008, 0.18917704715095918, 0.16619696799638764]",2.882539405703934,-0.022911648894837433,0.03333375507995866,1082.0714270853168,0.042052650949166215,0.38809001418398376,0.1490735063213283,0.055458389809647894,28
g002_8bd297ca1fe9f50a,gaussian_0379,gaussian,"[1.6673768100630617, 1.481601745857067, 0.5288548766953545, 1.2809116326815546, 1.5941914338529415, -0.04194903105422168, 0.5399239565296321, 1.7037346397332735, -0.1073898581158617, -0.7512878384303259, -0.41575789515430794, -0.42867086123167064, -0.26767199932982455, -0.06456268080047942, 0.23365343749093503]",2.8868138278546263,-0.02555227060075571,0.03187808397087309,1237.9956627906795,0.04196232128120088,0.4055432332120043,0.17642758023353866,0.0005266643279911742,29
g002_672e6ef5c462013d,gaussian_0218,gaussian,"[1.812071810979318, 1.31203260957008, 0.5819589551713735, 1.1274006369264342, 1.8749010927396523, -0.21373533012546878, 0.23181898857294142, 2.2001160512292954, -0.057439394556581036, -0.7399713428386245, -0.6510499652487566, -0.09754660527145648, -0.48158543116526226, -0.24301171486765383, 0.14422077410656386]",2.8874265534823524,-0.023161743597339912,0.033847908373361144,1098.048379499749,0.04185046952358716,0.4282895592902649,0.20295147067145175,0.04225320770287559,30
g002_ed39347b0b085a98,gaussian_0181,gaussian,"[2.168777959958546, 1.5812091240736594, 0.32859972423342587, 1.1695670504582112, 1.767047225171845, -0.11837278475690821, -0.022551711211992398, 1.2644805839504278, -0.06871331404496936, -0.43299512160353093, 0.7003633509425891, -0.12560702819625585, 0.48225599897223465, -0.3886535371894706, -0.14154987722477583]",2.8913230640066887,-0.024208353258730275,0.03250755600407346,1331.1116991880008,0.04212140469334807,0.3912326579751771,0.13049516071725498,0.0477482802305222,31
g002_a03e136ebd035b5c,gaussian_0559,gaussian,"[1.6429510633661633, 1.5524189856396515, 0.25166755485607056, 1.003235738566264, 1.8329949703667925, 0.17531535385385727, 0.5836809895233621, 1.3911971582005644, -0.31472041951870056, -0.228321524410302, -0.21804461820239374, 0.10025130041174236, -0.5999571310135301, -0.1597289262950069, -0.040720783316763196]",2.8915383860220487,-0.024376232492161365,0.03278864786864494,1142.1524380526535,0.04201638223244977,0.3868368738414322,0.13495116613690458,0.007396456894459924,32
g002_c25471709a2a9ae4,gaussian_0029,gaussian,"[2.0329997350121474, 1.5905207706319189, 0.43044982950252897, 0.8199957460383916, 1.8177412567790427, -0.06261172906712477, 0.40248061380506905, 1.4748064978628368, -0.24620253265334577, -0.5253854183138212, -0.2591101372361123, -0.1848082376369383, -0.16004799820822502, -0.4535418332864244, -0.20824020897488751]",2.8951173444048353,-0.023851629716095224,0.033483977905301096,1349.1895322280216,0.04191682729881303,0.39691354928655515,0.1520755519203528,0.022278558913441614,33
g002_bfff58dd1e1ffb57,gaussian_0681,gaussian,"[1.7894751275057894, 1.2784362080972231, 0.28450789151889955, 1.168394411468328, 1.6801067902040772, 0.3189657650686691, 0.4688953790760635, 1.9491800285225116, -0.27926138137238254, -0.3503634640779204, -0.36440056658826625, 0.7340976400404491, -1.1629475549084627, -0.582328609259776, 0.03996315616232761]",2.8969608402458187,-0.02617501478203066,0.03129848638183987,613.0904863803735,0.04208921740516783,0.4333711685129843,0.18517662900528165,0.02263897955890842,34
g002_fb1b3de42b0410b6,gaussian_0680,gaussian,"[2.0919077300141624, 1.9718988795392716, 0.498946464386677, 0.870334794599657, 1.9880155061455302, -0.12482929190995554, 0.2936639088223826, 1.8746647476258975, 0.017139537644001, -0.8732721926779572, -0.7054497059316772, -0.5239810905946269, 0.5948858013301384, -0.31402785343855877, 0.28447658812242116]",2.897261402808962,-0.02021741594764037,0.03595641912599072,1229.2330107593589,0.04170164315699432,0.42877020507799124,0.2155790152564692,0.08985525315018213,35
g002_3b8a4f6f4e0db543,gaussian_0272,gaussian,"[1.7576794073591413, 1.2054841609605251, 0.24908981800372795, 0.8662897093325275, 1.8972031974450403, -0.10037822207570338, 0.3404079155074123, 1.9772426766984443, -0.12295031853057285, -0.5135100417690915, 0.09394433632077384, -0.036112457026639226, -0.07188698611367847, -0.5688969999738014, 0.13481972339257045]",2.9030196409161815,-0.02154841895823223,0.034499562506035905,1138.0709536058603,0.04222396689986491,0.4067281738862367,0.15771868436599631,0.005664885454100155,36
g002_563f2577ad785481,gaussian_0262,gaussian,"[2.0171507212080613, 1.4098076233612877, 0.5162514937707781, 0.9912010190137035, 1.6520289411790108, 0.10697651087909854, 0.14483269339449537, 1.6430157002293873, -0.027835412235126422, -0.8111358652080898, 0.11618220214881916, -0.3356616198587497, 0.23543989751448674, -0.16812118853965133, 0.14277634816376378]",2.903209701479181,-0.023662697407853317,0.0333944868641257,1185.7366001243172,0.042104605044920994,0.40159390117663724,0.15798708529791833,0.0,37
g002_1b924c9a3ef666ed,gaussian_0338,gaussian,"[2.209381053888216, 1.5436598345530497, 0.26911606515585595, 0.6905687204418843, 1.9788215616482305, -0.15460600862797436, 0.4622383257587507, 1.7364901830991262, 0.1849290254114331, -0.29171154580691383, -0.717993483842338, 0.20968816056803102, 0.653649247101384, -0.8658618009344986, 0.08695134003050119]",2.907829316003955,-0.024620180513081902,0.033031023156134286,772.2785057716974,0.041972733745788034,0.4236809135986776,0.1943584433485864,0.04813884443967009,38
g002_f8c71b930467abb9,gaussian_0456,gaussian,"[2.405457724767758, 1.178955433172915, 0.5092886179962147, 0.8561259135622881, 1.8028117618981043, 0.20771227161565678, 0.2687732330651683, 2.147676743991933, -0.23581701842820035, -0.6273850566837369, -1.0230834732309884, 0.012448625758404622, -0.4488024860682753, -1.2558921460468788, 0.054570853396080865]",2.9140451490447403,-0.027320574190992652,0.031247094550079804,809.9747288173967,0.04187473064125437,0.465978608019842,0.22339996580774765,0.0505658807798852,39
g002_eb96c153609c3f72,gaussian_0527,gaussian,"[1.9490383499550334, 1.7611376447698393, 0.33386340050913693, 1.0547973226990095, 1.7437423380465844, -0.16702843509483947, 0.4642445016011401, 1.8235438523406082, -0.08936395426331001, -1.137805320703151, -0.8384170588366713, -0.2763736558511872, -0.1577073702459498, 0.17932657612327263, 0.16222326409531584]",2.9259069027525295,-0.02343972692690921,0.03445570161939264,1286.1315877966845,0.04192541133590639,0.42581900622611774,0.22003115438748433,0.04725995981851305,40
g002_61513490312c8106,gaussian_0390,gaussian,"[1.353313592683675, 1.674258623630867, 0.36182151751343666, 0.9077773470529795, 1.7941628914456793, 0.055826283446936534, 0.807981652878403, 1.3905002432257374, -0.3472656264733422, -0.0713014235616069, 0.1880626946785135, -0.22371349323194648, -0.7086326883947338, -0.36484493437867715, -0.20506773846924767]",2.9271208815451355,-0.02188184120472958,0.03441483198067154,1445.193953790429,0.04242841494112158,0.387002329765153,0.11497933410776924,0.00798666970252583,41
g002_b91144a384ebf8aa,gaussian_0590,gaussian,"[1.559111926084766, 1.2962062806713777, 0.4279003101345741, 1.272088274721905, 1.9856661065290337, 0.25637476978439083, 0.3566723580247063, 1.5618831802308544, -0.1882300734304076, -0.6056776061438635, 0.26455891805327614, 0.20401556349482472, -0.018005145430393776, 0.08795591833411387, -0.2356107995276599]",2.9272195614158063,-0.022875603020176327,0.03375884819677448,1158.2207308616307,0.04239305077561432,0.3917732643886786,0.13389459077625607,0.04436332610695086,42
g002_c55e09ec999807e5,gaussian_0155,gaussian,"[1.5371013645629241, 1.4760846624479598, 0.5719532871741468, 1.5703858202536385, 1.6927106492911523, 0.2049671214470207, 0.11890166622018952, 1.374601649836419, -0.05650000541501686, -0.4154395662956931, -0.010641614660471518, -0.014935817992720264, 0.12169324511383944, 0.2015207643819228, 0.26272802694961034]",2.9339227289320937,-0.025648362569799854,0.03209357281294855,945.1884940612254,0.042359438501001975,0.3851907419090584,0.13739915522277002,0.010885374037342195,43
g002_1d80bb2f5c47ad2f,gaussian_0511,gaussian,"[1.8308382936137084, 1.4629185807240743, 0.437027829759898, 1.2932750665810633, 1.5147361168364644, -0.026269534861187178, 0.138022786639513, 2.178664378090882, -0.5465182529773058, -0.2706437161010491, -0.7354788255539315, 0.326057610432709, -1.1583560624896965, 0.4549483322225828, -0.2352975138318345]",2.933946557996717,-0.026334297455062772,0.03175279632738515,1261.3192196716263,0.04205026437168395,0.42434851042965305,0.20595912469864242,0.10099343580603236,44
g002_23b180089f35b254,gaussian_0038,gaussian,"[1.8955662317624185, 1.6418110408309563, 0.2935454052600618, 1.2547596132213434, 1.4607859794649942, -0.2565836882714117, 0.15635624451928154, 1.4681745847032468, -0.056033476461936974, 0.07679933272176159, 0.06944832689794389, 0.19293664142342787, 0.3802399677370932, 0.733235719901881, 0.0034352815314624818]",2.934922986271701,-0.026756414385744387,0.03091184309812417,1236.5613123978255,0.042450529636879425,0.3830197550337427,0.1288792257132636,0.027405814604219012,45
g002_a1b0712ff8f7638e,gaussian_0647,gaussian,"[2.00975652438494, 1.2389307319663598, 0.29345722219238735, 1.1963762113871734, 1.5972167818255603, -0.09440568695820624, -0.05577924749193064, 1.3698877548812332, -0.11733869711809651, -0.39251633195919633, 0.9518356894970499, 0.07074934990566431, 0.6627297246974362, 0.14316965895357814, -0.3803171418560116]",2.936052005170976,-0.025381429429825242,0.031667377411669535,1444.2867278076155,0.04261736449858041,0.4011970108946355,0.1290685841469971,0.0,46
g002_af1253a7c56d0094,gaussian_0230,gaussian,"[1.6994517552509556, 1.5853066069351114, 0.27703512796357016, 1.4059400876941994, 1.5091863693156324, -0.10580073398983797, -0.046512650833429536, 1.549201475059287, -0.0478988021734551, -0.3273853000078453, 0.04909343729356594, -0.06835309187059038, -0.42668063664663997, -0.4034498349418595, 0.3196932526747713]",2.936555821609254,-0.025173377808137887,0.03269875864515362,1029.411162584529,0.042299258464247425,0.3898513079298065,0.1396015093390786,0.003619320894097232,47
g002_d34645bb2b475dfb,gaussian_0260,gaussian,"[1.8399319895721455, 1.3283147003395015, 0.4171763347731538, 1.0545598338192492, 2.1677011817157354, 0.08103770535309897, 0.1072814761227788, 1.53500223255605, -0.10645191513529513, -0.5465667873464148, -0.1644186880999597, -0.07846341222965861, 0.15267425664526602, -0.1946287676733982, 0.03652391401996419]",2.939054506266179,-0.022686443644358123,0.0345807490280448,1129.995411725111,0.04222304368031939,0.39492302765872916,0.15270307889795778,0.05117598973462328,48
g002_3e995406fc49955e,gaussian_0121,gaussian,"[1.7683077212908678, 1.5302157122185933, 0.3818670073102721, 1.0871680395011043, 1.8530256105842642, -0.09670707848116752, -0.025045506932368344, 1.533694936595859, -0.10337486043694069, -0.39624871621146307, -0.2620269681297416, -0.16785257321772237, 0.4281069041215331, -0.4855612578906995, 0.03632497402931869]",2.9443321193805554,-0.02306166368352236,0.03459929628065821,1175.6405169022219,0.042223212554696965,0.394713076915103,0.15339717560344418,0.009880242274398354,49
g002_f1a78aa917b63ec7,gaussian_0281,gaussian,"[1.7970200398317486, 1.3547486695923334, 0.4648278049059015, 1.1788615995662042, 1.5415978107415287, -0.07941255771331117, 0.7071518375115735, 1.3276573995691134, -0.2991509724582516, -0.3525068729533595, 0.13930427022403552, 0.06397038686112119, 0.4505391071876845, 1.4703471110706898, 0.22507702936102156]",2.9482993827397284,-0.02801499482659675,0.029684861164363224,1310.1856406033148,0.042635658295454175,0.4084935070416914,0.1453656395108786,0.0,50
g002_33c9a7af4ec565c6,gaussian_0047,gaussian,"[1.939317223218361, 1.2954162812052925, 0.37480593728951767, 1.2249116114804655, 1.4792355394466037, 0.04854797113907762, 0.483941449178921, 1.8144668931161632, -0.23131285917187652, -0.7664083054957137, -0.34060867786387405, -0.42264917002343466, -0.13258021199458211, -0.2155354155034699, -0.028594759677464072]",2.949552375350058,-0.027605905739697678,0.030699870814710276,1380.9724900113542,0.04241931645925121,0.40604963901252605,0.1783573236525667,0.0,51
g002_677da2ea59ddfa53,gaussian_0389,gaussian,"[1.564437615523416, 1.3381326293811295, 0.3593436928815437, 1.6240835488648826, 1.4988024803411404, 0.12439718604428233, 0.5924321453097692, 1.569616683311478, -0.08179109994140128, -0.8725043463154831, -0.08659107235428029, 0.14169645980288453, 0.7098999926111524, -0.10529010354694776, 0.2278763352841088]",2.9508789638399167,-0.028448697328823602,0.029710432660958207,875.7247830646447,0.04251383193661508,0.40043205332140386,0.1760448964202276,0.0,52
g002_26857e887c3dc0cd,gaussian_0316,gaussian,"[2.166652623107749, 0.9706692760391353, 0.27229316595047426, 1.046187788080743, 1.5729322610715517, 0.21440271182557358, 0.6362073473980809, 1.887302348245611, -0.3240444749626463, -0.6981274074502305, 0.10633838800948653, 0.18342127864824387, -0.6075929545849057, 0.453907151310753, 0.12591968340400034]",2.954999279950525,-0.028326414579321613,0.029413883321465065,1116.4152101489926,0.042691321462328694,0.41514178323078643,0.1667520935656711,0.01758798457187185,53
