generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,generation_rank
5,g005_717d1a103d4acfc8,1,hall_of_fame_best,best,2.914733834831619,"[1.898634526255158, 1.5053858213836644, 0.4909886716763421, 1.4424372451411926, 1.9522237966636806, 0.06079107740434541, -0.1974906023026306, 2.1897905729215434, -0.2786793596881165, -0.8788728693409259, -1.2026510143273523, 0.17763529943001372, -0.08830567526285638, -0.5498035988916342, -0.02143062902209752]",g005_717d1a103d4acfc8,,,,,True,,11,-0.024843174000000023,0.0321144402,713.5302000000011,0.04060197733797768,0.0321144402,1.353399244599256,0.5817437020072838,0.7821940983731166,0.023465822951193496,1,0.628562396035269,0.0,-0.3445682276820301,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025325244613259718,0.032821606357628284,0.041456312650988945,0.009158858021331076,0.6497405664560298,0.08097248377656376,0.09236950089472865,0.41,749.018196105957,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5323972805816267,38.803112765773925,1000038.8031127658,0.009472594883450725,0.0,1.0,0.4520915026105906,0.23192353419655284,0.0825794134713671,1
5,g005_12a6c110989519ca,190,gaussian_0321,gaussian,2.964904189550695,"[2.2200052406465627, 1.3259874248741894, 0.3782535347117742, 1.1282536319922976, 1.9021781120909032, 0.1780950765915347, -0.393464309349134, 1.9772731414438534, -0.191439155912842, -0.40889222384851304, -1.0572832900827969, 0.3573283229915781, -0.9175567053810199, -0.18478496558543817, 0.0782228514163766]",g005_12a6c110989519ca,,,,,True,,11,-0.025691305000000053,0.0318675741,595.3426,0.040933915420125866,0.0318675741,1.364463847337529,0.5817437020072838,0.7820543988390258,0.023461631965170773,1,0.6282499728557757,0.0,-0.34432808836705564,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02621242898827139,0.03267956809971341,0.04189326443056183,0.02823949192466669,0.6496345254210952,0.07891553253086508,0.08524812292725073,0.4131,753.4875686168671,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5285744335168403,38.834221848555494,1000038.8342218485,0.0086110274264521,0.0,1.0,0.44715388971472186,0.22840864500376337,0.03340155066811857,2
5,g005_53dc65bdfadade76,173,gaussian_0181,gaussian,2.993708596375116,"[2.0066708263336412, 1.4345365673917927, 0.5595153860751803, 1.3543575855356647, 1.9536991278080353, -0.08353108087202418, -0.16262994081593207, 1.856719274666696, -0.4880980248178821, -0.9098123816458737, -0.9468725151446152, 0.054308643810092275, -0.6515148432258082, 0.06672481717612647, -0.2700101230262019]",g005_53dc65bdfadade76,,,,,True,,11,-0.025653888000000014,0.0324476092,1119.5436000000009,0.04136386481353585,0.0324476092,1.3787954937845284,0.5817437020072838,0.7821072666050687,0.02346321799815206,1,0.6283601179003727,0.0,-0.34441896647344583,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02613438105291969,0.03295718374363754,0.042061643255240214,0.02632099424183629,0.6494435272737773,0.07420912277619683,0.08027194837847958,0.4103,745.4322040081024,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5236228149319312,38.921231084393845,1000038.9212310844,0.010158721457652153,0.0,1.0,0.43802857405452483,0.21293569977227428,0.06770694275121439,3
5,g005_887b744061ccc60a,137,gaussian_0494,gaussian,2.8795044278324027,"[2.0918352631142145, 1.4664262068623612, 0.4363115697989547, 1.363645750246595, 1.962109622411332, 0.03731083798349606, -0.23571458887345165, 2.17559703148122, -0.08168614943698184, -0.8496181165056051, -1.1982988031568942, -0.26382139658368325, 0.0023206836250646568, -0.0806356836570643, 0.08253132195973208]",g005_887b744061ccc60a,,,,,True,,11,-0.02482203999999999,0.0316633506,927.7448000000004,0.04023308888191559,0.0316633506,1.3411029627305198,0.5817437020072838,0.7821318873134043,0.023463956619402128,1,0.6284258306088466,0.0,-0.3444612887336623,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02554101941584303,0.032479343313703675,0.04131889900384445,0.032323257356553906,0.6493638398829821,0.09173708083817463,0.09914147351230335,0.41125,776.2083251476288,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5366456757713687,38.97870570600574,1000038.978705706,0.007553368432697514,0.0,1.0,0.44772981998620554,0.24270602183622053,0.061427623624332336,4
5,g005_82cb0d24049e25d2,155,gaussian_0687,gaussian,2.9838087290862596,"[2.0920494469699737, 1.72838938112009, 0.5190428278000907, 1.1673428493862592, 1.871914817270815, 0.09572756625214143, -0.08796894233491992, 1.8609656900856386, -0.302002673084071, -0.546065402628458, -1.3908733275260297, -0.17126845666502477, -0.8946783839816592, -0.054587106018954, 0.11382219378469523]",g005_82cb0d24049e25d2,,,,,True,,11,-0.025046789000000014,0.0328521404,936.4009000000005,0.04131107318954367,0.0328521404,1.377035772984789,0.5817437020072838,0.7822364904428138,0.023467094713284415,1,0.6286691173044937,0.0,-0.34464109838015883,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025157446445955408,0.03350431067644144,0.04189792292685429,0.021676972330771236,0.6497209912975891,0.07186744319384893,0.07917598435766966,0.41,755.5615084171295,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5242308027335048,39.08761089030284,1000039.0876108903,0.014154706003897826,0.0,1.0,0.448205586488756,0.23458877391524613,0.054774176845221144,5
5,g005_d85529436219db2c,144,gaussian_0044,gaussian,2.993389303538691,"[2.001017253312546, 1.342975351706932, 0.3730899557258401, 1.3303191568741088, 2.0363691655662923, -0.022166053554060667, -0.25494895236170523, 1.9114099141548233, -0.2252581427115624, -0.8458047723213526, -1.0007010409805717, 0.24775457250367938, -0.2626726614144993, -0.1626017100302834, 0.0529197302125439]",g005_d85529436219db2c,,,,,True,,11,-0.02519393000000003,0.0327188132,734.8970000000008,0.041294731456463014,0.0327188132,1.3764910485487674,0.5817437020072838,0.7821499627818049,0.023464498883454143,1,0.6284838099879749,0.0,-0.3444923599224663,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025831413506012743,0.03322898909832148,0.042088331402123626,0.03012475747405225,0.6502311865947958,0.07560715537866991,0.0811908530668514,0.41185000000000005,744.0658645629883,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5244190063464695,39.13372632152711,1000039.1337263215,0.011988454440408625,0.0,1.0,0.43675199553692884,0.2219148210896884,0.05462107831060834,6
5,g005_75c6b77c215b7093,180,gaussian_0276,gaussian,3.0679220868725685,"[2.01438453192642, 1.4939535801099577, 0.3263709127902761, 1.1545170547902208, 1.93702915357524, 0.15678462324760872, -0.1056514330254279, 1.6090923460576307, -0.10234092859026786, -0.6690406923047453, -0.9195547084275344, 0.16414224911050224, -0.8447405832622823, -0.671808317981863, -0.026663733333775492]",g005_75c6b77c215b7093,,,,,True,,11,-0.025656659000000026,0.0332845333,694.8386000000028,0.042025281772298584,0.0332845333,1.4008427257432863,0.5817437020072838,0.7822176480250111,0.023466529440750332,1,0.6286375413670905,0.0,-0.34460870882830347,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025930477457385994,0.0337390472700783,0.042552473157979685,0.009792166893497602,0.6500650131485379,0.06041524840765582,0.0683174985100423,0.41125,743.187520980835,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.516005442851444,39.203016995305575,1000039.2030169953,0.015879245213975827,0.0,1.0,0.43531199937534104,0.1918342101513871,0.03134734734493209,7
5,g005_0a16f7bd5a78847f,169,gaussian_0695,gaussian,2.921722927287329,"[1.7910820547278548, 1.5890827563014462, 0.32927959144878916, 1.4398734471820291, 1.9752210498500646, 0.07129264612570492, -0.16110795225898256, 1.9549129302477803, -0.225908832722329, -0.5453611721964223, -1.233035751192863, 0.14229889815708524, -0.2255194640663441, 0.007726515382078969, -0.11047337495779934]",g005_0a16f7bd5a78847f,,,,,True,,11,-0.02467040499999995,0.032240635,865.0685000000012,0.04059664306401759,0.032240635,1.353221435467253,0.5817437020072838,0.7823413890575736,0.023470241671727204,1,0.6289399543146403,0.0,-0.3448214159571223,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.024994921001715364,0.03326465109336453,0.04160869005682911,0.03906832690713665,0.6493372854417367,0.08564608843861074,0.09118763616605555,0.41,730.9309623241425,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5324587140677127,39.352768911257435,1000039.3527689113,0.012683454292531239,0.0,1.0,0.43208216052744286,0.2302863582309163,0.05557522245234266,8
5,g005_c48b989e703186f9,157,gaussian_0425,gaussian,2.9162916290894136,"[1.8386895140317545, 1.729551772995405, 0.37409744681347845, 1.2118594453187883, 1.8720191569059599, 0.11573476959671115, 0.0807363481835089, 1.8236722254170432, -0.09793380968250803, -0.7664099665423678, -1.157326651273777, 0.2799884317205126, 0.3974821222521674, -0.4724653533028257, 0.2129474458368853]",g005_c48b989e703186f9,,,,,True,,11,-0.024260316999999976,0.0325773771,474.09600000000137,0.04061832689385534,0.0325773771,1.3539442297951783,0.5817437020072838,0.7823676532606,0.023471029597817997,1,0.6289955959870098,0.0,-0.3448665633354881,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.024588931727741393,0.03355838893809879,0.04160265654537266,0.03592055888688313,0.6489198238152768,0.08402587395417126,0.09016756024955444,0.41,776.3182771205902,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5322089868754842,39.43963661517325,1000039.4396366152,0.014858157911901485,0.0,1.0,0.437306432845287,0.22350878478236144,0.032795121627321386,9
5,g005_96090438a4cde83c,188,gaussian_0648,gaussian,3.027808394170233,"[2.442087114097415, 1.3295157157019173, 0.3692930717422884, 1.2931198329827074, 2.2465858363788653, -0.15245981335864936, -0.14454964484545663, 2.21821970322625, -0.26807596282149576, -1.1234299246106751, -0.8735762163766707, 0.01875813039158491, -0.10375365778146495, -0.4685715602749184, -0.22670586318246372]",g005_96090438a4cde83c,,,,,True,,11,-0.02577567199999997,0.0323363131,1018.8350000000028,0.04135241724437417,0.0323363131,1.3784139081458058,0.5817437020072838,0.7820188645162066,0.023460565935486195,1,0.6281777779400235,0.0,-0.34426700593041454,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02655085855984936,0.03277938226890962,0.04218336155638183,0.04551153441891568,0.6500806972992211,0.0847947183552613,0.08860440793201642,0.4142,752.5548980236053,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5237546536950085,39.456614901801785,1000039.4566149018,0.009001899923673888,0.0,1.0,0.44614194005354274,0.22422702893979504,0.13485275671246844,10
