experiment_id,phase,scenario,target_id,policy_id,controller_variant,actual_action_delay_steps,controller_action_delay_steps,actual_slew_scale,controller_slew_scale_estimate,calibration_token,trusted_calibration_model,success,failure_reason,pending_at_350ms_count,pending_commands_applied,pending_queue_fully_drained,zero_action_while_pending_count,monitor_estimated_delay_steps,monitor_estimated_slew_scale,monitor_transition_count,physics_signature,issued_command_signature,wall_time_s,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,stage3_4_horizon_steps,stage3_4_best_endpoint_step,stage3_4_best_endpoint_ms,stage3_4_window_start_step,stage3_4_sustained_box_max_error_m,stage3_4_endpoint_velocity_m_per_s,stage3_4_endpoint_late_velocity_rms_m_per_s,stage3_4_post_arrival_velocity_rms_m_per_s,stage3_4_final_velocity_m_per_s,stage3_4_sustained_Ip_safety_max_error_A,stage3_4_ip_terminal_abs_error_A,stage3_4_ip_hold_rms_error_A,stage3_4_ip_sustained_max_error_A,stage3_4_ip_tracking_pass,stage3_4_target_tracking_pass,stage3_4_tracking_minimum_signed_margin,stage3_4_tracking_mean_signed_margin,stage3_4_hold_rz_rms_m,stage3_4_endpoint_evaluations,action_rms,delta_action_rms,issued_mode_coefficient_rms,repair_excess_rms,gate_label
s41r8_92e96732f722bf8c594f,oracle_queue_tail,drain_pending_h37__nominal__d0__s0.9,nominal,drain_pending_h37,r8_oracle_queue_tail,0,0,0.9,0.9,,True,True,,0,0,True,0,,,0,physics_4d3a7a593d4be50078d8,cmd_28ec48caac6bcabed0a0,696.6564676761627,38,-0.011319685999999995,0.0152147418,96.88550000000032,0.0189637459163337,0.0152147418,0.07746721167734892,0.046572786892147694,0.6513190973212921,0.41155,37,27,270,25,0.0152147418,0.05703896272417457,0.07679413613780922,0.038734220431176664,0.07746721167734892,344.27900000000227,96.88550000000032,254.82317768153243,344.27900000000227,True,True,0.22532788322651087,0.7461597647981346,0.019700676091112007,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.01584799800000003,""endpoint_velocity_m_per_s"":0.06648671701582425,""endpoint_late_velocity_rms_m_per_s"":0.09364119407577196,""post_arrival_velocity_rms_m_per_s"":0.04175745611670559,""final_velocity_m_per_s"":0.07746721167734892,""sustained_Ip_max_error_A"":344.27900000000227,""position_signed_margin"":0.47173339999999897,""endpoint_speed_signed_margin"":0.33513282984175763,""endpoint_late_speed_signed_margin"":0.0635880592422805,""post_speed_signed_margin"":0.5824254388329442,""final_speed_signed_margin"":0.22532788322651087,""ip_signed_margin"":0.9655720999999998,""minimum_signed_margin"":0.0635880592422805,""mean_signed_margin"":0.4406299518572487,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true,""stage3_4_ip_terminal_abs_error_A"":96.88550000000032,""stage3_4_ip_hold_rms_error_A"":249.54851620046756,""stage3_4_ip_sustained_max_error_A"":344.27900000000227,""stage3_4_ip_terminal_signed_margin"":0.9515572499999998,""stage3_4_ip_hold_rms_signed_margin"":0.8960214515831385,""stage3_4_ip_sustained_signed_margin"":0.9139302499999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":true,""stage3_4_tracking_minimum_signed_margin"":0.0635880592422805,""stage3_4_tracking_mean_signed_margin"":0.7062742527063546},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.0152147418,""endpoint_velocity_m_per_s"":0.05703896272417457,""endpoint_late_velocity_rms_m_per_s"":0.07679413613780922,""post_arrival_velocity_rms_m_per_s"":0.038734220431176664,""final_velocity_m_per_s"":0.07746721167734892,""sustained_Ip_max_error_A"":344.27900000000227,""position_signed_margin"":0.4928419399999999,""endpoint_speed_signed_margin"":0.4296103727582543,""endpoint_late_speed_signed_margin"":0.2320586386219078,""post_speed_signed_margin"":0.6126577956882333,""final_speed_signed_margin"":0.22532788322651087,""ip_signed_margin"":0.9655720999999998,""minimum_signed_margin"":0.22532788322651087,""mean_signed_margin"":0.49301145504915095,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true,""stage3_4_ip_terminal_abs_error_A"":96.88550000000032,""stage3_4_ip_hold_rms_error_A"":254.82317768153243,""stage3_4_ip_sustained_max_error_A"":344.27900000000227,""stage3_4_ip_terminal_signed_margin"":0.9515572499999998,""stage3_4_ip_hold_rms_signed_margin"":0.8938236759660282,""stage3_4_ip_sustained_signed_margin"":0.9139302499999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":true,""stage3_4_tracking_minimum_signed_margin"":0.22532788322651087,""stage3_4_tracking_mean_signed_margin"":0.7461597647981346}]",0.28375852270220664,0.21615009406408253,0.7215633213575989,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
s41r8_b884c2073759684bae7b,oracle_queue_tail,drain_pending_h37__RZ_p10_m10__d0__s0.9,RZ_p10_m10,drain_pending_h37,r8_oracle_queue_tail,0,0,0.9,0.9,,True,True,,0,0,True,0,,,0,physics_c0cfaaac6240d41e534c,cmd_8c5da92d93a4cf888dce,684.757167339325,38,-0.017573048000000036,0.01967432102,119.38000000000102,0.026379744570566244,0.01967432102,0.0920632820197162,0.05653138419645628,0.6514631982821562,0.4119,37,27,270,25,0.021765601000000023,0.08243810667509124,0.09999895430790003,0.051852724813852336,0.0920632820197162,293.7283000000025,119.38000000000102,223.00140837690108,293.7283000000025,True,True,1.0456920999768471e-05,0.6934927821076557,0.02659671666655949,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.022517034000000047,""endpoint_velocity_m_per_s"":0.09054141363240391,""endpoint_late_velocity_rms_m_per_s"":0.1168008946179988,""post_arrival_velocity_rms_m_per_s"":0.056105186450233914,""final_velocity_m_per_s"":0.0920632820197162,""sustained_Ip_max_error_A"":293.7283000000025,""position_signed_margin"":0.24943219999999844,""endpoint_speed_signed_margin"":0.094585863675961,""endpoint_late_speed_signed_margin"":-0.16800894617998785,""post_speed_signed_margin"":0.4389481354976609,""final_speed_signed_margin"":0.07936717980283803,""ip_signed_margin"":0.9706271699999998,""minimum_signed_margin"":-0.16800894617998785,""mean_signed_margin"":0.2774919337994117,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.16800894617998785,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.16800894617998785,""sum_violation"":0.16800894617998785,""l2_violation"":0.16800894617998785,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":119.38000000000102,""stage3_4_ip_hold_rms_error_A"":218.97975969799268,""stage3_4_ip_sustained_max_error_A"":293.7283000000025,""stage3_4_ip_terminal_signed_margin"":0.9403099999999995,""stage3_4_ip_hold_rms_signed_margin"":0.9087584334591697,""stage3_4_ip_sustained_signed_margin"":0.9265679249999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.16800894617998785,""stage3_4_tracking_mean_signed_margin"":0.6519068530697951},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.021765601000000023,""endpoint_velocity_m_per_s"":0.08243810667509124,""endpoint_late_velocity_rms_m_per_s"":0.09999895430790003,""post_arrival_velocity_rms_m_per_s"":0.051852724813852336,""final_velocity_m_per_s"":0.0920632820197162,""sustained_Ip_max_error_A"":293.7283000000025,""position_signed_margin"":0.27447996666666585,""endpoint_speed_signed_margin"":0.17561893324908762,""endpoint_late_speed_signed_margin"":1.0456920999768471e-05,""post_speed_signed_margin"":0.48147275186147664,""final_speed_signed_margin"":0.07936717980283803,""ip_signed_margin"":0.9706271699999998,""minimum_signed_margin"":1.0456920999768471e-05,""mean_signed_margin"":0.3302627430835113,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true,""stage3_4_ip_terminal_abs_error_A"":119.38000000000102,""stage3_4_ip_hold_rms_error_A"":223.00140837690108,""stage3_4_ip_sustained_max_error_A"":293.7283000000025,""stage3_4_ip_terminal_signed_margin"":0.9403099999999995,""stage3_4_ip_hold_rms_signed_margin"":0.9070827465096245,""stage3_4_ip_sustained_signed_margin"":0.9265679249999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":true,""stage3_4_tracking_minimum_signed_margin"":1.0456920999768471e-05,""stage3_4_tracking_mean_signed_margin"":0.6934927821076557}]",0.28445803840877676,0.21277695042262568,0.727429513496722,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
s41r8_6874fdb3a2b5a19a2295,oracle_queue_tail,drain_pending_h37__nominal__d1__s0.9,nominal,drain_pending_h37,r8_oracle_queue_tail,1,1,0.9,0.9,,True,True,,1,1,True,0,,,0,physics_c8563dfefdeb8303e372,cmd_e70df8404ac7ba1340c1,694.9266512393951,38,-0.011850574999999974,0.0141804869,45.41830000000118,0.018480322955827803,0.0141804869,0.10906680470713838,0.06977338984776546,0.6514045221160312,0.41174999999999995,37,27,270,25,0.015424855999999987,0.08110556932046924,0.10172790479806142,0.05609355081934389,0.10906680470713838,332.9341000000022,45.41830000000118,245.99275623749583,332.9341000000022,True,False,-0.09066804707138365,0.675223074040748,0.018742510777161766,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.016037697000000017,""endpoint_velocity_m_per_s"":0.09365773942543576,""endpoint_late_velocity_rms_m_per_s"":0.11685165194146188,""post_arrival_velocity_rms_m_per_s"":0.06012703429200843,""final_velocity_m_per_s"":0.10906680470713838,""sustained_Ip_max_error_A"":332.9341000000022,""position_signed_margin"":0.4654100999999994,""endpoint_speed_signed_margin"":0.0634226057456424,""endpoint_late_speed_signed_margin"":-0.16851651941461876,""post_speed_signed_margin"":0.3987296570799158,""final_speed_signed_margin"":-0.09066804707138365,""ip_signed_margin"":0.9667065899999998,""minimum_signed_margin"":-0.16851651941461876,""mean_signed_margin"":0.2725140643899258,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.16851651941461876,""post_speed_violation"":0.0,""final_speed_violation"":0.09066804707138365,""ip_violation"":0.0,""max_violation"":0.16851651941461876,""sum_violation"":0.2591845664860024,""l2_violation"":0.19135964066478653,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":45.41830000000118,""stage3_4_ip_hold_rms_error_A"":241.13901534237337,""stage3_4_ip_sustained_max_error_A"":332.9341000000022,""stage3_4_ip_terminal_signed_margin"":0.9772908499999994,""stage3_4_ip_hold_rms_signed_margin"":0.8995254102740111,""stage3_4_ip_sustained_signed_margin"":0.9167664749999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.16851651941461876,""stage3_4_tracking_mean_signed_margin"":0.6562665539648478},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.015424855999999987,""endpoint_velocity_m_per_s"":0.08110556932046924,""endpoint_late_velocity_rms_m_per_s"":0.10172790479806142,""post_arrival_velocity_rms_m_per_s"":0.05609355081934389,""final_velocity_m_per_s"":0.10906680470713838,""sustained_Ip_max_error_A"":332.9341000000022,""position_signed_margin"":0.4858381333333337,""endpoint_speed_signed_margin"":0.18894430679530771,""endpoint_late_speed_signed_margin"":-0.017279047980614193,""post_speed_signed_margin"":0.43906449180656115,""final_speed_signed_margin"":-0.09066804707138365,""ip_signed_margin"":0.9667065899999998,""minimum_signed_margin"":-0.09066804707138365,""mean_signed_margin"":0.3287677378138674,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.017279047980614193,""post_speed_violation"":0.0,""final_speed_violation"":0.09066804707138365,""ip_violation"":0.0,""max_violation"":0.09066804707138365,""sum_violation"":0.10794709505199784,""l2_violation"":0.09229983888856474,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":45.41830000000118,""stage3_4_ip_hold_rms_error_A"":245.99275623749583,""stage3_4_ip_sustained_max_error_A"":332.9341000000022,""stage3_4_ip_terminal_signed_margin"":0.9772908499999994,""stage3_4_ip_hold_rms_signed_margin"":0.8975030182343767,""stage3_4_ip_sustained_signed_margin"":0.9167664749999994,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.09066804707138365,""stage3_4_tracking_mean_signed_margin"":0.675223074040748}]",0.2850045406670114,0.21614137247675416,0.6552416472701467,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
s41r8_25a7ba340b81dd1c4780,oracle_queue_tail,drain_pending_h37__RZ_p10_m10__d1__s0.9,RZ_p10_m10,drain_pending_h37,r8_oracle_queue_tail,1,1,0.9,0.9,,True,True,,1,1,True,0,,,0,physics_10f46eca52936ae29106,cmd_d84f856eb862e8ae6f97,705.6619954109192,38,-0.01781351200000003,0.018498011,85.67900000000009,0.02568068575272604,0.018498011,0.12279851833714416,0.07853726781982202,0.6515097823600324,0.41195,37,27,270,25,0.02180875299999996,0.09471408255647147,0.11396391039816535,0.06563919920002462,0.12279851833714416,286.1886000000013,85.67900000000009,214.37617937290423,286.1886000000013,True,False,-0.22798518337144147,0.6420761896391287,0.025787639119552154,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.022488292999999993,""endpoint_velocity_m_per_s"":0.10494571562143767,""endpoint_late_velocity_rms_m_per_s"":0.13023526002567976,""post_arrival_velocity_rms_m_per_s"":0.06976577026923811,""final_velocity_m_per_s"":0.12279851833714416,""sustained_Ip_max_error_A"":286.1886000000013,""position_signed_margin"":0.25039023333333355,""endpoint_speed_signed_margin"":-0.04945715621437663,""endpoint_late_speed_signed_margin"":-0.30235260025679755,""post_speed_signed_margin"":0.30234229730761897,""final_speed_signed_margin"":-0.22798518337144147,""ip_signed_margin"":0.9713811399999999,""minimum_signed_margin"":-0.30235260025679755,""mean_signed_margin"":0.15738645513305613,""position_violation"":0.0,""endpoint_speed_violation"":0.04945715621437663,""endpoint_late_speed_violation"":0.30235260025679755,""post_speed_violation"":0.0,""final_speed_violation"":0.22798518337144147,""ip_violation"":0.0,""max_violation"":0.30235260025679755,""sum_violation"":0.5797949398426157,""l2_violation"":0.38189049349227044,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":85.67900000000009,""stage3_4_ip_hold_rms_error_A"":210.75970661599567,""stage3_4_ip_sustained_max_error_A"":286.1886000000013,""stage3_4_ip_terminal_signed_margin"":0.9571605,""stage3_4_ip_hold_rms_signed_margin"":0.9121834555766685,""stage3_4_ip_sustained_signed_margin"":0.9284528499999997,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.30235260025679755,""stage3_4_tracking_mean_signed_margin"":0.6238610513299676},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.02180875299999996,""endpoint_velocity_m_per_s"":0.09471408255647147,""endpoint_late_velocity_rms_m_per_s"":0.11396391039816535,""post_arrival_velocity_rms_m_per_s"":0.06563919920002462,""final_velocity_m_per_s"":0.12279851833714416,""sustained_Ip_max_error_A"":286.1886000000013,""position_signed_margin"":0.273041566666668,""endpoint_speed_signed_margin"":0.05285917443528532,""endpoint_late_speed_signed_margin"":-0.13963910398165336,""post_speed_signed_margin"":0.3436080079997539,""final_speed_signed_margin"":-0.22798518337144147,""ip_signed_margin"":0.9713811399999999,""minimum_signed_margin"":-0.22798518337144147,""mean_signed_margin"":0.2122109336247687,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.13963910398165336,""post_speed_violation"":0.0,""final_speed_violation"":0.22798518337144147,""ip_violation"":0.0,""max_violation"":0.22798518337144147,""sum_violation"":0.3676242873530948,""l2_violation"":0.2673505623665467,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":85.67900000000009,""stage3_4_ip_hold_rms_error_A"":214.37617937290423,""stage3_4_ip_sustained_max_error_A"":286.1886000000013,""stage3_4_ip_terminal_signed_margin"":0.9571605,""stage3_4_ip_hold_rms_signed_margin"":0.9106765919279566,""stage3_4_ip_sustained_signed_margin"":0.9284528499999997,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.22798518337144147,""stage3_4_tracking_mean_signed_margin"":0.6420761896391287}]",0.285705287272328,0.21298377423241827,0.6622250062616557,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
s41r8_bf0019aafa408a2a6dfc,oracle_queue_tail,drain_pending_h37__nominal__d2__s0.9,nominal,drain_pending_h37,r8_oracle_queue_tail,2,2,0.9,0.9,,True,True,,2,2,True,0,,,0,physics_cd3a2eebd090af334ed8,cmd_7b41aaf297c7dade49ed,699.3737485408783,38,-0.011665374000000006,0.0146463614,25.495200000001205,0.01872423170170905,0.0146463614,0.1094177535114158,0.07051593540496735,0.6514163990908503,0.41174999999999995,37,27,270,25,0.015609035999999965,0.08148189129103876,0.09760547472853998,0.057241960078492644,0.1094177535114158,333.7589000000007,25.495200000001205,247.8561536581419,333.7589000000007,True,False,-0.09417753511415805,0.6765904356320704,0.018752068190662094,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.016275740999999955,""endpoint_velocity_m_per_s"":0.08985016071304748,""endpoint_late_velocity_rms_m_per_s"":0.11111563239270585,""post_arrival_velocity_rms_m_per_s"":0.060632852281900816,""final_velocity_m_per_s"":0.1094177535114158,""sustained_Ip_max_error_A"":333.7589000000007,""position_signed_margin"":0.4574753000000015,""endpoint_speed_signed_margin"":0.10149839286952522,""endpoint_late_speed_signed_margin"":-0.11115632392705832,""post_speed_signed_margin"":0.3936714771809918,""final_speed_signed_margin"":-0.09417753511415805,""ip_signed_margin"":0.9666241099999999,""minimum_signed_margin"":-0.11115632392705832,""mean_signed_margin"":0.28565590350155035,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.11115632392705832,""post_speed_violation"":0.0,""final_speed_violation"":0.09417753511415805,""ip_violation"":0.0,""max_violation"":0.11115632392705832,""sum_violation"":0.20533385904121637,""l2_violation"":0.1456884912035113,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":25.495200000001205,""stage3_4_ip_hold_rms_error_A"":243.06726726672656,""stage3_4_ip_sustained_max_error_A"":333.7589000000007,""stage3_4_ip_terminal_signed_margin"":0.9872523999999994,""stage3_4_ip_hold_rms_signed_margin"":0.8987219719721973,""stage3_4_ip_sustained_signed_margin"":0.9165602749999998,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.11115632392705832,""stage3_4_tracking_mean_signed_margin"":0.6728445807612845},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.015609035999999965,""endpoint_velocity_m_per_s"":0.08148189129103876,""endpoint_late_velocity_rms_m_per_s"":0.09760547472853998,""post_arrival_velocity_rms_m_per_s"":0.057241960078492644,""final_velocity_m_per_s"":0.1094177535114158,""sustained_Ip_max_error_A"":333.7589000000007,""position_signed_margin"":0.4796988000000011,""endpoint_speed_signed_margin"":0.18518108708961245,""endpoint_late_speed_signed_margin"":0.02394525271460024,""post_speed_signed_margin"":0.4275803992150736,""final_speed_signed_margin"":-0.09417753511415805,""ip_signed_margin"":0.9666241099999999,""minimum_signed_margin"":-0.09417753511415805,""mean_signed_margin"":0.3314753523175215,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.09417753511415805,""ip_violation"":0.0,""max_violation"":0.09417753511415805,""sum_violation"":0.09417753511415805,""l2_violation"":0.09417753511415805,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":25.495200000001205,""stage3_4_ip_hold_rms_error_A"":247.8561536581419,""stage3_4_ip_sustained_max_error_A"":333.7589000000007,""stage3_4_ip_terminal_signed_margin"":0.9872523999999994,""stage3_4_ip_hold_rms_signed_margin"":0.8967266026424409,""stage3_4_ip_sustained_signed_margin"":0.9165602749999998,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.09417753511415805,""stage3_4_tracking_mean_signed_margin"":0.6765904356320704}]",0.2873330339441299,0.21424466444232546,0.6013885740451803,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
s41r8_bd7dcb10c3c441250a7f,oracle_queue_tail,drain_pending_h37__RZ_p10_m10__d2__s0.9,RZ_p10_m10,drain_pending_h37,r8_oracle_queue_tail,2,2,0.9,0.9,,True,True,,2,2,True,0,,,0,physics_e7d0e76f83908a952776,cmd_a98a162c9021564ce9ab,682.1440000534058,38,-0.017855536999999977,0.018097870000000002,80.17350000000079,0.025423475374056714,0.018097870000000002,0.12423671032697112,0.07883162768423413,0.651363860074462,0.41195,37,27,270,25,0.02206077800000006,0.10282889495405709,0.11804965448910713,0.06971241201370497,0.12423671032697112,284.984800000002,80.17350000000079,213.35854653466262,284.984800000002,True,False,-0.242367103269711,0.6393501380852114,0.025675172619157884,"[{""endpoint_step"":26,""arrival_time_ms"":260,""window_start_step"":24,""sustained_box_max_error_m"":0.022791439999999996,""endpoint_velocity_m_per_s"":0.11119004764187854,""endpoint_late_velocity_rms_m_per_s"":0.13128629584582735,""post_arrival_velocity_rms_m_per_s"":0.0740614896392728,""final_velocity_m_per_s"":0.12423671032697112,""sustained_Ip_max_error_A"":284.984800000002,""position_signed_margin"":0.24028533333333346,""endpoint_speed_signed_margin"":-0.1119004764187852,""endpoint_late_speed_signed_margin"":-0.3128629584582734,""post_speed_signed_margin"":0.25938510360727207,""final_speed_signed_margin"":-0.242367103269711,""ip_signed_margin"":0.9715015199999998,""minimum_signed_margin"":-0.3128629584582734,""mean_signed_margin"":0.13400690313230595,""position_violation"":0.0,""endpoint_speed_violation"":0.1119004764187852,""endpoint_late_speed_violation"":0.3128629584582734,""post_speed_violation"":0.0,""final_speed_violation"":0.242367103269711,""ip_violation"":0.0,""max_violation"":0.3128629584582734,""sum_violation"":0.6671305381467696,""l2_violation"":0.411274555674631,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":80.17350000000079,""stage3_4_ip_hold_rms_error_A"":209.71427757155521,""stage3_4_ip_sustained_max_error_A"":284.984800000002,""stage3_4_ip_terminal_signed_margin"":0.9599132499999996,""stage3_4_ip_hold_rms_signed_margin"":0.912619051011852,""stage3_4_ip_sustained_signed_margin"":0.9287537999999995,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.3128629584582734,""stage3_4_tracking_mean_signed_margin"":0.6221057856383945},{""endpoint_step"":27,""arrival_time_ms"":270,""window_start_step"":25,""sustained_box_max_error_m"":0.02206077800000006,""endpoint_velocity_m_per_s"":0.10282889495405709,""endpoint_late_velocity_rms_m_per_s"":0.11804965448910713,""post_arrival_velocity_rms_m_per_s"":0.06971241201370497,""final_velocity_m_per_s"":0.12423671032697112,""sustained_Ip_max_error_A"":284.984800000002,""position_signed_margin"":0.2646407333333314,""endpoint_speed_signed_margin"":-0.028288949540570707,""endpoint_late_speed_signed_margin"":-0.18049654489107136,""post_speed_signed_margin"":0.3028758798629504,""final_speed_signed_margin"":-0.242367103269711,""ip_signed_margin"":0.9715015199999998,""minimum_signed_margin"":-0.242367103269711,""mean_signed_margin"":0.18131092258248807,""position_violation"":0.0,""endpoint_speed_violation"":0.028288949540570707,""endpoint_late_speed_violation"":0.18049654489107136,""post_speed_violation"":0.0,""final_speed_violation"":0.242367103269711,""ip_violation"":0.0,""max_violation"":0.242367103269711,""sum_violation"":0.4511525977013531,""l2_violation"":0.3035145468195458,""pass"":false,""stage3_4_ip_terminal_abs_error_A"":80.17350000000079,""stage3_4_ip_hold_rms_error_A"":213.35854653466262,""stage3_4_ip_sustained_max_error_A"":284.984800000002,""stage3_4_ip_terminal_signed_margin"":0.9599132499999996,""stage3_4_ip_hold_rms_signed_margin"":0.9111006056105573,""stage3_4_ip_sustained_signed_margin"":0.9287537999999995,""stage3_4_ip_tracking_pass"":true,""stage3_4_target_tracking_pass"":false,""stage3_4_tracking_minimum_signed_margin"":-0.242367103269711,""stage3_4_tracking_mean_signed_margin"":0.6393501380852114}]",0.28810875253411333,0.21078605596331781,0.6092688681308542,,R8_drain_pending_h37_BY_270MS_THROUGH_370MS
