stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank
Stage2.2,0,s22g000_723e3eb8dfa35275,15,probe_c0_h01_p,multi_center_probes,2.9265834042065055,83.420467700893,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.24051386829527,1.885607993302751,0.10319209587785586,-0.2820698200043853,2.0506650835231417,-0.29301237917391876,-0.9246869355305808,-1.278495903924138,0.1643780996856758,-0.4753661927695651,-0.11839027779866988,0.059784910252844645]",s22g000_723e3eb8dfa35275,0.03119892747925785,0.03993170427093986,0.10786467614370261,0.07864676143702609,0.11861101074562108,,,,,True,,11,-0.02777091399999998,0.030280849,734.122800000001,0.041087144955036674,0.030280849,1.3695714985012226,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02780568580202907,0.031126377606751996,0.04173736390620846,0.016133782195096116,0.6494912716243346,0.09199571129682539,0.1034398042584584,0.41445,263.6263689994812,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5268097276597073,4460.626181714819,1004460.6261817148,0.0023377382423469687,0.001183225333650855,1.0,0.4637118293334959,0.24624835981552629,0.05193750639601316,3000038.9563989732,38.95639897312414,"[0.0312300782,0.0303502273,0.030280849]",0.0312300782,0.030620384833333333,0.030280849,0.02778053199999997,0.0312300782,0.04100260666666666,0.0,0.03439804258458401,0.0,0.04100260666666666,0.07540064925125067,0.05352045484777042,5.242463195420213,1004460.6261817148,1
Stage2.2,0,s22g000_769db89faed559e7,36,corner_local_0026,corner_local,2.947021079545578,47.75408098848798,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.204293434942497,1.8177524869218462,0.10882045403562732,-0.3200598495828374,2.1917286487576324,-0.3091840226543265,-0.9208612129819165,-1.3734796074137585,0.18399891051340608,-0.555756289148781,0.01602819409651051,0.06994530769184573]",s22g000_769db89faed559e7,0.03137667146474113,0.029466864373606627,0.09928300263824823,0.04588904882470435,0.04588904882470435,,,,,True,,11,-0.027786025000000047,0.0304605032,733.3326000000015,0.041229909537832336,0.0304605032,1.3743303179277444,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02780857375247482,0.03120306297658875,0.04179650599353725,0.015907848178004166,0.6494456027781548,0.08919115970823947,0.10053598360304784,0.41450000000000004,259.6037743091583,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.525165544013276,4461.105659076362,1004461.1056590764,0.0024248134677374517,2.8727842273613307e-05,1.0,0.46750158326811003,0.25488197263788653,0.07431850479117251,3000038.828152072,38.82815207231759,"[0.0312669001,0.0304446044,0.0304605032]",0.0312669001,0.03072400256666667,0.0304605032,0.027786025000000047,0.0312669001,0.04223000333333338,0.0,0.005359836030478293,0.0,0.04223000333333338,0.04758983936381167,0.042568779919172704,5.1771883685129065,1004461.1056590764,2
Stage2.2,0,s22g000_b01b8c0b556a0bca,27,probe_c1_h08_p,multi_center_probes,2.918565931761255,90.11216660421518,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2151401768972367,1.8719570748969636,0.1089763421788616,-0.27400065205519464,2.302651881772964,-0.15636508593500525,-0.9938130457377542,-1.3803087584692328,0.1901060700782217,-0.5831494086987542,-0.3043030047699112,-0.007989279153778527]",s22g000_b01b8c0b556a0bca,0.03137988463241564,0.035342170586481834,0.10848491680464842,0.08484916804648401,0.13084532246033853,,,,,True,,11,-0.027299187999999974,0.0304133532,682.1005000000005,0.0408682972281363,0.0304133532,1.36227657427121,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027493162086768056,0.031142420975446897,0.04154183849736619,0.008501873175416988,0.6493112713769881,0.09067518369996122,0.1041085823724111,0.41435,267.64426016807556,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.529330141662831,4494.54012025299,1004494.540120253,0.002298406346616643,0.0016880449110887189,1.0,0.4770285863946149,0.2559126804501162,0.07142206975080276,3000038.86665013,38.86665012993234,"[0.0311936878,0.0303514785,0.0304133532]",0.0311936878,0.030652839833333334,0.0304133532,0.02752037399999996,0.0311936878,0.03978959333333343,0.0,0.04108582372411096,0.0,0.04108582372411096,0.08087541705744439,0.05719490054821995,5.26117906380756,1004494.540120253,3
Stage2.2,0,s22g000_dfb4aab6a464ec6a,21,probe_c1_h05_p,multi_center_probes,2.9474465352680204,55.70566846034353,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2151401768972367,1.8359570748969636,0.1089763421788616,-0.3440006520551947,2.2326518817729637,-0.15636508593500525,-1.0838130457377542,-1.3803087584692328,0.22610607007822167,-0.5831494086987542,-0.2143030047699112,-0.007989279153778527]",s22g000_dfb4aab6a464ec6a,0.031606044057547814,0.025718794277426092,0.09831656424743092,0.05353480191826043,0.05353480191826043,,,,,True,,11,-0.027189871000000032,0.030868591,673.7613000000019,0.04113586021127945,0.030868591,1.3711953403759818,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027473533422428184,0.03134346497585363,0.04167982528041404,0.027068417276428756,0.6493225039246313,0.08960091786187176,0.09894124859311382,0.41445,252.32923769950867,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5262486863560619,4530.6282285574125,1004530.6282285574,0.002617330769514591,0.0,1.0,0.4792433187807945,0.2587569706542228,0.05913368625968212,1000038.8097967048,38.809796704773774,"[0.031292985,0.0305993507,0.030868591]",0.031292985,0.0309203089,0.030868591,0.027539489000000028,0.031292985,0.04309950000000007,0.0,0.0,0.0,0.04309950000000007,0.04309950000000007,0.04309950000000007,5.180728557360446,1004530.6282285574,4
Stage2.2,0,s22g000_1c26fa7f7517eff9,38,corner_local_0078,corner_local,2.9207031281319793,48.38864172543611,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2249474166438163,1.853674404894246,0.09532224955173206,-0.32502878118448175,2.1363197564268863,-0.2653168999806778,-0.9018131569144501,-1.2811458671845002,0.18315560509451448,-0.48529469578738416,0.008825618596657855,0.05840691600409688]",s22g000_1c26fa7f7517eff9,0.03130054526950776,0.03672675789556949,0.10448320907065492,0.044832090706549144,0.08818359969014122,,,,,True,,11,-0.027518516999999965,0.0303368937,733.2945,0.04095846551379076,0.0303368937,1.3652821837930251,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027671695804060967,0.031173945483430623,0.04168378132651104,0.00900694321177,0.6494964414808078,0.08938046608352891,0.1021744416846345,0.41450000000000004,265.18580651283264,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.528291696287958,4571.346079105744,1004571.3460791057,0.002432662782116283,0.0004728196639876115,1.0,0.4634118429945908,0.24945385570505327,0.06015913700881061,3000038.7920709085,38.79207090866647,"[0.0312782664,0.0304109636,0.0303368937]",0.0312782664,0.030675374566666663,0.0303368937,0.027690239000000005,0.0312782664,0.04260887999999996,0.0,0.021744416846344983,0.0,0.04260887999999996,0.06435329684634494,0.047836558392530794,5.208333327762147,1004571.3460791057,5
Stage2.2,0,s22g000_5e57ae5fdeac374a,22,probe_c1_h06_m,multi_center_probes,2.95247209177793,54.816764771250156,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1791401768972367,1.8359570748969636,0.1089763421788616,-0.27400065205519464,2.302651881772964,-0.15636508593500525,-1.0838130457377542,-1.4703087584692327,0.1901060700782217,-0.5831494086987542,-0.2143030047699112,0.02801072084622147]",s22g000_5e57ae5fdeac374a,0.03157655940829497,0.025647448276083958,0.1003329514069333,0.0525519802764991,0.055881494345831895,,,,,True,,11,-0.027332412000000028,0.0308457244,671.9545000000035,0.04121309815457339,0.0308457244,1.3737699384857798,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027494808358188745,0.031351100987303517,0.04169959256119452,0.02651632231634841,0.64931078720255,0.08972918807415191,0.09930421948994132,0.41435,256.65545558929443,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5253591564687392,4595.346431274433,1004595.3464312744,0.0026737917956707277,0.0,1.0,0.4812938453580693,0.2640575431878279,0.06996277015004229,1000038.8471917118,38.84719171174057,"[0.031311472,0.0305934782,0.0308457244]",0.031311472,0.030916891533333334,0.0308457244,0.027506198999999953,0.031311472,0.04371573333333334,0.0,0.0,0.0,0.04371573333333334,0.04371573333333334,0.04371573333333334,5.194431274371794,1004595.3464312744,6
Stage2.2,0,s22g000_aaa2ceeb56d4f784,0,corner_archive_00,anchor_corner,2.9201272963273204,90.86430972026304,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.22251386829527,1.903607993302751,0.09519209587785586,-0.24706982000438532,2.0156650835231416,-0.27801237917391874,-0.9696869355305808,-1.233495903924138,0.1463780996856758,-0.4303661927695651,-0.16339027779866988,0.07778491025284465]",s22g000_aaa2ceeb56d4f784,0.031236548194770487,0.03982155951819749,0.10857561322316722,0.08575613223167222,0.1269744053906885,,,,,True,,11,-0.027585183999999985,0.0303526609,729.4467000000004,0.041014953370987074,0.0303526609,1.3671651123662358,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027694978132981277,0.03117957526799904,0.041703449829470086,0.01006457515093827,0.6494814909624878,0.09020872146905806,0.10292279411660675,0.41435,266.4323561191559,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5276411399020156,4596.953240528121,1004596.9532405281,0.0024534471031305775,0.0008542725448070984,1.0,0.46290265032173233,0.2435044112463494,0.04495884893377679,3000038.865603286,38.865603285802706,"[0.0312759249,0.0304055126,0.0303526609]",0.0312759249,0.030678032800000005,0.0303526609,0.027702248999999957,0.0312759249,0.04253083000000002,0.0,0.029227941166067417,0.0,0.04253083000000002,0.07175877116606744,0.05160565904332586,5.229496820618644,1004596.9532405281,7
Stage2.2,0,s22g000_4824a26cf7e9d440,46,corner_local_0008,corner_local,2.9379244892132577,50.228317775269055,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.1903080978201135,1.8083120216172348,0.12231053946607848,-0.35975415780815445,2.180525265455135,-0.29250286675126475,-0.807296255378069,-1.35846676488305,0.1538311882415861,-0.49042453669543906,0.0195670881185289,0.0615619273828286]",s22g000_4824a26cf7e9d440,0.03144804630376087,0.03165778305301786,0.09771841479896988,0.04826821012536242,0.04826821012536242,,,,,True,,11,-0.02768640499999997,0.0303263916,742.4175000000032,0.04106369502736662,0.0303263916,1.3687898342455538,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027718440270196643,0.031185933082092103,0.04172378641989705,0.019887515541335568,0.6494289090290312,0.09076450903263496,0.10098563867470368,0.41445,268.1705131530762,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5270797945546619,4611.614871692844,1004611.6148716928,0.0024664752230297033,9.71483597071608e-05,1.0,0.4628678082546449,0.2531651859518359,0.07037997210092879,3000038.8235664875,38.8235664875995,"[0.0313045405,0.0304353229,0.0303263916]",0.0313045405,0.030688751666666667,0.0303263916,0.02768640499999997,0.0313045405,0.04348468333333333,0.0,0.009856386747036705,0.0,0.04348468333333333,0.053341070080370034,0.04458773423608155,5.194523801937935,1004611.6148716928,8
Stage2.2,0,s22g000_4338ac59779c4c9a,2,corner_archive_02,anchor_corner,2.9449055554734236,54.73308118901646,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1971401768972367,1.8539570748969636,0.1009763421788616,-0.30900065205519467,2.267651881772964,-0.17136508593500524,-1.0388130457377542,-1.4253087584692328,0.20810607007822168,-0.5381494086987542,-0.2593030047699112,0.010010720846221472]",s22g000_4338ac59779c4c9a,0.03157798938846524,0.026825419508758035,0.09981146705801407,0.05259964628217473,0.05259964628217473,,,,,True,,11,-0.02729957999999999,0.0307784398,672.8808000000026,0.04114097014775689,0.0307784398,1.3713656715918965,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027473906557257694,0.03133309389370141,0.041672272729819236,0.02115822404751545,0.6493157177046192,0.08869873109991105,0.09912588778895529,0.4144,249.4664568901062,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5261898365081095,4613.994718906935,1004613.9947189069,0.0026448021683428114,0.0,1.0,0.4783643946278272,0.2599754307646949,0.06684632576843982,1000038.7623898109,38.762389810922926,"[0.0313168065,0.0305808141,0.0307784398]",0.0313168065,0.030892020133333337,0.0307784398,0.02749041299999999,0.0313168065,0.04389355000000017,0.0,0.0,0.0,0.04389355000000017,0.04389355000000017,0.04389355000000017,5.171968906827892,1004613.9947189069,9
Stage2.2,0,s22g000_9283f88467356412,20,probe_c1_h05_m,multi_center_probes,2.9444609858583313,54.681488552608855,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1791401768972367,1.8719570748969636,0.09297634217886161,-0.27400065205519464,2.302651881772964,-0.18636508593500523,-0.9938130457377542,-1.4703087584692327,0.1901060700782217,-0.4931494086987542,-0.3043030047699112,0.02801072084622147]",s22g000_9283f88467356412,0.031556938065835184,0.02909443950783379,0.10169547748449298,0.0518979355278395,0.06885271037276919,,,,,True,,11,-0.027411297,0.0306558707,671.1140000000014,0.04112373537991567,0.0306558707,1.3707911793305223,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027473488523442353,0.03129949745612077,0.04164674192122871,0.02189349735081411,0.6493534316549647,0.0901170377212848,0.10042483831067175,0.4143,258.4551451206207,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5263883249768856,4640.928538089152,1004640.9285380892,0.0026242466730115026,1.8048759021442555e-05,1.0,0.4777079632768567,0.2613164483230701,0.07465162390306915,3000038.8096175343,38.80961753434474,"[0.0313195781,0.0305335947,0.0306558707]",0.0313195781,0.030836347833333333,0.0306558707,0.027439032999999946,0.0313195781,0.043985936666666836,0.0,0.00424838310671749,0.0,0.043985936666666836,0.048234319773384327,0.0441906255156619,5.206966813315356,1004640.9285380892,10
