stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_1_tube_window_steps,stage2_1_tube_excess_mean,stage2_1_tube_excess_max,stage2_1_tube_excess_terminal,stage2_1_late_position_core,stage2_1_terminal_position_core,stage2_1_velocity_excess,stage2_1_velocity_core,stage2_1_streak_deficit,stage2_1_continuous_objective,generation_rank
Stage2.1,7,s21g007_0b291509e6d6e307,0,stage2_1_best,anchor_best,2.9708793529990767,3.544751572767657,0.03882668195855358,0.08953807326424001,"[2.377578644922012,1.199789854092344,0.47988757453931286,1.1817136318569326,1.885565904481986,0.08919252639445775,-0.4326361513465118,1.9943257486495811,-0.292277479798058,-0.7866809951428025,-1.2486759521275528,0.29701704992437905,-0.29013832489399116,0.1082431839907378,0.13190421106449873]",s21g007_0b291509e6d6e307,,,,,True,,11,-0.027317868999999995,0.0310698244,648.6790000000001,0.0413714872218536,0.0310698244,1.379049574061787,0.5817437020072838,0.7819370298443657,0.02345811089533097,1,0.6279967525495519,0.0,-0.3441263345805426,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027465226450963675,0.031708402717514815,0.041949510925621235,0.006700890761681473,0.6493941539488401,0.07604418592964014,0.08755994037695924,0.41424999999999995,777.707537651062,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5235350295802911,13.497538748582931,1000013.4975387485,0.003831089329000612,0.0,1.0,0.4540347534078743,0.24855397514262823,0.04293549084568858,5,0.0065026571285897285,0.017188928326946188,0.0012716936075948503,1.9552905187764615,1.9017777277199959,0.0,0.7711645095816646,1.0,13.497538748582931,1
Stage2.1,7,s21g007_323fc938dc836042,12,tail_fd_n2_m0_m,sensitivity,2.956095437579527,3.4534597654294155,0.028477192426211946,0.08494170496496682,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.4374862623304618,2.0285331231245323,-0.3521861759092953,-0.7507178132641703,-1.232439316850542,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",s21g007_323fc938dc836042,,,,,True,,11,-0.02733970699999999,0.0307500211,769.1180000000022,0.04114636528900571,0.0307500211,1.3715455096335236,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02749970665199597,0.031485750748159326,0.041804142930109776,0.007557913849789627,0.649220739871843,0.08076822609122503,0.09255851116651777,0.41409999999999997,708.255535364151,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5261277020288304,13.503434335592521,1000013.5034343356,0.0031584846391285947,0.0,1.0,0.45504028663083584,0.24395998016857065,0.05584201032956573,5,0.005824382197352871,0.01648797243024998,0.0006250351671613469,1.9417626290233858,1.8811370849958822,0.0,0.8624200051123235,1.0,13.503434335592521,2
Stage2.1,7,s21g007_a0c6d49d1252863b,151,global_0033,global,2.960729568277812,3.4917863294103877,0.029843002275518307,0.08769576725720968,"[2.3675050030074654,1.2245897222338291,0.4788416415445973,1.2019320063933598,1.8733629596317027,0.1059155723983694,-0.5219481337218594,2.3643975578491907,-0.30461025141653897,-0.7031480584928452,-1.3346794276870348,0.22178505171370505,-0.36335402518833704,-0.08715477450129665,0.08881541437099584]",s21g007_a0c6d49d1252863b,,,,,True,,11,-0.026915396000000036,0.0309796911,676.7064000000028,0.04103875975816323,0.0309796911,1.3679586586054409,0.5817437020072838,0.7819264310302289,0.023457792930906867,1,0.6279527302389383,0.0,-0.34410811553648535,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02716492825308378,0.03165979784689438,0.041716616913424404,0.005589586416914156,0.6492392009492948,0.07863399106858003,0.09059910401287023,0.41405000000000003,792.9587712287903,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5273669677529492,13.552956911538187,1000013.5529569115,0.003689953562464222,0.0,1.0,0.45950825996207195,0.25276019381372716,0.10543619073398837,5,0.006375430362195227,0.017117337561119245,0.0010664385015769057,1.933640140779341,1.871310891653597,0.0,0.8239441124247029,1.0,13.552956911538187,3
Stage2.1,7,s21g007_2c7dedfb1b0c50ef,149,global_0009,global,2.995018759731498,3.5880680977100545,0.03288111598994744,0.09242114854316902,"[2.4299063290880425,1.2101326081430526,0.4389145346066841,1.2408052591633438,1.8709387080876543,0.10384803028488428,-0.48532866570063676,2.27329522737022,-0.30556584996754227,-0.8624011401500232,-1.3579025452028706,0.19113993477949456,-0.3742476840690564,0.025694608441571933,0.1512544293858898]",s21g007_2c7dedfb1b0c50ef,,,,,True,,11,-0.027501509000000035,0.0310850206,693.9880000000012,0.04150435522905406,0.0310850206,1.3834785076351355,0.5817437020072838,0.7819359374101618,0.02345807812230485,1,0.6279879073488334,0.0,-0.3441244567188653,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027628532585830187,0.031630966599862295,0.04199826021263124,0.015510490428228918,0.6495429448619444,0.07948833788007306,0.08968403985032239,0.41495,793.1349005699158,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5220048222957182,13.582070944179163,1000013.5820709441,0.0035128533795598985,0.0,1.0,0.46236378916079235,0.2562574690446021,0.09098882798921128,5,0.006146513406186242,0.01668115351269162,0.0013080774471381782,1.9598376232087609,1.9140127810883416,0.0,0.8283802317198394,1.0,13.582070944179163,4
Stage2.1,7,s21g007_aad4a51850eed261,91,bridge_p09_d10,bridge,2.93469951415587,3.4730801685091963,0.03010431933366803,0.08828809509992797,"[2.2974754556946713,1.3259205739763056,0.5997878815555687,1.2381186303084712,1.8953337010130804,0.08506667305317187,-0.44064484770501783,1.9871266783434711,-0.3827048559148929,-0.7470269039344354,-1.2463822186887918,0.14984914899061114,-0.5657432124130458,0.13882716334363793,0.17129016381527404]",s21g007_aad4a51850eed261,,,,,True,,11,-0.02654385299999995,0.0312214659,739.6317000000017,0.04097994710868316,0.0312214659,1.3659982369561052,0.5817437020072838,0.7819419400197836,0.023458258200593506,1,0.6279724807917892,0.0,-0.3441347750250216,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026821491912096686,0.03183308739142222,0.04162616822697703,0.004335873883501712,0.6489553129706754,0.07591238510357275,0.08796192293936478,0.41235,719.022230386734,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5280442981845229,13.61232780090771,1000013.612327801,0.00430385707769354,0.0,1.0,0.4556132416046953,0.2426444638498482,0.056544691765123396,5,0.007061439100516756,0.01809176719180961,0.001657754383180899,1.9252643125117692,1.865951183367188,0.0,0.775609968952438,1.0,13.61232780090771,5
Stage2.1,7,s21g007_fe7a1404db40eec4,144,global_0031,global,2.952761893937529,3.377794897949647,0.017752931279121538,0.07980767016319976,"[2.328810610060505,1.2582458228136193,0.5197891817572043,1.1756120175902274,1.8886507012672817,0.08410638796008495,-0.47515524620118893,2.2247699331289796,-0.3449117256204871,-0.7427012506615032,-1.3017700693827141,0.10941729782114973,-0.5056674599051973,0.1109930137592202,0.1244362366142426]",s21g007_fe7a1404db40eec4,,,,,True,,11,-0.026543820999999967,0.0313531941,780.5381000000016,0.041080375041524564,0.0313531941,1.3693458347174856,0.5817437020072838,0.7819385311745731,0.023458155935237195,1,0.6279829531923656,0.0,-0.34412891532220286,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026874036870982273,0.03190369954096173,0.04171402524502851,0.0087132771981429,0.6490478964747765,0.07559362412245732,0.08643801011063026,0.41340000000000005,721.4643356800079,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.526887695043959,13.61261131268233,1000013.6126113127,0.004537155999956973,0.0,1.0,0.45740640518958386,0.2492175439559799,0.08826143305324728,5,0.007222379472578644,0.017963273363065333,0.0020345936358609103,1.9333998912698627,1.8751080150581272,0.0,0.7547450791417095,1.0,13.61261131268233,6
Stage2.1,7,s21g007_c99648b1bb15deec,94,bridge_p14_d20,bridge,2.95987092988411,3.512107131812309,0.03687833853246962,0.08811144927578575,"[2.3116676198660415,1.3581909817742068,0.5662937040984377,1.2672577858762115,1.9179088632412913,0.06584097397077893,-0.5159274402567506,1.9985005828030273,-0.33824408688883195,-0.6570710859426536,-1.3241033295200528,0.074715396294815,-0.4601117877052229,0.15378023309383054,0.1744822917940857]",s21g007_c99648b1bb15deec,,,,,True,,11,-0.026517456999999967,0.0315147055,770.8826000000008,0.04118679628835651,0.0315147055,1.3728932096118835,0.5817437020072838,0.7819590416989184,0.02345877125096755,1,0.6280131055712277,0.0,-0.3441641722992436,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026733166833984762,0.032056408868839856,0.041740574487420475,0.006793334174758214,0.6488303010217231,0.07148640063749997,0.08235168244821402,0.41240000000000004,679.1525313854218,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5256620684197117,13.61620740195917,1000013.616207402,0.0051721139624827574,0.0,1.0,0.453220029509775,0.24851245279910472,0.05710789317083007,5,0.007879066070159386,0.018706874500865906,0.0025492586130336043,1.935861731710997,1.8848357649984193,0.0,0.6827948991261418,1.0,13.61620740195917,7
Stage2.1,7,s21g007_22869fe71f279755,18,tail_fd_n3_m0_m,sensitivity,2.9412345502031703,3.4862762508327605,0.02779714990841032,0.08927036260910903,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.8307178132641703,-1.232439316850542,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",s21g007_22869fe71f279755,,,,,True,,11,-0.027412733000000022,0.0305105274,770.0250000000015,0.041016462704083115,0.0305105274,1.3672154234694371,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027559429288853934,0.03131268851564094,0.04171338639819227,0.009098342442313789,0.649220739871843,0.08524256230333219,0.09730978156354188,0.41409999999999997,718.5161328315735,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5276237572939139,13.61824092814767,1000013.6182409282,0.0027305067528351832,0.0,1.0,0.4568852511331139,0.2437423135295752,0.054948588357479136,5,0.005421801422178282,0.016186980099550677,0.00028959802905640237,1.9333406720054356,1.8692780141727123,0.0,0.9551973423141843,1.0,13.61824092814767,8
Stage2.1,7,s21g007_d85562c383c73c4d,154,global_0026,global,2.958588563905032,3.4538589300772977,0.018420044836235577,0.08623714480434422,"[2.3675380545604865,1.2414899195427245,0.5127343576336378,1.1805398022632794,1.8437426135230042,0.08659529227455043,-0.40462484074354454,2.18225216721497,-0.2959182483698815,-0.8637098510770773,-1.367670633174558,0.14532956283097437,-0.5255340337686126,0.07685610619112518,0.11357325546598045]",s21g007_d85562c383c73c4d,,,,,True,,11,-0.026966614,0.031059794,737.9023000000016,0.04113282234356685,0.031059794,1.371094078118895,0.5817437020072838,0.781934488934365,0.023458034668030946,1,0.6279758531659103,0.0,-0.34412196683235385,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027206688583891383,0.031629042793873983,0.0417205015760544,0.011136666920583562,0.6492591461317122,0.08061821127867204,0.091862837523811,0.41375,786.7769980430603,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5262836727113278,13.623589250292726,1000013.6235892503,0.0035368578407909794,0.0,1.0,0.46414045909804036,0.2546128027572851,0.07190976087370037,5,0.006242049767648473,0.017062817475078443,0.001247959247151118,1.9340002797306197,1.8798989710527025,0.0,0.8562806268026116,1.0,13.623589250292726,9
Stage2.1,7,s21g007_346f69fee69091a5,187,random_tail_0108,random_tail,3.048223394299717,3.6602387343032188,0.0536459611925355,0.08869040531525864,"[2.409437129978404,1.1782243700833492,0.48018291052042394,1.1555535557414238,1.8863002704453675,0.09846849511108723,-0.542882495235151,1.8843043794894268,-0.3982951107280154,-0.6303775811019365,-1.1873125318479887,0.046773523457510874,-0.2940920898978229,0.01977850373889975,-0.0538476865303898]",s21g007_346f69fee69091a5,,,,,True,,11,-0.027665797000000047,0.0317379167,905.3998000000029,0.042103345236469636,0.0317379167,1.4034448412156546,0.5817437020072838,0.7819400249013876,0.023458200747041625,1,0.6280121185850355,0.0,-0.34413148299385843,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02770387105378183,0.032210779171713694,0.04248574780103883,0.017730059610003637,0.6497728207220179,0.06736759453621727,0.07495507858972522,0.41450000000000004,789.9678013324738,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5151064056486558,13.638983837652408,1000013.6389838377,0.005810836498783216,0.0,1.0,0.44389711415884964,0.23932414883098696,0.04299771547955056,5,0.008340389900727212,0.018458603508503195,0.0033559493957098837,2.005598629126084,1.969657422334834,0.0,0.5932618820166167,1.0,13.638983837652408,10
