stage,phase,candidate_id,population_index,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,result_relpath,probe_center_candidate_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank
Stage3.0,round_002_probes,s30r02p_cab44ea257b103f4,7,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v3_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187664,0.13535042464019692,0.21799999999999997,0.18999999999999995,0.06649999999999995,0.26599999999999935,0.266,0.095,0.30399999999999966,0.3039999999999997,0.11399999999999991,0.3039999999999998,-0.01600000000000046,0.11399999999999999,0.3039999999999991,-0.015999999999999986,0.11399999999999988]",stage3_0_evaluations/round_002_probes/s30r02p_cab44ea257b103f4.json.gz,s30r01s_341150084ff015bd,3,1,0.028,0.027999999999999997,two_sided,True,,16,-0.027378696999999952,0.0355500173,473.6644000000015,0.0448708901120549,0.0355500173,0.08456015269235662,0.10835633066429212,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355500173,0.08456015269235662,0.10835633066429212,0.08456015269235662,0.08456015269235662,617.3096000000005,0.1850005766666667,0.0,0.08356330664292111,0.0,0.0,0.0,0.1850005766666667,0.2685638833095878,0.20299763442980828,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355500173,""endpoint_velocity_m_per_s"":0.11031071933950076,""endpoint_late_velocity_rms_m_per_s"":0.07634192526302128,""post_arrival_velocity_rms_m_per_s"":0.10835633066429212,""final_velocity_m_per_s"":0.08456015269235662,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.1850005766666667,""endpoint_speed_violation"":0.10310719339500762,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.08356330664292111,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1850005766666667,""sum_violation"":0.3716710767045954,""l2_violation"":0.22768208738039447,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355500173,""endpoint_velocity_m_per_s"":0.12368180726486201,""endpoint_late_velocity_rms_m_per_s"":0.08931238069671035,""post_arrival_velocity_rms_m_per_s"":0.10769698661664827,""final_velocity_m_per_s"":0.08456015269235662,""sustained_Ip_max_error_A"":725.0655000000006,""position_violation"":0.1850005766666667,""endpoint_speed_violation"":0.23681807264861998,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0769698661664826,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.23681807264861998,""sum_violation"":0.4987885154817693,""l2_violation"":0.31021343168485227,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355500173,""endpoint_velocity_m_per_s"":0.11112296750565295,""endpoint_late_velocity_rms_m_per_s"":0.10506278756560347,""post_arrival_velocity_rms_m_per_s"":0.09873888122370302,""final_velocity_m_per_s"":0.08456015269235662,""sustained_Ip_max_error_A"":671.9638000000014,""position_violation"":0.1850005766666667,""endpoint_speed_violation"":0.11122967505652936,""endpoint_late_speed_violation"":0.05062787565603455,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1850005766666667,""sum_violation"":0.3468581273792306,""l2_violation"":0.22172152753763721,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355500173,""endpoint_velocity_m_per_s"":0.08456015269235662,""endpoint_late_velocity_rms_m_per_s"":0.10835633066429212,""post_arrival_velocity_rms_m_per_s"":0.08456015269235662,""final_velocity_m_per_s"":0.08456015269235662,""sustained_Ip_max_error_A"":617.3096000000005,""position_violation"":0.1850005766666667,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.08356330664292111,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1850005766666667,""sum_violation"":0.2685638833095878,""l2_violation"":0.20299763442980828,""pass"":false}]",False,False,6.250166469075614,6.250166469075614,1019783.561000804,0.3772776620081404,0.20693951867580657,0.04807504367787985,317.84126901626587,1
Stage3.0,round_002_probes,s30r02p_c1ea1031603d0374,1,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v0_p,real_tsc_fd_probe,"[-0.38509345181811006,0.27786250362187664,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999995,0.26599999999999935,0.266,0.095,0.30399999999999966,0.3039999999999997,0.11399999999999991,0.3039999999999998,-0.01600000000000046,0.11399999999999999,0.3039999999999991,-0.015999999999999986,0.11399999999999988]",stage3_0_evaluations/round_002_probes/s30r02p_c1ea1031603d0374.json.gz,s30r01s_341150084ff015bd,0,1,0.018,0.018000000000000016,two_sided,True,,16,-0.02737902000000003,0.0355524974,473.39590000000317,0.04487305213084361,0.0355524974,0.08517085353988318,0.1084504334028904,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355524974,0.08517085353988318,0.1084504334028904,0.08517085353988318,0.08517085353988318,616.9047000000028,0.18508324666666676,0.0,0.084504334028904,0.0,0.0,0.0,0.18508324666666676,0.26958758069557076,0.20346201283370513,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355524974,""endpoint_velocity_m_per_s"":0.1099508994428651,""endpoint_late_velocity_rms_m_per_s"":0.07618906451205751,""post_arrival_velocity_rms_m_per_s"":0.1084504334028904,""final_velocity_m_per_s"":0.08517085353988318,""sustained_Ip_max_error_A"":785.2480000000032,""position_violation"":0.18508324666666676,""endpoint_speed_violation"":0.09950899442865091,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.084504334028904,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18508324666666676,""sum_violation"":0.36909657512422167,""l2_violation"":0.2264924516149359,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355524974,""endpoint_velocity_m_per_s"":0.1235718251479552,""endpoint_late_velocity_rms_m_per_s"":0.08914363114993376,""post_arrival_velocity_rms_m_per_s"":0.10794564331613703,""final_velocity_m_per_s"":0.08517085353988318,""sustained_Ip_max_error_A"":725.206000000002,""position_violation"":0.18508324666666676,""endpoint_speed_violation"":0.23571825147955194,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0794564331613703,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.23571825147955194,""sum_violation"":0.500257931307589,""l2_violation"":0.31005197475258695,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355524974,""endpoint_velocity_m_per_s"":0.11150208728851219,""endpoint_late_velocity_rms_m_per_s"":0.10501908233908243,""post_arrival_velocity_rms_m_per_s"":0.09921388451826495,""final_velocity_m_per_s"":0.08517085353988318,""sustained_Ip_max_error_A"":671.6591000000008,""position_violation"":0.18508324666666676,""endpoint_speed_violation"":0.11502087288512186,""endpoint_late_speed_violation"":0.050190823390824146,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18508324666666676,""sum_violation"":0.35029494294261276,""l2_violation"":0.22361736996167914,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355524974,""endpoint_velocity_m_per_s"":0.08517085353988318,""endpoint_late_velocity_rms_m_per_s"":0.1084504334028904,""post_arrival_velocity_rms_m_per_s"":0.08517085353988318,""final_velocity_m_per_s"":0.08517085353988318,""sustained_Ip_max_error_A"":616.9047000000028,""position_violation"":0.18508324666666676,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.084504334028904,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18508324666666676,""sum_violation"":0.26958758069557076,""l2_violation"":0.20346201283370513,""pass"":false}]",False,False,6.258211731073114,6.258211731073114,1019796.3952140138,0.3771159972380833,0.20639347100452415,0.04807504367787985,319.9724225997925,2
Stage3.0,round_002_probes,s30r02p_7b00fbc0b8e63ce3,49,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v6_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.30099999999999927,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",stage3_0_evaluations/round_002_probes/s30r02p_7b00fbc0b8e63ce3.json.gz,s30r01s_a41b0f020132d509,6,1,0.035,0.03500000000000003,two_sided,True,,16,-0.02736962899999995,0.0355533017,514.4623000000029,0.044867960209584536,0.0355533017,0.08374594393772357,0.10855197428249058,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355533017,0.08374594393772357,0.10855197428249058,0.08374594393772357,0.08374594393772357,639.6397000000034,0.18511005666666658,0.0,0.08551974282490571,0.0,0.0,0.0,0.18511005666666658,0.2706297994915723,0.20391017505748585,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355533017,""endpoint_velocity_m_per_s"":0.11053185528318057,""endpoint_late_velocity_rms_m_per_s"":0.07642925253926891,""post_arrival_velocity_rms_m_per_s"":0.10855197428249058,""final_velocity_m_per_s"":0.08374594393772357,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.18511005666666658,""endpoint_speed_violation"":0.10531855283180569,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.08551974282490571,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18511005666666658,""sum_violation"":0.375948352323378,""l2_violation"":0.22950241188832934,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355533017,""endpoint_velocity_m_per_s"":0.12473009159770392,""endpoint_late_velocity_rms_m_per_s"":0.08975045410457834,""post_arrival_velocity_rms_m_per_s"":0.10788393987701786,""final_velocity_m_per_s"":0.08374594393772357,""sustained_Ip_max_error_A"":725.6661000000022,""position_violation"":0.18511005666666658,""endpoint_speed_violation"":0.24730091597703918,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.07883939877017854,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.24730091597703918,""sum_violation"":0.5112503714138843,""l2_violation"":0.31880891913599646,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355533017,""endpoint_velocity_m_per_s"":0.11111190113652121,""endpoint_late_velocity_rms_m_per_s"":0.10543252422306144,""post_arrival_velocity_rms_m_per_s"":0.09838505399752648,""final_velocity_m_per_s"":0.08374594393772357,""sustained_Ip_max_error_A"":690.6740000000027,""position_violation"":0.18511005666666658,""endpoint_speed_violation"":0.11111901136521207,""endpoint_late_speed_violation"":0.05432524223061441,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18511005666666658,""sum_violation"":0.35055431026249306,""l2_violation"":0.22263063515458417,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355533017,""endpoint_velocity_m_per_s"":0.08374594393772357,""endpoint_late_velocity_rms_m_per_s"":0.10855197428249058,""post_arrival_velocity_rms_m_per_s"":0.08374594393772357,""final_velocity_m_per_s"":0.08374594393772357,""sustained_Ip_max_error_A"":639.6397000000034,""position_violation"":0.18511005666666658,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.08551974282490571,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18511005666666658,""sum_violation"":0.2706297994915723,""l2_violation"":0.20391017505748585,""pass"":false}]",False,False,6.257297433302799,6.257297433302799,1019803.6923371238,0.37717665427709696,0.20686415387189838,0.04807504367787985,319.2806730270386,3
Stage3.0,round_002_probes,s30r02p_5a34fddd47f9cd85,43,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v3_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.21799999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",stage3_0_evaluations/round_002_probes/s30r02p_5a34fddd47f9cd85.json.gz,s30r01s_a41b0f020132d509,3,1,0.028,0.027999999999999997,two_sided,True,,16,-0.027368371000000002,0.0355553236,516.1591000000008,0.04486879503055947,0.0355553236,0.08484117652332812,0.10855895010921132,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355553236,0.08484117652332812,0.10855895010921132,0.08484117652332812,0.08484117652332812,641.4883000000009,0.18517745333333346,0.0,0.08558950109211305,0.0,0.0,0.0,0.18517745333333346,0.2707669544254465,0.20400061745057468,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355553236,""endpoint_velocity_m_per_s"":0.11030956640968394,""endpoint_late_velocity_rms_m_per_s"":0.07634150878086125,""post_arrival_velocity_rms_m_per_s"":0.10855895010921132,""final_velocity_m_per_s"":0.08484117652332812,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.18517745333333346,""endpoint_speed_violation"":0.10309566409683923,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.08558950109211305,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18517745333333346,""sum_violation"":0.37386261852228575,""l2_violation"":0.22857158151394066,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355553236,""endpoint_velocity_m_per_s"":0.12407298707995235,""endpoint_late_velocity_rms_m_per_s"":0.08944756522369739,""post_arrival_velocity_rms_m_per_s"":0.10796910384266488,""final_velocity_m_per_s"":0.08484117652332812,""sustained_Ip_max_error_A"":725.0655000000006,""position_violation"":0.18517745333333346,""endpoint_speed_violation"":0.24072987079952335,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.07969103842664871,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.24072987079952335,""sum_violation"":0.5055983625595055,""l2_violation"":0.31399398326033523,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355553236,""endpoint_velocity_m_per_s"":0.1112647778812321,""endpoint_late_velocity_rms_m_per_s"":0.1052152039023495,""post_arrival_velocity_rms_m_per_s"":0.09893906213124935,""final_velocity_m_per_s"":0.08484117652332812,""sustained_Ip_max_error_A"":692.6965000000018,""position_violation"":0.18517745333333346,""endpoint_speed_violation"":0.1126477788123208,""endpoint_late_speed_violation"":0.052152039023494856,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18517745333333346,""sum_violation"":0.3499772711691491,""l2_violation"":0.22293507231630597,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355553236,""endpoint_velocity_m_per_s"":0.08484117652332812,""endpoint_late_velocity_rms_m_per_s"":0.10855895010921132,""post_arrival_velocity_rms_m_per_s"":0.08484117652332812,""final_velocity_m_per_s"":0.08484117652332812,""sustained_Ip_max_error_A"":641.4883000000009,""position_violation"":0.18517745333333346,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.08558950109211305,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18517745333333346,""sum_violation"":0.2707669544254465,""l2_violation"":0.20400061745057468,""pass"":false}]",False,False,6.259643067356931,6.259643067356931,1019811.0734115532,0.37712349241550136,0.2071773339793684,0.04807504367787985,318.5679860115051,4
Stage3.0,round_002_probes,s30r02p_acae23c8a152c641,3,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v1_p,real_tsc_fd_probe,"[-0.40309345181811007,0.29586250362187666,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999995,0.26599999999999935,0.266,0.095,0.30399999999999966,0.3039999999999997,0.11399999999999991,0.3039999999999998,-0.01600000000000046,0.11399999999999999,0.3039999999999991,-0.015999999999999986,0.11399999999999988]",stage3_0_evaluations/round_002_probes/s30r02p_acae23c8a152c641.json.gz,s30r01s_341150084ff015bd,1,1,0.018,0.018000000000000016,two_sided,True,,16,-0.027314787000000007,0.0355565059,473.29089999999997,0.04483706837731593,0.0355565059,0.08540500430080238,0.10868533941015286,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355565059,0.08540500430080238,0.10868533941015286,0.08540500430080238,0.08540500430080238,617.1743000000024,0.18521686333333331,0.0,0.08685339410152859,0.0,0.0,0.0,0.18521686333333331,0.2720702574348619,0.2045697888985422,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355565059,""endpoint_velocity_m_per_s"":0.10990402364463489,""endpoint_late_velocity_rms_m_per_s"":0.07614405011493025,""post_arrival_velocity_rms_m_per_s"":0.10868533941015286,""final_velocity_m_per_s"":0.08540500430080238,""sustained_Ip_max_error_A"":786.6591000000008,""position_violation"":0.18521686333333331,""endpoint_speed_violation"":0.09904023644634874,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.08685339410152859,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18521686333333331,""sum_violation"":0.37111049388121065,""l2_violation"":0.22728345070713526,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355565059,""endpoint_velocity_m_per_s"":0.12424698001903306,""endpoint_late_velocity_rms_m_per_s"":0.08933957023425446,""post_arrival_velocity_rms_m_per_s"":0.10827606321731509,""final_velocity_m_per_s"":0.08540500430080238,""sustained_Ip_max_error_A"":725.0187000000005,""position_violation"":0.18521686333333331,""endpoint_speed_violation"":0.2424698001903305,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.08276063217315088,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.2424698001903305,""sum_violation"":0.5104472956968147,""l2_violation"":0.316142709397318,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355565059,""endpoint_velocity_m_per_s"":0.1115338100938454,""endpoint_late_velocity_rms_m_per_s"":0.10519514998001374,""post_arrival_velocity_rms_m_per_s"":0.09933228466533438,""final_velocity_m_per_s"":0.08540500430080238,""sustained_Ip_max_error_A"":670.6508000000031,""position_violation"":0.18521686333333331,""endpoint_speed_violation"":0.11533810093845398,""endpoint_late_speed_violation"":0.05195149980013736,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18521686333333331,""sum_violation"":0.35250646407192465,""l2_violation"":0.2242924927914694,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355565059,""endpoint_velocity_m_per_s"":0.08540500430080238,""endpoint_late_velocity_rms_m_per_s"":0.10868533941015286,""post_arrival_velocity_rms_m_per_s"":0.08540500430080238,""final_velocity_m_per_s"":0.08540500430080238,""sustained_Ip_max_error_A"":617.1743000000024,""position_violation"":0.18521686333333331,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.08685339410152859,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18521686333333331,""sum_violation"":0.2720702574348619,""l2_violation"":0.2045697888985422,""pass"":false}]",False,False,6.264292266376865,6.264292266376865,1019820.8014442377,0.3772707392304907,0.2068683705895064,0.04807504367787985,319.896368265152,5
Stage3.0,round_002_probes,s30r02p_dd8c242c098b6c1a,13,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v6_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187664,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999995,0.3009999999999994,0.266,0.095,0.30399999999999966,0.3039999999999997,0.11399999999999991,0.3039999999999998,-0.01600000000000046,0.11399999999999999,0.3039999999999991,-0.015999999999999986,0.11399999999999988]",stage3_0_evaluations/round_002_probes/s30r02p_dd8c242c098b6c1a.json.gz,s30r01s_341150084ff015bd,6,1,0.035,0.03500000000000003,two_sided,True,,16,-0.027374584000000035,0.0355587449,473.46810000000187,0.044875295966002655,0.0355587449,0.08419408716481827,0.10860066880702135,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0355587449,0.08419408716481827,0.10860066880702135,0.08419408716481827,0.08419408716481827,616.811700000002,0.18529149666666678,0.0,0.0860066880702135,0.0,0.0,0.0,0.18529149666666678,0.2712981847368803,0.2042794388326451,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0355587449,""endpoint_velocity_m_per_s"":0.11054345920193552,""endpoint_late_velocity_rms_m_per_s"":0.07643344803623833,""post_arrival_velocity_rms_m_per_s"":0.10860066880702135,""final_velocity_m_per_s"":0.08419408716481827,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.18529149666666678,""endpoint_speed_violation"":0.10543459201935512,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0860066880702135,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18529149666666678,""sum_violation"":0.3767327767562354,""l2_violation"":0.2298837582868095,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0355587449,""endpoint_velocity_m_per_s"":0.12431135054830085,""endpoint_late_velocity_rms_m_per_s"":0.08960867356605473,""post_arrival_velocity_rms_m_per_s"":0.10794530202684348,""final_velocity_m_per_s"":0.08419408716481827,""sustained_Ip_max_error_A"":725.6661000000022,""position_violation"":0.18529149666666678,""endpoint_speed_violation"":0.24311350548300847,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0794530202684347,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.24311350548300847,""sum_violation"":0.50785802241811,""l2_violation"":0.31583207201768865,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0355587449,""endpoint_velocity_m_per_s"":0.11142086205168146,""endpoint_late_velocity_rms_m_per_s"":0.10539343438695845,""post_arrival_velocity_rms_m_per_s"":0.09875032357885427,""final_velocity_m_per_s"":0.08419408716481827,""sustained_Ip_max_error_A"":670.8061000000016,""position_violation"":0.18529149666666678,""endpoint_speed_violation"":0.11420862051681446,""endpoint_late_speed_violation"":0.05393434386958429,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18529149666666678,""sum_violation"":0.35343446105306553,""l2_violation"":0.22424419989370892,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0355587449,""endpoint_velocity_m_per_s"":0.08419408716481827,""endpoint_late_velocity_rms_m_per_s"":0.10860066880702135,""post_arrival_velocity_rms_m_per_s"":0.08419408716481827,""final_velocity_m_per_s"":0.08419408716481827,""sustained_Ip_max_error_A"":616.811700000002,""position_violation"":0.18529149666666678,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0860066880702135,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18529149666666678,""sum_violation"":0.2712981847368803,""l2_violation"":0.2042794388326451,""pass"":false}]",False,False,6.259092598533416,6.259092598533416,1019824.8809370454,0.3773308021488951,0.20662597811531874,0.04807504367787985,319.45156693458557,6
