candidate_id,phase,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,action_rms_pred,delta_action_rms_pred,repair_excess_rms_pred,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
s30r02p_22528a65f5bf9789,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v2_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.12835042464019691,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37703970414713006,0.2067918661850374,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,2,-1,0.007,-0.007000000000000006,two_sided,40
s30r02p_7359a27662018294,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v2_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.14235042464019693,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37706363551347766,0.20681280796130502,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,2,1,0.007,0.007000000000000006,two_sided,41
s30r02p_5076d2b224a2d720,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v3_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.16199999999999998,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3769891181431254,0.20646298879540437,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,3,-1,0.028,-0.027999999999999997,two_sided,42
s30r02p_5a34fddd47f9cd85,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v3_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.21799999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37712349241550136,0.2071773339793684,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,3,1,0.028,0.027999999999999997,two_sided,43
s30r02p_2b2738bab2a74c4f,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v4_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.16199999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3769891181431254,0.20693362362540965,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,4,-1,0.028,-0.027999999999999997,two_sided,44
s30r02p_1abbd6e25d987fcb,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v4_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.21799999999999994,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37712349241550136,0.20670725403426785,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,4,1,0.028,0.027999999999999997,two_sided,45
s30r02p_8b749d90e5f87d38,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v5_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.05649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3770435934859623,0.20680540897195826,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,5,-1,0.01,-0.010000000000000002,two_sided,46
s30r02p_f2da5a47e10c7cc1,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v5_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.07649999999999962,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3770603904621569,0.20680178213303108,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,5,1,0.01,0.009999999999999995,two_sided,47
s30r02p_c711bc63a29eb20f,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v6_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.23099999999999923,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37694150102944535,0.20679853795419734,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,6,-1,0.035,-0.035,two_sided,48
s30r02p_7b00fbc0b8e63ce3,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v6_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.30099999999999927,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37717665427709696,0.20686415387189838,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,6,1,0.035,0.03500000000000003,two_sided,49
s30r02p_3695cdb662c440f7,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2309999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37694150102944535,0.2067985379541973,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,7,-1,0.035,-0.035,two_sided,50
s30r02p_d43dc10bf54c9816,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.30099999999999993,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37717665427709696,0.20686415387189838,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,7,1,0.035,0.03500000000000003,two_sided,51
s30r02p_fd64af713e5c646a,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,-0.008000000000000002,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37705160687358225,0.20685997332809386,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,8,-1,0.013,-0.013,two_sided,52
s30r02p_5baf5589b41776dd,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.017999999999999995,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37705324868138784,0.20675060791064717,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,8,1,0.013,0.012999999999999998,two_sided,53
s30r02p_e2da456b3927fc80,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.26399999999999973,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.376907864146497,0.2068031021408906,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,9,-1,0.04,-0.03999999999999998,two_sided,54
s30r02p_4778e48155df2d2a,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3439999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3772150011639162,0.20687808840778402,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,9,1,0.04,0.03999999999999998,two_sided,55
s30r02p_91152e3e736058bc,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.264,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.376907864146497,0.20648707177496045,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,10,-1,0.04,-0.03999999999999998,two_sided,56
s30r02p_d815161e5b9feb92,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.344,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3772150011639162,0.20719352236051408,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,10,1,0.04,0.03999999999999998,two_sided,57
s30r02p_2dba330c8d215e64,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.0989999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37703118471281716,0.20674398134516841,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,11,-1,0.015,-0.015,two_sided,58
s30r02p_d27c3da07a5cc2f9,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.12899999999999978,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3770743768469582,0.20686935846425727,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,11,1,0.015,0.014999999999999986,two_sided,59
s30r02p_9b6a534a9aef76e3,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.26400000000000007,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.376907864146497,0.20684059867244936,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,12,-1,0.04,-0.03999999999999998,two_sided,60
s30r02p_c30b57df1ff96cab,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.34400000000000003,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3772150011639162,0.20684059867244936,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,12,1,0.04,0.03999999999999998,two_sided,61
s30r02p_cc4162c70086e89f,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.056000000000000404,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37706954639347234,0.20715608971033225,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,13,-1,0.04,-0.04,two_sided,62
s30r02p_f53593ade97281b8,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,0.023999999999999598,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.37705338128862936,0.2065246256848788,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,13,1,0.04,0.04,two_sided,63
s30r02p_e5ace95edbd186c0,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.038598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3770426276345438,0.20684165608041252,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,14,-1,0.015,-0.015,two_sided,64
s30r02p_9718e7daf99ec270,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.06859834672408416,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",0.3770629348887411,0.2067716968150551,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,14,1,0.015,0.014999999999999993,two_sided,65
s30r02p_50a772e3fe61cade,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.26399999999999896,-0.01600000000000129,0.08772124206273806]",0.376907864146497,0.20682086450324866,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,15,-1,0.04,-0.03999999999999998,two_sided,66
s30r02p_927f315208638891,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.3439999999999989,-0.01600000000000129,0.08772124206273806]",0.3772150011639162,0.20682086450324866,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,15,1,0.04,0.03999999999999998,two_sided,67
s30r02p_89469784865b22ed,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.05600000000000129,0.08772124206273806]",0.37706954639347234,0.20682086450324866,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,16,-1,0.04,-0.04,two_sided,68
s30r02p_76fe156d06b8ded5,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,0.02399999999999871,0.08772124206273806]",0.37705338128862936,0.20682086450324866,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,16,1,0.04,0.04,two_sided,69
s30r02p_48ad79e43e3cb253,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_m,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.07272124206273806]",0.37703616319157923,0.2067912759175421,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,17,-1,0.015,-0.015,two_sided,70
s30r02p_8d316bdeefc714d2,round_002_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_p,real_tsc_fd_probe,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.10272124206273806]",0.37706939887273416,0.20681653120554064,0.04807504367787985,s30r01s_a41b0f020132d509,nominal_05_s22g000_571ab4a158d29207,17,1,0.015,0.015,two_sided,71
