stage,phase,candidate_id,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,sqp_center_candidate_id,sqp_profile,sqp_endpoint_step,sqp_step_scale,sqp_request_index,sqp_solver_success,sqp_solver_message,predicted_linear_objective,predicted_max_violation,predicted_sum_violation,predicted_l2_violation,predicted_position_box_m,predicted_endpoint_speed_m_per_s,predicted_late_speed_m_per_s,trust_scale,trust_boundary_fraction,unavailable_jacobian_variables_frozen,population_index
Stage3.1,round_002_steps,s31r002s_30e3fb466a7188e9,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_balanced_e15_s1.0,real_tsc_sqp_step,"[-0.16950157230012977,0.12389523013107079,0.29329953343592363,0.27910654818188985,0.9233428085487136,0.37452542464019695,0.6609910160614534,0.4593895968077805,0.10206876776219781,-0.13705000000000056,-0.13705000000000028,0.2917618669037619,-0.12980000000000086,-0.4465754289017228,0.35888734860760513,-0.12980000000000014,-0.6301755618182106,0.30731249999999566,-0.1926065990167818,-0.6913202415523654,0.3268024647712227]",s31r001s_8fd81934c26f4bed,balanced,15,1.0,10,True,Optimization terminated successfully,2.8899007558189544,0.029675719559267177,0.029675719559267177,0.029675719559267177,0.030890271586778012,0.018854321404661686,0.029399003987752186,1.8225000000000002,1.0000000000000002,[],10
Stage3.1,round_002_steps,s31r002s_9b47cfa585409c0a,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_balanced_e15_s1.5,real_tsc_sqp_step,"[-0.09660157230012978,0.19679523013107073,0.3188145334359236,0.38845654818188985,1.0143329610121328,0.41279792464019693,0.5307365240921806,0.2953645968077805,0.1613000177621978,-0.33752500000000063,-0.33752500000000035,0.3646618669037619,-0.3485000000000009,-0.6652754289017229,0.35581852291140764,-0.34850000000000014,-0.5790633427273155,0.22985624999999565,-0.3307961869691472,-0.6707803623285481,0.26028333778537316]",s31r001s_8fd81934c26f4bed,balanced,15,1.5,11,True,Optimization terminated successfully,2.8641887223960363,0.02188496600556733,0.02188496600556733,0.02188496600556733,0.03065654898016702,0.016884609643499197,0.023294297277770704,1.8225000000000002,1.5000000000000002,[],11
Stage3.1,round_002_steps,s31r002s_ce18f2c2e239765b,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_position_e14_s1.5,real_tsc_sqp_step,"[-0.09660157230012978,0.19679523013107092,0.3188145334359236,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8533626329757568,0.9039485834518213,-0.19408748223780223,-0.3375250000000003,-0.33752500000000035,0.3646618669037619,-0.3485000000000009,-0.6652754289017229,0.47905247799797257,-0.34850000000000025,-1.3885000000000005,0.3403664318907233,-0.42919414295538166,-1.1777902166976775,0.34618745445088434]",s31r001s_8fd81934c26f4bed,position,14,1.5,12,True,Optimization terminated successfully,6.285668301077873,0.024343386132283706,0.024343386132283706,0.024343386132283706,0.03073030158396851,0.07782646198254456,0.05743855987251528,1.8225000000000002,1.5000000000000002,[],12
Stage3.1,round_002_steps,s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_position_e15_s1.5,real_tsc_sqp_step,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r001s_8fd81934c26f4bed,position,15,1.5,13,True,Optimization terminated successfully,6.21726837224071,0.010209215318030207,0.010209215318030207,0.010209215318030207,0.030306276459540902,0.03693775358192052,0.060652550775436936,1.8225000000000002,1.5,[],13
Stage3.1,round_002_steps,s31r002s_df20d303cb1041c5,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_damping_e15_s1.0,real_tsc_sqp_step,"[-0.16950157230012988,0.12389523013107093,0.29329953343592374,0.27910654818188996,0.6675212633092059,0.37452542464019695,0.6292950305525544,0.4593895968077805,0.10206876776219775,-0.1370500000000005,-0.13705000000000023,0.2917618669037619,-0.1298000000000008,-0.35287309183595306,0.21011249999999995,-0.1298000000000002,-0.29500000000000043,0.30731249999999566,-0.2606333119826182,-0.41149224049155986,0.30492821874292175]",s31r001s_8fd81934c26f4bed,damping,15,1.0,14,True,Optimization terminated successfully,2.172644346875564,0.03615503588160984,0.03615503588160984,0.03615503588160984,0.031084651076448297,0.007576696764879166,0.01806656091222245,1.8225000000000002,1.0000000000000002,[],14
Stage3.1,round_002_steps,s31r002s_330a015695d0b4a5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e12_s0.5,real_tsc_sqp_step,"[-0.3350225352838189,-0.24680986139076866,0.1173374772529616,0.04157155830609609,0.3254641599457929,-0.21644513466342238,0.7324575371982076,0.634708107834709,-0.2883562499999991,0.5750249999999977,0.5750249999999979,-0.03089999999999897,0.6272999999999975,0.6272999999999974,-0.2221687499999998,0.6273,-0.27065146210822755,0.12208124999999968,0.4732996284500063,-0.2684966477807792,0.09076940165032496]",s31r001s_cdedc22b3d8312aa,balanced,12,0.5,0,True,Optimization terminated successfully,3.402944065868545,0.06816259086003451,0.06816259086003451,0.06816259086003451,0.03204487772580104,0.08785271280518459,0.07212851942508071,1.8225000000000002,0.5000000000000001,[],15
Stage3.1,round_002_steps,s31r002s_bf75f658525e650a,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e12_s1.0,real_tsc_sqp_step,"[-0.2621225352838189,-0.1739098613907687,0.09182247725296161,0.15092155830609608,0.43481415994579287,-0.2547176346634223,0.8304150743964159,0.6349162156694197,-0.34758749999999905,0.3745499999999977,0.37454999999999783,-0.10379999999999898,0.4085999999999975,0.4085999999999974,-0.1447124999999998,0.4086,-0.4893514621082276,0.1995374999999997,0.2545996284500062,-0.48719664778077926,0.1369138033006499]",s31r001s_cdedc22b3d8312aa,balanced,12,1.0,1,True,Optimization terminated successfully,3.275440358516298,0.05525627729120619,0.05525627729120619,0.05525627729120619,0.03165768831873619,0.07432180581610731,0.06676024510938877,1.8225000000000002,1.0000000000000002,[],16
Stage3.1,round_002_steps,s31r002s_0669428e2d507a8b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e12_s1.5,real_tsc_sqp_step,"[-0.18922253528381894,-0.10100986139076873,0.06630747725296161,0.26027155830609605,0.5441641599457928,-0.29299013466342216,0.9283726115946241,0.6351243235041305,-0.406818749999999,0.17407499999999776,0.17407499999999776,-0.17669999999999897,0.18989999999999752,0.1898999999999974,-0.0672562499999998,0.18990000000000007,-0.7080514621082277,0.2769937499999997,0.03589962845000616,-0.7058966477807793,0.18305820495097483]",s31r001s_cdedc22b3d8312aa,balanced,12,1.5,2,True,Optimization terminated successfully,3.1775377878112416,0.04238621260347575,0.04238621260347575,0.04238621260347575,0.031271586378104274,0.06123053667045262,0.06196871883250915,1.8225000000000002,1.5000000000000002,[],17
Stage3.1,round_002_steps,s31r002s_acbefb05547eba64,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e13_s0.5,real_tsc_sqp_step,"[-0.3350225352838189,-0.2468098613907686,0.11733747725296169,0.041571558306096115,0.325464159945793,-0.2164451346634225,0.7345251616573842,0.6386602139524737,-0.288356249999999,0.5750249999999977,0.5750249999999979,-0.03089999999999897,0.6272999999999974,0.6272999999999974,-0.2221687499999998,0.6273,-0.27065146210822744,0.12208124999999968,0.4732996284500063,-0.2684966477807792,0.09390102495915448]",s31r001s_cdedc22b3d8312aa,balanced,13,0.5,3,True,Optimization terminated successfully,3.364549655974069,0.06805575701592947,0.06805575701592947,0.06805575701592947,0.032041672710477885,0.06061235458588043,0.06308152524273088,1.8225000000000002,0.5000000000000001,[],18
Stage3.1,round_002_steps,s31r002s_71dd4e7c14bb876e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e13_s1.0,real_tsc_sqp_step,"[-0.2621225352838189,-0.1739098613907686,0.09182247725296178,0.15092155830609613,0.434814159945793,-0.2547176346634225,0.8345503233147691,0.6428204279049492,-0.34758749999999894,0.3745499999999976,0.37454999999999783,-0.10379999999999898,0.40859999999999735,0.40859999999999735,-0.1447124999999998,0.4085999999999999,-0.4893514621082274,0.1995374999999997,0.2545996284500062,-0.48719664778077915,0.14317704991830893]",s31r001s_cdedc22b3d8312aa,balanced,13,1.0,4,True,Optimization terminated successfully,3.2140876603003252,0.05511510736519254,0.05511510736519254,0.05511510736519254,0.03165345322095577,0.044126327309137146,0.05284077204466822,1.8225000000000002,1.0000000000000002,[],19
Stage3.1,round_002_steps,s31r002s_00e3e1964d220d77,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e13_s1.5,real_tsc_sqp_step,"[-0.18922253528381894,-0.10100986139076862,0.06630747725296186,0.26027155830609616,0.544164159945793,-0.2929901346634225,0.9345754849721539,0.6469806418574248,-0.4068187499999989,0.17407499999999754,0.17407499999999776,-0.17669999999999897,0.1898999999999973,0.1898999999999973,-0.0672562499999998,0.18989999999999985,-0.7080514621082273,0.2769937499999997,0.03589962845000616,-0.7058966477807791,0.1924530748774634]",s31r001s_cdedc22b3d8312aa,balanced,13,1.5,5,True,Optimization terminated successfully,3.097974780554722,0.04217445771445538,0.04217445771445538,0.04217445771445538,0.03126523373143366,0.029753261205734953,0.04360037218470086,1.8225000000000002,1.5000000000000002,[],20
Stage3.1,round_002_steps,s31r002s_015fb0d3f4848aa1,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e14_s0.5,real_tsc_sqp_step,"[-0.3350225352838189,-0.2468098613907686,0.11733747725296159,0.041571558306096115,0.325464159945793,-0.2164451346634225,0.7372225056710551,0.6437518724488864,-0.2883562499999991,0.5750249999999977,0.5750249999999979,-0.030899999999998942,0.6272999999999974,0.6272999999999974,-0.2221687499999998,0.6273,-0.27065146210822755,0.12208124999999968,0.47329962845000634,-0.2684966477807791,0.09845014230498167]",s31r001s_cdedc22b3d8312aa,balanced,14,0.5,6,True,Optimization terminated successfully,3.4604945108461624,0.0679641108550233,0.0679641108550233,0.0679641108550233,0.0320389233256507,0.022519331731521174,0.06393563081399163,1.8225000000000002,0.5000000000000001,[],21
Stage3.1,round_002_steps,s31r002s_d4dfc812a509382d,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e14_s1.0,real_tsc_sqp_step,"[-0.2621225352838189,-0.1739098613907686,0.0918224772529616,0.15092155830609613,0.434814159945793,-0.2547176346634225,0.8399450113421106,0.6530037448977748,-0.3475874999999991,0.3745499999999976,0.374549999999998,-0.10379999999999892,0.40859999999999735,0.4085999999999974,-0.1447124999999998,0.4085999999999999,-0.4893514621082276,0.1995374999999997,0.2545996284500064,-0.487196647780779,0.1522752846099633]",s31r001s_cdedc22b3d8312aa,balanced,14,1.0,7,True,Optimization terminated successfully,3.2804438288013094,0.05493181504337996,0.05493181504337996,0.05493181504337996,0.0316479544513014,0.021193354229379343,0.05369028020212996,1.8225000000000002,1.0000000000000002,[],22
Stage3.1,round_002_steps,s31r002s_4ac60e0980671bd5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e14_s1.5,real_tsc_sqp_step,"[-0.18922253528381894,-0.10100986139076862,0.0663074772529616,0.26027155830609616,0.544164159945793,-0.2929901346634225,0.9426675170131662,0.6622556173466632,-0.4068187499999991,0.17407499999999754,0.1740749999999981,-0.1766999999999989,0.1898999999999973,0.1898999999999974,-0.0672562499999998,0.18989999999999985,-0.7080514621082277,0.2769937499999997,0.03589962845000638,-0.7058966477807789,0.20610042691494498]",s31r001s_cdedc22b3d8312aa,balanced,14,1.5,8,True,Optimization terminated successfully,3.141362326888669,0.041899519231736626,0.041899519231736626,0.041899519231736626,0.0312569855769521,0.02662590309854374,0.04535430185573388,1.8225000000000002,1.5000000000000002,[],23
Stage3.1,round_002_steps,s31r002s_8009356a3041bc54,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e15_s0.5,real_tsc_sqp_step,"[-0.335022535283819,-0.2468098613907686,0.11733747725296159,0.04157155830609603,0.3254641599457929,-0.2164451346634225,0.7375924344010133,0.6431922951727838,-0.28835624999999904,0.5750249999999978,0.575024999999998,-0.03089999999999897,0.6272999999999974,0.6272999999999975,-0.2221687499999998,0.6273000000000001,-0.27065146210822755,0.12208124999999967,0.47329962845000656,-0.2684966477807792,0.10158809038841707]",s31r001s_cdedc22b3d8312aa,balanced,15,0.5,9,True,Optimization terminated successfully,3.4588598915282653,0.06796010246411166,0.06796010246411166,0.06796010246411166,0.03203880307392335,0.07332623447785458,0.06563319110770775,1.8225000000000002,0.5000000000000001,[],24
Stage3.1,round_002_steps,s31r002s_9d02ecb815ca5529,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e15_s1.0,real_tsc_sqp_step,"[-0.262122535283819,-0.1739098613907686,0.0918224772529616,0.15092155830609597,0.43481415994579287,-0.2547176346634225,0.8406848688020273,0.6518845903455693,-0.347587499999999,0.3745499999999979,0.3745499999999981,-0.10379999999999898,0.4085999999999974,0.4085999999999975,-0.14471249999999983,0.40860000000000013,-0.4893514621082275,0.19953749999999967,0.25459962845000683,-0.48719664778077926,0.1585511807768341]",s31r001s_cdedc22b3d8312aa,balanced,15,1.0,10,True,Optimization terminated successfully,3.261427826609993,0.05492379826155713,0.05492379826155713,0.05492379826155713,0.03164771394784671,0.062452743678687965,0.05421536298812476,1.8225000000000002,1.0000000000000002,[],25
Stage3.1,round_002_steps,s31r002s_d2b234ff65ff2218,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_balanced_e15_s1.5,real_tsc_sqp_step,"[-0.189222535283819,-0.10100986139076862,0.0663074772529616,0.2602715583060959,0.5441641599457927,-0.2929901346634225,0.9437773032030412,0.6605768855183549,-0.40681874999999895,0.17407499999999798,0.1740749999999982,-0.17669999999999897,0.1898999999999974,0.18989999999999752,-0.06725624999999985,0.18990000000000018,-0.7080514621082274,0.2769937499999997,0.03589962845000705,-0.7058966477807793,0.21551427116525115]",s31r001s_cdedc22b3d8312aa,balanced,15,1.5,11,True,Optimization terminated successfully,3.112562341047347,0.04188749405900216,0.04188749405900216,0.04188749405900216,0.031256624821770065,0.05296402258830408,0.044983272144213056,1.8225000000000002,1.5,[],26
Stage3.1,round_002_steps,s31r002s_25bc7b62d231718e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_position_e14_s1.5,real_tsc_sqp_step,"[-0.18922253528381894,-0.10100986139076873,0.06630747725296163,0.26027155830609594,0.5441641599457929,-0.16078542611323426,1.1265749999999994,1.126574999999998,-0.406818749999999,0.17407499999999754,0.17407499999999787,-0.17669999999999897,0.1898999999999974,0.1898999999999973,-0.0672562499999998,0.18989999999999985,-0.7080514621082277,0.2769937499999997,0.035899628450006604,-0.705896647780779,0.22204891589905457]",s31r001s_cdedc22b3d8312aa,position,14,1.5,12,True,Optimization terminated successfully,6.696339767644283,0.03355994252979011,0.03355994252979011,0.03355994252979011,0.0310067982758937,0.06308635134779547,0.05246858062044223,1.8225000000000002,1.5000000000000002,[],27
Stage3.1,round_002_steps,s31r002s_e99b2db015ac7079,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_position_e15_s1.5,real_tsc_sqp_step,"[-0.1892225352838191,-0.10100986139076865,0.06630747725296175,0.26027155830609616,0.544164159945793,-0.06335513466342246,1.126574999999999,1.1265749999999972,-0.4068187499999991,0.17407499999999754,0.1740749999999982,-0.17669999999999897,0.18989999999999796,0.18989999999999774,-0.06725624999999974,0.18989999999999985,-0.7080514621082277,0.2769937499999997,0.035899628450006604,-0.7058966477807793,0.19743371334650223]",s31r001s_cdedc22b3d8312aa,position,15,1.5,13,True,Optimization terminated successfully,6.6427141550560025,0.03260654073257663,0.03260654073257663,0.03260654073257663,0.030978196221977297,0.0942914059093528,0.06578992480570961,1.8225000000000002,1.5000000000000002,[],28
Stage3.1,round_002_steps,s31r002s_6df98c40e7227e99,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s31r001s_cdedc22b3d8312aa_damping_e15_s1.0,real_tsc_sqp_step,"[-0.2621225352838198,-0.1739098613907695,0.09182247725296189,0.1509215583060961,0.43481415994579264,-0.2547176346634225,0.7508071984523029,0.4372880926671027,-0.3475874999999991,0.37454999999999883,0.37454999999999794,-0.10379999999999898,0.4085999999999979,0.4085999999999977,-0.2114642873918613,0.4086000000000007,-0.4893514621082276,0.199537499999999,0.2545996284500062,-0.48719664778077926,0.08766025975952851]",s31r001s_cdedc22b3d8312aa,damping,15,1.0,14,True,Optimization terminated successfully,2.8391907641923857,0.058496557934212046,0.058496557934212046,0.058496557934212046,0.03175489673802636,0.04642073592026282,0.05122881597650782,1.8225000000000002,1.0000000000000002,[],29
