stage,phase,candidate_id,population_index,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,stage3_1_earliest_strict_arrival_step,stage3_1_earliest_strict_arrival_ms,stage3_1_earliest_relaxed_arrival_step,stage3_1_earliest_relaxed_arrival_ms,stage3_1_gate_endpoint_step,stage3_1_gate_endpoint_ms,stage3_1_gate_sustained_box_max_error_m,stage3_1_gate_post_arrival_velocity_rms_m_per_s,stage3_1_best_endpoint_step,stage3_1_best_endpoint_ms,stage3_1_window_start_step,stage3_1_sustained_box_max_error_m,stage3_1_endpoint_velocity_m_per_s,stage3_1_endpoint_late_velocity_rms_m_per_s,stage3_1_post_arrival_velocity_rms_m_per_s,stage3_1_final_velocity_m_per_s,stage3_1_sustained_Ip_max_error_A,stage3_1_position_violation,stage3_1_endpoint_speed_violation,stage3_1_endpoint_late_speed_violation,stage3_1_post_speed_violation,stage3_1_final_speed_violation,stage3_1_ip_violation,stage3_1_max_violation,stage3_1_sum_violation,stage3_1_l2_violation,stage3_1_endpoint_evaluations,stage3_1_speed_safe_at_best_endpoint,stage3_1_position_safe_at_best_endpoint,stage3_1_quality,sqp_center_candidate_id,sqp_profile,sqp_endpoint_step,sqp_step_scale,sqp_request_index,sqp_solver_success,sqp_solver_message,predicted_linear_objective,predicted_max_violation,predicted_sum_violation,predicted_l2_violation,predicted_position_box_m,predicted_endpoint_speed_m_per_s,predicted_late_speed_m_per_s,trust_scale,trust_boundary_fraction,phase_rank
Stage3.1,round_002_steps,s31r002s_4074755102f6b06f,13,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_position_e15_s1.5,real_tsc_sqp_step,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",stage3_1_evaluations/round_002_steps/s31r002s_4074755102f6b06f.json.gz,True,,16,-0.025894729999999977,0.0292173511,106.35750000000189,0.039040884301890115,0.0292173511,0.04128771692388494,0.060644629883887025,0.6492383287639514,0.41409999999999997,2,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,12,120,12,120,0.0306976051,0.060644629883887025,15,150,13,0.030254915,0.04128771692388494,0.060644629883887025,0.04128771692388494,0.04128771692388494,435.44420000000173,0.008497166666666667,0.0,0.0,0.0,0.0,0.0,0.008497166666666667,0.008497166666666667,0.008497166666666667,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.032004458159404676,""endpoint_late_velocity_rms_m_per_s"":0.046256672384994084,""post_arrival_velocity_rms_m_per_s"":0.060644629883887025,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":806.0513000000028,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.07438614117575891,""endpoint_late_velocity_rms_m_per_s"":0.04232660007360332,""post_arrival_velocity_rms_m_per_s"":0.06754455120619153,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":806.0513000000028,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.08030458034963321,""endpoint_late_velocity_rms_m_per_s"":0.05765932507977636,""post_arrival_velocity_rms_m_per_s"":0.06384943693533073,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":635.3905000000013,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.030254915,""endpoint_velocity_m_per_s"":0.04128771692388494,""endpoint_late_velocity_rms_m_per_s"":0.060644629883887025,""post_arrival_velocity_rms_m_per_s"":0.04128771692388494,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":435.44420000000173,""position_violation"":0.008497166666666667,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.008497166666666667,""sum_violation"":0.008497166666666667,""l2_violation"":0.008497166666666667,""pass"":false}]",True,False,4.32157604379385,4.32157604379385,1000896.5240760439,0.4183681856562329,0.2681944579751269,0.04807504367787985,241.19052505493164,,,12,120,12,120,0.0306976051,0.060644629883887025,15,150,13,0.030254915,0.04128771692388494,0.060644629883887025,0.04128771692388494,0.04128771692388494,435.44420000000173,0.008497166666666667,0.0,0.0,0.0,0.0,0.0,0.008497166666666667,0.008497166666666667,0.008497166666666667,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.032004458159404676,""endpoint_late_velocity_rms_m_per_s"":0.046256672384994084,""post_arrival_velocity_rms_m_per_s"":0.060644629883887025,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":806.0513000000028,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.07438614117575891,""endpoint_late_velocity_rms_m_per_s"":0.04232660007360332,""post_arrival_velocity_rms_m_per_s"":0.06754455120619153,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":806.0513000000028,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0306976051,""endpoint_velocity_m_per_s"":0.08030458034963321,""endpoint_late_velocity_rms_m_per_s"":0.05765932507977636,""post_arrival_velocity_rms_m_per_s"":0.06384943693533073,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":635.3905000000013,""position_violation"":0.023253503333333425,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.023253503333333425,""sum_violation"":0.023253503333333425,""l2_violation"":0.023253503333333425,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.030254915,""endpoint_velocity_m_per_s"":0.04128771692388494,""endpoint_late_velocity_rms_m_per_s"":0.060644629883887025,""post_arrival_velocity_rms_m_per_s"":0.04128771692388494,""final_velocity_m_per_s"":0.04128771692388494,""sustained_Ip_max_error_A"":435.44420000000173,""position_violation"":0.008497166666666667,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.008497166666666667,""sum_violation"":0.008497166666666667,""l2_violation"":0.008497166666666667,""pass"":false}]",True,False,4.32157604379385,s31r001s_8fd81934c26f4bed,position,15,1.5,13,True,Optimization terminated successfully,6.21726837224071,0.010209215318030207,0.010209215318030207,0.010209215318030207,0.030306276459540902,0.03693775358192052,0.060652550775436936,1.8225000000000002,1.5,1
Stage3.1,round_002_steps,s31r002s_ce18f2c2e239765b,12,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_position_e14_s1.5,real_tsc_sqp_step,"[-0.09660157230012978,0.19679523013107092,0.3188145334359236,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8533626329757568,0.9039485834518213,-0.19408748223780223,-0.3375250000000003,-0.33752500000000035,0.3646618669037619,-0.3485000000000009,-0.6652754289017229,0.47905247799797257,-0.34850000000000025,-1.3885000000000005,0.3403664318907233,-0.42919414295538166,-1.1777902166976775,0.34618745445088434]",stage3_1_evaluations/round_002_steps/s31r002s_ce18f2c2e239765b.json.gz,True,,16,-0.025928665000000017,0.0292531809,80.43159999999989,0.03909020672048628,0.0292531809,0.03973702283154086,0.059538371772746165,0.6492383287639514,0.41409999999999997,2,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,12,120,12,120,0.0307003274,0.059538371772746165,15,150,13,0.0302654142,0.03973702283154086,0.059538371772746165,0.03973702283154086,0.03973702283154086,423.00350000000253,0.008847140000000087,0.0,0.0,0.0,0.0,0.0,0.008847140000000087,0.008847140000000087,0.008847140000000087,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.03178174933680863,""endpoint_late_velocity_rms_m_per_s"":0.04622158256426389,""post_arrival_velocity_rms_m_per_s"":0.059538371772746165,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":803.9189000000006,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.07340311561032353,""endpoint_late_velocity_rms_m_per_s"":0.041856610875389715,""post_arrival_velocity_rms_m_per_s"":0.0662550407201626,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":803.9189000000006,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.07875368497838238,""endpoint_late_velocity_rms_m_per_s"":0.05677465884507155,""post_arrival_velocity_rms_m_per_s"":0.06237456966259844,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":633.7759000000005,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0302654142,""endpoint_velocity_m_per_s"":0.03973702283154086,""endpoint_late_velocity_rms_m_per_s"":0.059538371772746165,""post_arrival_velocity_rms_m_per_s"":0.03973702283154086,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":423.00350000000253,""position_violation"":0.008847140000000087,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.008847140000000087,""sum_violation"":0.008847140000000087,""l2_violation"":0.008847140000000087,""pass"":false}]",True,False,4.301050647673683,4.301050647673683,1000933.2507506476,0.4174025303575243,0.2674427324220913,0.04807504367787985,234.42299795150757,,,12,120,12,120,0.0307003274,0.059538371772746165,15,150,13,0.0302654142,0.03973702283154086,0.059538371772746165,0.03973702283154086,0.03973702283154086,423.00350000000253,0.008847140000000087,0.0,0.0,0.0,0.0,0.0,0.008847140000000087,0.008847140000000087,0.008847140000000087,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.03178174933680863,""endpoint_late_velocity_rms_m_per_s"":0.04622158256426389,""post_arrival_velocity_rms_m_per_s"":0.059538371772746165,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":803.9189000000006,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.07340311561032353,""endpoint_late_velocity_rms_m_per_s"":0.041856610875389715,""post_arrival_velocity_rms_m_per_s"":0.0662550407201626,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":803.9189000000006,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0307003274,""endpoint_velocity_m_per_s"":0.07875368497838238,""endpoint_late_velocity_rms_m_per_s"":0.05677465884507155,""post_arrival_velocity_rms_m_per_s"":0.06237456966259844,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":633.7759000000005,""position_violation"":0.02334424666666668,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02334424666666668,""sum_violation"":0.02334424666666668,""l2_violation"":0.02334424666666668,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0302654142,""endpoint_velocity_m_per_s"":0.03973702283154086,""endpoint_late_velocity_rms_m_per_s"":0.059538371772746165,""post_arrival_velocity_rms_m_per_s"":0.03973702283154086,""final_velocity_m_per_s"":0.03973702283154086,""sustained_Ip_max_error_A"":423.00350000000253,""position_violation"":0.008847140000000087,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.008847140000000087,""sum_violation"":0.008847140000000087,""l2_violation"":0.008847140000000087,""pass"":false}]",True,False,4.301050647673683,s31r001s_8fd81934c26f4bed,position,14,1.5,12,True,Optimization terminated successfully,6.285668301077873,0.024343386132283706,0.024343386132283706,0.024343386132283706,0.03073030158396851,0.07782646198254456,0.05743855987251528,1.8225000000000002,1.5000000000000002,2
Stage3.1,round_002_steps,s31r002s_482ef48eb06b9ae3,8,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s31r001s_8fd81934c26f4bed_balanced_e14_s1.5,real_tsc_sqp_step,"[-0.09660157230012997,0.1967952301310708,0.3188145334359237,0.3884565481818899,1.061447984009552,0.4127979246401968,0.5123890539253548,0.2953645968077805,0.1613000177621978,-0.3375250000000005,-0.33752500000000035,0.3646618669037619,-0.3485000000000009,-0.6652754289017226,0.5190201148755789,-0.34850000000000003,-0.6684050858992947,0.22985624999999593,-0.28694651974327307,-0.7169659208521422,0.28018110565975496]",stage3_1_evaluations/round_002_steps/s31r002s_482ef48eb06b9ae3.json.gz,True,,16,-0.02673861600000005,0.0304377465,56.34940000000279,0.0405143184268688,0.0304377465,0.009978815564604579,0.0271348287267349,0.6492383287639514,0.41409999999999997,0,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,12,120,12,120,0.0307847888,0.0271348287267349,15,150,13,0.0305958496,0.009978815564604579,0.0271348287267349,0.009978815564604579,0.009978815564604579,257.0740000000005,0.01986165333333334,0.0,0.0,0.0,0.0,0.0,0.01986165333333334,0.01986165333333334,0.01986165333333334,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.022847023072786493,""endpoint_late_velocity_rms_m_per_s"":0.044992333557614395,""post_arrival_velocity_rms_m_per_s"":0.0271348287267349,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":733.5212000000029,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.03789412549955941,""endpoint_late_velocity_rms_m_per_s"":0.02553112022036681,""post_arrival_velocity_rms_m_per_s"":0.0284207040543129,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":613.5398000000023,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.029793753529553133,""endpoint_late_velocity_rms_m_per_s"":0.02817855632522093,""post_arrival_velocity_rms_m_per_s"":0.022217611364097563,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":455.620600000002,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0305958496,""endpoint_velocity_m_per_s"":0.009978815564604579,""endpoint_late_velocity_rms_m_per_s"":0.0271348287267349,""post_arrival_velocity_rms_m_per_s"":0.009978815564604579,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":257.0740000000005,""position_violation"":0.01986165333333334,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.01986165333333334,""sum_violation"":0.01986165333333334,""l2_violation"":0.01986165333333334,""pass"":false}]",True,False,3.935064684650489,3.935064684650489,1002089.4086646845,0.396287714854084,0.24409013680581013,0.04807504367787985,240.6135492324829,,,12,120,12,120,0.0307847888,0.0271348287267349,15,150,13,0.0305958496,0.009978815564604579,0.0271348287267349,0.009978815564604579,0.009978815564604579,257.0740000000005,0.01986165333333334,0.0,0.0,0.0,0.0,0.0,0.01986165333333334,0.01986165333333334,0.01986165333333334,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.022847023072786493,""endpoint_late_velocity_rms_m_per_s"":0.044992333557614395,""post_arrival_velocity_rms_m_per_s"":0.0271348287267349,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":733.5212000000029,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.03789412549955941,""endpoint_late_velocity_rms_m_per_s"":0.02553112022036681,""post_arrival_velocity_rms_m_per_s"":0.0284207040543129,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":613.5398000000023,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0307847888,""endpoint_velocity_m_per_s"":0.029793753529553133,""endpoint_late_velocity_rms_m_per_s"":0.02817855632522093,""post_arrival_velocity_rms_m_per_s"":0.022217611364097563,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":455.620600000002,""position_violation"":0.026159626666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.026159626666666824,""sum_violation"":0.026159626666666824,""l2_violation"":0.026159626666666824,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0305958496,""endpoint_velocity_m_per_s"":0.009978815564604579,""endpoint_late_velocity_rms_m_per_s"":0.0271348287267349,""post_arrival_velocity_rms_m_per_s"":0.009978815564604579,""final_velocity_m_per_s"":0.009978815564604579,""sustained_Ip_max_error_A"":257.0740000000005,""position_violation"":0.01986165333333334,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.01986165333333334,""sum_violation"":0.01986165333333334,""l2_violation"":0.01986165333333334,""pass"":false}]",True,False,3.935064684650489,s31r001s_8fd81934c26f4bed,balanced,14,1.5,8,True,Optimization terminated successfully,2.8744201147103112,0.026755917391285244,0.026755917391285244,0.026755917391285244,0.03080267752173856,0.027405690037014693,0.025759539932320687,1.8225000000000002,1.5000000000000002,3
