stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank
Stage2.2,5,s22g005_fe6e232ce2c851ad,15,probe_c0_h05_p,multi_center_probes,2.9520025797935774,44.51103325731957,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2814807968972368,1.7958604548969637,0.1240610621788616,-0.3589663020551947,2.2692832317729636,-0.19393423593500525,-1.117715595737754,-1.412016208469233,0.2046426900782217,-0.5951009586987541,-0.1869614547699112,-0.04516989915377853]",s22g005_fe6e232ce2c851ad,0.03126021179509254,0.023307155133997823,0.10198542750411685,0.04200705983641817,0.061861334877586494,,,,,True,,11,-0.027675157999999977,0.0306069667,717.0074000000022,0.041263795037537104,0.0306069667,1.3754598345845703,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027835361802613815,0.03110494471352849,0.04174116615900993,0.027793535941518774,0.6492932120464047,0.09236468069794099,0.10236427159545632,0.4147,263.3111343383789,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5247752932705867,3789.1523028827505,1003789.1523028828,0.0020230029240709967,0.0005589780177081541,1.0,0.4817074885712401,0.26130249095124586,0.0701197953510941,3000038.9907295033,38.990729503482214,"[0.0310520357,0.0303341702,0.0306069667]",0.0310520357,0.03066439086666667,0.0306069667,0.027860474000000024,0.0310520357,0.035067856666666675,0.0,0.02364271595456313,0.0,0.035067856666666675,0.058710572621229806,0.0422934107031111,5.2309350280338265,1003789.1523028828,1
Stage2.2,5,s22g005_adf586ba25597d7e,49,corner_local_0088,corner_local,2.955348998037384,44.146565963167916,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.264828462341373,1.8058785189844317,0.11909880277857489,-0.32742752958288246,2.2788439928251627,-0.2163958623919818,-1.0879326812337369,-1.4821006429944532,0.2055197261884271,-0.46646280409257196,-0.12819906619391455,-0.0001051071873125458]",s22g005_adf586ba25597d7e,0.03126004787085465,0.022242182067934123,0.10108838237556543,0.04200159569515516,0.05288541945080949,,,,,True,,11,-0.027860905000000047,0.0304908684,696.449700000001,0.0413028217341763,0.0304908684,1.3767607244725435,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02788075920752113,0.031066557653222422,0.04174287649897605,0.026640452894990247,0.6492793452001951,0.09273065878724637,0.10295809996098128,0.41465,256.84373235702515,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5243258326611564,3789.7407778286142,1003789.7407778286,0.0019887793566585924,0.0008750355379157356,1.0,0.4791503566894423,0.2659535551354423,0.0744920444174498,3000039.0278666653,39.0278666654811,"[0.0310443736,0.0302909874,0.0304908684]",0.0310443736,0.030608743133333335,0.0304908684,0.027860905000000047,0.0310443736,0.03481245333333338,0.0,0.02958099960981264,0.0,0.03481245333333338,0.06439345294314602,0.04568306518833046,5.238567534213698,1003789.7407778286,2
Stage2.2,5,s22g005_b3b698b6f3917692,75,bridge_d03_p01_c06_031,boundary_bridge,2.9544621819416523,47.50036348068918,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",s22g005_b3b698b6f3917692,0.03136935054400586,0.02109283432052585,0.09761929810272638,0.045645018133528614,0.045645018133528614,,,,,True,,11,-0.02765757999999996,0.03049941,705.5214000000014,0.04117226908739058,0.03049941,1.372408969579686,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027737114089063108,0.031073079216772225,0.041651935729345224,0.023783879157611525,0.6492651178128878,0.09173859930486718,0.1023150729104779,0.4146,268.5391502380371,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5258293745245515,3794.940044782823,1003794.9400447828,0.0019982911242245713,0.0005359562580828512,1.0,0.48007454139109007,0.26181768980072334,0.06926948032949576,3000038.8938829335,38.893882933601326,"[0.0310543386,0.0302988821,0.03049941]",0.0310543386,0.03061754356666667,0.03049941,0.027720227999999958,0.0310543386,0.03514462000000007,0.0,0.023150729104778778,0.0,0.03514462000000007,0.05829534910477885,0.04208444573743673,5.212202626338633,1003794.9400447828,3
Stage2.2,5,s22g005_b034e7d0314c08d6,0,corner_archive_00,anchor_corner,2.9506016191143845,44.40957047119523,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2708519768972368,1.8064892748969636,0.1193371421788616,-0.3382991520551947,2.2899503817729636,-0.20279158593500526,-1.091143545737754,-1.4385882584692329,0.19401387007822168,-0.5685289086987542,-0.2135335047699112,-0.03454107915377853]",s22g005_b034e7d0314c08d6,0.031249399164651994,0.02356682513574039,0.10266890020100405,0.04164663882173314,0.06833564083177368,,,,,True,,11,-0.02772740699999998,0.0305295905,714.4581000000035,0.04124154452783429,0.0305295905,1.3747181509278095,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0278260471449306,0.031081317033860602,0.041717348528774616,0.025239988889105364,0.6492791664455781,0.09247586268802246,0.10292384536629184,0.41465,267.17687916755676,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5250315467717124,3809.890905322274,1003809.8909053223,0.0020087617326147813,0.0008548871725986288,1.0,0.4811125546871861,0.2619869085620431,0.07461407105668431,3000038.991620855,38.99162085474234,"[0.0310505996,0.0303035016,0.0305295905]",0.0310505996,0.03062789723333333,0.0305295905,0.027823103000000016,0.0310505996,0.035019986666666725,0.0,0.02923845366291844,0.0,0.035019986666666725,0.06425844032958516,0.04562112053350009,5.237356803780768,1003809.8909053223,4
Stage2.2,5,s22g005_7af4f53f3beddae7,72,bridge_d07_p07_c16_045,boundary_bridge,2.9530841592037715,48.53823001226796,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.239958437240124,1.7945788376528806,0.13406064877671206,-0.3551305248405896,2.210135477474296,-0.30135178562056686,-1.00913197089949,-1.3897030293015087,0.19348385514360117,-0.5614635433516807,-0.08309100820487741,0.02556844557512208]",s22g005_7af4f53f3beddae7,0.03139928939915411,0.018867069625333924,0.09582823332553662,0.04664297997180378,0.04664297997180378,,,,,True,,11,-0.027709540000000032,0.0303798207,725.1258000000016,0.041118756216302926,0.0303798207,1.3706252072100975,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027788725309645105,0.031038723612115602,0.041660720322675815,0.016308438502757282,0.6492659586059512,0.09066973567192184,0.1025592155850405,0.4146,263.81420946121216,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5264456687467806,3817.3503334992565,1003817.3503334993,0.0019761121881139484,0.0006549584410714119,1.0,0.47341694697700576,0.25680758452365227,0.07588130032115084,3000038.844494391,38.844494391032335,"[0.0310575635,0.0302666716,0.0303798207]",0.0310575635,0.0305680186,0.0303798207,0.027776335999999957,0.0310575635,0.03525211666666661,0.0,0.025592155850404863,0.0,0.03525211666666661,0.060844272517071474,0.04356225626103044,5.199320503227747,1003817.3503334993,5
Stage2.2,5,s22g005_cf5e8f47f3a2b8a2,38,corner_local_0017,corner_local,2.971912634765268,42.36736915207606,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2884150340588034,1.7561203123860318,0.12339655917015985,-0.42907729593484967,2.23471890278832,-0.3217148352148764,-0.9707228656395865,-1.3718304875590526,0.21049346184965498,-0.599712800969147,0.09722159408199288,0.04261289017339523]",s22g005_cf5e8f47f3a2b8a2,0.031221278366126783,0.02302918942275946,0.09834982859770428,0.04070927887089271,0.04070927887089271,,,,,True,,11,-0.028028810000000015,0.0304106511,742.3268000000025,0.04135724713205694,0.0304106511,1.3785749044018982,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028086648097234324,0.031060051545669164,0.041875847494200064,0.014957921252839127,0.6494192677881192,0.08913293270365698,0.10121001930977715,0.41490000000000005,269.65855646133423,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.523699029098301,3830.140418853145,1003830.1404188531,0.001997528910694939,0.00014641467300335287,1.0,0.47077891080219525,0.2583428065911062,0.08385477011744223,3000038.878401038,38.878401037758685,"[0.0310784553,0.0303048092,0.0304106511]",0.0310784553,0.030597971866666667,0.0304106511,0.028074876000000026,0.0310784553,0.03594850999999988,0.0,0.012100193097771328,0.0,0.03594850999999988,0.048048703097771206,0.037930331454173245,5.16427500791019,1003830.1404188531,6
Stage2.2,5,s22g005_9a8ff4b42d70c0a7,56,corner_local_0020,corner_local,2.950653996393129,44.349576158303336,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.270160320442334,1.8214570769706822,0.10438827053487837,-0.3213043378593836,2.2530130333882608,-0.20322371898004693,-1.1163506615885033,-1.4180440782705794,0.20833124798134442,-0.5215014115775589,-0.20328013632098524,-0.019106912605219694]",s22g005_9a8ff4b42d70c0a7,0.031244860824321468,0.02389880915067511,0.10291223593798797,0.04149536081071559,0.07061772019059531,,,,,True,,11,-0.027668384000000046,0.0305261885,703.2595000000001,0.04119936477069751,0.0305261885,1.3733121590232502,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02778856665791991,0.031084228559518597,0.0416945284424953,0.024067088556834086,0.6492812050289554,0.0925869495540758,0.10329403688586718,0.41465,262.97313952445984,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5255173203826226,3840.8868296480505,1003840.886829648,0.0020242090448794854,0.0010850679005453548,1.0,0.4797479459941587,0.26121364141925957,0.0688527483564525,3000038.992470381,38.9924703808264,"[0.031054531,0.030303524,0.0305261885]",0.031054531,0.030628081166666665,0.0305261885,0.027795404000000024,0.031054531,0.03515103333333336,0.0,0.0329403688586718,0.0,0.03515103333333336,0.06809140219200516,0.048173260684185246,5.244626862289387,1003840.886829648,7
Stage2.2,5,s22g005_54c30ebb7f0d4602,1,corner_archive_01,anchor_corner,2.9541579728869825,44.22382125729338,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.242849787353827,1.7997330678930357,0.1078284617050061,-0.3014638557833348,2.1760601716041026,-0.22562057149904513,-1.058672785812392,-1.4562157175476935,0.21003690441795672,-0.5972722134565953,-0.10576424338602372,0.01680324414797135]",s22g005_54c30ebb7f0d4602,0.031274834990698976,0.02275983045642779,0.09985527108080755,0.04249449968996588,0.04249449968996588,,,,,True,,11,-0.02798601199999995,0.0304463151,701.3745000000017,0.041354503634218956,0.0304463151,1.3784834544739655,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02795738349758764,0.031058681114072978,0.041788239548667984,0.02640856926351871,0.649284013555224,0.09328791103076726,0.10349041625853456,0.41465,273.02169466018677,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5237306252700609,3845.749864409212,1003845.7498644092,0.0020053972729704573,0.0012183005657842294,1.0,0.47854834008497554,0.26217873295679467,0.05905042667784508,3000039.0914364164,39.091436416437325,"[0.0310532819,0.030273767,0.0304463151]",0.0310532819,0.030591121333333332,0.0304463151,0.02798601199999995,0.0310532819,0.03510939666666668,0.0,0.034904162585345455,0.0,0.03510939666666668,0.07001355925201214,0.04950727522376459,5.248685510657541,1003845.7498644092,8
Stage2.2,5,s22g005_ddd8b68bf739e988,27,probe_c1_h12_p,multi_center_probes,2.9665264545864,45.93567648729111,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2669007968972368,1.8378540948969635,0.1319810621788616,-0.3403120020551947,2.183036231772964,-0.17981593593500528,-1.147604595737754,-1.4506613084692328,0.22420905007822167,-0.7125509586987541,-0.2190455547699112,-0.059749899153778534]",s22g005_ddd8b68bf739e988,0.03131101303891952,0.024224046911015595,0.10114389801717144,0.04370043463065065,0.05513941480236495,,,,,True,,11,-0.027586871000000013,0.0307795385,701.4226000000017,0.041332982493931206,0.0307795385,1.3777660831310403,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02772723483968023,0.031177952583106884,0.04172366569621176,0.03747216954197448,0.6492652466618294,0.09284638531033737,0.10131265420682223,0.41455,263.2553460597992,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5239784788078274,3853.862961945357,1003853.8629619454,0.002143139193845704,0.00017230610666880926,1.0,0.48670664202177444,0.2628870128015438,0.05483852782309851,3000039.0631348863,39.06313488628988,"[0.0310839437,0.0304115553,0.0307795385]",0.0310839437,0.030758345833333336,0.0307795385,0.02773969399999998,0.0310839437,0.03613145666666684,0.0,0.01312654206822228,0.0,0.03613145666666684,0.04925799873488912,0.03844201175178054,5.243288587314025,1003853.8629619454,9
Stage2.2,5,s22g005_997efde78c94ddf3,17,probe_c0_h06_p,multi_center_probes,2.950498614537535,44.79361235172028,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2814807968972368,1.8171180948969636,0.11461322217886159,-0.3589663020551947,2.2692832317729636,-0.21164893593500528,-1.0645714957377541,-1.412016208469233,0.2046426900782217,-0.5419568586987542,-0.24010555476991122,-0.04516989915377853]",s22g005_997efde78c94ddf3,0.03126213113344197,0.024897531383936612,0.10252557018229963,0.04207103778139909,0.06732673960439528,,,,,True,,11,-0.027723104,0.0305171613,712.8834999999999,0.04122945099325279,0.0305171613,1.3743150331084264,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027826201679215488,0.031091041922238275,0.04172469757473088,0.022642805728155427,0.6492820735888539,0.09158514653497118,0.10236671256089104,0.4147,265.12452006340027,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5251708249553981,3860.1293510518735,1003860.1293510519,0.0020387642337532774,0.0005601328345879362,1.0,0.4791362828118808,0.2596541149348251,0.07301998494899793,3000038.9285383876,38.928538387478206,"[0.0310723198,0.0303191786,0.0305171613]",0.0310723198,0.0306362199,0.0305171613,0.027825577999999962,0.0310723198,0.035743993333333446,0.0,0.023667125608910267,0.0,0.035743993333333446,0.05941111894224371,0.04286917183712932,5.216370112415413,1003860.1293510519,10
