stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank,source_stage,source_run,source_generation_group,vector,vector_digest
Stage2.2,5,s22g005_cf5e8f47f3a2b8a2,38,corner_local_0017,corner_local,2.971912634765268,42.36736915207606,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2884150340588034,1.7561203123860318,0.12339655917015985,-0.42907729593484967,2.23471890278832,-0.3217148352148764,-0.9707228656395865,-1.3718304875590526,0.21049346184965498,-0.599712800969147,0.09722159408199288,0.04261289017339523]",s22g005_cf5e8f47f3a2b8a2,0.031221278366126783,0.02302918942275946,0.09834982859770428,0.04070927887089271,0.04070927887089271,,,,,True,,11,-0.028028810000000015,0.0304106511,742.3268000000025,0.04135724713205694,0.0304106511,1.3785749044018982,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028086648097234324,0.031060051545669164,0.041875847494200064,0.014957921252839127,0.6494192677881192,0.08913293270365698,0.10121001930977715,0.41490000000000005,269.65855646133423,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.523699029098301,3830.140418853145,1003830.1404188531,0.001997528910694939,0.00014641467300335287,1.0,0.47077891080219525,0.2583428065911062,0.08385477011744223,3000038.878401038,38.878401037758685,"[0.0310784553,0.0303048092,0.0304106511]",0.0310784553,0.030597971866666667,0.0304106511,0.028074876000000026,0.0310784553,0.03594850999999988,0.0,0.012100193097771328,0.0,0.03594850999999988,0.048048703097771206,0.037930331454173245,5.16427500791019,1003830.1404188531,6,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2884150340588034,1.7561203123860318,0.12339655917015985,-0.42907729593484967,2.23471890278832,-0.3217148352148764,-0.9707228656395865,-1.3718304875590526,0.21049346184965498,-0.599712800969147,0.09722159408199288,0.04261289017339523]",v_cf5e8f47f3a2b8a2
Stage2.2,5,s22g005_6479927078ba7d65,35,probe_c2_h01_p,multi_center_probes,2.9802738006732903,44.23009764140608,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.258824254942497,1.7632216669218461,0.1330563740356273,-0.42609199958283744,2.241060798757632,-0.3303263726543265,-0.8574341629819165,-1.4369066574137583,0.2122857305134061,-0.6264733391487809,0.08674524409651052,0.04165848769184573]",s22g005_6479927078ba7d65,0.03127500850682883,0.024417055995955006,0.09652199550957574,0.042500283560960916,0.042500283560960916,,,,,True,,11,-0.028204964000000055,0.0303699386,733.4296000000031,0.04144699222873801,0.0303699386,1.3815664076246006,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028114685757707234,0.031099628917668102,0.04192400832543668,0.024289056714214958,0.6494149362519551,0.09107380695652013,0.10086925007446204,0.41475,268.6458213329315,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.522665457483963,4093.543630134198,1004093.5436301342,0.0021452070185090434,7.555956919522547e-05,1.0,0.4692685683321734,0.26060718411900324,0.08607080376471785,3000038.98064502,38.98064502009352,"[0.0311578923,0.0303478817,0.0303699386]",0.0311578923,0.030625237533333332,0.0303699386,0.028204964000000055,0.0311578923,0.038596410000000025,0.0,0.008692500744620357,0.0,0.038596410000000025,0.04728891074462038,0.03956314489627091,5.183842259446895,1004093.5436301342,43,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.258824254942497,1.7632216669218461,0.1330563740356273,-0.42609199958283744,2.241060798757632,-0.3303263726543265,-0.8574341629819165,-1.4369066574137583,0.2122857305134061,-0.6264733391487809,0.08674524409651052,0.04165848769184573]",v_6479927078ba7d65
Stage2.2,5,s22g005_b3b698b6f3917692,75,bridge_d03_p01_c06_031,boundary_bridge,2.9544621819416523,47.50036348068918,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",s22g005_b3b698b6f3917692,0.03136935054400586,0.02109283432052585,0.09761929810272638,0.045645018133528614,0.045645018133528614,,,,,True,,11,-0.02765757999999996,0.03049941,705.5214000000014,0.04117226908739058,0.03049941,1.372408969579686,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027737114089063108,0.031073079216772225,0.041651935729345224,0.023783879157611525,0.6492651178128878,0.09173859930486718,0.1023150729104779,0.4146,268.5391502380371,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5258293745245515,3794.940044782823,1003794.9400447828,0.0019982911242245713,0.0005359562580828512,1.0,0.48007454139109007,0.26181768980072334,0.06926948032949576,3000038.8938829335,38.893882933601326,"[0.0310543386,0.0302988821,0.03049941]",0.0310543386,0.03061754356666667,0.03049941,0.027720227999999958,0.0310543386,0.03514462000000007,0.0,0.023150729104778778,0.0,0.03514462000000007,0.05829534910477885,0.04208444573743673,5.212202626338633,1003794.9400447828,3,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",v_b3b698b6f3917692
Stage2.2,5,s22g005_7af4f53f3beddae7,72,bridge_d07_p07_c16_045,boundary_bridge,2.9530841592037715,48.53823001226796,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.239958437240124,1.7945788376528806,0.13406064877671206,-0.3551305248405896,2.210135477474296,-0.30135178562056686,-1.00913197089949,-1.3897030293015087,0.19348385514360117,-0.5614635433516807,-0.08309100820487741,0.02556844557512208]",s22g005_7af4f53f3beddae7,0.03139928939915411,0.018867069625333924,0.09582823332553662,0.04664297997180378,0.04664297997180378,,,,,True,,11,-0.027709540000000032,0.0303798207,725.1258000000016,0.041118756216302926,0.0303798207,1.3706252072100975,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027788725309645105,0.031038723612115602,0.041660720322675815,0.016308438502757282,0.6492659586059512,0.09066973567192184,0.1025592155850405,0.4146,263.81420946121216,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5264456687467806,3817.3503334992565,1003817.3503334993,0.0019761121881139484,0.0006549584410714119,1.0,0.47341694697700576,0.25680758452365227,0.07588130032115084,3000038.844494391,38.844494391032335,"[0.0310575635,0.0302666716,0.0303798207]",0.0310575635,0.0305680186,0.0303798207,0.027776335999999957,0.0310575635,0.03525211666666661,0.0,0.025592155850404863,0.0,0.03525211666666661,0.060844272517071474,0.04356225626103044,5.199320503227747,1003817.3503334993,5,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.239958437240124,1.7945788376528806,0.13406064877671206,-0.3551305248405896,2.210135477474296,-0.30135178562056686,-1.00913197089949,-1.3897030293015087,0.19348385514360117,-0.5614635433516807,-0.08309100820487741,0.02556844557512208]",v_7af4f53f3beddae7
Stage2.2,5,s22g005_cb8d96ebbbe2e7bf,69,bridge_d15_p00_c18_024,boundary_bridge,2.9459139021288436,48.02817954190433,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2519179273396794,1.801163028986486,0.11699084334300318,-0.3688774368083394,2.233711516225379,-0.2767038274011061,-1.0203376069423302,-1.3462021719736241,0.18607282991012752,-0.538638927422067,-0.12809802751509256,0.031384889724449985]",s22g005_cb8d96ebbbe2e7bf,0.031384578473160084,0.020334094562646118,0.09767914770342401,0.046152615772002914,0.046152615772002914,,,,,True,,11,-0.02761919800000001,0.0305093365,723.5770000000011,0.04115385415527247,0.0305093365,1.3717951385090823,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027764424358009666,0.031129789233501858,0.04171243265087627,0.015309510202758787,0.6492795760916343,0.08910625871746865,0.10099349201619069,0.41465,269.4255018234253,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.526041454647267,4023.120999945211,1004023.1209999452,0.0021482574691647216,9.870263862346183e-05,1.0,0.47289688062139973,0.2544711214231476,0.07628497111204197,3000038.780474131,38.780474131188576,"[0.0311362652,0.0303709787,0.0305093365]",0.0311362652,0.030672193466666664,0.0305093365,0.02778150800000001,0.0311362652,0.037875506666666725,0.0,0.00993492016190678,0.0,0.037875506666666725,0.047810426828573505,0.039156821166690454,5.171804797482571,1004023.1209999452,32,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2519179273396794,1.801163028986486,0.11699084334300318,-0.3688774368083394,2.233711516225379,-0.2767038274011061,-1.0203376069423302,-1.3462021719736241,0.18607282991012752,-0.538638927422067,-0.12809802751509256,0.031384889724449985]",v_cb8d96ebbbe2e7bf
Stage2.2,3,s22g003_fc29a0a4a8f8207e,35,probe_c2_h09_p,multi_center_probes,2.9709388517547453,45.86982205539864,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.248195434942497,1.773850486921846,0.12833245403562732,-0.4054248495828374,2.220393648757632,-0.32146902265432653,-0.8840062129819165,-1.4103346074137584,0.2016569105134061,-0.5999012891487809,0.06017319409651051,0.05228730769184573]",s22g003_fc29a0a4a8f8207e,0.03132231094231388,0.025008669602592577,0.09675817221819119,0.0440770314104626,0.0440770314104626,,,,,True,,11,-0.028066727000000014,0.0303986466,733.6794000000009,0.0413741329770694,0.0303986466,1.3791377659023132,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028024845229689517,0.031119261686649354,0.04187840013742423,0.02069177505876031,0.6494544093505583,0.09011839165085718,0.100610243945795,0.4147,266.56987714767456,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5235045590856271,4136.575008210959,1004136.575008211,0.0021869149135138473,3.7239767337943376e-05,1.0,0.4688170385268849,0.25844792316448784,0.08131329131199051,3000038.906841708,38.90684170766974,"[0.0311732918,0.0303668751,0.0303986466]",0.0311732918,0.030646271166666666,0.0303986466,0.028066727000000014,0.0311732918,0.03910972666666668,0.0,0.00610243945794986,0.0,0.03910972666666668,0.04521216612461654,0.039582957030511526,5.170720015447061,1004136.575008211,16,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.248195434942497,1.773850486921846,0.12833245403562732,-0.4054248495828374,2.220393648757632,-0.32146902265432653,-0.8840062129819165,-1.4103346074137584,0.2016569105134061,-0.5999012891487809,0.06017319409651051,0.05228730769184573]",v_fc29a0a4a8f8207e
Stage2.2,4,s22g004_b65dbd2d777a03f8,35,probe_c2_h13_p,multi_center_probes,2.9714627558218654,45.91595890507574,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.260005234942497,1.7620406869218461,0.13358125403562732,-0.42838834958283745,2.197430148757632,-0.3116275226543265,-0.9135307129819165,-1.3808101074137584,0.18984711051340608,-0.570376789148781,0.0306486940965105,0.06409710769184573]",s22g004_b65dbd2d777a03f8,0.03132364166185147,0.02365856262513156,0.09646870186775075,0.04412138872838223,0.04412138872838223,,,,,True,,11,-0.028023835000000052,0.0304691338,724.4620000000032,0.04139690136507237,0.0304691338,1.3798967121690788,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0280324681159629,0.03113637510037057,0.04189621848166554,0.01793864403171938,0.6494148319822909,0.08853130584605623,0.09962781619929147,0.41475,269.74894165992737,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5232423413109031,4092.770602139877,1004092.7706021399,0.00217877321219607,0.0,1.0,0.46891442954547513,0.25682754942191516,0.07648521372134838,1000038.8525946921,38.852594692199816,"[0.031167895,0.0303929896,0.0304691338]",0.031167895,0.0306766728,0.0304691338,0.028023835000000052,0.031167895,0.03892983333333344,0.0,0.0,0.0,0.03892983333333344,0.03892983333333344,0.03892983333333344,5.138102139837532,1004092.7706021399,23,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2004,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.260005234942497,1.7620406869218461,0.13358125403562732,-0.42838834958283745,2.197430148757632,-0.3116275226543265,-0.9135307129819165,-1.3808101074137584,0.18984711051340608,-0.570376789148781,0.0306486940965105,0.06409710769184573]",v_b65dbd2d777a03f8
Stage2.2,5,s22g005_c3d02ee5be5f0093,28,probe_c2_h14_m,multi_center_probes,2.9764901159975317,44.86013902240556,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.237566614942497,1.7632216669218461,0.1330563740356273,-0.3847576995828374,2.241060798757632,-0.31261167265432654,-0.9105782629819165,-1.4369066574137583,0.2122857305134061,-0.573329239148781,0.0336011440965105,0.04165848769184573]",s22g005_c3d02ee5be5f0093,0.03129318386888208,0.02203489534993746,0.0968894495638739,0.043106128962736134,0.043106128962736134,,,,,True,,11,-0.028109193000000032,0.030414992,721.9585000000006,0.041414954659776154,0.030414992,1.380498488659205,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028042658889998597,0.031119869748057746,0.04189077476911709,0.023428337747532352,0.6494520916289721,0.09093798476422633,0.10100204425380291,0.4147,274.1631054878235,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5230344260749608,4124.978917391272,1004124.9789173913,0.002182016817866229,0.00010040926865794164,1.0,0.47005682968106716,0.26034298936812106,0.08296356329192023,3000038.962890987,38.96289098699641,"[0.0311652676,0.0303632885,0.030414992]",0.0311652676,0.030647849366666664,0.030414992,0.028109193000000032,0.0311652676,0.038842253333333465,0.0,0.010020442538029029,0.0,0.038842253333333465,0.048862695871362494,0.04011396156787305,5.188839004625052,1004124.9789173913,48,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.237566614942497,1.7632216669218461,0.1330563740356273,-0.3847576995828374,2.241060798757632,-0.31261167265432654,-0.9105782629819165,-1.4369066574137583,0.2122857305134061,-0.573329239148781,0.0336011440965105,0.04165848769184573]",v_c3d02ee5be5f0093
Stage2.2,5,s22g005_55176d34264be414,29,probe_c2_h14_p,multi_center_probes,2.9665012276690454,44.48620812410696,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.258824254942497,1.784479306921846,0.12360853403562731,-0.42609199958283744,2.199726498757632,-0.3303263726543265,-0.8574341629819165,-1.3837625574137584,0.19102809051340608,-0.6264733391487809,0.08674524409651052,0.06291612769184574]",s22g005_55176d34264be414,0.03128240028207203,0.025837059706235597,0.0973567345852723,0.04274667606906757,0.04274667606906757,,,,,True,,11,-0.027993762000000033,0.030378756,742.7037000000018,0.04131004147928421,0.030378756,1.377001382642807,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027982549966347744,0.031121562534159247,0.041851819042745715,0.017706293828583127,0.6494530673279275,0.08932650027580526,0.10029184932446178,0.4147,264.15313601493835,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5242426846800159,4172.860141587444,1004172.8601415874,0.002204858408427257,8.51760281887969e-06,1.0,0.46759090266082587,0.2566398763566684,0.0796869452924499,3000038.848594633,38.84859463284091,"[0.0311874065,0.0303726031,0.030378756]",0.0311874065,0.0306462552,0.030378756,0.027993762000000033,0.0311874065,0.03958021666666678,0.0,0.0029184932446177925,0.0,0.03958021666666678,0.04249870991128457,0.039687670052538565,5.155965223049767,1004172.8601415874,56,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.258824254942497,1.784479306921846,0.12360853403562731,-0.42609199958283744,2.199726498757632,-0.3303263726543265,-0.8574341629819165,-1.3837625574137584,0.19102809051340608,-0.6264733391487809,0.08674524409651052,0.06291612769184574]",v_55176d34264be414
Stage2.2,5,s22g005_b1d60f9a523ad98c,64,bridge_d00_p16_c07_027,boundary_bridge,2.9618592976149,43.834926278990636,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2544584816137254,1.780409193396435,0.12180502852799518,-0.3748588616331309,2.221235800417308,-0.2904881938481701,-1.024052103326925,-1.3829353139005938,0.22382139640291143,-0.6277438321195331,-0.0492127532677131,-0.009639376376563924]",s22g005_b1d60f9a523ad98c,0.03126361464478888,0.022187601657530188,0.09931347125706104,0.04212048815962932,0.04212048815962932,,,,,True,,11,-0.02780005200000002,0.0305903941,735.8008000000009,0.04133539769248652,0.0305903941,1.3778465897495507,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02789189379132333,0.03116052190341421,0.0418202805413787,0.02086215479633187,0.6494549930263318,0.08937846077725785,0.10021611215108156,0.4147,265.84587121009827,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5239506635759977,4025.211279928335,1004025.2112799283,0.002187826992396694,4.670446184509422e-06,1.0,0.47493870353505857,0.25762055431588005,0.07660365840022357,3000038.8604205637,38.86042056356866,"[0.0311460972,0.0304043172,0.0305903941]",0.0311460972,0.030713602833333336,0.0305903941,0.027888836000000028,0.0311460972,0.03820324000000008,0.0,0.002161121510815489,0.0,0.03820324000000008,0.04036436151081557,0.038264317486166086,5.1655163988204595,1004025.2112799283,33,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2005,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2544584816137254,1.780409193396435,0.12180502852799518,-0.3748588616331309,2.221235800417308,-0.2904881938481701,-1.024052103326925,-1.3829353139005938,0.22382139640291143,-0.6277438321195331,-0.0492127532677131,-0.009639376376563924]",v_b1d60f9a523ad98c
