candidate_id,task,full_control_vector,source_name,source_type,parent_candidate_id,refinement_round,proposal_request_index,proposal_profile,proposal_step_scale,predicted_reduced_coordinate,refinement_model_revision,model_measured_directions,model_measured_reliable_directions,model_usable_directions,population_index,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,stage3_3_task_id,stage3_3_target_R,stage3_3_target_Z,stage3_3_target_Ip,stage3_3_best_endpoint_step,stage3_3_best_endpoint_ms,stage3_3_window_start_step,stage3_3_sustained_box_max_error_m,stage3_3_endpoint_velocity_m_per_s,stage3_3_endpoint_late_velocity_rms_m_per_s,stage3_3_post_arrival_velocity_rms_m_per_s,stage3_3_final_velocity_m_per_s,stage3_3_sustained_Ip_safety_max_error_A,stage3_3_hard_minimum_signed_margin,stage3_3_ip_terminal_abs_error_A,stage3_3_ip_hold_rms_error_A,stage3_3_ip_sustained_max_error_A,stage3_3_ip_terminal_signed_margin,stage3_3_ip_hold_rms_signed_margin,stage3_3_ip_sustained_signed_margin,stage3_3_ip_tracking_pass,stage3_3_target_tracking_pass,stage3_3_tracking_minimum_signed_margin,stage3_3_tracking_mean_signed_margin,stage3_3_tracking_objective,stage3_3_endpoint_evaluations,phase_rank
s33step_60777f49d14e05a7,"{""task_index"":5,""task_id"":""Z_m2mm"",""R_offset_m"":0.0,""Z_offset_m"":-0.002,""Ip_offset_A"":0.0,""mandatory"":true,""category"":""target"",""description"":""""}","[2.372965047350738,1.2888207266126226,0.4780671445569548,1.8059136856831983,1.5133437464977348,0.31145738449970994,1.1681617531269637,1.8918931359237219,0.09921306925447057,0.48540601024800845,1.9760412249060362,-0.11078239325296961,-0.3436251439287701,2.0635331231245324,-0.336062879117733,-0.5204828823974077,0.44483021798022165,-0.11837181030382744,-0.7698428955369566,-1.2389764657149378,0.08895993196440784,-0.6644557342764597,-0.761903391389648,0.116341340489168,0.3193814480839102,0.6012630650854829,0.18983629268085253,0.7283587679950378,1.6409372230778867,-0.013009018631140404,0.14625768931912397,0.26346657781433536,0.059513546760236416,-0.8795981077221731,-1.345355551242636,0.7461532893369961,-0.21669817954599055,-0.13620067819893772,0.6007492495751201,0.007655520784652925,-0.18590378341549615,0.2254578576378263,0.00028343113346291846,-0.5261102171280876,0.3774656496333479,0.20731398418477884,0.23444877645641402,0.00852812424217544,0.2586974072119758,0.27323077771969745,0.09443590812181221,-0.022722449862561604,0.3150683884223315,-0.012539141249891767,-0.029018292886309173,0.09592795394350498,-0.011585731612385573,-0.03353414584953544,-0.041170805168169,-0.015414853623296629,-0.1886799579548575,-0.03127905085518206,0.0756478965861228,0.018996930485596704,-0.3307793570668605,0.15818369900802737,0.047553462158643416,0.02554322879493327,0.07283862934257855,0.03197859283068212,0.09474654613721539,-0.004418939997721345,0.019769070427962703,0.05935752531690404,-0.011729602263374016]",balanced_scale_1.50,target_reduced_real_tsc_step,s33probe_1c4d69ff8af7a706,0,2,balanced,1.5,"[0.4332123516563752,-0.5970984377179076,0.5164031572184842,0.3921793683602546,0.26341590154072286,0.48515499825938263,-0.27271950151036994,0.196458939616127,-0.29479517035218794,0.29147494950878045,0.2880723387734298,0.02043263734342327]",dimensionless_central_difference_source_prior_v2,12,12,12,2,stage3_3_nominal_refinement/round_000/proposal_raw/s33step_60777f49d14e05a7.json.gz,True,,26,-0.023682270000000005,0.025282626000000002,104.81560000000172,0.034641897895594236,0.025282626000000002,0.03477289041897381,0.04904921703426061,0.6492208627208201,0.41369999999999996,13,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,15,150,12,120,15,150,15,150,13,0.029839925599999997,0.04973502512768603,0.09561006970771115,0.04269073957278667,0.03477289041897381,300.94650000000183,0.005335813333333439,0.45785898584362617,0.005335813333333439,0.5730926042721334,0.0,0.0,0.0,False,14,0.0308782935,0.048914629384548096,-0.3546575996510284,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319858023,""endpoint_velocity_m_per_s"":0.0987285161941733,""endpoint_late_velocity_rms_m_per_s"":0.07757403438062198,""post_arrival_velocity_rms_m_per_s"":0.062185816418898025,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":912.5953000000009,""position_signed_margin"":-0.0661934099999999,""endpoint_speed_signed_margin"":0.012714838058267008,""endpoint_late_speed_signed_margin"":0.2242596561937803,""post_speed_signed_margin"":0.3781418358110198,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.9087404699999999,""minimum_signed_margin"":-0.0661934099999999,""mean_signed_margin"":0.35165574764555485,""position_violation"":0.0661934099999999,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0661934099999999,""sum_violation"":0.0661934099999999,""l2_violation"":0.0661934099999999,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.031621616,""endpoint_velocity_m_per_s"":0.12522000306561618,""endpoint_late_velocity_rms_m_per_s"":0.0859080373749236,""post_arrival_velocity_rms_m_per_s"":0.05843585620917064,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":810.7595000000001,""position_signed_margin"":-0.05405386666666656,""endpoint_speed_signed_margin"":-0.2522000306561616,""endpoint_late_speed_signed_margin"":0.14091962625076404,""post_speed_signed_margin"":0.41564143790829366,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.91892405,""minimum_signed_margin"":-0.2522000306561616,""mean_signed_margin"":0.30358371877441526,""position_violation"":0.05405386666666656,""endpoint_speed_violation"":0.2522000306561616,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.2522000306561616,""sum_violation"":0.30625389732282815,""l2_violation"":0.2579276564554228,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0308782935,""endpoint_velocity_m_per_s"":0.09308168410566023,""endpoint_late_velocity_rms_m_per_s"":0.09482603197557199,""post_arrival_velocity_rms_m_per_s"":0.048914629384548096,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":475.54449999999997,""position_signed_margin"":-0.02927645000000001,""endpoint_speed_signed_margin"":0.06918315894339777,""endpoint_late_speed_signed_margin"":0.051739680244280106,""post_speed_signed_margin"":0.5108537061545191,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.95244555,""minimum_signed_margin"":-0.02927645000000001,""mean_signed_margin"":0.3678694568587432,""position_violation"":0.02927645000000001,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02927645000000001,""sum_violation"":0.02927645000000001,""l2_violation"":0.02927645000000001,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.029839925599999997,""endpoint_velocity_m_per_s"":0.04973502512768603,""endpoint_late_velocity_rms_m_per_s"":0.09561006970771115,""post_arrival_velocity_rms_m_per_s"":0.04269073957278667,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":300.94650000000183,""position_signed_margin"":0.005335813333333439,""endpoint_speed_signed_margin"":0.5026497487231397,""endpoint_late_speed_signed_margin"":0.04389930292288857,""post_speed_signed_margin"":0.5730926042721334,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.9699053499999998,""minimum_signed_margin"":0.005335813333333439,""mean_signed_margin"":0.45785898584362617,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319858023,""endpoint_velocity_m_per_s"":0.0987285161941733,""endpoint_late_velocity_rms_m_per_s"":0.07757403438062198,""post_arrival_velocity_rms_m_per_s"":0.062185816418898025,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":912.5953000000009,""position_signed_margin"":-0.16312008363636354,""endpoint_speed_signed_margin"":-0.41040737420247564,""endpoint_late_speed_signed_margin"":-0.10820049115174246,""post_speed_signed_margin"":0.11163119401574262,""final_speed_signed_margin"":0.5032444225860885,""ip_signed_margin"":0.9087404699999999,""minimum_signed_margin"":-0.41040737420247564,""mean_signed_margin"":0.1403146896018749,""position_violation"":0.16312008363636354,""endpoint_speed_violation"":0.41040737420247564,""endpoint_late_speed_violation"":0.10820049115174246,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.41040737420247564,""sum_violation"":0.6817279489905816,""l2_violation"":0.45469739472618864,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.031621616,""endpoint_velocity_m_per_s"":0.12522000306561618,""endpoint_late_velocity_rms_m_per_s"":0.0859080373749236,""post_arrival_velocity_rms_m_per_s"":0.05843585620917064,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":810.7595000000001,""position_signed_margin"":-0.14987694545454544,""endpoint_speed_signed_margin"":-0.7888571866516594,""endpoint_late_speed_signed_margin"":-0.22725767678462283,""post_speed_signed_margin"":0.16520205415470524,""final_speed_signed_margin"":0.5032444225860885,""ip_signed_margin"":0.91892405,""minimum_signed_margin"":-0.7888571866516594,""mean_signed_margin"":0.07022978630832767,""position_violation"":0.14987694545454544,""endpoint_speed_violation"":0.7888571866516594,""endpoint_late_speed_violation"":0.22725767678462283,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.7888571866516594,""sum_violation"":1.1659918088908277,""l2_violation"":0.8345087245609238,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0308782935,""endpoint_velocity_m_per_s"":0.09308168410566023,""endpoint_late_velocity_rms_m_per_s"":0.09482603197557199,""post_arrival_velocity_rms_m_per_s"":0.048914629384548096,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":475.54449999999997,""position_signed_margin"":-0.12284703636363647,""endpoint_speed_signed_margin"":-0.3297383443665747,""endpoint_late_speed_signed_margin"":-0.3546575996510284,""post_speed_signed_margin"":0.3012195802207416,""final_speed_signed_margin"":0.5032444225860885,""ip_signed_margin"":0.95244555,""minimum_signed_margin"":-0.3546575996510284,""mean_signed_margin"":0.15827776207093175,""position_violation"":0.12284703636363647,""endpoint_speed_violation"":0.3297383443665747,""endpoint_late_speed_violation"":0.3546575996510284,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.3546575996510284,""sum_violation"":0.8072429803812395,""l2_violation"":0.4996006235776408,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.029839925599999997,""endpoint_velocity_m_per_s"":0.04973502512768603,""endpoint_late_velocity_rms_m_per_s"":0.09561006970771115,""post_arrival_velocity_rms_m_per_s"":0.04269073957278667,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":300.94650000000183,""position_signed_margin"":-0.0850882036363636,""endpoint_speed_signed_margin"":0.2894996410330568,""endpoint_late_speed_signed_margin"":-0.36585813868158756,""post_speed_signed_margin"":0.39013229181733333,""final_speed_signed_margin"":0.5032444225860885,""ip_signed_margin"":0.9699053499999998,""minimum_signed_margin"":-0.36585813868158756,""mean_signed_margin"":0.2836392271864212,""position_violation"":0.0850882036363636,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.36585813868158756,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.36585813868158756,""sum_violation"":0.45094634231795117,""l2_violation"":0.37562239022403743,""pass"":false}]",30.89375953923286,30.89375953923286,2.523916224631252,0.32345952416232676,0.25006132931418185,0.03792816233360595,504.84784603118896,Z_m2mm,0.75,-0.002,29779.724,15,150,13,0.029839925599999997,0.04973502512768603,0.09561006970771115,0.04269073957278667,0.03477289041897381,300.94650000000183,0.005335813333333439,104.81560000000172,144.8452251196496,300.94650000000183,0.9475921999999991,0.9396478228668127,0.9247633749999995,True,True,0.005335813333333439,0.7043348028000362,2.523916224631252,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319858023,""endpoint_velocity_m_per_s"":0.0987285161941733,""endpoint_late_velocity_rms_m_per_s"":0.07757403438062198,""post_arrival_velocity_rms_m_per_s"":0.062185816418898025,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":912.5953000000009,""position_signed_margin"":-0.0661934099999999,""endpoint_speed_signed_margin"":0.012714838058267008,""endpoint_late_speed_signed_margin"":0.2242596561937803,""post_speed_signed_margin"":0.3781418358110198,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.9087404699999999,""minimum_signed_margin"":-0.0661934099999999,""mean_signed_margin"":0.35165574764555485,""position_violation"":0.0661934099999999,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0661934099999999,""sum_violation"":0.0661934099999999,""l2_violation"":0.0661934099999999,""pass"":false,""stage3_3_ip_terminal_abs_error_A"":104.81560000000172,""stage3_3_ip_hold_rms_error_A"":352.5838136193735,""stage3_3_ip_sustained_max_error_A"":912.5953000000009,""stage3_3_ip_terminal_signed_margin"":0.9475921999999991,""stage3_3_ip_hold_rms_signed_margin"":0.8530900776585943,""stage3_3_ip_sustained_signed_margin"":0.7718511749999998,""stage3_3_ip_tracking_pass"":true,""stage3_3_target_tracking_pass"":false,""stage3_3_tracking_minimum_signed_margin"":-0.0661934099999999,""stage3_3_tracking_mean_signed_margin"":0.6265850106646483},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.031621616,""endpoint_velocity_m_per_s"":0.12522000306561618,""endpoint_late_velocity_rms_m_per_s"":0.0859080373749236,""post_arrival_velocity_rms_m_per_s"":0.05843585620917064,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":810.7595000000001,""position_signed_margin"":-0.05405386666666656,""endpoint_speed_signed_margin"":-0.2522000306561616,""endpoint_late_speed_signed_margin"":0.14091962625076404,""post_speed_signed_margin"":0.41564143790829366,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.91892405,""minimum_signed_margin"":-0.2522000306561616,""mean_signed_margin"":0.30358371877441526,""position_violation"":0.05405386666666656,""endpoint_speed_violation"":0.2522000306561616,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.2522000306561616,""sum_violation"":0.30625389732282815,""l2_violation"":0.2579276564554228,""pass"":false,""stage3_3_ip_terminal_abs_error_A"":104.81560000000172,""stage3_3_ip_hold_rms_error_A"":277.63469385027105,""stage3_3_ip_sustained_max_error_A"":810.7595000000001,""stage3_3_ip_terminal_signed_margin"":0.9475921999999991,""stage3_3_ip_hold_rms_signed_margin"":0.884318877562387,""stage3_3_ip_sustained_signed_margin"":0.797310125,""stage3_3_ip_tracking_pass"":true,""stage3_3_target_tracking_pass"":false,""stage3_3_tracking_minimum_signed_margin"":-0.2522000306561616,""stage3_3_tracking_mean_signed_margin"":0.5942552929765561},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0308782935,""endpoint_velocity_m_per_s"":0.09308168410566023,""endpoint_late_velocity_rms_m_per_s"":0.09482603197557199,""post_arrival_velocity_rms_m_per_s"":0.048914629384548096,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":475.54449999999997,""position_signed_margin"":-0.02927645000000001,""endpoint_speed_signed_margin"":0.06918315894339777,""endpoint_late_speed_signed_margin"":0.051739680244280106,""post_speed_signed_margin"":0.5108537061545191,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.95244555,""minimum_signed_margin"":-0.02927645000000001,""mean_signed_margin"":0.3678694568587432,""position_violation"":0.02927645000000001,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.02927645000000001,""sum_violation"":0.02927645000000001,""l2_violation"":0.02927645000000001,""pass"":false,""stage3_3_ip_terminal_abs_error_A"":104.81560000000172,""stage3_3_ip_hold_rms_error_A"":188.77128670880228,""stage3_3_ip_sustained_max_error_A"":475.54449999999997,""stage3_3_ip_terminal_signed_margin"":0.9475921999999991,""stage3_3_ip_hold_rms_signed_margin"":0.9213452972046657,""stage3_3_ip_sustained_signed_margin"":0.881113875,""stage3_3_ip_tracking_pass"":true,""stage3_3_target_tracking_pass"":false,""stage3_3_tracking_minimum_signed_margin"":-0.02927645000000001,""stage3_3_tracking_mean_signed_margin"":0.6801937305511663},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.029839925599999997,""endpoint_velocity_m_per_s"":0.04973502512768603,""endpoint_late_velocity_rms_m_per_s"":0.09561006970771115,""post_arrival_velocity_rms_m_per_s"":0.04269073957278667,""final_velocity_m_per_s"":0.03477289041897381,""sustained_Ip_max_error_A"":300.94650000000183,""position_signed_margin"":0.005335813333333439,""endpoint_speed_signed_margin"":0.5026497487231397,""endpoint_late_speed_signed_margin"":0.04389930292288857,""post_speed_signed_margin"":0.5730926042721334,""final_speed_signed_margin"":0.652271095810262,""ip_signed_margin"":0.9699053499999998,""minimum_signed_margin"":0.005335813333333439,""mean_signed_margin"":0.45785898584362617,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true,""stage3_3_ip_terminal_abs_error_A"":104.81560000000172,""stage3_3_ip_hold_rms_error_A"":144.8452251196496,""stage3_3_ip_sustained_max_error_A"":300.94650000000183,""stage3_3_ip_terminal_signed_margin"":0.9475921999999991,""stage3_3_ip_hold_rms_signed_margin"":0.9396478228668127,""stage3_3_ip_sustained_signed_margin"":0.9247633749999995,""stage3_3_ip_tracking_pass"":true,""stage3_3_target_tracking_pass"":true,""stage3_3_tracking_minimum_signed_margin"":0.005335813333333439,""stage3_3_tracking_mean_signed_margin"":0.7043348028000362}]",1
