scenario,controller_scale,candidate_id,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,stage3_1_earliest_strict_arrival_step,stage3_1_earliest_strict_arrival_ms,stage3_1_earliest_relaxed_arrival_step,stage3_1_earliest_relaxed_arrival_ms,stage3_1_gate_endpoint_step,stage3_1_gate_endpoint_ms,stage3_1_gate_sustained_box_max_error_m,stage3_1_gate_post_arrival_velocity_rms_m_per_s,stage3_1_best_endpoint_step,stage3_1_best_endpoint_ms,stage3_1_window_start_step,stage3_1_sustained_box_max_error_m,stage3_1_endpoint_velocity_m_per_s,stage3_1_endpoint_late_velocity_rms_m_per_s,stage3_1_post_arrival_velocity_rms_m_per_s,stage3_1_final_velocity_m_per_s,stage3_1_sustained_Ip_max_error_A,stage3_1_position_violation,stage3_1_endpoint_speed_violation,stage3_1_endpoint_late_speed_violation,stage3_1_post_speed_violation,stage3_1_final_speed_violation,stage3_1_ip_violation,stage3_1_max_violation,stage3_1_sum_violation,stage3_1_l2_violation,stage3_1_endpoint_evaluations,stage3_1_speed_safe_at_best_endpoint,stage3_1_position_safe_at_best_endpoint,stage3_1_quality,stage
disturbance_mode1_minus,0.0,s31fb_disturbance_mode1_minus_scale0p00_s31r003s_42fa9af8412dc46c,True,,16,-0.025570041000000043,0.0287106595,84.00280000000203,0.038446442822017014,0.0287106595,0.015547936151860033,0.06793221047649489,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299412357,0.04760885340282183,14,140,12,0.0299412357,0.06550929343292021,0.06779483348327858,0.04760885340282183,0.015547936151860033,531.7572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.0657229122489713,""endpoint_late_velocity_rms_m_per_s"":0.05506679496603374,""post_arrival_velocity_rms_m_per_s"":0.06793221047649489,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.09801241677329697,""endpoint_late_velocity_rms_m_per_s"":0.06055355024915351,""post_arrival_velocity_rms_m_per_s"":0.06865284574438078,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412357,""endpoint_velocity_m_per_s"":0.06550929343292021,""endpoint_late_velocity_rms_m_per_s"":0.06779483348327858,""post_arrival_velocity_rms_m_per_s"":0.04760885340282183,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":531.7572,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851625,""endpoint_velocity_m_per_s"":0.015547936151860033,""endpoint_late_velocity_rms_m_per_s"":0.06793221047649489,""post_arrival_velocity_rms_m_per_s"":0.015547936151860033,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":350.7641000000003,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.184548648464297,4.184548648464297,4.184548648464297,0.0,0.0,0.0,230.61143374443054,14,140,12,120,14,140,0.0299412357,0.04760885340282183,14,140,12,0.0299412357,0.06550929343292021,0.06779483348327858,0.04760885340282183,0.015547936151860033,531.7572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.0657229122489713,""endpoint_late_velocity_rms_m_per_s"":0.05506679496603374,""post_arrival_velocity_rms_m_per_s"":0.06793221047649489,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.09801241677329697,""endpoint_late_velocity_rms_m_per_s"":0.06055355024915351,""post_arrival_velocity_rms_m_per_s"":0.06865284574438078,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412357,""endpoint_velocity_m_per_s"":0.06550929343292021,""endpoint_late_velocity_rms_m_per_s"":0.06779483348327858,""post_arrival_velocity_rms_m_per_s"":0.04760885340282183,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":531.7572,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851625,""endpoint_velocity_m_per_s"":0.015547936151860033,""endpoint_late_velocity_rms_m_per_s"":0.06793221047649489,""post_arrival_velocity_rms_m_per_s"":0.015547936151860033,""final_velocity_m_per_s"":0.015547936151860033,""sustained_Ip_max_error_A"":350.7641000000003,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.184548648464297,Stage3.1
disturbance_mode1_minus,0.5,s31fb_disturbance_mode1_minus_scale0p50_s31r003s_42fa9af8412dc46c,True,,16,-0.02557376,0.0287100126,84.27540000000226,0.0384484333104713,0.0287100126,0.015289800676099736,0.06789867237384552,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299412349,0.047523474120277576,14,140,12,0.0299412349,0.06544603257804497,0.06777591028824582,0.047523474120277576,0.015289800676099736,531.762200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06572296504894756,""endpoint_late_velocity_rms_m_per_s"":0.05506681072039672,""post_arrival_velocity_rms_m_per_s"":0.06789867237384552,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.0980022934465142,""endpoint_late_velocity_rms_m_per_s"":0.060549468227393315,""post_arrival_velocity_rms_m_per_s"":0.0686085774659361,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412349,""endpoint_velocity_m_per_s"":0.06544603257804497,""endpoint_late_velocity_rms_m_per_s"":0.06777591028824582,""post_arrival_velocity_rms_m_per_s"":0.047523474120277576,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":531.762200000001,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851791,""endpoint_velocity_m_per_s"":0.015289800676099736,""endpoint_late_velocity_rms_m_per_s"":0.06789867237384552,""post_arrival_velocity_rms_m_per_s"":0.015289800676099736,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":349.9399000000012,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.183989444611301,4.183989444611301,4.183989444611301,0.0,0.0,0.0,228.15023374557495,14,140,12,120,14,140,0.0299412349,0.047523474120277576,14,140,12,0.0299412349,0.06544603257804497,0.06777591028824582,0.047523474120277576,0.015289800676099736,531.762200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06572296504894756,""endpoint_late_velocity_rms_m_per_s"":0.05506681072039672,""post_arrival_velocity_rms_m_per_s"":0.06789867237384552,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.0980022934465142,""endpoint_late_velocity_rms_m_per_s"":0.060549468227393315,""post_arrival_velocity_rms_m_per_s"":0.0686085774659361,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412349,""endpoint_velocity_m_per_s"":0.06544603257804497,""endpoint_late_velocity_rms_m_per_s"":0.06777591028824582,""post_arrival_velocity_rms_m_per_s"":0.047523474120277576,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":531.762200000001,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851791,""endpoint_velocity_m_per_s"":0.015289800676099736,""endpoint_late_velocity_rms_m_per_s"":0.06789867237384552,""post_arrival_velocity_rms_m_per_s"":0.015289800676099736,""final_velocity_m_per_s"":0.015289800676099736,""sustained_Ip_max_error_A"":349.9399000000012,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.183989444611301,Stage3.1
disturbance_mode1_minus,1.0,s31fb_disturbance_mode1_minus_scale1p00_s31r003s_42fa9af8412dc46c,True,,16,-0.025574859000000005,0.0287083644,84.39900000000125,0.03844793361668568,0.0287083644,0.01516262621213381,0.06789543515298202,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299412341,0.04751240019937849,14,140,12,0.0299412341,0.06545953797394934,0.06777980977141213,0.04751240019937849,0.01516262621213381,531.7673000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06572301784897881,""endpoint_late_velocity_rms_m_per_s"":0.05506682647478426,""post_arrival_velocity_rms_m_per_s"":0.06789543515298202,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.09800402562069663,""endpoint_late_velocity_rms_m_per_s"":0.06055018345950311,""post_arrival_velocity_rms_m_per_s"":0.06860428894093518,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412341,""endpoint_velocity_m_per_s"":0.06545953797394934,""endpoint_late_velocity_rms_m_per_s"":0.06777980977141213,""post_arrival_velocity_rms_m_per_s"":0.04751240019937849,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":531.7673000000032,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851476,""endpoint_velocity_m_per_s"":0.01516262621213381,""endpoint_late_velocity_rms_m_per_s"":0.06789543515298202,""post_arrival_velocity_rms_m_per_s"":0.01516262621213381,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":350.0434000000023,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.183896089132089,4.183896089132089,4.183896089132089,0.0,0.0,0.0,231.030526638031,14,140,12,120,14,140,0.0299412341,0.04751240019937849,14,140,12,0.0299412341,0.06545953797394934,0.06777980977141213,0.04751240019937849,0.01516262621213381,531.7673000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06572301784897881,""endpoint_late_velocity_rms_m_per_s"":0.05506682647478426,""post_arrival_velocity_rms_m_per_s"":0.06789543515298202,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303750065,""endpoint_velocity_m_per_s"":0.09800402562069663,""endpoint_late_velocity_rms_m_per_s"":0.06055018345950311,""post_arrival_velocity_rms_m_per_s"":0.06860428894093518,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":820.1949000000022,""position_violation"":0.012500216666666786,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012500216666666786,""sum_violation"":0.012500216666666786,""l2_violation"":0.012500216666666786,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299412341,""endpoint_velocity_m_per_s"":0.06545953797394934,""endpoint_late_velocity_rms_m_per_s"":0.06777980977141213,""post_arrival_velocity_rms_m_per_s"":0.04751240019937849,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":531.7673000000032,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291851476,""endpoint_velocity_m_per_s"":0.01516262621213381,""endpoint_late_velocity_rms_m_per_s"":0.06789543515298202,""post_arrival_velocity_rms_m_per_s"":0.01516262621213381,""final_velocity_m_per_s"":0.01516262621213381,""sustained_Ip_max_error_A"":350.0434000000023,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.183896089132089,Stage3.1
disturbance_mode1_plus,0.0,s31fb_disturbance_mode1_plus_scale0p00_s31r003s_42fa9af8412dc46c,True,,16,-0.025652609999999965,0.02855646,83.45990000000165,0.03838655764123293,0.02855646,0.012311992449245794,0.06879522662275452,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299310218,0.04891097685647855,14,140,12,0.0299310218,0.06806601322275072,0.0688237648167594,0.04891097685647855,0.012311992449245794,530.214100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06578929291324845,""endpoint_late_velocity_rms_m_per_s"":0.05508692453987411,""post_arrival_velocity_rms_m_per_s"":0.06879522662275452,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303737261,""endpoint_velocity_m_per_s"":0.09908750904210605,""endpoint_late_velocity_rms_m_per_s"":0.06100758106017718,""post_arrival_velocity_rms_m_per_s"":0.06976843068867038,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":816.6571000000004,""position_violation"":0.012457536666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012457536666666824,""sum_violation"":0.012457536666666824,""l2_violation"":0.012457536666666824,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299310218,""endpoint_velocity_m_per_s"":0.06806601322275072,""endpoint_late_velocity_rms_m_per_s"":0.0688237648167594,""post_arrival_velocity_rms_m_per_s"":0.04891097685647855,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":530.214100000001,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291448751,""endpoint_velocity_m_per_s"":0.012311992449245794,""endpoint_late_velocity_rms_m_per_s"":0.06879522662275452,""post_arrival_velocity_rms_m_per_s"":0.012311992449245794,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":350.01360000000204,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.197836052339597,4.197836052339597,4.197836052339597,0.0,0.0,0.0,230.07193326950073,14,140,12,120,14,140,0.0299310218,0.04891097685647855,14,140,12,0.0299310218,0.06806601322275072,0.0688237648167594,0.04891097685647855,0.012311992449245794,530.214100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.06578929291324845,""endpoint_late_velocity_rms_m_per_s"":0.05508692453987411,""post_arrival_velocity_rms_m_per_s"":0.06879522662275452,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303737261,""endpoint_velocity_m_per_s"":0.09908750904210605,""endpoint_late_velocity_rms_m_per_s"":0.06100758106017718,""post_arrival_velocity_rms_m_per_s"":0.06976843068867038,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":816.6571000000004,""position_violation"":0.012457536666666824,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012457536666666824,""sum_violation"":0.012457536666666824,""l2_violation"":0.012457536666666824,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299310218,""endpoint_velocity_m_per_s"":0.06806601322275072,""endpoint_late_velocity_rms_m_per_s"":0.0688237648167594,""post_arrival_velocity_rms_m_per_s"":0.04891097685647855,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":530.214100000001,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291448751,""endpoint_velocity_m_per_s"":0.012311992449245794,""endpoint_late_velocity_rms_m_per_s"":0.06879522662275452,""post_arrival_velocity_rms_m_per_s"":0.012311992449245794,""final_velocity_m_per_s"":0.012311992449245794,""sustained_Ip_max_error_A"":350.01360000000204,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.197836052339597,Stage3.1
