candidate_id,vector,source_name,source_type,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,vector_digest,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,proposal_rank_score,population_index,generation
s22g002_e7867931b32c3a50,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1017763421788616,-0.31250065205519467,2.2641518817729636,-0.16986508593500527,-1.1243130457377541,-1.3398087584692329,0.20990607007822168,-0.5426494086987542,-0.1738030047699112,-0.024189279153778526]",corner_archive_00,anchor_corner,2.931989674530063,-0.026887112536933655,0.03235320045754106,909.4673986666785,0.04174453683821039,0.4778043992820854,0.2573830546892362,0.06558217933974088,v_e7867931b32c3a50,0.03145184627960919,0.02461155573430826,0.10161562475610665,0.04839487598697301,0.06455112354803938,51.00624082563988,0,2
s22g002_6c0a81d032160a6b,"[2.413946689140234,1.2100260733143955,0.4613863721475013,1.2220793333517084,1.8401236494395452,0.11182770269536833,-0.2907054552366149,2.144993810348946,-0.32607706802793784,-0.9406740570622067,-1.3339244057681552,0.11298138700819443,-0.4040272337461903,-0.11661957328049315,-0.0007773303144941457]",corner_archive_01,anchor_corner,2.937491794991349,-0.02747692015411518,0.03185342214903229,1004.5215127764241,0.041794203469865045,0.46456298558777875,0.25023008423073245,0.06933345653507296,v_6c0a81d032160a6b,0.031350021533807,0.0295121366440697,0.1017744117322859,0.045000717793566514,0.06274483511642548,47.53988611617345,1,2
s22g002_bf14ac8d10aca52f,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1989401768972368,1.8197570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.0433130457377542,-1.3398087584692329,0.24230607007822166,-0.5426494086987542,-0.2548030047699112,-0.024189279153778526]",corner_archive_02,anchor_corner,2.930690116840093,-0.026943117112270598,0.03231835281857471,872.7316137801754,0.04175389752874006,0.475955738779446,0.25469413254613094,0.0551775224980422,v_bf14ac8d10aca52f,0.0315419069778418,0.024195481641179715,0.09895765719156002,0.05139689926139335,0.05139689926139335,53.48208213301748,2,2
s22g002_5a2247fba3914382,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2209606746221755,1.825798890810067,0.1070612357205479,-0.3166939484790194,2.2086973358122193,-0.2529045027886017,-0.9782854707309516,-1.335869231055953,0.2012724813115775,-0.522579802252218,-0.06603837744821768,0.06204331512710955]",corner_archive_03,anchor_corner,2.925224678034833,-0.02712849957802388,0.03200973502123291,912.0465248340479,0.041717683971130154,0.4701133991789401,0.25386406674954604,0.06881663943553927,v_5a2247fba3914382,0.03130160301080334,0.028784497373083095,0.10307898771895507,0.04338676702677802,0.07417664421632875,46.38308504221151,3,2
s22g002_f1ddb5d6f77ddb98,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2076693441429442,1.7951924962800323,0.11000970569433265,-0.30800068055680846,2.1853691005143565,-0.2959246331752649,-0.9450046374333884,-1.3163383207554125,0.18346056466245675,-0.5178255547065058,-0.009949582802316087,0.07766646058549811]",corner_archive_04,anchor_corner,2.934248275174936,-0.02733283072928283,0.03190431149884483,935.538937374422,0.04178230326550705,0.46620604876845817,0.25149230655292754,0.07106241028877772,v_f1ddb5d6f77ddb98,0.031315936208265796,0.027197621999291,0.10107135841168649,0.043864540275526664,0.054578124392391514,46.07700773397408,4,2
s22g002_f1eb833836e195bf,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",damped_archive_00,anchor_damped,2.9546746160728903,-0.027087105163883574,0.0325707690049437,885.763725240311,0.04186381923939257,0.4828778246520502,0.26048070495125875,0.056133575669967135,v_f1eb833836e195bf,0.031480339033119316,0.024911085744916264,0.10019637372577193,0.04934463443731052,0.051308371695029775,51.426516051272436,5,2
s22g002_41a1b010debca502,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1161763421788616,-0.37550065205519473,2.2641518817729636,-0.16986508593500527,-1.0433130457377542,-1.4208087584692328,0.20990607007822168,-0.5426494086987542,-0.2548030047699112,0.008210720846221473]",damped_archive_01,anchor_damped,2.9555740631863903,-0.027104462261006046,0.032502429454087545,867.669496811759,0.041868358680853326,0.4792777187802069,0.2603625663893569,0.06625270630919095,v_41a1b010debca502,0.03156365421805936,0.023293272378765342,0.09720112365386761,0.05212180726864535,0.05212180726864535,54.236235300023026,6,2
s22g002_381cc4c1fb093bc2,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2498078611033498,1.856359172881685,0.0984126663248569,-0.33272266485685964,2.1544954035221413,-0.27187038940020275,-0.9762734075623282,-1.3247208499652159,0.17653074172450903,-0.5524302443921469,-0.09717901479571954,0.07544684427155904]",damped_archive_02,anchor_damped,2.9425189192994456,-0.027253349779577496,0.03213707427878666,924.7225024553518,0.041827182422967554,0.4694027724131288,0.2516070103589912,0.06445570705949014,v_381cc4c1fb093bc2,0.03125137354232887,0.03110523251442863,0.10424915564741301,0.04249155647412994,0.0842040078850923,45.88914197872663,7,2
s22g002_ae6ef04e6c7e6920,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.220493434942497,1.8015524869218462,0.11602045403562732,-0.3515598495828374,2.2232286487576323,-0.3226840226543265,-0.8803612129819165,-1.4139796074137585,0.20019891051340608,-0.5962562891487809,0.05652819409651051,0.05374530769184573]",precise_archive_00,anchor_precise,2.9589895562389943,-0.027609181173320896,0.03197438841332554,945.0281938913395,0.041895407227495365,0.4681843067722571,0.25789945304439105,0.08157948300961382,v_ae6ef04e6c7e6920,0.03133614054408368,0.026967874879845654,0.09827668412284547,0.04453801813612279,0.04453801813612279,46.349128757130096,8,2
s22g002_a7ec57999087fc63,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.869407993302751,0.11039209587785585,-0.3135698200043853,2.019165083523142,-0.27951237917391875,-0.9651869355305808,-1.237995903924138,0.18057809968567579,-0.5158661927695651,-0.07789027779866989,0.043584910252844646]",precise_archive_01,anchor_precise,2.9367573439018533,-0.027328057858002186,0.03200802544748116,946.6637944666763,0.041836203327105026,0.4639331573827448,0.245010169978456,0.04548844781127578,v_a7ec57999087fc63,0.031206422310180424,0.03641601427337999,0.1068533473280498,0.06853347328049786,0.10874755028651206,72.91274286539736,9,2
s22g002_41d186d18526876e,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.188093434942497,1.8015524869218462,0.11602045403562732,-0.28855984958283737,2.2232286487576323,-0.2956840226543265,-0.9613612129819165,-1.4139796074137585,0.20019891051340608,-0.515256289148781,-0.02447180590348949,0.05374530769184573]",precise_archive_02,anchor_precise,2.9531369213282153,-0.027466443874076707,0.0320618799223235,923.6893948827856,0.04186237766772048,0.46964893818950154,0.2580403694889855,0.0767829716663679,v_41d186d18526876e,0.03137353517531238,0.02399006585934687,0.09900013657459715,0.045784505843745826,0.045784505843745826,47.64541744670894,10,2
s22g002_892d4e420d25fa5c,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2067900718970233,1.818936887817145,0.11613457946536736,-0.3238013612679115,2.130654151108831,-0.326253935684422,-0.8966153628953288,-1.2718897420015214,0.20369951868870906,-0.5699454997941561,0.00640641205342608,0.11593613016039261]",anchor_fill_11,anchor_fill,2.9321602494322327,-0.027270455122889725,0.031927128246130546,921.308249566955,0.041783769095860054,0.4638680033614493,0.2473007551838422,0.06721392316364465,v_892d4e420d25fa5c,0.03133730397459385,0.030632884920978595,0.10075068507300382,0.04457679915312829,0.052083649883166494,46.68946675094927,11,2
s22g002_abe5cd259581f312,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8051770748969636,0.0952963421788616,-0.34085065205519466,2.2358018817729635,-0.18201508593500526,-1.1607630457377542,-1.376258758469233,0.2244860700782217,-0.5061994086987542,-0.1373530047699112,-0.009609279153778526]",probe_c0_h08_m,multi_center_probes,2.9561256609663453,-0.02691541787347207,0.032676194202987854,901.8451741209246,0.04187744145653547,0.47894084789241054,0.26086323001084794,0.06258749469346812,v_abe5cd259581f312,0.0316202176761386,0.01857381141603248,0.09491959206350457,0.05400725587128674,0.05400725587128674,56.19710736274788,12,2
s22g002_62ba88e9c9841bb5,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8343370748969636,0.1082563421788616,-0.2841506520551947,2.2925018817729637,-0.15771508593500527,-1.087863045737754,-1.3033587584692328,0.19532607007822167,-0.5790994086987542,-0.2102530047699112,-0.03876927915377852]",probe_c0_h08_p,multi_center_probes,2.9083344546978176,-0.026857356261446474,0.03203307865367026,917.1854834973201,0.04161291023989482,0.4768174453508593,0.2540149458343725,0.06897133946547056,v_62ba88e9c9841bb5,0.03128940321461304,0.03138797378823222,0.10857761672986013,0.08577616729860127,0.12875627445236937,90.95550162124302,13,2
s22g002_0c1869ebf546baeb,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8343370748969636,0.0952963421788616,-0.2841506520551947,2.2358018817729635,-0.15771508593500527,-1.1607630457377542,-1.3033587584692328,0.2244860700782217,-0.5790994086987542,-0.1373530047699112,-0.03876927915377852]",probe_c0_h09_m,multi_center_probes,2.9245421126501103,-0.026683062735281315,0.032442453474187165,917.4534937813041,0.041712268570191016,0.4780594715388254,0.25610853672882034,0.059202802631780314,v_0c1869ebf546baeb,0.03146443474182532,0.02516605280155949,0.10245017521729972,0.048814491394177484,0.07331624356717459,51.77638655799097,14,2
