stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank,source_stage,source_run,source_generation_group,vector,vector_digest
Stage2.2,2,s22g002_967ed9090f44e00c,35,probe_c2_h05_p,multi_center_probes,2.959287683748103,46.9777471566381,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.235073434942497,1.7869724869218462,0.12250045403562732,-0.3799098495828374,2.194878648757632,-0.3105340226543265,-0.9168112129819165,-1.3775296074137584,0.21477891051340608,-0.6327062891487809,0.09297819409651051,0.03916530769184573]",s22g002_967ed9090f44e00c,0.03135427368114809,0.02674804214196467,0.09749269675744189,0.04514245603826983,0.04514245603826983,,,,,True,,11,-0.027862795999999967,0.0304482904,736.3578000000016,0.04127267606080743,0.0304482904,1.375755868693581,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02790924240502331,0.03115423057552938,0.041827166941780805,0.013389365569750712,0.6494555395659283,0.088224562288918,0.10019776714025508,0.41465,274.93580317497253,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5246730127683872,4221.836000131443,1004221.8360001314,0.002263835836944113,3.911184176467188e-06,1.0,0.46922283149171434,0.2569548990439794,0.07546213329357854,3000038.805107632,38.80510763204316,"[0.0312024927,0.0304007406,0.0304482904]",0.0312024927,0.03068384123333333,0.0304482904,0.02788521300000002,0.0312024927,0.04008308999999999,0.0,0.0019776714025507847,0.0,0.04008308999999999,0.04206076140255077,0.040131848800230546,5.152105720949723,1004221.8360001314,9,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.235073434942497,1.7869724869218462,0.12250045403562732,-0.3799098495828374,2.194878648757632,-0.3105340226543265,-0.9168112129819165,-1.3775296074137584,0.21477891051340608,-0.6327062891487809,0.09297819409651051,0.03916530769184573]",v_967ed9090f44e00c
Stage2.2,2,s22g002_477bfcc758a86df6,57,corner_local_0050,corner_local,2.957572919201639,48.6641603246962,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2375031783137358,1.8354496935078448,0.10405129574045012,-0.3149202373877035,2.195372618380991,-0.26945749265186997,-1.021031183197771,-1.4359471532910104,0.15972302708580283,-0.5827840543312799,-0.06761365005531708,0.04376453478622129]",s22g002_477bfcc758a86df6,0.03140292070948569,0.023349514864312974,0.0982685566439679,0.046764023649523256,0.046764023649523256,,,,,True,,11,-0.027757608000000045,0.0305758415,737.0255000000034,0.041296088014662946,0.0305758415,1.3765362671554315,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027782390033414896,0.031185510804834688,0.041765982331644635,0.022648398212692787,0.6493246718346385,0.09030545716293185,0.1007443100217996,0.41455,263.79247760772705,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5244033832082647,4189.275611049845,1004189.2756110498,0.0022896857316233635,5.539974085512866e-05,1.0,0.4748177927945601,0.2597348059759726,0.06903291779159129,3000038.8788348413,38.87883484137878,"[0.0311867486,0.0304206167,0.0305758415]",0.0311867486,0.0307277356,0.0305758415,0.027757608000000045,0.0311867486,0.03955828666666683,0.0,0.007443100217995768,0.0,0.03955828666666683,0.0470013868846626,0.04025242582574769,5.188971018756699,1004189.2756110498,7,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2375031783137358,1.8354496935078448,0.10405129574045012,-0.3149202373877035,2.195372618380991,-0.26945749265186997,-1.021031183197771,-1.4359471532910104,0.15972302708580283,-0.5827840543312799,-0.06761365005531708,0.04376453478622129]",v_477bfcc758a86df6
Stage2.2,1,s22g001_ae6ef04e6c7e6920,35,probe_c2_h01_p,multi_center_probes,2.9589895562389943,46.70674738772056,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.220493434942497,1.8015524869218462,0.11602045403562732,-0.3515598495828374,2.2232286487576323,-0.3226840226543265,-0.8803612129819165,-1.4139796074137585,0.20019891051340608,-0.5962562891487809,0.05652819409651051,0.05374530769184573]",s22g001_ae6ef04e6c7e6920,0.03134645646611994,0.028566940678141254,0.09832785744573468,0.04488188220399825,0.04488188220399825,,,,,True,,11,-0.02795326499999995,0.0303523467,735.4354000000021,0.041263179401946515,0.0303523467,1.3754393133982172,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02790777958497807,0.031126582590883117,0.04180560136095146,0.021295953611009964,0.649443178448678,0.09135784385483771,0.10169074140445837,0.41455,279.6130611896515,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5247823833902114,4285.3933956647525,1004285.3933956648,0.0022614969856309106,0.00028586064967498734,1.0,0.4681843067722571,0.25789945304439105,0.08157948300961382,3000038.9291310855,38.92913108570985,"[0.0312026107,0.0303626942,0.0303523467]",0.0312026107,0.0306392172,0.0303523467,0.02795326499999995,0.0312026107,0.04008702333333347,0.0,0.016907414044583735,0.0,0.04008702333333347,0.056994437377917206,0.0435066671833434,5.2066456363043665,1004285.3933956648,3,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.220493434942497,1.8015524869218462,0.11602045403562732,-0.3515598495828374,2.2232286487576323,-0.3226840226543265,-0.8803612129819165,-1.4139796074137585,0.20019891051340608,-0.5962562891487809,0.05652819409651051,0.05374530769184573]",v_ae6ef04e6c7e6920
Stage2.2,2,s22g002_dd21f4f1f0edc87a,70,bridge_d06_p13_c14_017,boundary_bridge,2.9376282927797965,46.10959592744662,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.224414435040098,1.8167565706039266,0.10942983664585498,-0.3310685174386029,2.2069074992324924,-0.2709252489247255,-0.958328645215967,-1.3782656806021323,0.19907703913175911,-0.441905148120351,0.04005816186466576,0.06452552519152642]",s22g002_dd21f4f1f0edc87a,0.031320999895624105,0.027493933009075933,0.10071389149054116,0.04403332985413688,0.0511722447595484,,,,,True,,11,-0.027691775999999946,0.0303968759,713.0980000000018,0.041119393508588786,0.0303968759,1.370646450286293,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027770328186307505,0.03114398572873188,0.041726957409409564,0.011622841319066657,0.649445094532811,0.08923288088776495,0.10172710879623154,0.41455,271.42797017097473,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5264383292124655,4294.532937432756,1004294.5329374328,0.0022836150793944404,0.0002982904794020306,1.0,0.46790305946936944,0.2578015983954334,0.0712384919765407,3000038.8107199683,38.81071996849076,"[0.0312047715,0.0303816137,0.0303968759]",0.0312047715,0.03066108703333333,0.0303968759,0.027756702999999994,0.0312047715,0.040159049999999974,0.0,0.017271087962315246,0.0,0.040159049999999974,0.05743013796231522,0.043715440936864955,5.1919446467004455,1004294.5329374328,16,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.224414435040098,1.8167565706039266,0.10942983664585498,-0.3310685174386029,2.2069074992324924,-0.2709252489247255,-0.958328645215967,-1.3782656806021323,0.19907703913175911,-0.441905148120351,0.04005816186466576,0.06452552519152642]",v_dd21f4f1f0edc87a
Stage2.2,2,s22g002_564cf51c5ccd4c4e,15,probe_c0_h09_p,multi_center_probes,2.939526961850029,50.44925111777912,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8051770748969636,0.1082563421788616,-0.34085065205519466,2.2925018817729637,-0.18201508593500526,-1.087863045737754,-1.376258758469233,0.19532607007822167,-0.5061994086987542,-0.2102530047699112,-0.009609279153778526]",s22g002_564cf51c5ccd4c4e,0.03144391710712959,0.024628483456332936,0.10091015700250351,0.0481305702376531,0.05723214026268808,,,,,True,,11,-0.02742756099999999,0.0305400152,696.1556000000019,0.04104830850138592,0.0305400152,1.3682769500461973,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027658152826923323,0.031130324811443736,0.04164217262179576,0.01821838525801873,0.6492809669928203,0.09116334465939979,0.10265679007494848,0.41465,267.05487275123596,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5272569972886836,4038.5137463249266,1004038.5137463249,0.002145860962210581,0.0007058533502344742,1.0,0.47774176389020967,0.258790104601507,0.07200500556693265,3000038.8575268155,38.857526815614754,"[0.0311195788,0.0303580888,0.0305400152]",0.0311195788,0.030672560933333332,0.0305400152,0.027708202000000015,0.0311195788,0.03731929333333328,0.0,0.026567900749484785,0.0,0.03731929333333328,0.06388719408281807,0.0458102936591095,5.225343001336037,1004038.5137463249,1,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8051770748969636,0.1082563421788616,-0.34085065205519466,2.2925018817729637,-0.18201508593500526,-1.087863045737754,-1.376258758469233,0.19532607007822167,-0.5061994086987542,-0.2102530047699112,-0.009609279153778526]",v_564cf51c5ccd4c4e
Stage2.2,2,s22g002_95b5f64c9d235686,71,bridge_d18_p00_c21_039,boundary_bridge,2.9493484617891186,45.97257659321411,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2245564680826382,1.8203215852695604,0.10925383353527292,-0.32956391225804704,2.173503986963406,-0.32015438083610775,-0.9360932354009328,-1.3364266392630844,0.1852906800686647,-0.574415388967615,-0.07831010015416293,0.050634413875564194]",s22g002_95b5f64c9d235686,0.03131681514718935,0.02790899177933253,0.10073372834841356,0.04389383823964499,0.051231121723780415,,,,,True,,11,-0.02780111900000004,0.0304516817,737.3664000000026,0.04123356807275206,0.0304516817,1.3744522690917353,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027841444143182695,0.03118515890298143,0.04180502538908647,0.014463582256859139,0.6494457671266262,0.0890944518910506,0.1007968156955932,0.41455,276.7047975063324,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5251234095905283,4395.625540188048,1004395.625540188,0.0023730603380020983,6.349152527436759e-05,1.0,0.4678693504334488,0.2511485413960097,0.0732623489671479,3000038.8312889975,38.83128899731686,"[0.0312450905,0.030424392,0.0304516817]",0.0312450905,0.030707054733333333,0.0304516817,0.02781629699999999,0.0312450905,0.04150301666666678,0.0,0.007968156955932004,0.0,0.04150301666666678,0.049471173622598785,0.042260997594803514,5.178181436225687,1004395.625540188,38,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2245564680826382,1.8203215852695604,0.10925383353527292,-0.32956391225804704,2.173503986963406,-0.32015438083610775,-0.9360932354009328,-1.3364266392630844,0.1852906800686647,-0.574415388967615,-0.07831010015416293,0.050634413875564194]",v_95b5f64c9d235686
Stage2.2,2,s22g002_808bcd4e8e4164a1,56,corner_local_0024,corner_local,2.9428510015607627,48.716383293107384,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.228470362389072,1.8376527815437083,0.09741850315332191,-0.3231951314210452,2.1390086200595024,-0.27563922043635175,-0.9129817698844473,-1.373291645634144,0.1414932268976499,-0.514830284966138,-0.08563354430732542,0.055537233162336275]",s22g002_808bcd4e8e4164a1,0.0314044313879738,0.027607816757587163,0.09897017313311303,0.04681437959912671,0.04681437959912671,,,,,True,,11,-0.02779847499999999,0.0303561562,746.3492000000006,0.041161285591735625,0.0303561562,1.3720428530578541,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027792810098896382,0.031128267329556796,0.041730196742091566,0.019329083608860917,0.6493175642681878,0.09129876308592007,0.10209284249097214,0.41450000000000004,277.8456747531891,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5259558686702485,4299.92171394045,1004299.9217139404,0.0022693204892810567,0.0004379989692018406,1.0,0.4675981585988325,0.25346709537556306,0.06119498485249956,3000038.886727602,38.88672760209625,"[0.0312016746,0.030360589,0.0303561562]",0.0312016746,0.030639473266666665,0.0303561562,0.02779847499999999,0.0312016746,0.040055820000000075,0.0,0.020928424909721244,0.0,0.040055820000000075,0.06098424490972132,0.04519366863924909,5.209065662219801,1004299.9217139404,18,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.228470362389072,1.8376527815437083,0.09741850315332191,-0.3231951314210452,2.1390086200595024,-0.27563922043635175,-0.9129817698844473,-1.373291645634144,0.1414932268976499,-0.514830284966138,-0.08563354430732542,0.055537233162336275]",v_808bcd4e8e4164a1
Stage2.2,2,s22g002_f290a8581c6423e0,74,bridge_d09_p16_c00_049,boundary_bridge,2.9334450165443156,49.26893235443762,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2147541791210872,1.846594255344497,0.10546929720651013,-0.2949074518200567,2.0990889901804475,-0.2642943579603768,-0.965884922046772,-1.3343131150130763,0.17358809654333046,-0.5573775401301917,-0.021933316463166416,0.0544862348773487]",s22g002_f290a8581c6423e0,0.03142037301646939,0.027578154317190434,0.09947057490988231,0.04734576721564632,0.04734576721564632,,,,,True,,11,-0.027593230000000024,0.0303892467,730.8529000000017,0.041047443974337336,0.0303892467,1.368248132477911,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027695447126878874,0.03114025993590591,0.041674375585406556,0.009182448070290903,0.6493159931885438,0.08899004768271168,0.1020150066802805,0.41445,281.0193192958832,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5272669538283753,4302.767121090088,1004302.7671210901,0.002285497639762855,0.00040602519215750233,1.0,0.46814486243208847,0.2523477066881374,0.05300385115642819,3000038.781671146,38.78167114608764,"[0.0312034851,0.0303701323,0.0303892467]",0.0312034851,0.030654288033333334,0.0303892467,0.02769322399999996,0.0312034851,0.04011617000000012,0.0,0.020150066802804956,0.0,0.04011617000000012,0.06026623680280507,0.04489245245724956,5.192721421719161,1004302.7671210901,19,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2147541791210872,1.846594255344497,0.10546929720651013,-0.2949074518200567,2.0990889901804475,-0.2642943579603768,-0.965884922046772,-1.3343131150130763,0.17358809654333046,-0.5573775401301917,-0.021933316463166416,0.0544862348773487]",v_f290a8581c6423e0
Stage2.2,1,s22g001_a7ec57999087fc63,15,probe_c0_h05_p,multi_center_probes,2.9367573439018533,73.87771411663519,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.869407993302751,0.11039209587785585,-0.3135698200043853,2.019165083523142,-0.27951237917391875,-0.9651869355305808,-1.237995903924138,0.18057809968567579,-0.5158661927695651,-0.07789027779866989,0.043584910252844646]",s22g001_a7ec57999087fc63,0.03121594056283674,0.03800350970243429,0.1069449127364821,0.069449127364821,0.10998047945937905,,,,,True,,11,-0.027704457999999987,0.0304396869,738.2645000000011,0.04115958614519581,0.0304396869,1.3719862048398603,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0278277386668558,0.03118473281805508,0.04179558110906347,0.006028532758885007,0.6495003043297971,0.08745948911257172,0.10105889208469412,0.41450000000000004,279.28088092803955,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.525975440766871,4419.318138977513,1004419.3181389775,0.002379794370534974,0.00011212524470278564,1.0,0.4639331573827448,0.245010169978456,0.04548844781127578,3000038.7869105777,38.78691057767463,"[0.0312487046,0.0304257912,0.0304396869]",0.0312487046,0.030704727566666663,0.0304396869,0.02784420200000004,0.0312487046,0.04162348666666671,0.0,0.010588920846941186,0.0,0.04162348666666671,0.052212407513607895,0.04294927108802857,5.170571168436114,1004419.3181389775,10,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.869407993302751,0.11039209587785585,-0.3135698200043853,2.019165083523142,-0.27951237917391875,-0.9651869355305808,-1.237995903924138,0.18057809968567579,-0.5158661927695651,-0.07789027779866989,0.043584910252844646]",v_a7ec57999087fc63
Stage2.2,1,s22g001_41d186d18526876e,28,probe_c2_h14_m,multi_center_probes,2.9531369213282153,48.046215900413024,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.188093434942497,1.8015524869218462,0.11602045403562732,-0.28855984958283737,2.2232286487576323,-0.2956840226543265,-0.9613612129819165,-1.4139796074137585,0.20019891051340608,-0.515256289148781,-0.02447180590348949,0.05374530769184573]",s22g001_41d186d18526876e,0.03138509666916922,0.02551431066466457,0.09907038168483771,0.04616988897230745,0.04616988897230745,,,,,True,,11,-0.027798796999999986,0.0304236941,714.9243999999999,0.04121133675746982,0.0304236941,1.373711225248994,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027800138161951978,0.03116137223581204,0.041759774920878776,0.01858899626855404,0.6494310312546883,0.09085234236880788,0.10187891322260367,0.41450000000000004,273.39213037490845,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5253794420343596,4349.0975595542695,1004349.0975595543,0.0023292495764861212,0.000353031489807492,1.0,0.46964893818950154,0.2580403694889855,0.0767829716663679,3000038.8966092775,38.89660927761895,"[0.0312184551,0.0303905759,0.0304236941]",0.0312184551,0.030677575033333335,0.0304236941,0.027798796999999986,0.0312184551,0.040615170000000145,0.0,0.01878913222603673,0.0,0.040615170000000145,0.059404302226036876,0.044750681826497385,5.212668823652417,1004349.0975595543,8,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.188093434942497,1.8015524869218462,0.11602045403562732,-0.28855984958283737,2.2232286487576323,-0.2956840226543265,-0.9613612129819165,-1.4139796074137585,0.20019891051340608,-0.515256289148781,-0.02447180590348949,0.05374530769184573]",v_41d186d18526876e
