stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank,source_stage,source_run,source_generation_group,vector,vector_digest,result_relative_path
Stage2.2,1,s22g001_f1eb833836e195bf,27,probe_c1_h12_p,multi_center_probes,2.9546746160728903,52.16365798114523,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",s22g001_f1eb833836e195bf,0.03150023007808045,0.02637173253588278,0.1003153379871557,0.0500076692693483,0.05316104914090514,,,,,True,,11,-0.027418632000000054,0.0308806712,688.661500000002,0.041296455471552716,0.0308806712,1.376548515718424,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02759612708449518,0.03130964126181438,0.04173535510819476,0.03308223748723968,0.6493204618607247,0.0908707311620637,0.09956731401330152,0.41445,262.78078627586365,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5243991513000625,4325.788167966646,1004325.7881679666,0.002506567715010924,0.0,1.0,0.4828778246520502,0.26048070495125875,0.056133575669967135,1000038.9475780955,38.94757809551184,"[0.0312344516,0.0305542023,0.0308806712]",0.0312344516,0.030889775033333334,0.0308806712,0.027620777999999957,0.0312344516,0.04114838666666665,0.0,0.0,0.0,0.04114838666666665,0.04114838666666665,0.04114838666666665,5.207567966630894,1004325.7881679666,6,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",v_f1eb833836e195bf,
Stage2.2,2,s22g002_4926e3d444417c86,53,corner_local_0044,corner_local,2.9443738503832324,49.462931615520546,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2660385071924694,1.8570016136333662,0.10470602439297488,-0.3769506497998415,2.1408581448686297,-0.26446717133561637,-0.9774064250936187,-1.305892641861523,0.1642753617368049,-0.5533492495813076,-0.13920569536014982,0.021097077157371594]",s22g002_4926e3d444417c86,0.03142596599645241,0.028543134441503866,0.09979676707013062,0.04753219988174684,0.04753219988174684,,,,,True,,11,-0.027495351999999973,0.0305816371,744.5312000000013,0.04112457792269726,0.0305816371,1.3708192640899086,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027668738239328396,0.031222473464749278,0.041718124658395736,0.011505272429739356,0.6493257223837073,0.08712544317431144,0.0994570922636169,0.41455,272.8762803077698,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5263786216244449,4359.023495158646,1004359.0234951586,0.0023865930633030596,0.0,1.0,0.4698801347677136,0.25043316937575977,0.061449345064098104,1000038.7041857089,38.70418570887322,"[0.0312439669,0.0304750856,0.0305816371]",0.0312439669,0.030766896533333334,0.0305816371,0.02769628199999996,0.0312439669,0.0414655633333334,0.0,0.0,0.0,0.0414655633333334,0.0414655633333334,0.0414655633333334,5.139345158622397,1004359.0234951586,33,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2660385071924694,1.8570016136333662,0.10470602439297488,-0.3769506497998415,2.1408581448686297,-0.26446717133561637,-0.9774064250936187,-1.305892641861523,0.1642753617368049,-0.5533492495813076,-0.13920569536014982,0.021097077157371594]",v_4926e3d444417c86,
Stage2.2,2,s22g002_422a7557eda90739,49,corner_local_0033,corner_local,2.9414763367987176,47.515070197097124,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.254424879423267,1.8195233517283687,0.10387914431481625,-0.37182731225446475,2.1761019499461427,-0.24881447193111866,-1.0319904203648966,-1.292929749909382,0.19696843701774067,-0.5061477648964752,-0.17203682004625032,0.05165392902816747]",s22g002_422a7557eda90739,0.031349739034997055,0.02848441505586574,0.10173675555124455,0.044991301166568576,0.062358856679014085,,,,,True,,11,-0.02747117499999996,0.0306495017,699.4372000000003,0.04115892868308073,0.0306495017,1.3719642894360244,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027695813399179356,0.03124608363881524,0.041753752197928276,0.015059401665036547,0.6494588800435576,0.08804321502794087,0.09971437817545217,0.41465,272.60831570625305,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5259830125920155,4368.618835747358,1004368.6188357474,0.0024207486264860964,0.0,1.0,0.471699397485719,0.2511941584973689,0.06401332764871152,1000038.7561760324,38.756176032411844,"[0.0312467033,0.03049892,0.0306495017]",0.0312467033,0.030798375,0.0306495017,0.027747049000000024,0.0312467033,0.041556776666666684,0.0,0.0,0.0,0.041556776666666684,0.041556776666666684,0.041556776666666684,5.157285747374715,1004368.6188357474,34,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.254424879423267,1.8195233517283687,0.10387914431481625,-0.37182731225446475,2.1761019499461427,-0.24881447193111866,-1.0319904203648966,-1.292929749909382,0.19696843701774067,-0.5061477648964752,-0.17203682004625032,0.05165392902816747]",v_422a7557eda90739,
Stage2.2,2,s22g002_237c301c9b1fa6dd,20,probe_c1_h13_m,multi_center_probes,2.9536339626255046,51.18880356071998,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8667370748969636,0.1096963421788616,-0.2841506520551947,2.229501881772964,-0.18201508593500526,-1.087863045737754,-1.457258758469233,0.2244860700782217,-0.6600994086987542,-0.21835300476991118,-0.03876927915377852]",s22g002_237c301c9b1fa6dd,0.03145661083346388,0.026354130848728674,0.10165856248586508,0.04855369444879587,0.06513931930744654,,,,,True,,11,-0.027458219999999978,0.0308206523,697.3735000000015,0.04127791726535986,0.0308206523,1.3759305755119957,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027576342568172593,0.03130797151443721,0.041721022875596175,0.029555023202327578,0.6493109287304325,0.09057330887300805,0.09978947600487098,0.41435,267.23640608787537,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5246126511391653,4409.736310707289,1004409.7363107073,0.0025442764986796872,0.0,1.0,0.4826422866848425,0.2622921088231114,0.0624282488411059,1000038.9080859041,38.908085904065906,"[0.0312584376,0.0305438924,0.0308206523]",0.0312584376,0.030874327433333335,0.0308206523,0.027572648000000033,0.0312584376,0.04194792000000014,0.0,0.0,0.0,0.04194792000000014,0.04194792000000014,0.04194792000000014,5.20471070728505,1004409.7363107073,40,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8667370748969636,0.1096963421788616,-0.2841506520551947,2.229501881772964,-0.18201508593500526,-1.087863045737754,-1.457258758469233,0.2244860700782217,-0.6600994086987542,-0.21835300476991118,-0.03876927915377852]",v_237c301c9b1fa6dd,
Stage2.2,1,s22g001_41a1b010debca502,21,probe_c1_h09_p,multi_center_probes,2.9555740631863903,54.90526934795504,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1161763421788616,-0.37550065205519473,2.2641518817729636,-0.16986508593500527,-1.0433130457377542,-1.4208087584692328,0.20990607007822168,-0.5426494086987542,-0.2548030047699112,0.008210720846221473]",s22g001_41a1b010debca502,0.03158295327713432,0.024599512677632333,0.09729836235244756,0.05276510923781075,0.05276510923781075,,,,,True,,11,-0.027444537000000047,0.0308548001,669.8995000000032,0.04129432528030131,0.0308548001,1.376477509343377,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027609136977143275,0.03132706763683445,0.041757030681616486,0.027426240837389936,0.6493194042143073,0.0884430793356076,0.09775029460843611,0.41455,262.26359248161316,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5244236841747486,4473.618658629828,1004473.6186586298,0.00255794302533406,0.0,1.0,0.4792777187802069,0.2603625663893569,0.06625270630919095,1000038.821566991,38.821566990986526,"[0.0312767068,0.0305915849,0.0308548001]",0.0312767068,0.030907697266666662,0.0308548001,0.02762561699999999,0.0312767068,0.042556893333333345,0.0,0.0,0.0,0.042556893333333345,0.042556893333333345,0.042556893333333345,5.144858629853737,1004473.6186586298,13,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1161763421788616,-0.37550065205519473,2.2641518817729636,-0.16986508593500527,-1.0433130457377542,-1.4208087584692328,0.20990607007822168,-0.5426494086987542,-0.2548030047699112,0.008210720846221473]",v_41a1b010debca502,
Stage2.2,2,s22g002_7569ebf93e67ba7e,76,bridge_d13_p04_c10_020,boundary_bridge,2.9292163073885717,54.89939098144567,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2045159283653541,1.8294936487920672,0.11005291883027342,-0.33084409890980027,2.1911265557342716,-0.2045220310054512,-1.083339356349685,-1.3119045720060603,0.2423719283842639,-0.5834596909890196,0.025495101433885448,-0.010377749562985704]",s22g002_7569ebf93e67ba7e,0.03158279131206842,0.022388706352743953,0.0964191910852815,0.05275971040228056,0.05275971040228056,,,,,True,,11,-0.027059161000000054,0.030762095,716.2661000000007,0.040969558001190946,0.030762095,1.3656519333730315,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027429440354583282,0.03130316448656167,0.04162045536798435,0.023685147760407213,0.649322526270294,0.09002320347451537,0.09986413550889632,0.41445,266.9608266353607,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5281639469118559,4487.151122829993,1004487.15112283,0.0025414265252615433,0.0,1.0,0.4740171508997829,0.25638514446183486,0.05873880072545406,1000038.7535711727,38.75357117272088,"[0.0312805602,0.0305584485,0.030762095]",0.0312805602,0.03086703456666667,0.030762095,0.027535584000000002,0.0312805602,0.042685340000000016,0.0,0.0,0.0,0.042685340000000016,0.042685340000000016,0.042685340000000016,5.190422830089023,1004487.15112283,50,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2045159283653541,1.8294936487920672,0.11005291883027342,-0.33084409890980027,2.1911265557342716,-0.2045220310054512,-1.083339356349685,-1.3119045720060603,0.2423719283842639,-0.5834596909890196,0.025495101433885448,-0.010377749562985704]",v_7569ebf93e67ba7e,
Stage2.2,2,s22g002_3d82e87c07773f3a,67,bridge_d06_p01_c05_021,boundary_bridge,2.9524405043694846,45.33659166287537,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2475954094843074,1.8566898417052116,0.10950059313525225,-0.34757168838089453,2.0944889988562228,-0.27379056261670665,-0.9436419178488031,-1.3668903079627088,0.1798669119212038,-0.5187850032191539,0.014611321340282923,0.07403694778522547]",s22g002_3d82e87c07773f3a,0.031286405966434123,0.031163130917979176,0.10177915105362145,0.04288019888113759,0.060671709417352115,,,,,True,,11,-0.027806722000000006,0.0305713484,724.4169000000002,0.04132579256807384,0.0305713484,1.3775264189357945,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027832332434197887,0.031245715317596075,0.041844156753792536,0.01676102353736467,0.6494946052854963,0.08778019581123964,0.09893422972962962,0.41450000000000004,247.55206203460693,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.52406128336819,4491.014622246032,1004491.014622246,0.0024708507869532423,0.0,1.0,0.46767967765231916,0.25510378801769495,0.05553775946245316,1000038.8022066099,38.80220660991273,"[0.0312816797,0.0305015574,0.0305713484]",0.0312816797,0.030784861833333333,0.0305713484,0.027806722000000006,0.0312816797,0.04272265666666675,0.0,0.0,0.0,0.04272265666666675,0.04272265666666675,0.04272265666666675,5.13567224600836,1004491.014622246,52,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2475954094843074,1.8566898417052116,0.10950059313525225,-0.34757168838089453,2.0944889988562228,-0.27379056261670665,-0.9436419178488031,-1.3668903079627088,0.1798669119212038,-0.5187850032191539,0.014611321340282923,0.07403694778522547]",v_3d82e87c07773f3a,
Stage2.2,1,s22g001_381cc4c1fb093bc2,38,corner_local_0020,corner_local,2.9425189192994456,46.76906911691932,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2498078611033498,1.856359172881685,0.0984126663248569,-0.33272266485685964,2.1544954035221413,-0.27187038940020275,-0.9762734075623282,-1.3247208499652159,0.17653074172450903,-0.5524302443921469,-0.09717901479571954,0.07544684427155904]",s22g001_381cc4c1fb093bc2,0.03126286179488655,0.03265846550627691,0.10433229117319336,0.04332291173193359,0.0854183048948185,,,,,True,,11,-0.027648450000000047,0.0305791251,718.7295000000013,0.04122523110043111,0.0305791251,1.3741743700143705,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02775772506209272,0.031249692567125936,0.041797542824460576,0.012235792969633263,0.6495056426623746,0.08757096322392008,0.09974941450099117,0.41455,282.11932706832886,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.525219424395338,4496.538462245255,1004496.5384622453,0.0024894417109842812,0.0,1.0,0.4694027724131288,0.2516070103589912,0.06445570705949014,1000038.7761606318,38.77616063178822,"[0.0312832521,0.0304962167,0.0305791251]",0.0312832521,0.030786197966666668,0.0305791251,0.02776039500000005,0.0312832521,0.042775070000000026,0.0,0.0,0.0,0.042775070000000026,0.042775070000000026,0.042775070000000026,5.15611224532411,1004496.5384622453,17,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2498078611033498,1.856359172881685,0.0984126663248569,-0.33272266485685964,2.1544954035221413,-0.27187038940020275,-0.9762734075623282,-1.3247208499652159,0.17653074172450903,-0.5524302443921469,-0.09717901479571954,0.07544684427155904]",v_381cc4c1fb093bc2,
Stage2.2,2,s22g002_abe5cd259581f312,12,probe_c0_h08_m,multi_center_probes,2.9561256609663453,56.19710736274788,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8051770748969636,0.0952963421788616,-0.34085065205519466,2.2358018817729635,-0.18201508593500526,-1.1607630457377542,-1.376258758469233,0.2244860700782217,-0.5061994086987542,-0.1373530047699112,-0.009609279153778526]",s22g002_abe5cd259581f312,0.0316202176761386,0.01857381141603248,0.09491959206350457,0.05400725587128674,0.05400725587128674,,,,,True,,11,-0.027220487000000015,0.0309865146,697.1851999999999,0.04124462388691626,0.0309865146,1.374820796230542,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02752300902428066,0.03137412266637944,0.04173549567018054,0.034872534685521185,0.6493228804178092,0.09007480815111188,0.09822351219528146,0.4146,269.67101097106934,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5249960825708236,4499.46223012323,1004499.4622301232,0.0026497289833600753,0.0,1.0,0.47894084789241054,0.26086323001084794,0.06258749469346812,1000038.9222259562,38.92222595622406,"[0.0312840775,0.0306424623,0.0309865146]",0.0312840775,0.030971018133333333,0.0309865146,0.027600771999999996,0.0312840775,0.04280258333333342,0.0,0.0,0.0,0.04280258333333342,0.04280258333333342,0.04280258333333342,5.190980123211306,1004499.4622301232,54,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8051770748969636,0.0952963421788616,-0.34085065205519466,2.2358018817729635,-0.18201508593500526,-1.1607630457377542,-1.376258758469233,0.2244860700782217,-0.5061994086987542,-0.1373530047699112,-0.009609279153778526]",v_abe5cd259581f312,
Stage2.2,2,s22g002_76aa5dbac370d9af,77,bridge_d01_p18_c22_032,boundary_bridge,2.9597995458839508,46.51665613073759,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.2296261245071467,1.84286368906309,0.10993258251563484,-0.33612346490922745,2.113552455729595,-0.2718584625389854,-0.9459578374436113,-1.4070321550473708,0.18949755567530988,-0.5824001676836212,-0.11577359608208485,0.0262444260455428]",s22g002_76aa5dbac370d9af,0.03133649970503644,0.029163625877913914,0.1003876709017052,0.044549990167881415,0.048426699184933364,,,,,True,,11,-0.027906207999999988,0.0306271418,724.0574000000015,0.04143402297359708,0.0306271418,1.3811340991199026,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027866351924769266,0.031264437013144505,0.04188076636528959,0.024356107458035098,0.6494459826614913,0.08919570693694143,0.09890121202736994,0.41450000000000004,280.01499128341675,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5228148211201782,4502.918808807153,1004502.9188088072,0.002499619720977915,0.0,1.0,0.47167246075749475,0.255830647836989,0.05738871336358245,1000038.8996942732,38.899694273223055,"[0.0312850754,0.0305161142,0.0306271418]",0.0312850754,0.030809443800000003,0.0306271418,0.027906207999999988,0.0312850754,0.04283584666666673,0.0,0.0,0.0,0.04283584666666673,0.04283584666666673,0.04283584666666673,5.154908807110893,1004502.9188088072,56,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.2296261245071467,1.84286368906309,0.10993258251563484,-0.33612346490922745,2.113552455729595,-0.2718584625389854,-0.9459578374436113,-1.4070321550473708,0.18949755567530988,-0.5824001676836212,-0.11577359608208485,0.0262444260455428]",v_76aa5dbac370d9af,
