candidate_id,source_name,source_type,vector,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,population_index
g006_8f426cc618c7e4de,gaussian_0622,gaussian,"[2.0942668390221617, 1.469133225452597, 0.4672724725135597, 1.2229317926830658, 1.7763937262222256, 0.12559900789556047, -0.10046802091638382, 2.1587246391144475, -0.19219475721336038, -0.23316060491306678, -1.3795826393434112, 0.08832116384144964, -0.0013189429092597682, -0.3105118070009968, 0.021385597581564872]",2.785109861871151,-0.026137490078016024,0.03092870049058588,920.7944255519578,0.040975736789992556,0.44613640333840865,0.23825003104671857,0.050093283652775954,16
g006_11fbd3d3eb82b5f1,gaussian_0755,gaussian,"[2.1114616384727776, 1.3737265390850288, 0.6273763714620334, 1.4187836574591253, 1.8801825543134507, 0.17280434519889054, -0.39283962291481467, 2.1885318237952727, 0.08751794570064791, -0.4815045918084825, -0.9920388533007025, 0.16336855658004087, -0.5031438270543427, -0.3225017437013237, -0.24063616393322795]",2.7852423354743614,-0.025024961247588795,0.03172183057078057,911.508808115872,0.04102047384362834,0.45119147260443143,0.22812109239162795,0.05074153369824576,17
g006_dfdd6d523dad3d3f,gaussian_0289,gaussian,"[2.1448314922432883, 1.245979902305845, 0.38317229126649865, 1.2703255087189527, 1.9861197592207822, 0.08123301025191429, -0.0012735221651604817, 1.9812447890547844, -0.2113503011341721, -0.5306995621961288, -0.9818188672765621, 0.08138179951308318, -0.4495354927949242, -0.04539680680790914, 0.17914547229005584]",2.7857359702835796,-0.026080363725942912,0.03077520081947878,974.5286824244904,0.041083372989850514,0.43814917801983816,0.21729053040939494,0.03847542521743999,18
g006_01a90c243c048cd0,gaussian_0610,gaussian,"[2.4828660252576302, 1.406057915795522, 0.4116142579111585, 0.9462221950669687, 1.949947753702575, 0.008719579517073191, 0.4268755927996872, 2.079371393451079, -0.16405413759763487, -1.10488727934082, -1.0942889676826961, -0.05173676797162173, -0.0018184315172118382, -0.74708937423568, 0.07008136530873948]",2.78599545618736,-0.025616126814645424,0.03138149468190777,985.7650136689481,0.040967474456521734,0.4642262533798143,0.24228780828683738,0.05341853502630043,19
g006_4fb263654446d02f,gaussian_0360,gaussian,"[2.057255268934043, 1.5384387850336256, 0.39092172256216673, 1.4224585959503584, 2.0515023814263884, -0.020366682100763513, 0.16268723181155553, 2.152103021409876, -0.16890322043986683, -1.0092235775900398, -0.9592846325443269, 0.07525919387012052, -0.30707294357788995, 0.1917684827458334, -0.053204588012245285]",2.787141846250668,-0.024024707953478663,0.03240918644346191,1158.2440301602583,0.04096696946541651,0.44303828961120695,0.22655308950129946,0.08521211254736359,20
g006_606e386f1bb27b83,gaussian_0242,gaussian,"[2.0088520184912784, 1.4684347874479058, 0.40595991058637193, 1.3655438179720396, 2.0116014283030283, 0.16480852764253906, -0.04613209677355003, 2.10591699814229, -0.23133000222852104, -0.931505677787813, -0.9145229824232277, -0.24130431343865744, 0.3713236896967943, -0.3334608293689254, 0.20878915151301003]",2.7887559941136773,-0.02371528882314522,0.0327732078976494,1080.0953559606132,0.04099525476167516,0.4429807605540006,0.22265400931268153,0.06598415202901252,21
g006_84277fdf5ce2c489,gaussian_0550,gaussian,"[2.1354085473876996, 1.4316049387826466, 0.5627868474485048, 1.0215936670800136, 1.9503962878144079, -0.03470500211032032, 0.11481394422134467, 2.07685803728426, -0.20410368672714554, -0.7070886710117695, -1.2298227974133096, -0.014081265099252338, -0.8741242008773872, -0.2237840814279062, -0.1507581364672001]",2.7889177641995064,-0.024290588798110302,0.03264166257537371,1150.4157332595205,0.04093990195231679,0.4608774400722546,0.23320137555801138,0.038793446108858896,22
g006_e735c573d162f6a1,gaussian_0316,gaussian,"[1.9756059274469813, 1.7203479088695597, 0.39678386912337343, 1.4730589859865404, 1.740374058701248, 0.060162072733428634, -0.013491174321586766, 2.039911415158615, -0.07591564773232332, -0.6279022799030373, -1.0344269977254172, -0.10339925669803131, -0.5648797646141479, 0.2360359214127652, 0.16433665852253793]",2.790150314351423,-0.024491553833086543,0.032141906490632775,1098.5751814103533,0.04107370618404494,0.43727334974066256,0.2259639040368114,0.04963044364695721,23
g006_a86f7980c7eab105,gaussian_0336,gaussian,"[1.902029688732914, 1.5066561178389204, 0.4939789544857636, 1.5268451778258862, 1.7636385228753588, 0.14725365528003373, 0.03287485251788219, 2.0057826694047436, -0.34322482420085515, -0.8378652909213471, -0.9729228226459846, 0.23610901856922595, -0.8194261362184434, -0.5621072079032919, 0.14956333269415412]",2.791957044938235,-0.025813194128817107,0.031335294426090184,827.5645737676969,0.041001048752746634,0.45822301937645327,0.21199810654436926,0.05031912986213225,24
g006_7ce020b0f372665d,gaussian_0058,gaussian,"[2.2653251992172576, 1.2881155265867656, 0.47375366589836354, 1.2300990640700433, 2.0391840850317515, 0.034214148753047326, -0.23631412717222844, 2.102533409132207, -0.14095729562516152, -0.5597668281909474, -1.0014327362919868, -0.23441693782203443, -0.47845838373233296, -0.19148753634610416, -0.13569614414769027]",2.792953257859312,-0.024934095149548363,0.031899712915692796,1258.9389230157249,0.04105265351517887,0.4479657047044772,0.22420119183870954,0.054073566568626254,25
g006_a4e59b6bbedfa648,gaussian_0629,gaussian,"[2.0232005138025255, 1.3868974404320102, 0.44682051489854474, 1.2980920301067138, 2.0432230062650727, 0.12990523282257707, -0.10870033448931557, 2.116957999778023, -0.1526993372018075, -0.6138097423638815, -0.9950253846848731, 0.19027619964467973, -0.07149423380191339, -0.40520183868690596, 0.10771110873884714]",2.7980153644403787,-0.024311879038006023,0.03243157323372286,845.0051709822365,0.0410788067280549,0.440913584203866,0.21776583557250367,0.05955254385479346,26
g006_09862a7e5b7312cd,gaussian_0688,gaussian,"[1.9126288466279453, 1.3923269935139486, 0.4268761512093847, 1.1094083103470125, 2.0271608236135097, 0.07515422524687941, 0.07023440687955645, 1.9950719826304066, -0.3233988004807647, -0.6565970564339745, -0.5998457299014244, 0.11695356767970219, 0.2664057104828742, -0.3682611222683957, -0.17841056485293033]",2.8000238235905184,-0.022708432113891952,0.03335455901756236,1139.872561738277,0.04121279792594421,0.42294164900885545,0.19215916918996623,0.050374825876691016,27
g006_6225af82ef968cc0,gaussian_0328,gaussian,"[2.0688492840792674, 1.497122877317698, 0.5713372129001159, 1.2701268665037868, 2.0191028895368524, 0.07407535817187627, 0.1622718261527455, 2.445048016822896, -0.3590833503106795, -0.7954125174770278, -1.1777023931000064, 0.22295025494924864, 0.012173998223896587, -0.4005167914644462, 0.09979780764223807]",2.8002279412719076,-0.024498199501844287,0.03211703144113219,869.1962468278325,0.0408770475903271,0.4488205356123182,0.2317430985202208,0.12978563816702457,28
g006_c87b806160e82320,gaussian_0312,gaussian,"[2.0140467065135876, 1.584282432389568, 0.40390851303443903, 1.286676499671215, 1.9728488375127102, 0.03721874643706877, 0.08093745025339788, 1.945351103130809, -0.3492152048621374, -0.41752867652855763, -1.0094691718918385, 0.23189142645024224, -0.9364977993502654, 0.323186844495302, -0.3615355860072439]",2.801663828604877,-0.0244946544310235,0.032258939575797285,1279.34197515067,0.041127729788656434,0.43748367317281467,0.21763383393651647,0.05954474731738551,29
g006_8657dce2b8fa92b4,gaussian_0350,gaussian,"[2.207559813459086, 1.4947610299270977, 0.5572732663866834, 1.230475054019033, 1.8835147656788298, 0.14159874752749274, -0.1994964804823185, 1.8470482485089874, -0.1969566856180341, -0.48507125184478367, -1.0077080789565653, -0.014364459712039673, -0.3912721747912778, -0.18851730308805884, -0.1997301663138265]",2.801951971669993,-0.02500465766979376,0.03207592837808619,1133.3317123792767,0.04111329932607435,0.43838413711021856,0.21664040880508514,0.02637265381892987,30
g006_a1c7a492cf7fc943,gaussian_0392,gaussian,"[1.9773280729869378, 1.701283981577164, 0.4204335869428104, 1.3906352481710211, 1.926969720634511, 0.17114099027471708, 0.1554971665332444, 1.8201193022430833, -0.07845739088559384, -0.8329707808849148, -1.0621845367858005, -0.10962031166350615, -0.9263724031508518, -0.2305364374106263, -0.054832999666287734]",2.802479515499641,-0.02432662277454578,0.032651546619470215,1099.098780061624,0.04105478408609484,0.4529455833993031,0.2134786897030425,0.05039769216440899,31
g006_9f27c17d7912e0a9,gaussian_0074,gaussian,"[2.071504334444337, 1.3439415098807037, 0.3925444667767977, 1.2486016534292461, 1.9425397055163047, 0.05515798874475711, -0.02714374513974864, 1.7857788832130497, -0.12017161061197901, -0.32573575268168375, -0.8189427783608082, -0.18050557432841463, -1.3322732330870164, -0.368445019417051, -0.3108488149261359]",2.8051242158288137,-0.025544726792377404,0.03145515042086043,1307.7159843442641,0.041219976765570265,0.4507347538966407,0.20246212683045223,0.025923873112606036,32
g006_50dbcec0d964a8bc,gaussian_0616,gaussian,"[2.0981891987054397, 1.468171576371861, 0.5035016199196816, 1.306760659806405, 1.816081124584389, -0.014548381959352617, -0.08875917199939838, 1.999727969409501, -0.3260262662243244, -0.7408545808142217, -0.8386097169824163, -0.21349256508511777, -0.5587151735570753, -0.23382445511545372, -0.059584653254510546]",2.805325681624629,-0.024821207441360404,0.03215489398856178,1288.6933668483616,0.04113526195424926,0.4401213478786495,0.20360189855355929,0.049619144577538174,33
g006_9fe7e41a552358f1,gaussian_0743,gaussian,"[1.9789799392081713, 1.5640658892520718, 0.46238846017237534, 1.267450699874697, 1.857801032576475, 0.20500949153930476, -0.00625877726519157, 2.106542418558611, -0.24332500412193514, -0.9067219528308709, -0.9152292836005673, -0.12774953679327822, 0.01485065805297564, -0.5393121773786428, 0.19643301281528935]",2.8071901690859558,-0.023409804153668223,0.033284143255682595,975.7065385156275,0.04111267983493721,0.4439992830871252,0.21393490032460516,0.05408687095440297,34
g006_bd1cfc32909f524b,gaussian_0401,gaussian,"[1.984612258797406, 1.5210769516526341, 0.34957951670214954, 1.2307707683017473, 1.864943944297327, 0.12224796585866968, 0.14727805342130307, 1.8711867504537836, -0.05600131359782212, -0.830242857398779, -0.9952862154096215, -0.10681156070198687, 0.8865990787493198, -0.44467694449090134, -0.013209914461504612]",2.8075635741575784,-0.02475815464529585,0.032225053627821736,1029.7443953754082,0.041195660825727745,0.4419293274041753,0.22839401575409932,0.021612287679840716,35
g006_0c198371e76b97e2,gaussian_0209,gaussian,"[2.1028066231675893, 1.5726069172966908, 0.45993446567803087, 1.4972992897845936, 1.8618750805465265, -0.14942312309957978, 0.09117491611448755, 1.8191562738615468, -0.2161492180988196, -0.9397650450322252, -0.5290439336314705, 0.10094949576664534, -0.2504772012616763, -0.6091411575659247, -0.02245961066530372]",2.809124591716381,-0.02524633476035898,0.0316292128737093,1069.81518070339,0.041211074276449745,0.4341424104455757,0.19294309515883315,0.06702319745039488,36
g006_5cf86d32d9ce00d7,gaussian_0216,gaussian,"[1.9862429777798312, 1.410085063920105, 0.38067415173135943, 1.5556516345271734, 1.9034045223116414, -0.14309724717729777, -0.111669092132194, 1.9708180091013126, 0.13601708340772845, -0.7198129190485127, -0.6325962329148918, 0.09179045020009234, -0.33611850848077, -0.0692900930583685, 0.18483020859732374]",2.8124430585858384,-0.02505748114473183,0.03169684114212819,936.9202402861338,0.041277950660328196,0.42947497637414445,0.202004541876261,0.06772669561652105,37
g006_80b379043521f690,gaussian_0136,gaussian,"[2.0047398244705086, 1.5199039061600355, 0.5740871843289412, 1.327005481990466, 2.0009265039619937, -0.046579598960062266, 0.3165020807623788, 1.8747686988640497, -0.3105202286596379, -1.0041002467519144, -1.0084433148191518, 0.19262486601109585, -0.23064986922783856, -0.4282113130547703, -0.01265853312257652]",2.814117311151335,-0.025150672558631237,0.03209477531100695,979.8506550629754,0.04114277287113581,0.4457872487031043,0.22092798571557393,0.05559378675874389,38
g006_ef93e07b64155c3c,gaussian_0470,gaussian,"[1.8758095689289507, 1.5665939499306856, 0.43686038396902316, 1.194170447420002, 1.9147098760025305, -0.007530998455020227, 0.1945091108009685, 1.838215953524697, -0.09853265891392049, -0.8722850850423612, -0.8476197297554566, -0.19377727606250028, -0.7957733278595507, -0.42137042623447873, -0.1960790758360813]",2.8143710843135796,-0.0231612058841536,0.033576833900772034,1258.75388845196,0.0411911196193567,0.44653260826190216,0.2006702719323655,0.02438874964758552,39
g006_effae1c64cdba7ad,gaussian_0356,gaussian,"[2.0540395037427923, 1.57847175072369, 0.4959311274503264, 1.2140161658075315, 1.8573059062230337, -0.017049155354593774, 0.0656149714517365, 1.8761248555956924, -0.31070318173018807, -0.7845126201544076, -0.9008813195216618, 0.2627584015554168, -0.32286081031332015, 0.4728400653196756, 0.06296465696751781]",2.815505417791644,-0.02421979101991123,0.03275224282158213,1068.3173727316134,0.04121927293416253,0.43114432814460174,0.216500776427302,0.03529486903823828,40
g006_7640d6c38880a30c,gaussian_0400,gaussian,"[1.8545567651123258, 1.459270472393867, 0.4548362836612204, 1.412059827785289, 1.8802191912754744, 0.15077350697293218, -0.2550505447404811, 2.247585966719507, -0.1826726073961605, -0.6802242740818252, -0.9135660466659872, 0.08283295516889559, 0.17077351716107825, -0.229044172908618, 0.1773995576358317]",2.815963467847604,-0.02341972552865923,0.033205855487474664,906.7410929505168,0.04119660617551604,0.43606170939330235,0.218124507777361,0.0695734262643009,41
g006_96848b4b23f16955,gaussian_0047,gaussian,"[1.9644441011454483, 1.5687736037543705, 0.3924005842464165, 1.44432376059807, 2.1180582813953794, 0.008656577812470395, -0.18116206496155512, 2.103069933403959, -0.13731942260747332, -0.2934980258094321, -0.9737196324803389, 0.03552683844599748, -0.5601561160915353, -0.234547964950552, -0.13717467307472359]",2.8162779610585855,-0.023608226460456683,0.032951073651796614,1135.01401670423,0.04118534220349354,0.4331117389602506,0.21330766877790344,0.08746413977754249,42
g006_8bbacda23d347452,gaussian_0110,gaussian,"[2.0666311268011506, 1.4626651143521356, 0.4335800777817482, 1.2060503135268452, 1.9359165749260658, 0.09863271103668031, -0.04013170605760261, 1.8927720898624765, -0.256613863399527, -0.5418655356722184, -1.0911299858427268, -0.19097574617864221, -0.5507986098718016, 0.25084398304332073, 0.05307152827807732]",2.8164544705329515,-0.024622189352268897,0.03250789273811577,1235.8423174198433,0.04121302847615481,0.43638248463626844,0.22219403417816774,0.028846718062856515,43
g006_bd5605f8b21b6533,gaussian_0253,gaussian,"[1.8898002896351482, 1.395866859879076, 0.35006698028479205, 1.4233626771283119, 1.9328421199076145, -0.08885418493514051, -0.04108110107692695, 2.2005773862833875, -0.10717246452233874, -0.7109317154475793, -0.7261349535597528, -0.20346417091394808, 0.183791429305327, -0.356372975933844, 0.1166631781534584]",2.817150092824403,-0.02390405490213121,0.032621416638887804,1159.1832806348393,0.0413066776516442,0.4294315155520091,0.2076797402789301,0.06820071095110092,44
g006_bde75f64bec9e11d,gaussian_0407,gaussian,"[2.2143942772956513, 1.5334527313899537, 0.583769479705539, 1.1954004839387917, 1.9698067876714733, -0.21029507058323066, 0.38133642215964797, 2.0055054449745993, -0.37219520150105534, -1.0844805059491596, -0.8602669120261629, 0.17075550370279496, 0.6910813191165198, -0.48227974845803007, 0.011308833228208484]",2.8175596876696183,-0.025471079600224655,0.03169750980236791,1028.2423326134922,0.04117151815319774,0.44195255126906785,0.23224000401020392,0.07728477975219873,45
g006_0804ae98e1ea0376,gaussian_0518,gaussian,"[2.147531443636412, 1.5690726609736594, 0.5918982936456445, 1.2531937578370997, 2.0052315248979586, 0.0183947977176513, 0.14561173195531746, 1.810296766462955, -0.33640180334733405, -0.799577248386844, -1.0838721377628153, 0.11701683838079585, -0.13736212133887504, -0.03754907781777719, -0.16841591705686154]",2.81897453702765,-0.025064339545353365,0.032244157414699194,1140.525083592427,0.04116929402897097,0.4365902527452219,0.2222325553450888,0.05282613258988916,46
g006_03ef3b4c43668eff,gaussian_0542,gaussian,"[1.9395002048991354, 1.4839950449013537, 0.46699756922768226, 1.3214518450114852, 1.9862933525247026, 0.05383013567157112, -0.26947001710859364, 1.9890017319898654, -0.12555319858465758, -0.7310077172453348, -0.8873152502670192, -0.04609536150401347, 0.4894516508690382, -0.22341240837677429, -0.08666555597876724]",2.8196068834311223,-0.02285818485805613,0.033791549870435714,1116.7001225629174,0.04122086543349531,0.43739935356368714,0.22136576034945515,0.041757543593436225,47
g006_9a2fe3568779bb18,gaussian_0583,gaussian,"[2.182900237901761, 1.5614507506918252, 0.4432742740514063, 1.2078683768073277, 1.945230148840134, 0.015107467462959462, -0.007277394769253598, 2.1757627767084426, -0.1143012523727303, -0.7607459373439284, -1.127531605825591, -0.25648278459847484, -0.4133498831120047, -0.1582279437878596, -0.11197077482310537]",2.8197144633052345,-0.02387693925400236,0.03308459218360674,1267.4132962195836,0.04116885395024964,0.44744318102527625,0.22853222666629674,0.06260307821802293,48
g006_be60bcfb7ee9cf52,gaussian_0549,gaussian,"[1.961861098438751, 1.6095738883123478, 0.4843868671834717, 1.3281736403945066, 1.8900902887191147, 0.125249474098986, -0.049577942664286175, 1.888501619483, -0.060227324756047196, -0.838611732345337, -0.9882605818359533, 0.013819451661712154, -0.06884474402174806, -0.054956468662579944, -0.14732307283135787]",2.819777943666644,-0.023585509299392515,0.03335206709944198,1089.4902066671384,0.041212331039673616,0.43625512185146004,0.2199586310794278,0.032555261026526686,49
g006_be2635c9e0e1ad27,gaussian_0251,gaussian,"[2.0898617905952523, 1.5642967174114002, 0.5648394693440644, 1.3276185262200642, 1.857307824705536, 0.11129355399725677, -0.22917137057871276, 2.0463021813925812, -0.07973069201422064, -0.5328912767019608, -1.1154517112256783, 0.054544198953680276, -0.6004480747410641, -0.7717805239237197, -0.16713456350999478]",2.8197836627405755,-0.024446402621623453,0.03279835532692194,953.7007390749823,0.041176591946790415,0.45925844956344547,0.223929504100256,0.0365456765371963,50
g006_2f2461b007201c61,gaussian_0415,gaussian,"[2.0342413740086456, 1.3834087979232452, 0.3538736919967279, 1.1286265601086827, 2.098195183823584, 0.022314908658639894, -0.038865591751337164, 1.968478878750699, -0.093803709486843, -0.5704979179222848, -0.879545987610616, 0.08223935867543432, -0.43512223057161004, -0.7198770601865615, 0.2126673914249788]",2.824039099366022,-0.023474309688293338,0.03336669670291738,857.9248222279857,0.04127517736670975,0.4448386622661087,0.20747792715982452,0.04026367524028563,51
g006_0d58c42c80a42118,gaussian_0528,gaussian,"[2.139022318755923, 1.4704792042742572, 0.5098812994002286, 1.087866381244877, 1.76063165792667, 0.08066023130458075, 0.022659887265526105, 1.902505855901579, -0.18212339381261428, -0.6773080641019933, -0.9084313601560663, 0.2699770352508839, 0.4236854867392197, -0.7031782329459997, 0.04670101530515362]",2.8242119313260408,-0.02526310573651669,0.03207142486751062,784.5367895925119,0.04129447900924475,0.4402683873445561,0.21568903775779955,0.012854900545545205,52
g006_5b32423719d00e7b,gaussian_0148,gaussian,"[2.1333585523295113, 1.3528295639542767, 0.40453862531124934, 1.3795352062552575, 1.9903346414571315, 0.06743956283846374, -0.011471992759488722, 1.9462799174994627, 0.12369968481882315, -0.7113927240354218, -1.1140196470796904, -0.1895585119305767, 0.09033528353874054, -0.22306915316001807, 0.023414113881405546]",2.8272653920403585,-0.026283839829930322,0.031226214863244145,1032.2388184507327,0.041281430644187336,0.4403366476217092,0.23040757095735348,0.048556060229623214,53
