candidate_id,source_name,source_type,vector,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,population_index
g001_2f8604d776f423ae,gaussian_0597,gaussian,"[2.105007726555031, 1.0561393919231044, 0.4176642636670195, 1.1837741225963523, 2.0695128981691155, -0.003986112152018349, 0.1065660998966747, 2.182207407685043, -0.013100326085735442, -0.26471714946085884, 0.07835580941259135, 0.06695549300100494, -0.4474049322290199, -0.6829527464028106, -0.1482338692681827]",2.6474276199059044,-0.023705767358592755,0.02991609567384168,1091.7987412748043,0.04057072097806655,0.431807494194019,0.16904495671530478,0.055299497885664836,10
g001_5a179d1ece38145f,gaussian_0235,gaussian,"[1.7974340398018311, 1.785952539000751, 0.24818817865886283, 1.0218973574675436, 1.503600065123128, 0.23400447204831062, 0.5163163097924567, 1.7994861371223356, -0.15904449284664168, 0.35141085978185493, 0.4471364838735129, -0.26274756922659587, 0.31008322227402796, -0.5890511561649855, 0.23091725754651213]",2.647972398688573,-0.022801703813250085,0.030081354367009247,1131.8347136153789,0.04081421145124667,0.40354027887441307,0.12059893318531391,0.03850429041985796,11
g001_c5e974152beac652,gaussian_0040,gaussian,"[2.0003896842351256, 1.4368897687365012, 0.31118546892398724, 1.175585917131513, 1.7106153390812764, 0.08385427930464069, 0.35796175554920495, 1.3765602157586436, -0.3316234081063708, -0.022750493610651068, 0.5629890396181276, -0.3823330109018432, -0.5863330042800701, 0.20907046797731646, 0.04428284613621843]",2.657684368404167,-0.02506975934289124,0.02875215788031192,1519.655860753137,0.04076088174458098,0.40359333994819907,0.10761824334078354,0.009518255703491442,12
g001_5e869fbb58e500c5,gaussian_0453,gaussian,"[2.052504495896632, 1.4580257555849347, 0.4402533540803799, 1.1092247331900287, 2.234391674276553, 0.1403964018971102, 0.6186791530969589, 1.2672257407181282, 0.09218756764870405, 0.20482728494217153, -0.11848061170610658, -0.22950721992878678, 0.15820728170394108, -0.22026737118294828, 0.05150191342583443]",2.6620291260840934,-0.02618177315557757,0.028107232322944528,1087.1251441325185,0.04056632085355775,0.3973734252057316,0.13129609393459887,0.0752243809274955,13
g001_112963e803c4faf1,gaussian_0021,gaussian,"[1.6016247217753068, 1.7065983547089432, 0.48174560707286995, 1.8997473936629192, 1.9527632259718415, -0.05855410698025065, 0.5197463455143617, 1.855372821853348, -0.030645094331387138, -0.2690778142150029, -0.2860385842571816, -0.21377151005698727, -1.0894824372232013, -0.12779194203727998, 0.08096180474256247]",2.664313489582697,-0.024741671086940142,0.029292150624780675,1208.7441138579925,0.04049290675958746,0.4272213278054499,0.1687636323851723,0.10620643688112859,14
g001_78affcc59f0c5918,gaussian_0675,gaussian,"[1.8081107970496055, 1.5049024783711182, 0.34182944797284015, 1.2539009147426547, 1.9240527302677009, 0.1622094102328996, 0.4816968212981865, 1.372721573335345, -0.18486491260628835, -0.018487304468199045, -0.18967208380112044, -0.28799101347738465, 0.6429080484951409, 0.2563278938801634, 0.18238588103474293]",2.666106014787094,-0.025630619107857466,0.02885299400849413,1233.6499833766138,0.04063554144697538,0.39945171287595405,0.13495243573101245,0.02457991075697651,15
g001_5e18558e69d54b4b,gaussian_0672,gaussian,"[1.9396145878958588, 1.3579307770183304, 0.5360950893455326, 1.2508966133126234, 1.8351823309952635, 0.0702122844314041, 0.36128559836280066, 1.470144448986045, -0.32509109799509667, -0.7104820904725077, 0.41392414262767235, 0.4010370699341041, -0.6352160195525559, 0.04737613321545278, 0.041115253412008744]",2.674577285174218,-0.024246321701507756,0.03009466931648428,1009.0531797117255,0.04071565833307956,0.4209952455493336,0.1391991034672147,0.009603580290044536,16
g001_9ef8541979fc13de,gaussian_0169,gaussian,"[2.5364220522363956, 1.3491302954245854, 0.2873357209396885, 1.3578050765443868, 1.8461292360947414, 0.04451265530536865, 0.017196072127713014, 1.8495473061747796, -0.15489657911886748, -0.7065499305854668, 0.04614177216500558, -0.33197268727695883, -0.207562106479937, 0.12805127413641995, 0.1625470728002987]",2.6760848855987103,-0.025271918516426184,0.029200917227317526,1349.0108586332353,0.040653427822124444,0.427988468010911,0.16679767619968816,0.06291621405124655,17
g001_5af238a179581b46,gaussian_0249,gaussian,"[2.036580325857851, 1.1078454680184273, 0.2483454026725809, 1.3716535480854368, 2.0943006042918566, -0.044875136555781334, 0.44778104313457423, 1.5712951349296198, -0.024920317717622015, -0.15908871302486588, 0.3833799717397548, 0.30599492064121053, -0.1488231600801661, -0.4492141332967424, -0.1989491079110086]",2.676647650443737,-0.026599236524860292,0.027478081790044323,1059.998743669501,0.0408449945320295,0.40748666650455034,0.13404027971828086,0.0626440393745664,18
g001_38174c57dc355297,gaussian_0044,gaussian,"[1.7318075408265103, 1.2703885767109795, 0.2433713326440148, 1.2569959591408737, 1.7596573913330396, -0.17781654726742693, 0.6449335860685126, 1.9422294411771506, -0.27275500421904925, -0.1459520940731878, 0.05778443354569759, -0.0344706019020143, -0.019676196955836583, 0.3668923136484218, -0.054170626498257525]",2.6851804021137062,-0.02507336676725258,0.02896784510593485,1424.8918058987292,0.04097165585218832,0.40317447640811704,0.13931422684473577,0.02743630480341082,19
g001_d787f8385494a340,gaussian_0147,gaussian,"[2.0662742663768605, 1.6123492086129727, 0.22659120770854896, 1.2462097011613735, 1.7801029741042484, -0.07710073286781369, 0.6559796896559762, 1.7635784373859493, -0.3293506251914246, -0.13292469379078742, -0.4147595605172353, 0.37802219430017364, -0.46042002411561334, -0.867126284917544, -0.07837991424637476]",2.686482049655246,-0.026804505948713753,0.028214397590214976,966.2044007373006,0.04065755925718514,0.42352615875839067,0.16822326432024892,0.052630704401790344,20
g001_e121966e5a4d3106,gaussian_0245,gaussian,"[1.6398399624734008, 1.8635516985458538, 0.3171561147230117, 1.1914670750625742, 1.6342291263531246, 0.0226703729929246, 0.20668674930549724, 1.723677661567101, -0.20228792996398792, 0.3207714084136707, 0.1796202208503358, 0.06250543049159038, 0.1756408598418974, -0.38940566209886174, -0.2545640300648349]",2.700482128438138,-0.02191520095193822,0.03179140960409799,1267.5360668035064,0.04098800655173763,0.3958076228431082,0.1254956795687735,0.03738617030198349,21
g001_01c5a24f6a16ad36,gaussian_0598,gaussian,"[2.369158191756546, 1.4120819254490227, 0.35211498870626134, 0.9705362252770036, 1.681949904606495, 0.1630140750839983, 0.7829939121221796, 1.6869489371447512, -0.33444871771925394, -0.4899886576513204, -0.29111552995211776, 0.2588962751063783, -0.9992575745624178, -0.21433991288174895, 0.08472088731563829]",2.717776571005368,-0.02770020089968961,0.02774897445414061,974.1823690116507,0.04089486162699453,0.4287384825347734,0.1779490466600024,0.035780581705393014,22
g001_4d3f38fe857739e9,gaussian_0228,gaussian,"[1.7663630934366372, 1.3666282670027812, 0.3130125235321901, 1.3835454969573187, 2.079826293340638, 0.14087910285129876, 0.4082268392659584, 1.371339363379454, -0.23896884709758506, 0.14402813360843816, 0.10596295132876002, 0.13381529247396273, -0.5087283368135355, -1.5161393857845653, -0.05743998180576243]",2.719745262053169,-0.026068629778398078,0.029067450701576812,908.2666731652462,0.040972210119435776,0.42461956656323835,0.14774953663579812,0.049535497744933966,23
g001_24dc6513e9134e22,gaussian_0610,gaussian,"[1.5431696008388254, 1.4839900699910176, 0.5742144940867896, 1.2152106479809128, 2.073731316716463, -0.1525602768777856, 0.4627390174709827, 1.4933458413789609, -0.36355396938921947, -0.23137498620436336, 0.5946463193144066, -0.09866577815302904, -1.2157389350022068, 0.23738492636637062, -0.16895685711965738]",2.7233167698422154,-0.020652436537792362,0.03280430667861366,1538.7083056437223,0.04113168049603685,0.4233438420935602,0.11897649702229303,0.05224891684431462,24
g001_ace4a606c72517c0,gaussian_0118,gaussian,"[1.9322982142151557, 1.359507727494104, 0.19140202921164995, 1.3952126782320013, 1.7177108580941607, 0.11949221929721052, 0.7692921621324922, 1.3909061932270812, -0.09095431716531319, 0.2031598236961681, -0.3569709484883503, 0.2424733410438421, 0.22280245822541825, 0.09232424527657998, 0.0638507823050709]",2.726605215713418,-0.030583301593459233,0.024570507437216726,938.4688177171593,0.04101439090145791,0.40036163100669653,0.1345595829151447,0.006476600001271552,25
g001_5105e70e5dbb7919,gaussian_0454,gaussian,"[1.9989647061745375, 1.7094831175900689, 0.31724073392349794, 1.0802021034594695, 1.8737099512538231, -0.18451209298240137, 0.5400477482307237, 1.4263410157698977, -0.15757618831096318, -0.4506118868220885, 0.3357693074603466, -0.3362649031337968, -0.23033773653930067, 0.20233341239689726, 0.0864316009062292]",2.736242081620399,-0.02310935626156596,0.03153309475020587,1482.406247478466,0.041115023792261736,0.39558611444785746,0.11889678542766072,0.05442501075491817,26
g001_eed0b0137fa15a35,gaussian_0642,gaussian,"[1.8659745617827508, 1.5697357883936212, 0.5106279986436301, 0.9230880841491911, 1.7229669003871484, 0.01838562594944828, 0.4129658606870089, 1.8093994892076068, -0.028716300234825187, -0.2558151107660308, -0.12884390105087412, -0.4494345043956158, 0.5299162150292243, -0.34392693396350205, 0.03511919263467624]",2.7483207837434267,-0.022558089679230342,0.032192365739904305,1288.4408585593847,0.04120434668312228,0.40486783620572087,0.15772315668859518,0.015138848545674431,27
g001_cf3929dc68bd6f26,gaussian_0500,gaussian,"[2.1844583140277027, 1.4407231798577322, 0.5155685854371702, 0.7848633600353456, 2.1903752509505963, -0.07732877245096946, 0.2642079551659439, 1.4682168791105508, -0.08298540313280983, -0.5477655019468479, -0.04394748641336899, -0.25428652878009544, 0.37666813337912863, -0.24454028386555218, -0.03245224518235976]",2.754710794959343,-0.02220855607834693,0.032927701719144435,1284.9861147403535,0.04105046326173022,0.4072866551417129,0.16372764495106534,0.038397998702601306,28
g001_60c715e3471b27a9,gaussian_0547,gaussian,"[1.9123745031099597, 1.7587790520609397, 0.5362863211943075, 1.0726202570941685, 1.5734159356728918, 0.1057404261905004, 0.48022595520816885, 1.469702601521776, -0.1679181459760819, -0.28127056861186794, 0.7207771881408224, -0.19037771627433608, -0.16499252221186744, 0.06726135541904407, -0.0014501258710097574]",2.7566216334485287,-0.0228639606944272,0.031519131304702346,1323.0955085202768,0.04142729116570194,0.392846321188751,0.09874980014854878,0.048754515898342045,29
g001_2b1d743728c56b22,gaussian_0090,gaussian,"[2.381324766788678, 0.9203151533131109, 0.32165269300918, 0.9343047727137127, 1.9861113488620463, 0.18398845089581062, 0.8954733923852283, 1.5586847831586619, -0.2420208588479833, -0.3943188597640006, 0.06389427637474837, 0.08848880562154215, 0.10520106311092489, -0.7186920095143752, 0.026976131598176856]",2.7574795687946154,-0.02946244642395157,0.025883159062775322,978.9561377572536,0.04133223348933088,0.4188087578486321,0.17872489894543458,0.031679095159826566,30
g001_6b18549f173fbe86,gaussian_0030,gaussian,"[1.871467854899842, 1.3788378393913887, 0.4315144719250153, 0.9837196186298663, 1.7356025177348327, 0.3253988765782303, 0.5661599383480835, 1.5512025108518692, -0.13482421700960034, 0.33066868692288665, -0.0016438565472801543, -0.008642706783316682, 0.23392383615553577, 0.604755379163299, 0.03032828559149405]",2.7579837046525766,-0.025864932174420874,0.029186124418705564,1136.3428331807481,0.04146524441819357,0.39482486792163607,0.12696156490600685,0.008574895113371441,31
g001_005bc0309fac964a,gaussian_0137,gaussian,"[2.0658351560281023, 1.4713704487211001, 0.31848484613435757, 1.0352217208080923, 1.7132894153247191, -0.018864190333485076, 0.18652812267890645, 2.029524821880149, -0.1037845602831828, -0.6456341411278971, -0.38066152836061046, 0.13676032091081855, -0.9626411563773998, 0.4559889511429043, 0.05608945404816515]",2.7663446264572356,-0.023081119743516898,0.032464259406781416,1166.4249193352261,0.04114033070732329,0.43346199585069206,0.18452343004550964,0.022780466052650775,32
g001_b47e4dd9b1de4d29,gaussian_0212,gaussian,"[1.7671485262872413, 1.293021032758138, 0.5667978089128207, 1.3380412921441935, 1.8214018254582813, 0.10780107908544785, 0.5691167793547653, 1.3718160584095567, -0.19650839570183368, -0.07935448566476705, 0.2065776883229317, -0.13478708582916304, -0.8141187370518639, -0.9241663763317415, -0.204946011215687]",2.7730377145295475,-0.026962576247168024,0.028738877247575234,1170.2837169877093,0.04143107435482155,0.41100958758283174,0.13237398587467478,0.01282692038117011,33
g001_1d54d3326a813134,gaussian_0198,gaussian,"[2.196556201018556, 1.3565915958208978, 0.3032656872976236, 0.6721129858849644, 1.8201272901719303, 0.19729586395826867, 0.4920853438024688, 1.6222551049251306, -0.0979314023007381, 0.4250162090920214, -0.04308371020978098, 0.32672778723307694, 0.05079555955077089, -0.14877437120791698, -0.11724133438182485]",2.7757201541600827,-0.025588765582299944,0.02985287308588712,958.1142217316847,0.041501284932870385,0.396123897102618,0.1496272188000528,0.017852806553927864,34
g001_140473aff8df652a,gaussian_0651,gaussian,"[1.6283693680632023, 1.522238533126811, 0.5212446582467943, 0.6928227244177831, 1.8145827217389305, -0.05520046395148137, 0.7497126653735899, 1.6915144103467767, 0.04508278588463606, 0.13688405037293191, 0.4520063731443959, 0.6315044163083877, 0.10482981031571664, -0.9496276052411803, 0.07402818156239226]",2.7787290848727393,-0.021462443734795,0.032710703487970866,612.9316899026126,0.04163462555855717,0.41029595179401906,0.14156478303893635,0.00557525546595714,35
g001_96fd4217ee131a08,gaussian_0134,gaussian,"[2.298654743904135, 1.5726996848734165, 0.4733344225991416, 0.9091623708606135, 1.7946415340297004, -0.009849020337396729, 0.17314685644321695, 1.3748669781299923, 0.03939473374097667, 0.21941693599937087, 0.11330082392323065, -0.36342116158177623, 0.25503481047914334, -0.050080831732034675, 0.06674294249736114]",2.7790314778776737,-0.025231624712850897,0.030405654817267973,1265.718194171477,0.04141330176948012,0.38938815735473953,0.1301823907367203,0.04154528863495238,36
g001_e22148d6b0684499,gaussian_0599,gaussian,"[2.2059469676761676, 1.829438037506166, 0.4574297986574226, 1.3946500412909373, 1.7270331449446814, 0.018634632343796174, -0.16748822931640045, 1.36245578966717, -0.27923302412934375, 0.10233165002162933, 0.4400602181832745, 0.007193775763800772, -0.4627632287517235, -0.5463638425776706, -0.0034044816344114635]",2.7815681222133106,-0.024616835750572275,0.03092371455158069,1175.416684788368,0.04134612076785136,0.39580961221817496,0.13686322015029181,0.07604227066473891,37
g001_a3f83b426fe85858,gaussian_0765,gaussian,"[2.1177612616529347, 1.412354210882885, 0.5517121900288284, 0.9326797748729447, 1.7524373240449758, 0.11552616413198245, 0.21357096352682264, 1.5449877027047085, -0.23974611004752744, -0.541063490327537, 0.14359082756578467, 0.12714179821506044, -0.22769214426731998, -0.4831270966689869, -0.16253826613967123]",2.787435871227835,-0.0241195581480117,0.03178868255271727,1096.700620042644,0.04135392663346003,0.40523598995952553,0.14703360775222793,0.0,38
g001_fca53b0f749b0312,gaussian_0579,gaussian,"[2.0935485429211265, 1.534912119559458, 0.45778620467116377, 1.0050266034617379, 1.891974553124561, 0.10290068268203603, 0.4868409857960404, 0.9709160865197383, -0.06062421045006485, -0.1514594801083307, 0.48280661902613525, -0.02953416626671202, -0.5218200554487116, -0.2878392151567404, 0.03496383703644504]",2.7882293514275194,-0.025910204295649053,0.030062510556156524,1088.81758679005,0.04145905715521428,0.3868891402405575,0.1167288979168054,0.022116940597714147,39
g001_1568e41aa94d6660,gaussian_0412,gaussian,"[2.0183574535800854, 1.3338781125368258, 0.40139582896094256, 1.0477074767841852, 1.5595973697186716, -0.2048620405118015, 0.6998738958131365, 1.7163646090117535, -0.325395760056931, 0.1368266510579009, -0.3360766767446372, 0.2104592674073122, -0.03908670604220367, 0.2815273064032069, 0.42920270242035047]",2.791891072817521,-0.02869479478175463,0.02737215812925938,980.0634972741755,0.041521561935242667,0.40026250587162815,0.16237631440058362,0.0,40
g001_c38030a2cbcc7ca4,gaussian_0123,gaussian,"[1.9972418886179453, 1.143750843411761, 0.1381486277276558, 0.8975700582042015, 1.8974541404584726, -0.07470642015638007, 0.49939797400286906, 1.602218539521718, -0.29891209048074996, 0.47226176379269824, -0.07155045113404296, -0.0021666097936237153, 0.9030614682327576, -0.9004128701814776, 0.058896321625946185]",2.7924684026216946,-0.02713901362549831,0.028667434852295996,1105.7763119252304,0.041611341810538625,0.42086028765717354,0.14897992021436077,0.0,41
g001_8727c471aa3a0b7f,gaussian_0450,gaussian,"[2.027094021700342, 1.3729009524158249, 0.630218806442276, 1.2064223120199264, 1.497821888961822, -0.09602715803181533, 0.5603369353134213, 2.0373210640692916, -0.2988506273429984, -0.9670944719133092, -0.32643016185603146, -0.12663135512466517, -1.8047451728057327, -0.02425380714203884, -0.09352736682270252]",2.7946436818231097,-0.02609232872186018,0.030360968324003902,1334.8255768664385,0.04132521793201999,0.4745614124940752,0.19162169267652487,0.038130335278681864,42
g001_9a6568a09d346ca3,gaussian_0613,gaussian,"[1.9535874630769061, 1.7202025531615874, 0.5033153191428396, 1.1610934111307776, 2.1855068288502975, -0.006397305231893156, 0.4264956784716095, 1.4452880547621405, 0.037190293128770965, 0.0922747880526931, -0.7204769387644013, -0.25318410758162757, -0.13098029233056618, -0.3334402544627116, 0.07935587482161484]",2.795715637994702,-0.02499936594832597,0.031304244342326135,1090.302271378885,0.041240728636416854,0.40324447794726287,0.16197701853457291,0.07606180005457745,43
g001_3e7c0e9432170f1f,gaussian_0696,gaussian,"[2.0804820484847113, 1.241951994762979, 0.031423892033126455, 1.0265737480106618, 1.5739722834254581, -0.3867210660316254, 0.7988106704123992, 1.6385297971400594, -0.19462164266977572, -0.5877332828375184, 0.7164253563809189, -0.0005334299343695281, -1.0152486521000073, -0.23178228900352357, 0.1443583525032513]",2.7964352315587497,-0.026465723185714052,0.02907027487533665,1362.6612465666221,0.041724124682024556,0.42385258316582386,0.13949678553979922,0.01351393038952742,44
g001_311e757c4fbc4d0e,gaussian_0096,gaussian,"[1.8019795197815034, 1.6443147664438278, 0.4991861787544739, 1.1323298609190287, 1.6976093087683881, -0.041434254995522765, 0.6160655366112735, 1.4462450855384108, -0.35006481351508084, -0.3680386635646934, -0.05460480021817457, 0.22458880940859177, -0.9961666077878519, -0.2658826088683507, -0.3138593769881081]",2.7992289776223447,-0.025014379390685737,0.031170549193450497,1241.3394201209594,0.04143656584894024,0.4074456412230976,0.14183334583573654,0.0247914650000793,45
g001_78a2125305cb0a88,gaussian_0086,gaussian,"[2.03526000698625, 1.2452090048709272, 0.1887894516014369, 0.9626652746603584, 1.7256414192331204, 0.33276607911531947, 0.32831670149989395, 1.6033964352392325, -0.08918374310620322, -0.03349986612949296, 0.5333210545535065, -0.1770805988219142, 0.05419909062456227, -0.7793437730152694, 0.07384190080341792]",2.7993091929215375,-0.025111413771799374,0.03031882662404429,1079.6602032929004,0.041738450220589564,0.39837220630306813,0.1328572861414073,0.007538770864213173,46
g001_613b9ceda0872e7d,gaussian_0164,gaussian,"[1.559440996661888, 1.6435666014879677, 0.4904356573780396, 0.8719228585795068, 1.7351365150379368, 0.15249009089197718, 0.6942633109438267, 1.4888670276009983, 0.0042728691893387655, 0.1363826366019795, 0.6827802072197925, 0.20683171102086312, 0.13977836661111007, 0.39516259499838935, -0.09857978338336205]",2.799382566039131,-0.021400778975062762,0.03268868793596365,1119.6340788173038,0.041872750407543034,0.39178759386534884,0.08273032548391875,0.020769455190304143,47
g001_e1fae13a80a4189d,gaussian_0650,gaussian,"[1.8390961406443966, 1.5469378915649956, 0.5444042536348033, 1.6930292290776414, 1.7360001671094152, -0.10817743079322403, 0.5114318780514189, 1.4525251417935006, -0.07767898033808415, -0.47903265192098354, -0.2648978797526855, 0.0525486663477423, -0.4051591169371517, -0.29151181727744696, -0.05905438562391348]",2.800613757471172,-0.02839484919408075,0.028204690785994926,1074.4072943014507,0.04137362801771964,0.4027914748227841,0.14720584491379957,0.05537541583650145,48
g001_d2ce47b258ae67c5,gaussian_0512,gaussian,"[1.9598387755160378, 1.5086281595355837, 0.28807432657946397, 1.203582105713247, 1.8971286349461973, 0.0653014883320655, 0.29250764641341753, 1.544165021597443, -0.14158712894468392, -0.19347764208156995, -0.5426617165540105, 0.164708155359145, -0.4846726613837926, 0.050749214647627855, 0.17807671846932768]",2.8024255907909272,-0.025912500820073903,0.03076295397120063,969.7863292902111,0.04134902912009673,0.40127998853742386,0.1611256920022778,0.025739600930595186,49
g001_57897aa0ba56f6e9,gaussian_0737,gaussian,"[1.9160492911259297, 1.5278947742189841, 0.3563460008018815, 0.991252674134102, 1.4605488486160718, 0.1722043631043562, 0.7309820432177537, 1.1661386312945337, 0.04593226121850817, 0.33778381790208634, 0.9745550800652233, -0.207642855491357, 0.6638766479084023, 0.07555343597049294, -0.16156044612171389]",2.804682353228881,-0.027007013889038034,0.02810486627323746,1307.7282189895595,0.041977383987613484,0.3954433700788379,0.08509238042357586,0.009857791109867665,50
g001_085708a0cd460122,gaussian_0486,gaussian,"[2.340599780537349, 1.4208487139914003, 0.12713861160444886, 1.215280149927241, 1.7055002359569047, 0.13276658994230556, 0.14850637350546045, 1.87808137689814, -0.3299871678093137, -0.6162113229697543, -0.1519118727677074, -0.16838048247084056, 0.3048845175817959, -0.24413136326644402, 0.10656675240091902]",2.806461900223654,-0.025835323144587585,0.03045948541955982,1252.2244175307314,0.041464694814560284,0.40982199539713693,0.16810266786048503,0.05843722985370544,51
g001_dabecdc3bbde5d46,gaussian_0199,gaussian,"[2.0121824538025854, 1.8067412394618227, 0.5665308309222112, 1.595655853681854, 2.160662069669759, -0.0707145971571421, 0.5079590910217285, 1.2458307653338425, -0.13506653104668304, -0.4219858285627831, -0.10753590312896139, -0.17247052457290196, -0.6440195516470232, -0.13210199942310666, 0.08785487470736658]",2.8073679161166716,-0.025875555187047983,0.03028062061527434,1201.3709850728665,0.04126548439098747,0.39876339238802677,0.1320101751153832,0.12509214356805634,52
g001_208c928071c26572,gaussian_0148,gaussian,"[1.9653964885154263, 1.4240569427142438, 0.19083826939526569, 0.8546391078324636, 1.9032833786355423, -0.022221466991876965, 0.3502419871366534, 1.7484938105934285, -0.2696859682099369, 0.3629307384190086, -0.7545864406446529, -0.17730817606282243, -0.4581246145123937, -0.14778530508111265, 0.20067955424466274]",2.807506739709179,-0.025081918680436854,0.03131014614273095,1201.6301073475297,0.041459851648305054,0.4087208979630716,0.18688429035527152,0.013762247190864697,53
