stage,phase,candidate_id,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,sqp_center_candidate_id,sqp_profile,sqp_endpoint_step,sqp_step_scale,sqp_request_index,sqp_solver_success,sqp_solver_message,predicted_linear_objective,predicted_max_violation,predicted_sum_violation,predicted_l2_violation,predicted_position_box_m,predicted_endpoint_speed_m_per_s,predicted_late_speed_m_per_s,trust_scale,trust_boundary_fraction,unavailable_jacobian_variables_frozen,population_index
Stage3.1,round_000_steps,s31r000s_28ea2cc45fb40f03,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r999p_3d650586695d1458_damping_e15_s1.0,real_tsc_sqp_step,"[-0.5173015723001314,-0.22390476986892904,0.17156953343592382,-0.2425934518181101,0.43836250362187623,0.19193042464019694,0.4669999999999997,0.45099999999999985,-0.026849999999999978,0.5993999999999994,0.3574264464112562,0.21550000000000002,0.6735999999999994,0.19359999999999988,0.15039999999999998,0.2823416974930553,-0.12640000000000054,0.2475999999999996,0.1935999999999991,-0.12639999999999987,0.1795658946692773]",s30r999p_3d650586695d1458,damping,15,1.0,14,True,Optimization terminated successfully,3.2289013579630623,0.10513664242670506,0.10513664242670506,0.10513664242670506,0.03315409927280115,0.015971298566450815,0.06158357932146874,1.0,1.0000000000000002,[],14
Stage3.1,round_000_steps,s31r000s_6f503d0027456551,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e12_s0.5,real_tsc_sqp_step,"[-0.6499225352838132,-0.5617098613907635,0.058152477252963325,-0.43077844169390217,-0.14688584005420638,-0.051122634663424045,0.09,0.0899999999999999,-0.0325,0.10999999999999983,0.10999999999999986,-0.04,0.12,0.12,-0.0425,0.12,0.12,-0.0425,0.12,0.12,-0.0425]",s30screen_0803181b62756a85,balanced,12,0.5,0,True,Optimization terminated successfully,5.678538152024661,0.8650217888083267,2.6650499417824594,1.3873276968814998,0.038241990105927104,0.1633364732356628,0.10573674721005007,1.0,0.5,[],15
Stage3.1,round_000_steps,s31r000s_8ecc9acbfb4616fd,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e12_s1.0,real_tsc_sqp_step,"[-0.6099225352838133,-0.5217098613907639,0.0721524772529629,-0.37077844169390217,-0.08688584005420638,-0.07212263466342404,0.18,0.1799999999999998,-0.065,0.21999999999999967,0.21999999999999972,-0.08,0.24,0.24,-0.085,0.24,0.24,-0.085,0.24,0.24,-0.085]",s30screen_0803181b62756a85,balanced,12,1.0,1,True,Optimization terminated successfully,5.067481749655808,0.6029315207539843,1.7594481802132405,0.9200832646851109,0.037180736611854205,0.1519249379060081,0.1002805854167803,1.0,1.0,[],16
Stage3.1,round_000_steps,s31r000s_c638e72aa841144e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e12_s1.5,real_tsc_sqp_step,"[-0.5699225352838135,-0.4817098613907643,0.08615247725296246,-0.3107784416939022,-0.026885840054206384,-0.09312263466342405,0.27,0.2699999999999997,-0.0975,0.3299999999999995,0.32999999999999957,-0.12,0.36,0.36,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s30screen_0803181b62756a85,balanced,12,1.5,2,True,Optimization terminated successfully,4.55950785144319,0.4055984655288305,0.9639122029955562,0.5759075620478471,0.036119483117781306,0.14055984655288306,0.0949364173960325,1.0,1.5000000000000002,[],17
Stage3.1,round_000_steps,s31r000s_32be5cf1a01b5a53,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e13_s0.5,real_tsc_sqp_step,"[-0.6499225352838129,-0.5617098613907631,0.058152477252963436,-0.43077844169390217,-0.14688584005420638,-0.05112263466342404,0.09,0.08999999999999997,-0.0325,0.11,0.11,-0.03999999999999996,0.12,0.12,-0.0425,0.11999999999999977,0.11999999999999975,-0.042499999999999906,0.1199999999999993,0.12,-0.04249999999999993]",s30screen_0803181b62756a85,balanced,13,0.5,3,True,Optimization terminated successfully,6.035595935266389,0.9573612675740693,3.3686257343386803,1.6427558596456713,0.038241990105927104,0.19573612675740693,0.13658775474155035,1.0,0.5000000000000004,[],18
Stage3.1,round_000_steps,s31r000s_351502cfd7ed67f5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e13_s1.0,real_tsc_sqp_step,"[-0.609922535283813,-0.5217098613907631,0.07215247725296312,-0.37077844169390217,-0.08688584005420638,-0.07212263466342404,0.18,0.17999999999999994,-0.065,0.22,0.22,-0.07999999999999992,0.24,0.24,-0.085,0.23999999999999955,0.2399999999999995,-0.08499999999999981,0.2399999999999986,0.24,-0.08499999999999985]",s30screen_0803181b62756a85,balanced,13,1.0,4,True,Optimization terminated successfully,5.319867319616173,0.7480787736876535,2.260888006730972,1.109729297584093,0.0371807366118542,0.17480787736876535,0.12484767316312274,1.0,1.0,[],19
Stage3.1,round_000_steps,s31r000s_b463bb845b164bc9,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e13_s1.5,real_tsc_sqp_step,"[-0.569922535283813,-0.4817098613907631,0.0861524772529628,-0.3107784416939022,-0.026885840054206384,-0.09312263466342405,0.27,0.2699999999999999,-0.0975,0.33,0.33,-0.11999999999999988,0.36,0.36,-0.1275,0.3599999999999993,0.3599999999999992,-0.12749999999999972,0.3599999999999979,0.36,-0.12749999999999978]",s30screen_0803181b62756a85,balanced,13,1.5,5,True,Optimization terminated successfully,4.724402510883297,0.5400148249437697,1.2133582546969603,0.6813468810638147,0.0361194831177813,0.15400148249437698,0.1132555708910494,1.0,1.5000000000000002,[],20
Stage3.1,round_000_steps,s31r000s_cbfb7c4db0cb68fe,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e14_s0.5,real_tsc_sqp_step,"[-0.6499225352838129,-0.5617098613907631,0.05815247725296366,-0.43077844169390217,-0.14688584005420638,-0.051122634663424045,0.09,0.08999999999999965,-0.0325,0.11,0.10999999999999999,-0.039999999999999945,0.12,0.12,-0.04249999999999998,0.11999999999999995,0.12,-0.0425,0.11999999999999983,0.12,-0.0425]",s30screen_0803181b62756a85,balanced,14,0.5,6,True,Optimization terminated successfully,6.6782887155344275,1.0120786294520299,3.742530703959275,1.7710741377709818,0.038241990105927104,0.20120786294520301,0.16957884195230286,1.0,0.5000000000000004,[],21
Stage3.1,round_000_steps,s31r000s_f73a4594444617aa,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e14_s1.0,real_tsc_sqp_step,"[-0.609922535283813,-0.5217098613907631,0.07215247725296357,-0.37077844169390217,-0.08688584005420638,-0.07212263466342404,0.18,0.1799999999999993,-0.065,0.22,0.21999999999999997,-0.07999999999999989,0.24,0.24,-0.08499999999999996,0.2399999999999999,0.24,-0.085,0.23999999999999966,0.24,-0.085]",s30screen_0803181b62756a85,balanced,14,1.0,7,True,Optimization terminated successfully,5.8172264453476705,0.7225985838585538,2.4406906649278217,1.1506465195232332,0.0371807366118542,0.1722598583858554,0.1516202862862308,1.0,1.0,[],22
Stage3.1,round_000_steps,s31r000s_e8f975c723f17584,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e14_s1.5,real_tsc_sqp_step,"[-0.569922535283813,-0.4817098613907631,0.08615247725296349,-0.3107784416939022,-0.026885840054206384,-0.09312263466342405,0.27,0.26999999999999896,-0.0975,0.33,0.32999999999999996,-0.11999999999999983,0.36,0.36,-0.12749999999999995,0.3599999999999999,0.36,-0.1275,0.3599999999999995,0.36,-0.1275]",s30screen_0803181b62756a85,balanced,14,1.5,8,True,Optimization terminated successfully,5.100470785920765,0.4361520903039453,1.2032423493966269,0.6303443151455537,0.0361194831177813,0.14361520903039454,0.13405084610195764,1.0,1.5000000000000002,[],23
Stage3.1,round_000_steps,s31r000s_c5405082f31b84e5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e15_s0.5,real_tsc_sqp_step,"[-0.6499225352838129,-0.5617098613907631,0.05815247725296367,-0.43077844169390217,-0.14688584005420638,-0.051122634663424045,0.09,0.0899999999999997,-0.0325,0.10999999999999976,0.10999999999999976,-0.03999999999999995,0.11999999999999993,0.11999999999999979,-0.04249999999999996,0.12,0.12,-0.0425,0.12,0.12,-0.0425]",s30screen_0803181b62756a85,balanced,15,0.5,9,True,Optimization terminated successfully,7.348494599809891,0.8650217888083265,3.643443627297531,1.7068177541184315,0.038241990105927104,0.18345629449861003,0.18650217888083265,1.0,0.5000000000000004,[],24
Stage3.1,round_000_steps,s31r000s_bbf3f74a1b208f7e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e15_s1.0,real_tsc_sqp_step,"[-0.609922535283813,-0.5217098613907631,0.0721524772529636,-0.37077844169390217,-0.0868858400542064,-0.07212263466342404,0.18,0.1799999999999994,-0.065,0.21999999999999953,0.21999999999999953,-0.0799999999999999,0.23999999999999985,0.23999999999999957,-0.08499999999999992,0.24,0.24,-0.085,0.24,0.24,-0.085]",s30screen_0803181b62756a85,balanced,15,1.0,10,True,Optimization terminated successfully,6.294986238218444,0.6029315207539834,2.0276000253244835,0.9429416932188069,0.0371807366118542,0.13951035391695646,0.16029315207539835,1.0,1.0,[],25
Stage3.1,round_000_steps,s31r000s_56824f0dacc9556a,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_balanced_e15_s1.5,real_tsc_sqp_step,"[-0.569922535283813,-0.4817098613907631,0.08615247725296352,-0.3107784416939022,-0.02688584005420641,-0.09312263466342405,0.27,0.26999999999999913,-0.0975,0.3299999999999993,0.3299999999999993,-0.11999999999999986,0.35999999999999976,0.3599999999999994,-0.1274999999999999,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s30screen_0803181b62756a85,balanced,15,1.5,11,True,Optimization terminated successfully,5.420815136138302,0.35433096687401444,0.5583137374667244,0.4088513235695245,0.0361194831177813,0.09627896642089728,0.13543309668740144,1.0,1.5000000000000002,[],26
Stage3.1,round_000_steps,s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_position_e14_s1.5,real_tsc_sqp_step,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s30screen_0803181b62756a85,position,14,1.5,12,True,Optimization terminated successfully,9.05236977168584,0.43615209030395596,1.2032423493966597,0.6303443151455704,0.03611948311778135,0.1436152090303956,0.1340508461019585,1.0,1.5,[],27
Stage3.1,round_000_steps,s31r000s_9a9836267bf30237,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_position_e15_s1.5,real_tsc_sqp_step,"[-0.5699225352838131,-0.481709861390764,0.08615247725296375,-0.3107784416939022,-0.026885840054206384,-0.09312263466342405,0.27,0.27,-0.0975,0.33,0.33,-0.11999999999999986,0.36,0.36,-0.12749999999999967,0.36,0.36,-0.1275,0.3599999999999974,0.359999999999997,-0.1275]",s30screen_0803181b62756a85,position,15,1.5,13,True,Optimization terminated successfully,9.451790502900243,0.354330966874014,0.558313737466724,0.40885132356952414,0.0361194831177813,0.09627896642089723,0.13543309668740142,1.0,1.5000000000000002,[],28
Stage3.1,round_000_steps,s31r000s_98817dec8bff191b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center_s30screen_0803181b62756a85_damping_e15_s1.0,real_tsc_sqp_step,"[-0.6099225352838238,-0.5217098613907631,0.07215247725295906,-0.3707784416939045,-0.08688584005420662,-0.0721226346634236,0.1799999999999975,0.18,-0.065,0.22,0.22,-0.08,0.24,0.24,-0.085,0.24,0.24,-0.085,0.24,0.23999999999999255,-0.08499999999998943]",s30screen_0803181b62756a85,damping,15,1.0,14,True,Optimization terminated successfully,9.103708954143826,0.6029315207539967,2.0276000253245483,0.9429416932188367,0.03718073661185427,0.1395103539169581,0.16029315207539968,1.0,1.0,[],29
