experiment_id,target,delay,slew,checkpoint_step,checkpoint_time_ms,snapshot_folder_time_ms,time_index_aligned,snapshot_remote_path,snapshot_local_path,file_name,required,optional,present,size_bytes,sha256,remote_local_sha256_match,snapshot_manifest_present,snapshot_manifest_digest_valid,required_files_complete,coil_vector_shape,coil_checkpoint_shape,coil_numeric_equal_atol_1e-12,coil_max_abs_difference_kat,wire_vector_shape,wire_checkpoint_shape,wire_exact_equal,wire_max_abs_difference_a
s42r1_6e47fc276c089c8225c6,nominal,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_6e47fc276c089c8225c6/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_6e47fc276c089c8225c6\1300ms,sprsoua,False,True,True,58727036,8bfdb4199f81d77ee4436944c2221a12a600754f1ed22060ab40909eae43d87a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_6e47fc276c089c8225c6,nominal,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_6e47fc276c089c8225c6/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_6e47fc276c089c8225c6\1300ms,tsc.cgm,False,True,True,712800,c5224d033d36e886c6c640e5ecf29ba48556a1f2e01d5f1f430e55b55b858411,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_6e47fc276c089c8225c6,nominal,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_6e47fc276c089c8225c6/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_6e47fc276c089c8225c6\1300ms,wire_currents.csv,True,False,True,4764,5e6fcbc31fff16be1ee333579cca3df457409f9b6d6e72dce2cec14772e258b1,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,coil_currents.csv,True,False,True,671,c8de5b01ee7c8b823f651b7516a68dc992e8570a6982545cc43a453148c884b6,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,geqdsk,True,False,True,159434,7aabcb1c98a6a352cbb48efaad9105308245458e7c86f6d65d336aa086364569,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,inputa,True,False,True,1019,7d30238499f5ccc6129d9f1b19eb80079235e4fe3aba71d3eb79c0e341d02bba,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,outputa,True,False,True,203879,fd8f1865c45cf9d00b4a21d3b44b86ccbbc26860e0ec26981d4eb41fd4e8299c,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,sprsina,True,False,True,58727036,6993d92c1b699b369ae17ef13d94edf39b84286d6f00c9aced73fee2383256fe,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,sprsoua,False,True,True,58727036,6993d92c1b699b369ae17ef13d94edf39b84286d6f00c9aced73fee2383256fe,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,tsc.cgm,False,True,True,709920,34aba3cc88009f53fe0b254b9ffcfc1401f1b74aeb1443336a9fc5894168da0b,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_9cb2964ccf9f1f305352,nominal,0,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_9cb2964ccf9f1f305352/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_9cb2964ccf9f1f305352\1300ms,wire_currents.csv,True,False,True,4764,1169a7b2ae05c0da4b2f3616366e6aa8b8f8129e39c2fd170d343c9510893ed7,True,False,not_available_manifest_not_generated,True,[14],[14],True,7.105427357601002e-15,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,coil_currents.csv,True,False,True,671,1b602297cf7b062d55784f8200fc2590a44d17a938ba57c57ea4904d29d2f169,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,geqdsk,True,False,True,159434,eef590ffe805f2afda310441c8fe37fc9ecc1239271f4c362c916779cfe25f9d,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,inputa,True,False,True,1019,68b48100088e78620ce8cebadbbe06c4325d859d29084760ce68d3190fdd7cbb,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,outputa,True,False,True,203269,9a68ca8eef8f9c47f71de38bce83b648b195f4bf78223d058c94c3643eb178dd,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,sprsina,True,False,True,58727036,db313c22b0fd75bf4fa2287765ed679eb88da3252a6c2addfe606a2274210549,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,sprsoua,False,True,True,58727036,db313c22b0fd75bf4fa2287765ed679eb88da3252a6c2addfe606a2274210549,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,tsc.cgm,False,True,True,711360,e7855a9bf0755ab89030862ce485309c897b2ada4762a1f79ed6a60ecac7ecc8,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a1b7708f6011ce730dd9,nominal,0,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a1b7708f6011ce730dd9/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a1b7708f6011ce730dd9\1300ms,wire_currents.csv,True,False,True,4764,62034c0e44a96a811ebf4d4d1fb45693c414f401d90c18ba7fa52a8522b3aaa6,True,False,not_available_manifest_not_generated,True,[14],[14],True,0.0,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,coil_currents.csv,True,False,True,671,47f1d235cae569f4808a32348ed8b6ec2563b8e4274860af794d062dc05c0a1b,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,geqdsk,True,False,True,159434,9f6897276e2454acb7e5102f860d68c3f6c5492d8b3e8035d9780a8bb22985f6,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,inputa,True,False,True,1019,a2e70dfbdb8a3f0880bf0bdbf687b99669b58094f11978b93022d75acd89a392,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,outputa,True,False,True,207539,4485315db4286f8d919bdaf0d308545df6d282e1d5315f791dbd6b7026eb857d,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,sprsina,True,False,True,58727036,47a06a4f25bb346573d0662e22ca3ca1d13dbc6a123a8ff9fd9492c05ef41d1a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,sprsoua,False,True,True,58727036,47a06a4f25bb346573d0662e22ca3ca1d13dbc6a123a8ff9fd9492c05ef41d1a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,tsc.cgm,False,True,True,712800,9338a5606cf755a0dc1fb8ad35354c1d8a6ee9086db9e921028f031e91a548b6,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_a873b553954ffbd64e0d,RZ_p10_m10,0,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_a873b553954ffbd64e0d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_a873b553954ffbd64e0d\1300ms,wire_currents.csv,True,False,True,4764,c9ed9741b9998b0ed6fbc2d2d13c7b0e434415e17410062a4bbd11e86da669d2,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,coil_currents.csv,True,False,True,671,a1487ad3eee6ec772b7543daa47114ba5ba260b2af355688792891254857f8c3,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,geqdsk,True,False,True,159434,5431e1aa03180b62b4bec2705830a3b073b2c0702b2b0f014d33d2d8ad72fc64,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,inputa,True,False,True,1019,eb0220c39b9b4eb676357bc3986902c49d237518a92ec92547bf02c8a6dcdf77,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,outputa,True,False,True,203879,4849eaa4b7ec22810b53ae1ab6905253308fda4728bd387e8893e451e77bbcf6,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,sprsina,True,False,True,58727036,8bca2a71ce2a03bdc106abcb75b46a5f19f06b0e055d786f4174420523ece7c7,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,sprsoua,False,True,True,58727036,8bca2a71ce2a03bdc106abcb75b46a5f19f06b0e055d786f4174420523ece7c7,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,tsc.cgm,False,True,True,712800,a0757421b446fa83c7d81c8ad163c03410da1f6edb8f5b07e058165ea42c7aa6,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_c1b845e90cb8b80f4011,nominal,1,1.0,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_c1b845e90cb8b80f4011/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_c1b845e90cb8b80f4011\1300ms,wire_currents.csv,True,False,True,4764,3a90327446c6fc7742085582c71c4497a170eac220380acedf8eccae9f2a5019,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,coil_currents.csv,True,False,True,671,366efce32ff00ae3282b8bf297473cc753f72b1934c36973530299fc2e26160f,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
