candidate_id,vector,source_name,source_type,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,vector_digest,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,proposal_rank_score,population_index,generation
s22g001_723e3eb8dfa35275,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.24051386829527,1.885607993302751,0.10319209587785586,-0.2820698200043853,2.0506650835231417,-0.29301237917391876,-0.9246869355305808,-1.278495903924138,0.1643780996856758,-0.4753661927695651,-0.11839027779866988,0.059784910252844645]",corner_archive_00,anchor_corner,2.9265834042065055,-0.02735179087368811,0.031855637836260546,943.7516393785845,0.04176351213476746,0.4637118293334959,0.24624835981552629,0.05193750639601316,v_723e3eb8dfa35275,0.03119191831878982,0.03819638314559522,0.10776248651640019,0.07762486516400191,0.11735547579032923,82.34835002965714,0,1
s22g001_b01b8c0b556a0bca,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2151401768972367,1.8719570748969636,0.1089763421788616,-0.27400065205519464,2.302651881772964,-0.15636508593500525,-0.9938130457377542,-1.3803087584692328,0.1901060700782217,-0.5831494086987542,-0.3043030047699112,-0.007989279153778527]",corner_archive_01,anchor_corner,2.918565931761255,-0.02693934463483172,0.03211097721957187,882.4321630194936,0.0416596747999686,0.4770285863946149,0.2559126804501162,0.07142206975080276,v_b01b8c0b556a0bca,0.031371612538247606,0.034215278448772764,0.10823787558877543,0.08237875588775423,0.1280991738293411,87.53190850024549,1,1
s22g001_769db89faed559e7,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.204293434942497,1.8177524869218462,0.10882045403562732,-0.3200598495828374,2.1917286487576324,-0.3091840226543265,-0.9208612129819165,-1.3734796074137585,0.18399891051340608,-0.555756289148781,0.01602819409651051,0.06994530769184573]",corner_archive_02,anchor_corner,2.947021079545578,-0.027389133823329637,0.032039443515986046,942.8085513286533,0.041838922753736796,0.46750158326811003,0.25488197263788653,0.07431850479117251,v_769db89faed559e7,0.03136754799661079,0.027879467079226103,0.09923390140099196,0.045584933220359725,0.045584933220359725,47.43780075996957,2,1
s22g001_aaa2ceeb56d4f784,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.22251386829527,1.903607993302751,0.09519209587785586,-0.24706982000438532,2.0156650835231416,-0.27801237917391874,-0.9696869355305808,-1.233495903924138,0.1463780996856758,-0.4303661927695651,-0.16339027779866988,0.07778491025284465]",corner_archive_03,anchor_corner,2.9201272963273204,-0.02715646783800041,0.03195005980183651,940.5363613317058,0.04173658244151028,0.46290265032173233,0.2435044112463494,0.04495884893377679,v_aaa2ceeb56d4f784,0.031230301045828676,0.03807136104027452,0.10844034986201563,0.08440349862015628,0.12541353348111217,89.44924123236405,3,1
s22g001_1c26fa7f7517eff9,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2249474166438163,1.853674404894246,0.09532224955173206,-0.32502878118448175,2.1363197564268863,-0.2653168999806778,-0.9018131569144501,-1.2811458671845002,0.18315560509451448,-0.48529469578738416,0.008825618596657855,0.05840691600409688]",corner_archive_04,anchor_corner,2.9207031281319793,-0.027098754261059788,0.03194718130313602,947.9296382587745,0.041727434100557105,0.4634118429945908,0.24945385570505327,0.06015913700881061,v_1c26fa7f7517eff9,0.031292727417677885,0.03508261879607085,0.10439144115344239,0.04391441153442388,0.08700532545702,47.423831583985994,4,1
s22g001_dfb4aab6a464ec6a,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2151401768972367,1.8359570748969636,0.1089763421788616,-0.3440006520551947,2.2326518817729637,-0.15636508593500525,-1.0838130457377542,-1.3803087584692328,0.22610607007822167,-0.5831494086987542,-0.2143030047699112,-0.007989279153778527]",damped_archive_00,anchor_damped,2.9474465352680204,-0.02687640607399855,0.0326055057952371,876.5587004324698,0.04183371282227301,0.4792433187807945,0.2587569706542228,0.05913368625968212,v_dfb4aab6a464ec6a,0.03159662820586355,0.024401687959333448,0.09804905773863982,0.05322094019545176,0.05322094019545176,55.37925226862251,5,1
s22g001_5e57ae5fdeac374a,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1791401768972367,1.8359570748969636,0.1089763421788616,-0.27400065205519464,2.302651881772964,-0.15636508593500525,-1.0838130457377542,-1.4703087584692327,0.1901060700782217,-0.5831494086987542,-0.2143030047699112,0.02801072084622147]",damped_archive_01,anchor_damped,2.95247209177793,-0.02702209155056612,0.03253772685954001,870.7170992221472,0.04183640371722264,0.4812938453580693,0.2640575431878279,0.06996277015004229,v_5e57ae5fdeac374a,0.03156696637950816,0.024546940884270584,0.10007225422020036,0.052232212650272114,0.05295475485227552,54.379927565280916,6,1
s22g001_4338ac59779c4c9a,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1971401768972367,1.8539570748969636,0.1009763421788616,-0.30900065205519467,2.267651881772964,-0.17136508593500524,-1.0388130457377542,-1.4253087584692328,0.20810607007822168,-0.5381494086987542,-0.2593030047699112,0.010010720846221472]",damped_archive_02,anchor_damped,2.9449055554734236,-0.026961395400179722,0.03248636051495708,872.9756307733696,0.04180445659894927,0.4783643946278272,0.2599754307646949,0.06684632576843982,v_4338ac59779c4c9a,0.0315694148601171,0.025652129828457403,0.0995569471544078,0.052313828670569995,0.052313828670569995,54.435830872947534,7,1
s22g001_4824a26cf7e9d440,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.1903080978201135,1.8083120216172348,0.12231053946607848,-0.35975415780815445,2.180525265455135,-0.29250286675126475,-0.807296255378069,-1.35846676488305,0.1538311882415861,-0.49042453669543906,0.0195670881185289,0.0615619273828286]",precise_archive_01,anchor_precise,2.9379244892132577,-0.027323308818362868,0.03194670925423197,954.817749632999,0.04181083792349547,0.4628678082546449,0.2531651859518359,0.07037997210092879,v_4824a26cf7e9d440,0.031439247194290275,0.03011572503301639,0.09771615007681042,0.047974906476342616,0.047974906476342616,49.92328198028846,8,1
s22g001_c72d739eb7d97e22,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.201478420858508,1.8466595111594724,0.10891666538546008,-0.31492209000736343,2.0866509623179854,-0.2805781337611584,-0.8128768931144537,-1.4445884913471743,0.12058246512628688,-0.7071453057398833,0.1311602309755587,0.12040376680237012]",precise_archive_02,anchor_precise,2.953758902999436,-0.027630375440087174,0.03199004381230651,959.6450687700417,0.04190609823949407,0.4681695758150809,0.25874833014357396,0.054106362702031875,v_c72d739eb7d97e22,0.031325877879332616,0.037392245449907574,0.10141944818113494,0.04419592931108718,0.05839041112243648,46.56108334501463,9,1
s22g001_c8ffee6ac4434657,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.2042261679559902,1.8099077094025633,0.09945774008274161,-0.32248626233046174,2.0635331231245324,-0.3671861759092953,-0.7957178132641703,-1.1874393168505422,0.09160775102737818,-0.4080934518181093,0.18286250362187767,0.13355042464019667]",anchor_fill_10,anchor_fill,2.907452373484184,-0.02712443518833485,0.031669584046987394,1025.3791810457442,0.041677821651438726,0.452607548512237,0.24123434318290982,0.06215233942606712,v_c8ffee6ac4434657,0.0315033290026709,0.033159610101783636,0.0968248365461161,0.050110966755696706,0.050110966755696706,52.14447994965942,10,1
s22g001_3d812812b5a1f281,"[2.409019822811895,1.198039450629735,0.48122664718631664,1.1925058003704898,1.8796406997728652,0.10874810926453213,-0.26454598816076086,2.321244730127629,-0.25144256936158627,-0.8637436565762648,-1.5836725533239409,0.1727339653850643,-0.2794655530500083,-0.19322276400711402,0.05948586052709807]",anchor_fill_11,anchor_fill,2.9632672848814954,-0.027745966416350853,0.031945341132389775,877.0875252021542,0.041885821102258344,0.4718117414103994,0.26776189304782266,0.08726282454690082,v_3d812812b5a1f281,0.03131918135391927,0.03717113317729986,0.10664283251443882,0.06642832514438801,0.110401036941697,70.8739992949047,11,1
s22g001_48bcd61e8306b836,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2243138682952701,1.869407993302751,0.09599209587785586,-0.3135698200043853,2.0821650835231416,-0.27951237917391875,-0.8841869355305808,-1.237995903924138,0.1481780996856758,-0.5158661927695651,-0.15889027779866988,0.043584910252844646]",probe_c0_h04_m,multi_center_probes,2.919170140172294,-0.027116104603999713,0.03192742441871068,956.9990756240986,0.04172804173583632,0.46299536627920895,0.24318241286073294,0.0542421915033363,v_48bcd61e8306b836,0.0312840701215809,0.03712784917940745,0.10581666201393086,0.05816662013930851,0.10096895752533852,62.23457014172377,12,1
s22g001_e98bfe71a4b2c5d7,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.901807993302751,0.11039209587785585,-0.25056982000438527,2.019165083523142,-0.30651237917391877,-0.9651869355305808,-1.318995903924138,0.18057809968567579,-0.4348661927695651,-0.07789027779866989,0.07598491025284465]",probe_c0_h04_p,multi_center_probes,2.9342282349609796,-0.027588431684423598,0.03178313189826491,930.5614799192772,0.04179972725815837,0.46459282959929815,0.24953019984772054,0.049947890770188026,v_e98bfe71a4b2c5d7,0.031104664878311834,0.03940135185791517,0.10969290678782798,0.0969290678782797,0.1337512304886741,102.30845938017627,13,1
s22g001_920e75bc6aec4b61,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2243138682952701,1.901807993302751,0.09599209587785586,-0.25056982000438527,2.0821650835231416,-0.30651237917391877,-0.8841869355305808,-1.318995903924138,0.1481780996856758,-0.4348661927695651,-0.15889027779866988,0.07598491025284465]",probe_c0_h05_m,multi_center_probes,2.9260005704985317,-0.027442859299371958,0.03175685700841982,939.8849390291798,0.04174923143992544,0.46301566105869135,0.24736078680014756,0.05854530150026387,v_920e75bc6aec4b61,0.031173603283657994,0.03935451739797959,0.10890045189995753,0.08900451899957518,0.12812462845484163,94.15876414347383,14,1
s22g001_a7ec57999087fc63,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.869407993302751,0.11039209587785585,-0.3135698200043853,2.019165083523142,-0.27951237917391875,-0.9651869355305808,-1.237995903924138,0.18057809968567579,-0.5158661927695651,-0.07789027779866989,0.043584910252844646]",probe_c0_h05_p,multi_center_probes,2.9367573439018533,-0.027328057858002186,0.03200802544748116,946.6637944666763,0.041836203327105026,0.4639331573827448,0.245010169978456,0.04548844781127578,v_a7ec57999087fc63,0.03121594056283674,0.03800350970243429,0.1069449127364821,0.069449127364821,0.10998047945937905,73.87771411663519,15,1
s22g001_d5752feaa20cdd19,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2243138682952701,1.869407993302751,0.11039209587785585,-0.25056982000438527,2.0821650835231416,-0.27951237917391875,-0.9651869355305808,-1.318995903924138,0.1481780996856758,-0.5158661927695651,-0.07789027779866989,0.07598491025284465]",probe_c0_h06_m,multi_center_probes,2.9211322283931898,-0.027336968300484488,0.03182272905114097,942.129520485476,0.041718178485413475,0.4670376173347423,0.24992015434776985,0.05337397934536905,v_d5752feaa20cdd19,0.031179914566689997,0.035380133917728644,0.10747974443392301,0.07479744433923008,0.11412792989556331,79.39177285733655,16,1
s22g001_ba7eb51b8a475c77,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.901807993302751,0.09599209587785586,-0.3135698200043853,2.019165083523142,-0.30651237917391877,-0.8841869355305808,-1.237995903924138,0.18057809968567579,-0.4348661927695651,-0.15889027779866988,0.043584910252844646]",probe_c0_h06_p,multi_center_probes,2.9335139153948826,-0.02737177123186707,0.0318997865723304,945.3293928262719,0.041817445062972414,0.46047046296035765,0.24275770743844552,0.051030971214667,v_ba7eb51b8a475c77,0.031210144494556016,0.04171495119592474,0.10820377518483223,0.08203775184832218,0.12237590166685619,86.96212305415038,17,1
s22g001_99d0a15bdcd1e023,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2243138682952701,1.901807993302751,0.11039209587785585,-0.3135698200043853,2.0821650835231416,-0.30651237917391877,-0.9651869355305808,-1.237995903924138,0.1481780996856758,-0.4348661927695651,-0.07789027779866989,0.043584910252844646]",probe_c0_h07_m,multi_center_probes,2.9333004925884043,-0.026938755723856955,0.0322591784962365,973.9629998469609,0.041797714596106414,0.46247563116829726,0.24525526670876305,0.05921426017617352,v_99d0a15bdcd1e023,0.03135925905033371,0.034082736595522585,0.10404700280072837,0.04530863501112381,0.08577866301840742,48.76911453678599,18,1
s22g001_cedbce463c1ca6ad,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.25671386829527,1.869407993302751,0.09599209587785586,-0.25056982000438527,2.019165083523142,-0.27951237917391875,-0.8841869355305808,-1.318995903924138,0.18057809968567579,-0.5158661927695651,-0.15889027779866988,0.07598491025284465]",probe_c0_h07_p,multi_center_probes,2.93355125271195,-0.027845579599185433,0.03153070852162933,912.5907511472069,0.04181293308847383,0.4642374170612086,0.24712999812468606,0.04521600581041842,v_cedbce463c1ca6ad,0.031033745374654163,0.0433730239819266,0.11174613876447168,0.11746138764471659,0.1519195667998554,123.56750582923792,19,1
s22g001_efb9d48ad0c2fff2,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.1989401768972368,1.8521570748969636,0.1017763421788616,-0.31250065205519467,2.201151881772964,-0.14286508593500524,-1.1243130457377541,-1.3398087584692329,0.24230607007822166,-0.6236494086987542,-0.1738030047699112,-0.024189279153778526]",probe_c1_h09_m,multi_center_probes,2.9394589683596406,-0.026649242303484866,0.03270510961629454,885.3738230737181,0.041798494563331484,0.4794436302741724,0.25731273506540664,0.05208138173004684,v_efb9d48ad0c2fff2,0.03161598765760654,0.024898353873796082,0.09895700624888454,0.053866255253551376,0.053866255253551376,56.05030005337702,20,1
s22g001_41a1b010debca502,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1161763421788616,-0.37550065205519473,2.2641518817729636,-0.16986508593500527,-1.0433130457377542,-1.4208087584692328,0.20990607007822168,-0.5426494086987542,-0.2548030047699112,0.008210720846221473]",probe_c1_h09_p,multi_center_probes,2.9555740631863903,-0.027104462261006046,0.032502429454087545,867.669496811759,0.041868358680853326,0.4792777187802069,0.2603625663893569,0.06625270630919095,v_41a1b010debca502,0.03158295327713432,0.024599512677632333,0.09729836235244756,0.05276510923781075,0.05276510923781075,54.90526934795504,21,1
