experiment_id,candidate_id,confirmation_rank,repeat,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s
s32confirm_open_rank01_s32cr000p_03075fa5a99f2223_r00,s32cr000p_03075fa5a99f2223,1,0,True,,26,-0.02568173500000004,0.0278167854,105.38160000000062,0.03785927974222278,0.0278167854,0.00277610960563108,0.02139899274863395,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0290405468,0.020787630897573506,0.0703768422226078,0.024192191262095444,0.00277610960563108,308.21140000000014,0.031981773333333297,0.6366388155757091,0.031981773333333297,0.7580780873790456,0.0,0.0,0.0,False,15,0.0290405468,0.024192191262095444,-0.056019883636363677,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304126965,""endpoint_velocity_m_per_s"":0.07456388798352546,""endpoint_late_velocity_rms_m_per_s"":0.058839199520544616,""post_arrival_velocity_rms_m_per_s"":0.04294295001614638,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":919.4243000000024,""position_signed_margin"":-0.01375655000000009,""endpoint_speed_signed_margin"":0.25436112016474544,""endpoint_late_speed_signed_margin"":0.41160800479455384,""post_speed_signed_margin"":0.5705704998385361,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.9080575699999998,""minimum_signed_margin"":-0.01375655000000009,""mean_signed_margin"":0.5171799247902541,""position_violation"":0.01375655000000009,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.01375655000000009,""sum_violation"":0.01375655000000009,""l2_violation"":0.01375655000000009,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0302852524,""endpoint_velocity_m_per_s"":0.09864437144480603,""endpoint_late_velocity_rms_m_per_s"":0.06397758209030927,""post_arrival_velocity_rms_m_per_s"":0.03947500084671867,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":818.1512000000002,""position_signed_margin"":-0.00950841333333341,""endpoint_speed_signed_margin"":0.013556285551939662,""endpoint_late_speed_signed_margin"":0.3602241790969074,""post_speed_signed_margin"":0.6052499915328133,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.91818488,""minimum_signed_margin"":-0.00950841333333341,""mean_signed_margin"":0.4766576377986694,""position_violation"":0.00950841333333341,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.00950841333333341,""sum_violation"":0.00950841333333341,""l2_violation"":0.00950841333333341,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298048214,""endpoint_velocity_m_per_s"":0.06394520058306938,""endpoint_late_velocity_rms_m_per_s"":0.07029940699271156,""post_arrival_velocity_rms_m_per_s"":0.029618226337129044,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":482.3631000000023,""position_signed_margin"":0.006505953333333259,""endpoint_speed_signed_margin"":0.3605479941693063,""endpoint_late_speed_signed_margin"":0.29700593007288445,""post_speed_signed_margin"":0.7038177366287095,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.9517636899999997,""minimum_signed_margin"":0.006505953333333259,""mean_signed_margin"":0.5486467013579871,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290405468,""endpoint_velocity_m_per_s"":0.020787630897573506,""endpoint_late_velocity_rms_m_per_s"":0.0703768422226078,""post_arrival_velocity_rms_m_per_s"":0.024192191262095444,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":308.21140000000014,""position_signed_margin"":0.031981773333333297,""endpoint_speed_signed_margin"":0.7921236910242649,""endpoint_late_speed_signed_margin"":0.29623157777392206,""post_speed_signed_margin"":0.7580780873790456,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.96917886,""minimum_signed_margin"":0.031981773333333297,""mean_signed_margin"":0.6366388155757091,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304126965,""endpoint_velocity_m_per_s"":0.07456388798352546,""endpoint_late_velocity_rms_m_per_s"":0.058839199520544616,""post_arrival_velocity_rms_m_per_s"":0.04294295001614638,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":919.4243000000024,""position_signed_margin"":-0.10591623636363634,""endpoint_speed_signed_margin"":-0.06519839976464947,""endpoint_late_speed_signed_margin"":0.15944000684936266,""post_speed_signed_margin"":0.3865292854836232,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.9080575699999998,""minimum_signed_margin"":-0.10591623636363634,""mean_signed_margin"":0.37387558625880457,""position_violation"":0.10591623636363634,""endpoint_speed_violation"":0.06519839976464947,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10591623636363634,""sum_violation"":0.1711146361282858,""l2_violation"":0.12437475811959887,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0302852524,""endpoint_velocity_m_per_s"":0.09864437144480603,""endpoint_late_velocity_rms_m_per_s"":0.06397758209030927,""post_arrival_velocity_rms_m_per_s"":0.03947500084671867,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":818.1512000000002,""position_signed_margin"":-0.10128190545454552,""endpoint_speed_signed_margin"":-0.4092053063543717,""endpoint_late_speed_signed_margin"":0.08603454156701063,""post_speed_signed_margin"":0.43607141647544767,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.91818488,""minimum_signed_margin"":-0.4092053063543717,""mean_signed_margin"":0.3150241529302781,""position_violation"":0.10128190545454552,""endpoint_speed_violation"":0.4092053063543717,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.4092053063543717,""sum_violation"":0.5104872118089172,""l2_violation"":0.4215530893269301,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298048214,""endpoint_velocity_m_per_s"":0.06394520058306938,""endpoint_late_velocity_rms_m_per_s"":0.07029940699271156,""post_arrival_velocity_rms_m_per_s"":0.029618226337129044,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":482.3631000000023,""position_signed_margin"":-0.08381168727272725,""endpoint_speed_signed_margin"":0.08649713452758034,""endpoint_late_speed_signed_margin"":-0.004277242753022215,""post_speed_signed_margin"":0.5768824808981565,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.9517636899999997,""minimum_signed_margin"":-0.08381168727272725,""mean_signed_margin"":0.41456594445801914,""position_violation"":0.08381168727272725,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.004277242753022215,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08381168727272725,""sum_violation"":0.08808893002574947,""l2_violation"":0.0839207586302085,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290405468,""endpoint_velocity_m_per_s"":0.020787630897573506,""endpoint_late_velocity_rms_m_per_s"":0.0703768422226078,""post_arrival_velocity_rms_m_per_s"":0.024192191262095444,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":308.21140000000014,""position_signed_margin"":-0.056019883636363677,""endpoint_speed_signed_margin"":0.7030338443203785,""endpoint_late_speed_signed_margin"":-0.005383460322968547,""post_speed_signed_margin"":0.6543972676843508,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.96917886,""minimum_signed_margin"":-0.056019883636363677,""mean_signed_margin"":0.5375913198989207,""position_violation"":0.056019883636363677,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.005383460322968547,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.056019883636363677,""sum_violation"":0.061403343959332224,""l2_violation"":0.05627796200717207,""pass"":false}]",6.469956913430393,6.469956913430393,6.469956913430393,0.3248782797591295,0.25173297332118394,0.03723876870652456,371.56792163848877
s32confirm_open_rank01_s32cr000p_03075fa5a99f2223_r01,s32cr000p_03075fa5a99f2223,1,1,True,,26,-0.02568173500000004,0.0278167854,105.38160000000062,0.03785927974222278,0.0278167854,0.00277610960563108,0.02139899274863395,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0290405468,0.020787630897573506,0.0703768422226078,0.024192191262095444,0.00277610960563108,308.21140000000014,0.031981773333333297,0.6366388155757091,0.031981773333333297,0.7580780873790456,0.0,0.0,0.0,False,15,0.0290405468,0.024192191262095444,-0.056019883636363677,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304126965,""endpoint_velocity_m_per_s"":0.07456388798352546,""endpoint_late_velocity_rms_m_per_s"":0.058839199520544616,""post_arrival_velocity_rms_m_per_s"":0.04294295001614638,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":919.4243000000024,""position_signed_margin"":-0.01375655000000009,""endpoint_speed_signed_margin"":0.25436112016474544,""endpoint_late_speed_signed_margin"":0.41160800479455384,""post_speed_signed_margin"":0.5705704998385361,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.9080575699999998,""minimum_signed_margin"":-0.01375655000000009,""mean_signed_margin"":0.5171799247902541,""position_violation"":0.01375655000000009,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.01375655000000009,""sum_violation"":0.01375655000000009,""l2_violation"":0.01375655000000009,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0302852524,""endpoint_velocity_m_per_s"":0.09864437144480603,""endpoint_late_velocity_rms_m_per_s"":0.06397758209030927,""post_arrival_velocity_rms_m_per_s"":0.03947500084671867,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":818.1512000000002,""position_signed_margin"":-0.00950841333333341,""endpoint_speed_signed_margin"":0.013556285551939662,""endpoint_late_speed_signed_margin"":0.3602241790969074,""post_speed_signed_margin"":0.6052499915328133,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.91818488,""minimum_signed_margin"":-0.00950841333333341,""mean_signed_margin"":0.4766576377986694,""position_violation"":0.00950841333333341,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.00950841333333341,""sum_violation"":0.00950841333333341,""l2_violation"":0.00950841333333341,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298048214,""endpoint_velocity_m_per_s"":0.06394520058306938,""endpoint_late_velocity_rms_m_per_s"":0.07029940699271156,""post_arrival_velocity_rms_m_per_s"":0.029618226337129044,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":482.3631000000023,""position_signed_margin"":0.006505953333333259,""endpoint_speed_signed_margin"":0.3605479941693063,""endpoint_late_speed_signed_margin"":0.29700593007288445,""post_speed_signed_margin"":0.7038177366287095,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.9517636899999997,""minimum_signed_margin"":0.006505953333333259,""mean_signed_margin"":0.5486467013579871,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290405468,""endpoint_velocity_m_per_s"":0.020787630897573506,""endpoint_late_velocity_rms_m_per_s"":0.0703768422226078,""post_arrival_velocity_rms_m_per_s"":0.024192191262095444,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":308.21140000000014,""position_signed_margin"":0.031981773333333297,""endpoint_speed_signed_margin"":0.7921236910242649,""endpoint_late_speed_signed_margin"":0.29623157777392206,""post_speed_signed_margin"":0.7580780873790456,""final_speed_signed_margin"":0.9722389039436892,""ip_signed_margin"":0.96917886,""minimum_signed_margin"":0.031981773333333297,""mean_signed_margin"":0.6366388155757091,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304126965,""endpoint_velocity_m_per_s"":0.07456388798352546,""endpoint_late_velocity_rms_m_per_s"":0.058839199520544616,""post_arrival_velocity_rms_m_per_s"":0.04294295001614638,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":919.4243000000024,""position_signed_margin"":-0.10591623636363634,""endpoint_speed_signed_margin"":-0.06519839976464947,""endpoint_late_speed_signed_margin"":0.15944000684936266,""post_speed_signed_margin"":0.3865292854836232,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.9080575699999998,""minimum_signed_margin"":-0.10591623636363634,""mean_signed_margin"":0.37387558625880457,""position_violation"":0.10591623636363634,""endpoint_speed_violation"":0.06519839976464947,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10591623636363634,""sum_violation"":0.1711146361282858,""l2_violation"":0.12437475811959887,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0302852524,""endpoint_velocity_m_per_s"":0.09864437144480603,""endpoint_late_velocity_rms_m_per_s"":0.06397758209030927,""post_arrival_velocity_rms_m_per_s"":0.03947500084671867,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":818.1512000000002,""position_signed_margin"":-0.10128190545454552,""endpoint_speed_signed_margin"":-0.4092053063543717,""endpoint_late_speed_signed_margin"":0.08603454156701063,""post_speed_signed_margin"":0.43607141647544767,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.91818488,""minimum_signed_margin"":-0.4092053063543717,""mean_signed_margin"":0.3150241529302781,""position_violation"":0.10128190545454552,""endpoint_speed_violation"":0.4092053063543717,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.4092053063543717,""sum_violation"":0.5104872118089172,""l2_violation"":0.4215530893269301,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298048214,""endpoint_velocity_m_per_s"":0.06394520058306938,""endpoint_late_velocity_rms_m_per_s"":0.07029940699271156,""post_arrival_velocity_rms_m_per_s"":0.029618226337129044,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":482.3631000000023,""position_signed_margin"":-0.08381168727272725,""endpoint_speed_signed_margin"":0.08649713452758034,""endpoint_late_speed_signed_margin"":-0.004277242753022215,""post_speed_signed_margin"":0.5768824808981565,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.9517636899999997,""minimum_signed_margin"":-0.08381168727272725,""mean_signed_margin"":0.41456594445801914,""position_violation"":0.08381168727272725,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.004277242753022215,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08381168727272725,""sum_violation"":0.08808893002574947,""l2_violation"":0.0839207586302085,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290405468,""endpoint_velocity_m_per_s"":0.020787630897573506,""endpoint_late_velocity_rms_m_per_s"":0.0703768422226078,""post_arrival_velocity_rms_m_per_s"":0.024192191262095444,""final_velocity_m_per_s"":0.00277610960563108,""sustained_Ip_max_error_A"":308.21140000000014,""position_signed_margin"":-0.056019883636363677,""endpoint_speed_signed_margin"":0.7030338443203785,""endpoint_late_speed_signed_margin"":-0.005383460322968547,""post_speed_signed_margin"":0.6543972676843508,""final_speed_signed_margin"":0.9603412913481274,""ip_signed_margin"":0.96917886,""minimum_signed_margin"":-0.056019883636363677,""mean_signed_margin"":0.5375913198989207,""position_violation"":0.056019883636363677,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.005383460322968547,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.056019883636363677,""sum_violation"":0.061403343959332224,""l2_violation"":0.05627796200717207,""pass"":false}]",6.469956913430393,6.469956913430393,6.469956913430393,0.3248782797591295,0.25173297332118394,0.03723876870652456,376.25312423706055
