scenario,scenario_category,repeat,controller_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s
nominal,nominal,0,1.0,True,,26,-0.025611382999999988,0.0280063417,106.61170000000129,0.03795125972335895,0.0280063417,0.0031130951685440556,0.02084572997134147,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0290892668,0.020259326845231716,0.06996375761610991,0.02386352200670043,0.0031130951685440556,308.9323000000004,0.030357773333333338,0.6379112544945786,0.030357773333333338,0.7613647799329957,0.0,0.0,0.0,False,15,0.0290892668,0.02386352200670043,-0.057791519999999874,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.04262244018543035,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.014455476666666689,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.5737755981456965,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.014455476666666689,""mean_signed_margin"":0.5180104576522649,""position_violation"":0.014455476666666689,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014455476666666689,""sum_violation"":0.014455476666666689,""l2_violation"":0.014455476666666689,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.03913111482363391,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.010509380000000013,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.6086888517636608,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.010509380000000013,""mean_signed_margin"":0.4778570615303101,""position_violation"":0.010509380000000013,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.010509380000000013,""sum_violation"":0.010509380000000013,""l2_violation"":0.010509380000000013,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.029254295272010157,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":0.005193236666666712,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.7074570472798984,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":0.005193236666666712,""mean_signed_margin"":0.550196136721583,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290892668,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.02386352200670043,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":0.030357773333333338,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.7613647799329957,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":0.030357773333333338,""mean_signed_margin"":0.6379112544945786,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.04262244018543035,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.10667870181818184,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.3911079973509951,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.10667870181818184,""mean_signed_margin"":0.37510879388274504,""position_violation"":0.10667870181818184,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10667870181818184,""sum_violation"":0.16875596827435135,""l2_violation"":0.12342581752730189,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.03913111482363391,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.10237386909090906,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.44098407394808703,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.31680132971862485,""position_violation"":0.10237386909090906,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.5047340089456722,""l2_violation"":0.41517958911365954,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.029254295272010157,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.08524374181818173,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.5820814961141407,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.08524374181818173,""mean_signed_margin"":0.4168588236643105,""position_violation"":0.08524374181818173,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08524374181818173,""sum_violation"":0.08524374181818173,""l2_violation"":0.08524374181818173,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290892668,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.02386352200670043,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.057791519999999874,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.6590925427614225,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.057791519999999874,""mean_signed_margin"":0.5395056330081283,""position_violation"":0.057791519999999874,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.057791519999999874,""sum_violation"":0.057791519999999874,""l2_violation"":0.057791519999999874,""pass"":false}]",6.63980011909749,6.63980011909749,6.63980011909749,0.0,0.0,0.0,369.9090256690979
nominal,nominal,1,1.0,True,,26,-0.025611382999999988,0.0280063417,106.61170000000129,0.03795125972335895,0.0280063417,0.0031130951685440556,0.02084572997134147,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0290892668,0.020259326845231716,0.06996375761610991,0.02386352200670043,0.0031130951685440556,308.9323000000004,0.030357773333333338,0.6379112544945786,0.030357773333333338,0.7613647799329957,0.0,0.0,0.0,False,15,0.0290892668,0.02386352200670043,-0.057791519999999874,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.04262244018543035,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.014455476666666689,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.5737755981456965,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.014455476666666689,""mean_signed_margin"":0.5180104576522649,""position_violation"":0.014455476666666689,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014455476666666689,""sum_violation"":0.014455476666666689,""l2_violation"":0.014455476666666689,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.03913111482363391,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.010509380000000013,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.6086888517636608,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.010509380000000013,""mean_signed_margin"":0.4778570615303101,""position_violation"":0.010509380000000013,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.010509380000000013,""sum_violation"":0.010509380000000013,""l2_violation"":0.010509380000000013,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.029254295272010157,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":0.005193236666666712,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.7074570472798984,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":0.005193236666666712,""mean_signed_margin"":0.550196136721583,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290892668,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.02386352200670043,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":0.030357773333333338,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.7613647799329957,""final_speed_signed_margin"":0.9688690483145594,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":0.030357773333333338,""mean_signed_margin"":0.6379112544945786,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.04262244018543035,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.10667870181818184,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.3911079973509951,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.10667870181818184,""mean_signed_margin"":0.37510879388274504,""position_violation"":0.10667870181818184,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10667870181818184,""sum_violation"":0.16875596827435135,""l2_violation"":0.12342581752730189,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.03913111482363391,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.10237386909090906,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.44098407394808703,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.31680132971862485,""position_violation"":0.10237386909090906,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.5047340089456722,""l2_violation"":0.41517958911365954,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.029254295272010157,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.08524374181818173,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.5820814961141407,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.08524374181818173,""mean_signed_margin"":0.4168588236643105,""position_violation"":0.08524374181818173,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08524374181818173,""sum_violation"":0.08524374181818173,""l2_violation"":0.08524374181818173,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0290892668,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.02386352200670043,""final_velocity_m_per_s"":0.0031130951685440556,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.057791519999999874,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.6590925427614225,""final_speed_signed_margin"":0.9555272118779421,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.057791519999999874,""mean_signed_margin"":0.5395056330081283,""position_violation"":0.057791519999999874,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.057791519999999874,""sum_violation"":0.057791519999999874,""l2_violation"":0.057791519999999874,""pass"":false}]",6.63980011909749,6.63980011909749,6.63980011909749,0.0,0.0,0.0,366.9154677391052
