generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,generation_rank
3,g003_c201563452ae7dc5,102,gaussian_0103,gaussian,2.9404431068921326,"[2.0084988747951944, 1.6174115039756771, 0.5149455144031581, 0.9883772558483095, 1.8176712813085234, 0.056018186992064053, 0.17642676582858285, 2.2565982006900382, -0.2766849966716696, -0.6151085602136542, -1.4509738238527923, 0.17643321939342502, -1.0284447817862195, 0.07239966963844044, -0.1817550853205905]",g003_c201563452ae7dc5,,,,,True,,11,-0.024484202999999982,0.0325922564,891.6209000000017,0.04076433948671987,0.0325922564,1.3588113162239959,0.5817437020072838,0.7822107631927147,0.023466322895781436,1,0.6286033127714411,0.0,-0.34459687400779276,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02480363567867375,0.03346117575484965,0.04165177818265765,0.019108190354546646,0.6498912742080074,0.08038978411784194,0.08974976147091726,0.41,754.4748108386993,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.530527396717339,39.231374040265244,1000039.2313740402,0.01405374988548702,0.0,1.0,0.4562712370759506,0.2469813171905941,0.07865868233896656,1
3,g003_0b23c97389dbf6cd,149,gaussian_0512,gaussian,3.1169480799765013,"[2.2353618564291855, 1.5358706153369241, 0.2237553043687618, 1.201462978272504, 1.9795571328585613, -0.09754304158673104, 0.11235011616239643, 1.7175107573728334, -0.0908571278543098, -1.2092945988698065, -1.1505521599242252, -0.06769589756460645, 0.2875843271427243, 0.28309417759380273, 0.2203967249564637]",g003_0b23c97389dbf6cd,,,,,True,,11,-0.02654390799999995,0.0333215948,878.7097000000031,0.04260173390752832,0.0333215948,1.4200577969176107,0.5817437020072838,0.7822498089827636,0.023467494269482907,1,0.6287458611153455,0.0,-0.3446639925514302,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026663287243458036,0.033666160418704794,0.0429457942523493,0.021670202436526117,0.6507820701044681,0.06476697668870286,0.07134630601475633,0.41259999999999997,731.1758289337158,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.509366589186654,39.58016448563949,1000039.5801644856,0.01525708648662827,0.0,1.0,0.43031662339006166,0.2432187258491874,0.07272095437053995,2
3,g003_b65d457339c54366,186,gaussian_0427,gaussian,2.9877411107123826,"[2.1944648692473665, 1.2105069117613725, 0.34019189374590963, 1.144282683355113, 2.0442919978785388, -0.03600001255184125, -0.3261146898958955, 2.0388299830304906, -0.11012246123363165, -0.24913058177790576, -1.2947943202579106, 0.3443919622285614, -0.762852975791264, -0.7126488506183435, -0.1132109394099632]",g003_b65d457339c54366,,,,,True,,11,-0.02686512299999999,0.0316129052,651.8021000000008,0.04148627012626365,0.0316129052,1.3828756708754548,0.5817437020072838,0.7820447580131689,0.023461342740395064,1,0.6282464577348845,0.0,-0.34431151607615895,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026749516904417316,0.03262655065932313,0.04219038353161875,0.05553622215979975,0.6502679011768469,0.08587441355168421,0.08858861486153179,0.41395000000000004,763.5103025436401,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5222131038573614,39.613510181581205,1000039.6135101815,0.008506068805976184,0.0,1.0,0.459476839159414,0.2424100697491866,0.04275606185662242,3
3,g003_cedd11db8d10d7e6,82,gaussian_0523,gaussian,2.9137475435590203,"[2.2140237499454414, 1.604007882318585, 0.39184153966825747, 1.291913931384788, 2.295676828373954, 0.006801782369453395, -0.0644870170065458, 2.005960614199115, -0.2495321176970029, -0.8965743892490923, -0.9118897987173394, -0.010791827358092476, 0.4487509840117231, -0.2734293827434155, 0.155388396613033]",g003_cedd11db8d10d7e6,,,,,True,,11,-0.02376490099999995,0.0325194575,802.0010000000002,0.04027760712398522,0.0325194575,1.3425869041328407,0.5817437020072838,0.782187418085912,0.02346562254257736,1,0.6285641902455467,0.0,-0.344556744468406,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.024734145086788725,0.03331666838675123,0.041494316786363214,0.05291505367105748,0.650162080202076,0.09255597071224944,0.09707661595844495,0.4113,790.3313677310944,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5361329704200455,39.759771341802704,1000039.7597713418,0.012827374325276536,0.0,1.0,0.4343327965624096,0.22023811698668666,0.11185557510906276,4
3,g003_a4f9e9931975e1df,171,gaussian_0424,gaussian,3.0952891540642926,"[2.050032697209727, 1.5208479568311553, 0.4074878776062667, 1.1358182960831877, 1.8264203599345021, -0.010375321244646669, -0.3383971078019638, 1.8349668450985341, -0.19830356453975861, -0.6333024428238884, -1.3415468231686045, -0.07889374853754336, -1.1462790397676323, 0.2187012230952903, -0.05679574930989252]",g003_a4f9e9931975e1df,,,,,True,,11,-0.025066393999999992,0.0341598618,1035.7921999999999,0.04237003972571108,0.0341598618,1.4123346575237028,0.5817437020072838,0.7821824003545623,0.02346547201063687,1,0.6285446944950006,0.0,-0.3445481191385016,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02545933931284459,0.03413163218400061,0.04258105533908783,0.048655044213903514,0.6498382484834466,0.061726038021637154,0.06412654734450417,0.41090000000000004,755.9038293361664,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5120349525668242,39.880247462067096,1000039.8802474621,0.019101344493229037,0.0,1.0,0.4536280324692208,0.24430981807238572,0.020642725679633142,5
3,g003_20ca14b03e49c1f6,124,gaussian_0147,gaussian,2.9582895232412443,"[1.852541243025014, 1.67431109111028, 0.4376938979549551, 1.142074450350397, 1.8123520072025807, 0.19847642641141028, 0.3322114675254958, 1.65040834302136, -0.2775555011317332, -0.7238596905127801, -0.9071693035695356, 0.08589465143483058, -0.7305747938314763, -0.45899964942086346, 0.027683649495553284]",g003_20ca14b03e49c1f6,,,,,True,,11,-0.025219902999999988,0.0321557879,765.9109000000026,0.04086610090036967,0.0321557879,1.3622033633456558,0.5817437020072838,0.7823309169969385,0.023469927509908152,1,0.6289080564048164,0.0,-0.34480341479853827,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02544455763169248,0.03336868122422125,0.04196301228124854,0.04681681565617626,0.6497442860383621,0.09195126613167681,0.09715909422731685,0.41,773.805939912796,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5293554362150608,39.97154915625345,1000039.9715491562,0.013754515159661748,0.0,1.0,0.4274947945772639,0.19143325588487092,0.029549265504454438,6
3,g003_1b6904a5258e2b40,114,gaussian_0211,gaussian,2.9489904555307715,"[1.773162608371734, 1.6005502365613482, 0.5301066306218019, 1.3620159675914647, 1.840499384428444, -0.1535937803369067, 0.12565081215072885, 1.8834758414484791, -0.07990529687467894, -0.7180463959499673, -0.9226951077281882, -0.14541452652574208, -1.5533771062240191, -0.14155032245720658, -0.07061270271506348]",g003_1b6904a5258e2b40,,,,,True,,11,-0.024516404999999963,0.032438185,1047.702500000003,0.040660668467429904,0.032438185,1.3553556155809967,0.5817437020072838,0.7823525853884977,0.023470577561654934,1,0.6289738785282195,0.0,-0.3448406621146407,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02519707109512467,0.03344334239182911,0.041873016873756316,0.04456122947043325,0.6509088983991588,0.09359529781426974,0.09945624118352249,0.41,779.9520492553711,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5317213496655251,39.982811026239006,1000039.9828110263,0.014120678707904327,0.0,1.0,0.45890716430993156,0.21298616365035133,0.044389591714213694,7
3,g003_06d00150cb999868,75,gaussian_0474,gaussian,2.8977506437119263,"[2.0159502328449004, 1.3943685507956571, 0.3978401195580795, 1.0905146590740677, 2.2384113618937866, 0.11130235382637177, 0.22294823548598142, 1.4712379641350626, -0.3708117772323687, -0.8223203354679438, -0.46827898820255287, 0.11821242958399644, 0.4282395326783902, -1.0919630659114532, 0.1703012470425001]",g003_06d00150cb999868,,,,,True,,11,-0.02502043300000001,0.0316518577,637.4651000000013,0.040346773890467855,0.0316518577,1.3448924630155952,0.5817437020072838,0.7821263510187406,0.023463790530562217,1,0.6284078884830037,0.0,-0.34445177200895244,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02552861858158394,0.03293278981065977,0.04166868142138756,0.06293408690372758,0.64994259173996,0.09624800966420705,0.09969292535313247,0.4115,744.9893088340759,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5353363942377716,39.98630717941655,1000039.9863071794,0.010714248570106912,0.0,1.0,0.4297775930938139,0.18868390703962964,0.06891980650330032,8
3,g003_2b2965b279fbe7a7,1,hall_of_fame_best,best,3.0536126073057686,"[1.888485910623166, 1.289310418565609, 0.33498289818476573, 1.378098012074175, 2.2450380327629667, -0.12506600976863216, 0.027764717267660832, 2.0728985120833494, -0.33137738684091944, -0.831351493702766, -0.926976774227326, 0.10818252785867964, -0.8605830514203279, 0.6282488105175572, -0.26705945962327676]",g003_2b2965b279fbe7a7,,,,,True,,11,-0.025048351999999996,0.0331164805,1178.8474999999999,0.0415225386822962,0.0331164805,1.3840846227432066,0.5817437020072838,0.7822396041816266,0.023467188125448797,1,0.628718401503521,0.0,-0.3446464508039187,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.025818335075410558,0.033797759401241294,0.04253087074832079,0.05226271042414653,0.6517803786719868,0.0804444116535879,0.08335751392534085,0.41174999999999995,790.7695426940918,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5217954080567597,40.16372976262403,1000040.1637297627,0.01654344782688227,0.0,1.0,0.43546385961772605,0.22070852159648735,0.11472837903390892,9
3,g003_5ad0a6790df63225,116,gaussian_0669,gaussian,2.9501523550967392,"[1.7462574994541693, 1.657437286454181, 0.3894131421979216, 1.4233832085189602, 1.9164782757077743, 0.10989574356761336, -0.5169407147685778, 2.3536919233287006, -0.2799280620120869, -0.22182519421451857, -1.1004914852782284, -0.19183003528526807, -0.6260968560809701, -0.19929115236555822, -0.11420321660419727]",g003_5ad0a6790df63225,,,,,True,,11,-0.022779353999999974,0.0334225604,1059.885000000002,0.04044708286575143,0.0334225604,1.3482360955250479,0.5817437020072838,0.7823858285653932,0.023471574856961795,1,0.629051723257262,0.0,-0.34489780614006077,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.023810975313762014,0.034144153992509106,0.041626743774366495,0.04999230071182936,0.6492525512459073,0.0890100352218071,0.09450186855484795,0.41,788.2892050743103,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5341811611013598,40.213995626081406,1000040.2139956261,0.0195169620713063,0.0,1.0,0.43510446743948633,0.22561405702963896,0.10717954878505356,10
