stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_1_tube_window_steps,stage2_1_tube_excess_mean,stage2_1_tube_excess_max,stage2_1_tube_excess_terminal,stage2_1_late_position_core,stage2_1_terminal_position_core,stage2_1_velocity_excess,stage2_1_velocity_core,stage2_1_streak_deficit,stage2_1_continuous_objective,generation_rank
Stage2.1,3,s21g003_808e7e4641469075,0,stage2_1_best,anchor_best,2.994963185313355,3.41755630728694,0.025490652405259696,0.07843184737494008,"[2.388055851527881,1.2111965248487515,0.497491459683687,1.1409288444038208,1.880784942916907,0.09717718092685362,-0.5444278149553825,2.3377948146149787,-0.29624829455095064,-0.6094051387529014,-1.3792699491603142,0.22354102576572088,-0.6326281176216254,0.16899663618650482,-0.011895193660773774]",s21g003_808e7e4641469075,,,,,True,,11,-0.02681133300000005,0.0313977242,763.1123000000007,0.04128758484309971,0.0313977242,1.3762528281033237,0.5817437020072838,0.7819425370349836,0.02345827611104951,1,0.6280120013857927,0.0,-0.34413580127626936,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02709798234447497,0.03197649340293952,0.04191415963000703,0.0029949779261956096,0.649451345171487,0.07240273746099879,0.0841311878979551,0.41409999999999997,672.3448934555054,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5245013120877761,13.61109833870773,1000013.6110983387,0.0048480448313714414,0.0,1.0,0.4594815378590509,0.258796882692368,0.10026266213458629,5,0.007516674603444707,0.01819119369173777,0.002170703265850707,1.951996419433013,1.894071846862397,0.0,0.7087026669899424,1.0,13.61109833870773,1
Stage2.1,3,s21g003_5375b0aa0f8ed9e0,152,global_0025,global,2.975253382410984,3.4962468896595666,0.035190592744752745,0.08572319348910958,"[2.4140276655026622,1.2268801569249774,0.4606645222117831,1.1237954330100062,1.8448571607673063,0.11320701769133146,-0.4270498167153337,2.012139413249444,-0.2902848562262653,-0.6753783175345207,-1.2358276891177526,0.09988770404121054,-0.49825574937373796,0.055308736650777485,0.0425393692001591]",s21g003_5375b0aa0f8ed9e0,,,,,True,,11,-0.027222669000000033,0.0311577456,803.1265000000021,0.0413748573212994,0.0311577456,1.3791619107099797,0.5817437020072838,0.7819341676495476,0.023458025029486428,1,0.6279795802065564,0.0,-0.3441214145533755,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0273994173617617,0.03184201395730866,0.04200764126467288,0.007895165353872134,0.6494564879545913,0.07588746408012989,0.08670851030119014,0.4143,792.595864534378,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5234962169960554,13.64801829426849,1000013.6480182942,0.004376095952710431,0.0,1.0,0.45132951096614127,0.2430082660460114,0.045297580015596396,5,0.007115462154650519,0.018072926962410866,0.0014893054159104073,1.9607132495793864,1.9020875759532023,0.0,0.758069939461658,1.0,13.64801829426849,2
Stage2.1,3,s21g003_8d55734d53a56880,100,bridge_p13_d22,bridge,2.987587245536324,3.535488964031645,0.02636901795287524,0.08974882383822035,"[2.4118670983726016,1.2290410968271,0.4793091653796412,1.180852901413357,1.8511772922907843,0.10636696279852367,-0.44677589127347594,2.253342503086804,-0.371790780995211,-0.9291951969592692,-1.2352086346458597,0.19546257908424955,-0.27870070928177976,-0.4848178726204537,0.15073814015276943]",s21g003_8d55734d53a56880,,,,,True,,11,-0.027138031000000007,0.0312815832,639.0323000000026,0.041412681319319126,0.0312815832,1.380422710643971,0.5817437020072838,0.7819293668615559,0.023457881005846677,1,0.6279689886909559,0.0,-0.34411316214260573,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02737482814136832,0.03174169743476139,0.041915588649205304,0.01956098472743339,0.6492851557817869,0.07970028305780023,0.0888096026108758,0.4142,763.2755260467529,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5230606075628972,13.649096759898892,1000013.6490967599,0.003859880599931275,0.0,1.0,0.4652508916579718,0.2427199072232481,0.09608276189539205,5,0.006471853646148859,0.016919745831019198,0.0018249505539135963,1.9521295242326544,1.9055668600616484,0.0,0.8269777639408559,1.0,13.649096759898892,3
Stage2.1,3,s21g003_a991811d6eec2aae,107,bridge_p13_d26,bridge,2.9516457520764487,3.5719895587119233,0.030839475839998402,0.0950349119803608,"[2.4118670983726016,1.2290410968271,0.4793091653796412,1.180852901413357,1.8511772922907843,0.10636696279852367,-0.3410206702508385,2.0882464158244063,-0.3027443204855458,-0.942062228979275,-1.2897200063495358,0.24134161129397425,-0.4332480754870618,-0.23207796030048555,0.08994418519902442]",s21g003_a991811d6eec2aae,,,,,True,,11,-0.027395791999999974,0.0308259415,661.2920000000013,0.04124036964757572,0.0308259415,1.374678988252524,0.5817437020072838,0.7819293668615559,0.023457881005846677,1,0.6279689886909559,0.0,-0.34411316214260573,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02750975413936194,0.031444880723727316,0.04177998440087764,0.014563939112322207,0.6492851557817869,0.08401957402234882,0.09502883580040362,0.4142,792.4604396820068,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5250450775709472,13.649352736392437,1000013.6493527364,0.00298592803270838,0.0,1.0,0.46579923706209386,0.2470271813088294,0.057780150477023194,5,0.005671821868998202,0.016415397214157492,0.0007579770682469444,1.9395189961528656,1.889742320742983,0.0,0.9242587956047501,1.0,13.649352736392437,4
Stage2.1,3,s21g003_198d7b5658a9618a,187,random_tail_0135,random_tail,3.055884754190076,3.9948208378146806,0.07891535414320797,0.10531775542032694,"[2.4646761051185564,1.2338748004347428,0.48329384111226076,1.1896496581226277,1.8639578228128715,0.09557259240966527,-0.600242332452749,1.7640833067936754,-0.14682144407597678,-0.531453993881339,-1.20350408389001,0.17620740229145015,-0.25455096810171945,-0.3017426188367419,0.0943536890769848]",s21g003_198d7b5658a9618a,,,,,True,,11,-0.028002721000000008,0.0316072513,625.5055000000029,0.042227606114308605,0.0316072513,1.4075868704769534,0.5817437020072838,0.7819399351833145,0.023458198055499434,1,0.6280082554351526,0.0,-0.34413132877117797,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02789138762489537,0.032115904709738435,0.042536582361153166,0.030318833349500626,0.649492730840416,0.07022749644107537,0.07560644267417996,0.41450000000000004,777.6990356445312,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5136753244993034,13.667492548165106,1000013.6674925481,0.005370417027777304,0.0,1.0,0.4479074470501245,0.24130530379668122,0.01842097045298309,5,0.007840391998213342,0.01772029187995749,0.0028702852681685483,2.010400932185741,1.9813007979391037,0.0,0.6635565829518851,1.0,13.667492548165106,5
Stage2.1,3,s21g003_8ed920ff68e7229d,144,global_0012,global,3.01865412956487,3.439358550930599,0.028961899142927593,0.07759329028257632,"[2.4120330193621653,1.206859874745554,0.4807386379657702,1.1224102167031251,1.8599889224352597,0.10145713931764985,-0.5130085210302098,2.2373156176681195,-0.3644907116400981,-0.5934267904863633,-1.361795952402058,0.270307337797365,-0.5389418822034774,-0.004801396714472134,0.010632712559298846]",s21g003_8ed920ff68e7229d,,,,,True,,11,-0.027410873000000002,0.0313555292,724.0817999999999,0.04164763102547589,0.0313555292,1.388254367515863,0.5817437020072838,0.7819294487167116,0.023457883461501346,1,0.6279731699090098,0.0,-0.34411330284916664,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027447682862394376,0.03197038283112228,0.04213645301734706,0.019882209736412193,0.6495776119689703,0.07485017158851202,0.08275713765628216,0.41435,747.4570000171661,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5203547511310557,13.704780467577143,1000013.7047804676,0.004841109298353552,0.0,1.0,0.45585392683618003,0.2531362544956238,0.09320316921695385,5,0.00751304686682463,0.018200797140708935,0.0020416215689473896,1.9727563032034403,1.927250188926869,0.0,0.7244046097063518,1.0,13.704780467577143,6
Stage2.1,3,s21g003_737a59222d71d71d,44,damped_parent_22,damped_tail,3.0059047468415274,3.53189871173008,0.02758415066374043,0.08764991351210401,"[2.357132897191874,1.1283449180989245,0.45005485658999206,1.199941020206771,1.8596615828437364,0.13950445399139857,-0.3749837623527301,2.083825164874124,-0.34387301729874226,-0.914365750136077,-1.2596243284889885,0.18710484895896007,-0.1584470972954362,-0.16638104405156817,0.05820829874842738]",s21g003_737a59222d71d71d,,,,,True,,11,-0.02790420800000004,0.0309494761,710.8462,0.041671511791291395,0.0309494761,1.3890503930430462,0.5817437020072838,0.7819458376094988,0.02345837512828496,1,0.6280356939638582,0.0,-0.3441414748650057,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02793772255621623,0.031577679389717984,0.042162378695561435,0.017221934502594505,0.6499069220969025,0.08177641960467767,0.09179579685765535,0.41490000000000005,784.2099802494049,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5200797223819834,13.726942829706555,1000013.7269428297,0.0033944334886884314,0.0,1.0,0.45674893760763385,0.24719983948324364,0.06323836287447879,5,0.006098618261743313,0.01691535735396284,0.001001672071634683,1.9751846414088141,1.9294609944130414,0.0,0.8723063348743582,1.0,13.726942829706555,7
Stage2.1,3,s21g003_4ae6dfe74a26d077,60,damped_parent_08,damped_tail,2.960958519385412,3.653340051531373,0.03521473977238355,0.09992141571814375,"[2.4323578933797902,1.1825632772866876,0.4804122007369865,1.1820393265888527,1.8714511572524444,0.09153906049267224,-0.32455003239297003,2.0770191815905212,-0.2933654156639688,-0.9352304371396549,-1.2351785976934635,0.15459182988115439,-0.4396163159779328,-0.25817090465302894,0.14991174758911635]",s21g003_4ae6dfe74a26d077,,,,,True,,11,-0.027561169000000052,0.0307644755,685.2377000000015,0.04130461220537803,0.0307644755,1.3768204068459347,0.5817437020072838,0.7819428802411962,0.023458286407235886,1,0.6280236647248061,0.0,-0.3441363912374694,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027696104555441407,0.03144022952217244,0.04189943006715993,0.009918118899266998,0.6498050975939419,0.08421340950719206,0.0962211387813157,0.4147,766.9447886943817,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5243052122564898,13.736224991580997,1000013.7362249916,0.003020337674315048,0.0,1.0,0.46367493404549176,0.2431814215414636,0.055079523946724676,5,0.005758018062660862,0.016708739616044122,0.0006493586556669449,1.9506247110586954,1.8956344327074048,0.0,0.9356876630873212,1.0,13.736224991580997,8
Stage2.1,3,s21g003_4378da8c7f2cef2e,173,random_tail_0035,random_tail,3.046034248014387,3.713815342919806,0.06159313868220007,0.0907236784680276,"[2.413948779650528,1.249550659996342,0.48874103482937487,1.1959522776334983,1.9016615812908892,0.09714238505531686,-0.6098468666430568,1.8141154715152956,-0.29358108515038595,-0.6434930276242421,-1.1679427782885945,0.30158076879989393,-0.7063129842678977,-0.14924271513415513,0.11832644705359949]",s21g003_4378da8c7f2cef2e,,,,,True,,11,-0.027191049000000023,0.0321013106,643.7755000000034,0.042069552980250155,0.0321013106,1.402318432675005,0.5817437020072838,0.7819408831577556,0.023458226494732667,1,0.6280003586063251,0.0,-0.34413295831084945,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027368949652150622,0.03234807600148695,0.042372838305451424,0.02825483216549177,0.6492040347677154,0.0667710368152842,0.07249065169223276,0.41405000000000003,802.1792764663696,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5154955825296728,13.745371334970285,1000013.745371335,0.006390716108862084,0.0,1.0,0.45579742690386416,0.24046077518400677,0.024642280454116698,5,0.008751040016903225,0.01819233564906779,0.004906118041858192,1.994952695622146,1.966496986620083,0.0,0.6053230123464716,1.0,13.745371334970285,9
Stage2.1,3,s21g003_aa06a025c9683926,37,damped_parent_02,damped_tail,2.9438273525062053,3.4799285357362564,0.01647238855725746,0.090008913897262,"[2.361980582319207,1.2086698087011882,0.4834066142320079,1.1968508194610183,1.8803437774133924,0.1123980269866249,-0.37612262101146593,2.3217519153774053,-0.25241917132769465,-0.9787763788833747,-1.3711833862120337,0.021717770456047197,-0.3645971037593905,0.0012808728431619176,0.12108691769041269]",s21g003_aa06a025c9683926,,,,,True,,11,-0.02676556100000005,0.031018203,778.8679000000011,0.04096979586224384,0.031018203,1.3656598620747948,0.5817437020072838,0.78193578006942,0.023458073402082603,1,0.6279876512758235,0.0,-0.3441241862548427,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02713805645224353,0.031553726273257844,0.04161864665907385,0.018038596733050156,0.6493515358011529,0.08511256705950242,0.09539865689985276,0.41409999999999997,787.1651635169983,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5281612075261788,13.748511313033259,1000013.748511313,0.003272629697424793,0.0,1.0,0.4673599013782313,0.2579327959671563,0.08846439451783378,5,0.005968863883733976,0.01675380062897071,0.0011519303880100052,1.924568610814266,1.865026858882148,0.0,0.9426294710393431,1.0,13.748511313033259,10
