stage,phase,candidate_id,source_name,source_type,parent_candidate_id,source_stage3_1_candidate_id,full_control_vector,margin_control_vector,hold_control_vector,probe_center_candidate_id,probe_center_index,probe_variable_local_index,probe_variable_full_index,probe_step,probe_mode,probe_slot,probe_scheme,probe_requested_delta,probe_actual_delta,population_index,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank
Stage3.2,hold_round_000_probes,s32hr000p_11900ddda77f8702,center0_v3_1,real_tsc_fd_probe,s32screen_c9259cdaf60f253e,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",s32screen_c9259cdaf60f253e,0,3,48,16,0,1,two_sided,0.014,0.014,7,stage3_2_hold_evaluations/round_000_probes/s32hr000p_11900ddda77f8702.json.gz,True,,26,-0.027875117000000005,0.0319493835,171.53810000000158,0.04240029780312588,0.0319493835,0.04225211955890568,0.04386143323275771,0.6492383287639514,0.41409999999999997,0,26,False,True,PASS_DAMPED_HOLD_40MM_120_250MS,25,,,12,120,12,120,15,150,13,0.0319493835,0.020259326845231716,0.06996375761610991,0.042952878042374604,0.04225211955890568,308.9323000000004,-0.06497945000000005,0.5249744165622968,-0.06497945000000005,0.570471219576254,0.06497945000000005,0.06497945000000005,0.06497945000000005,False,15,0.0319493835,0.042952878042374604,-0.1617957636363636,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.053092719603266676,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.06497945000000005,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.4690728039673333,""final_speed_signed_margin"":0.5774788044109431,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.06497945000000005,""mean_signed_margin"":0.4269076224163795,""position_violation"":0.06497945000000005,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06497945000000005,""sum_violation"":0.06497945000000005,""l2_violation"":0.06497945000000005,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.051093034645387975,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.06497945000000005,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.4890696535461203,""final_speed_signed_margin"":0.5774788044109431,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.06497945000000005,""mean_signed_margin"":0.38361047617678395,""position_violation"":0.06497945000000005,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06497945000000005,""sum_violation"":0.06497945000000005,""l2_violation"":0.06497945000000005,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.04500006300689163,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.06497945000000005,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.5499993699310837,""final_speed_signed_margin"":0.5774788044109431,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.06497945000000005,""mean_signed_margin"":0.44702603540173325,""position_violation"":0.06497945000000005,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06497945000000005,""sum_violation"":0.06497945000000005,""l2_violation"":0.06497945000000005,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.042952878042374604,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.06497945000000005,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.570471219576254,""final_speed_signed_margin"":0.5774788044109431,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.06497945000000005,""mean_signed_margin"":0.5249744165622968,""position_violation"":0.06497945000000005,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06497945000000005,""sum_violation"":0.06497945000000005,""l2_violation"":0.06497945000000005,""pass"":false}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.053092719603266676,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.1617957636363636,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.24153257709619036,""final_speed_signed_margin"":0.39639829201563315,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.1617957636363636,""mean_signed_margin"":0.24780522689352916,""position_violation"":0.1617957636363636,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1617957636363636,""sum_violation"":0.22387303009253312,""l2_violation"":0.17329586302432123,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.051093034645387975,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.1617957636363636,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.2700995050658861,""final_speed_signed_margin"":0.39639829201563315,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.1852287658369641,""position_violation"":0.1617957636363636,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.5641559034911268,""l2_violation"":0.43367217027913907,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.04500006300689163,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.1617957636363636,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.3571419570444053,""final_speed_signed_margin"":0.39639829201563315,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.1617957636363636,""mean_signed_margin"":0.27342207687260606,""position_violation"":0.1617957636363636,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1617957636363636,""sum_violation"":0.1617957636363636,""l2_violation"":0.1617957636363636,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0319493835,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.042952878042374604,""final_velocity_m_per_s"":0.04225211955890568,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.1617957636363636,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.3863874565375057,""final_speed_signed_margin"":0.39639829201563315,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.1617957636363636,""mean_signed_margin"":0.3835325913876968,""position_violation"":0.1617957636363636,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1617957636363636,""sum_violation"":0.1617957636363636,""l2_violation"":0.1617957636363636,""pass"":false}]",17.181607273688062,17.181607273688062,1006775.0444072736,0.32233536608428465,0.2467518850614624,0.03723876870652456,595.8877351284027,1
Stage3.2,hold_round_000_probes,s32hr000p_d35dff7706b4b761,center0_v6_1,real_tsc_fd_probe,s32screen_c9259cdaf60f253e,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",s32screen_c9259cdaf60f253e,0,6,51,17,0,1,two_sided,0.016,0.016,13,stage3_2_hold_evaluations/round_000_probes/s32hr000p_d35dff7706b4b761.json.gz,True,,26,-0.027869299999999986,0.0319654173,171.5568000000021,0.04240855792942196,0.0319654173,0.042286144139686885,0.04391030639788337,0.6492383287639514,0.41409999999999997,0,26,False,True,PASS_DAMPED_HOLD_40MM_120_250MS,25,,,12,120,12,120,15,150,13,0.0319654173,0.020259326845231716,0.06996375761610991,0.04305049595053101,0.042286144139686885,308.9323000000004,-0.06551390999999995,0.5246659357474007,-0.06551390999999995,0.5694950404946899,0.06551390999999995,0.06551390999999995,0.06551390999999995,False,15,0.0319654173,0.04305049595053101,-0.1623788109090909,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.05315480519354681,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.06551390999999995,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.46845194806453194,""final_speed_signed_margin"":0.5771385586031312,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.06551390999999995,""mean_signed_margin"":0.42665836213127734,""position_violation"":0.06551390999999995,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06551390999999995,""sum_violation"":0.06551390999999995,""l2_violation"":0.06551390999999995,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.05116250627218815,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.06551390999999995,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.48837493727811854,""final_speed_signed_margin"":0.5771385586031312,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.06551390999999995,""mean_signed_margin"":0.38334890583081505,""position_violation"":0.06551390999999995,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06551390999999995,""sum_violation"":0.06551390999999995,""l2_violation"":0.06551390999999995,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.04508549120983933,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.06551390999999995,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.5491450879016067,""final_speed_signed_margin"":0.5771385586031312,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.06551390999999995,""mean_signed_margin"":0.4467378707621852,""position_violation"":0.06551390999999995,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06551390999999995,""sum_violation"":0.06551390999999995,""l2_violation"":0.06551390999999995,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.04305049595053101,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.06551390999999995,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.5694950404946899,""final_speed_signed_margin"":0.5771385586031312,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.06551390999999995,""mean_signed_margin"":0.5246659357474007,""position_violation"":0.06551390999999995,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06551390999999995,""sum_violation"":0.06551390999999995,""l2_violation"":0.06551390999999995,""pass"":false}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.05315480519354681,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.1623788109090909,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.24064564009218847,""final_speed_signed_margin"":0.39591222657590175,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.1623788109090909,""mean_signed_margin"":0.2474792186074524,""position_violation"":0.1623788109090909,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1623788109090909,""sum_violation"":0.2244560773652604,""l2_violation"":0.17384034411758556,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.05116250627218815,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.1623788109090909,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.26910705325445505,""final_speed_signed_margin"":0.39591222657590175,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.18488517174964914,""position_violation"":0.1623788109090909,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.564738950763854,""l2_violation"":0.4338900325845189,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.04508549120983933,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.1623788109090909,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.3559215541451525,""final_speed_signed_margin"":0.39591222657590175,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.1623788109090909,""mean_signed_margin"":0.2730404909373208,""position_violation"":0.1623788109090909,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1623788109090909,""sum_violation"":0.1623788109090909,""l2_violation"":0.1623788109090909,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0319654173,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.04305049595053101,""final_velocity_m_per_s"":0.042286144139686885,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.1623788109090909,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.38499291499241417,""final_speed_signed_margin"":0.39591222657590175,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.1623788109090909,""mean_signed_margin"":0.3831219823447718,""position_violation"":0.1623788109090909,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1623788109090909,""sum_violation"":0.1623788109090909,""l2_violation"":0.1623788109090909,""pass"":false}]",17.240131156149026,17.240131156149026,1006830.6867711561,0.3223356320006543,0.2467526087486053,0.03723876870652456,576.1595602035522,2
