stage,phase,candidate_id,source_name,source_type,parent_candidate_id,source_stage3_1_candidate_id,full_control_vector,margin_control_vector,hold_control_vector,probe_center_candidate_id,probe_center_index,probe_variable_local_index,probe_variable_full_index,probe_step,probe_mode,probe_slot,probe_scheme,probe_requested_delta,probe_actual_delta,population_index,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank
Stage3.2,hold_round_001_probes,s32hr001p_dc853275388cf17a,center0_v0_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.112,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.112,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,0,45,15,0,1,two_sided,0.012,0.011999999999999997,1,stage3_2_hold_evaluations/round_001_probes/s32hr001p_dc853275388cf17a.json.gz,True,,26,-0.026363086000000036,0.0279438607,112.42700000000332,0.03841707503525486,0.0279438607,0.021738773023525164,0.032085783987829054,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0292395855,0.020259326845231716,0.06996375761610991,0.029774240674307555,0.021738773023525164,308.9323000000004,0.025347149999999874,0.5961821564013761,0.025347149999999874,0.7022575932569245,0.0,0.0,0.0,False,15,0.0292395855,0.029774240674307555,-0.06325765454545462,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.045450780819859475,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.014455476666666689,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.5454921918014053,""final_speed_signed_margin"":0.7826122697647484,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.014455476666666689,""mean_signed_margin"":0.4822537601699146,""position_violation"":0.014455476666666689,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014455476666666689,""sum_violation"":0.014455476666666689,""l2_violation"":0.014455476666666689,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.042420594501569764,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.010509380000000013,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.5757940549843024,""final_speed_signed_margin"":0.7826122697647484,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.010509380000000013,""mean_signed_margin"":0.44133179897544855,""position_violation"":0.010509380000000013,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.010509380000000013,""sum_violation"":0.010509380000000013,""l2_violation"":0.010509380000000013,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.033858997424593966,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":0.005193236666666712,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.6614100257540604,""final_speed_signed_margin"":0.7826122697647484,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":0.005193236666666712,""mean_signed_margin"":0.5114788367089748,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0292395855,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.029774240674307555,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":0.025347149999999874,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.7022575932569245,""final_speed_signed_margin"":0.7826122697647484,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":0.025347149999999874,""mean_signed_margin"":0.5961821564013761,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.045450780819859475,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.10667870181818184,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.35070313114486473,""final_speed_signed_margin"":0.6894460996639262,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.10667870181818184,""mean_signed_margin"":0.32402779747938737,""position_violation"":0.10667870181818184,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10667870181818184,""sum_violation"":0.16875596827435135,""l2_violation"":0.12342581752730189,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.042420594501569764,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.10237386909090906,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.39399150712043196,""final_speed_signed_margin"":0.6894460996639262,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.2646223832116797,""position_violation"":0.10237386909090906,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.5047340089456722,""l2_violation"":0.41517958911365954,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.033858997424593966,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.08524374181818173,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.5163000367915148,""final_speed_signed_margin"":0.6894460996639262,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.08524374181818173,""mean_signed_margin"":0.36154839507487013,""position_violation"":0.08524374181818173,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08524374181818173,""sum_violation"":0.08524374181818173,""l2_violation"":0.08524374181818173,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0292395855,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.029774240674307555,""final_velocity_m_per_s"":0.021738773023525164,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.06325765454545462,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.5746537046527493,""final_speed_signed_margin"":0.6894460996639262,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.06325765454545462,""mean_signed_margin"":0.4801746188634377,""position_violation"":0.06325765454545462,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06325765454545462,""sum_violation"":0.06325765454545462,""l2_violation"":0.06325765454545462,""pass"":false}]",7.264204323348318,7.264204323348318,7.264204323348318,0.32417590887565284,0.24998072898928236,0.03723876870652456,870.1017534732819,1
Stage3.2,hold_round_001_probes,s32hr001p_984371a98c4098d9,center1_v0_1,real_tsc_fd_probe,s32hr000s_f20891ea3dd1d15b,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.112,0.09999999999999942,-0.035,0.11999999999999983,0.12,0.04199999999999932,0.13999999999999965,0.13999999999999993,0.049999999999999725,0.15999999999999967,0.15999999999999992,0.05499999999999971,0.17999999999999938,0.18,0.05999999999999998,0.0960377933185956,0.18,0.059999999999999734,-0.2,0.1003177443843945,-0.07,-0.2,-0.19999999999999976,0.07,-0.15030209664555833,-0.22,0.075,-0.07026950980663274,-0.19474988235424553,0.075]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.112,0.09999999999999942,-0.035,0.11999999999999983,0.12,0.04199999999999932,0.13999999999999965,0.13999999999999993,0.049999999999999725,0.15999999999999967,0.15999999999999992,0.05499999999999971,0.17999999999999938,0.18,0.05999999999999998,0.0960377933185956,0.18,0.059999999999999734,-0.2,0.1003177443843945,-0.07,-0.2,-0.19999999999999976,0.07,-0.15030209664555833,-0.22,0.075,-0.07026950980663274,-0.19474988235424553,0.075]",s32hr000s_f20891ea3dd1d15b,1,0,45,15,0,1,two_sided,0.012,0.011999999999999997,61,stage3_2_hold_evaluations/round_001_probes/s32hr001p_984371a98c4098d9.json.gz,True,,26,-0.02621629999999997,0.027357705,72.15810000000056,0.03789113891871058,0.027357705,0.043992433579768946,0.04730771920594233,0.6492383287639514,0.41409999999999997,14,26,True,True,PASS_PRECISE_HOLD_30MM_120_250MS,25,14,140,12,120,14,140,15,150,13,0.0292395855,0.020259326845231716,0.06996375761610991,0.03643549314964537,0.043992433579768946,308.9323000000004,0.025347149999999874,0.5479906346820734,0.025347149999999874,0.6356450685035463,0.0,0.0,0.0,False,15,0.0292395855,0.03643549314964537,-0.06325765454545462,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.049115218740134484,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.014455476666666689,""endpoint_speed_signed_margin"":0.25654591348068134,""endpoint_late_speed_signed_margin"":0.41537367263931924,""post_speed_signed_margin"":0.5088478125986552,""final_speed_signed_margin"":0.5600756642023106,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.014455476666666689,""mean_signed_margin"":0.43905692937571655,""position_violation"":0.014455476666666689,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014455476666666689,""sum_violation"":0.014455476666666689,""l2_violation"":0.014455476666666689,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.046612169242059236,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.010509380000000013,""endpoint_speed_signed_margin"":0.018347902101665814,""endpoint_late_speed_signed_margin"":0.36366442700197465,""post_speed_signed_margin"":0.5338783075794077,""final_speed_signed_margin"":0.5600756642023106,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.010509380000000013,""mean_signed_margin"":0.3972564068142264,""position_violation"":0.010509380000000013,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.010509380000000013,""sum_violation"":0.010509380000000013,""l2_violation"":0.010509380000000013,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.03937915879177382,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":0.005193236666666712,""endpoint_speed_signed_margin"":0.3671002453676858,""endpoint_late_speed_signed_margin"":0.30087089270068723,""post_speed_signed_margin"":0.6062084120822618,""final_speed_signed_margin"":0.5600756642023106,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":0.005193236666666712,""mean_signed_margin"":0.4651891335032687,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0292395855,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.03643549314964537,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":0.025347149999999874,""endpoint_speed_signed_margin"":0.7974067315476828,""endpoint_late_speed_signed_margin"":0.3003624238389009,""post_speed_signed_margin"":0.6356450685035463,""final_speed_signed_margin"":0.5600756642023106,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":0.025347149999999874,""mean_signed_margin"":0.5479906346820734,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304336643,""endpoint_velocity_m_per_s"":0.07434540865193187,""endpoint_late_velocity_rms_m_per_s"":0.05846263273606808,""post_arrival_velocity_rms_m_per_s"":0.049115218740134484,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":920.4601000000002,""position_signed_margin"":-0.10667870181818184,""endpoint_speed_signed_margin"":-0.06207726645616951,""endpoint_late_speed_signed_margin"":0.16481953234188462,""post_speed_signed_margin"":0.2983540179980789,""final_speed_signed_margin"":0.37153666314615796,""ip_signed_margin"":0.90795399,""minimum_signed_margin"":-0.10667870181818184,""mean_signed_margin"":0.2623180392019617,""position_violation"":0.10667870181818184,""endpoint_speed_violation"":0.06207726645616951,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10667870181818184,""sum_violation"":0.16875596827435135,""l2_violation"":0.12342581752730189,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303152814,""endpoint_velocity_m_per_s"":0.09816520978983342,""endpoint_late_velocity_rms_m_per_s"":0.06363355729980254,""post_arrival_velocity_rms_m_per_s"":0.046612169242059236,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":819.1848000000027,""position_signed_margin"":-0.10237386909090906,""endpoint_speed_signed_margin"":-0.40236013985476315,""endpoint_late_speed_signed_margin"":0.09094918143139241,""post_speed_signed_margin"":0.33411186797058245,""final_speed_signed_margin"":0.37153666314615796,""ip_signed_margin"":0.9180815199999998,""minimum_signed_margin"":-0.40236013985476315,""mean_signed_margin"":0.20165753726707672,""position_violation"":0.10237386909090906,""endpoint_speed_violation"":0.40236013985476315,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.40236013985476315,""sum_violation"":0.5047340089456722,""l2_violation"":0.41517958911365954,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298442029,""endpoint_velocity_m_per_s"":0.06328997546323142,""endpoint_late_velocity_rms_m_per_s"":0.06991291072993128,""post_arrival_velocity_rms_m_per_s"":0.03937915879177382,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":483.1365000000005,""position_signed_margin"":-0.08524374181818173,""endpoint_speed_signed_margin"":0.09585749338240834,""endpoint_late_speed_signed_margin"":0.0012441324295532352,""post_speed_signed_margin"":0.43744058868894553,""final_speed_signed_margin"":0.37153666314615796,""ip_signed_margin"":0.9516863499999999,""minimum_signed_margin"":-0.08524374181818173,""mean_signed_margin"":0.29542024763814717,""position_violation"":0.08524374181818173,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08524374181818173,""sum_violation"":0.08524374181818173,""l2_violation"":0.08524374181818173,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0292395855,""endpoint_velocity_m_per_s"":0.020259326845231716,""endpoint_late_velocity_rms_m_per_s"":0.06996375761610991,""post_arrival_velocity_rms_m_per_s"":0.03643549314964537,""final_velocity_m_per_s"":0.043992433579768946,""sustained_Ip_max_error_A"":308.9323000000004,""position_signed_margin"":-0.06325765454545462,""endpoint_speed_signed_margin"":0.7105810450681184,""endpoint_late_speed_signed_margin"":0.0005177483412870387,""post_speed_signed_margin"":0.47949295500506617,""final_speed_signed_margin"":0.37153666314615796,""ip_signed_margin"":0.96910677,""minimum_signed_margin"":-0.06325765454545462,""mean_signed_margin"":0.4113295878358625,""position_violation"":0.06325765454545462,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.06325765454545462,""sum_violation"":0.06325765454545462,""l2_violation"":0.06325765454545462,""pass"":false}]",7.292091157655772,7.292091157655772,7.292091157655772,0.32466987993770274,0.2491554913677385,0.03723876870652456,854.2464072704315,2
