stage,phase,candidate_id,source_name,source_type,parent_candidate_id,source_stage3_1_candidate_id,full_control_vector,margin_control_vector,hold_control_vector,probe_center_candidate_id,probe_center_index,probe_variable_local_index,probe_variable_full_index,probe_step,probe_mode,probe_slot,probe_scheme,probe_requested_delta,probe_actual_delta,population_index
Stage3.2,hold_round_001_probes,s32hr001p_0f84b71c12d25c96,center0_v0_0,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.08800000000000001,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.08800000000000001,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,0,45,15,0,0,two_sided,0.012,-0.011999999999999997,0
Stage3.2,hold_round_001_probes,s32hr001p_dc853275388cf17a,center0_v0_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.112,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.112,0.1,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,0,45,15,0,1,two_sided,0.012,0.011999999999999997,1
Stage3.2,hold_round_001_probes,s32hr001p_4b38e4a1c796a46c,center0_v1_0,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.08800000000000001,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.08800000000000001,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,1,46,15,1,0,two_sided,0.012,-0.011999999999999997,2
Stage3.2,hold_round_001_probes,s32hr001p_9937bcad1a6f0908,center0_v1_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.112,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.112,-0.035,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,1,46,15,1,1,two_sided,0.012,0.011999999999999997,3
Stage3.2,hold_round_001_probes,s32hr001p_7dbb1938bec950b3,center0_v2_0,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.03900000000000001,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.03900000000000001,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,2,47,15,2,0,two_sided,0.004,-0.0040000000000000036,4
Stage3.2,hold_round_001_probes,s32hr001p_ed3f3309379d69c0,center0_v2_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.031000000000000003,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.031000000000000003,0.12,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,2,47,15,2,1,two_sided,0.004,0.004,5
Stage3.2,hold_round_001_probes,s32hr001p_4b9e2ba2367c5865,center0_v3_0,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.035,0.106,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.035,0.106,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,3,48,16,0,0,two_sided,0.014,-0.013999999999999999,6
Stage3.2,hold_round_001_probes,s32hr001p_0d4a363734aeeb34,center0_v3_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.035,0.134,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.035,0.134,0.12,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,3,48,16,0,1,two_sided,0.014,0.014000000000000012,7
Stage3.2,hold_round_001_probes,s32hr001p_313c4f291ede6374,center0_v4_0,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.035,0.12,0.106,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.035,0.12,0.106,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,4,49,16,1,0,two_sided,0.014,-0.013999999999999999,8
Stage3.2,hold_round_001_probes,s32hr001p_ed09aac716773678,center0_v4_1,real_tsc_fd_probe,s32hr000s_a34c24e89a7d631f,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,0.1,0.1,-0.035,0.12,0.134,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]","[0.2876434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.14606661553497394,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[0.1,0.1,-0.035,0.12,0.134,0.042,0.14,0.14,0.05,0.16,0.16,0.055,0.18,0.18,0.06,-0.18,0.18,4.267015300881396e-07,-0.2,-0.2,0.07,-0.018122112536934576,-0.2,0.07,0.015197770146983305,0.032221693315478216,0.0010729346010475154,0.012300972360344938,0.03794519561928533,-0.014971962203704477]",s32hr000s_a34c24e89a7d631f,0,4,49,16,1,1,two_sided,0.014,0.014000000000000012,9
