stage,phase,candidate_id,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
Stage3.1,round_003_probes,s31r003p_7310ff83b067e009,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v5_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1761629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,5,-1,0.007,-0.007000000000000006,two_sided,10
Stage3.1,round_003_probes,s31r003p_17369b39b45bd44f,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v5_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1901629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,5,1,0.007,0.007000000000000006,two_sided,11
Stage3.1,round_003_probes,s31r003p_5b03bf19c7a39eb1,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v6_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8360638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,6,-1,0.03,-0.030000000000000027,two_sided,12
Stage3.1,round_003_probes,s31r003p_d6baa0212552b745,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v6_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8960638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,6,1,0.03,0.030000000000000027,two_sided,13
Stage3.1,round_003_probes,s31r003p_9cc5017b9ea242d6,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v7_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.8936739643805984,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,7,-1,0.03,-0.030000000000000027,two_sided,14
Stage3.1,round_003_probes,s31r003p_ad9e63c7f2e25a18,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v7_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9536739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,7,1,0.03,0.030000000000000027,two_sided,15
Stage3.1,round_003_probes,s31r003p_9dcff59bba60f38f,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v8_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.20508748223780224,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,8,-1,0.011,-0.01100000000000001,two_sided,16
Stage3.1,round_003_probes,s31r003p_f90fb17927c15b89,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v8_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.18308748223780222,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,8,1,0.011,0.01100000000000001,two_sided,17
Stage3.1,round_003_probes,s31r003p_30e5eaa1f8dfa0f3,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v9_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3775250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,9,-1,0.04,-0.03999999999999998,two_sided,18
Stage3.1,round_003_probes,s31r003p_10a1722be1ce1c0f,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v9_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.2975250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,9,1,0.04,0.03999999999999998,two_sided,19
Stage3.1,round_003_probes,s31r003p_64c8ea74798e8e28,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v10_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3775249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,10,-1,0.04,-0.03999999999999998,two_sided,20
Stage3.1,round_003_probes,s31r003p_dd080ff2088c4216,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v10_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.29752499999999993,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,10,1,0.04,0.03999999999999998,two_sided,21
Stage3.1,round_003_probes,s31r003p_b4a125f09eaf52a8,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v11_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3506618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,11,-1,0.014,-0.014000000000000012,two_sided,22
Stage3.1,round_003_probes,s31r003p_9dc8e20fc8f0a18f,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v11_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3786618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,11,1,0.014,0.014000000000000012,two_sided,23
Stage3.1,round_003_probes,s31r003p_9eccf48ccf018571,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v12_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3985000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,12,-1,0.05,-0.04999999999999999,two_sided,24
Stage3.1,round_003_probes,s31r003p_e7019c5a79fefa9b,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v12_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.2985000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,12,1,0.05,0.04999999999999999,two_sided,25
Stage3.1,round_003_probes,s31r003p_e3b3bf9e2f5d85f2,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v13_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.7152754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,13,-1,0.05,-0.050000000000000044,two_sided,26
Stage3.1,round_003_probes,s31r003p_ba1d95f3d95933d1,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v13_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6152754289017228,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,13,1,0.05,0.050000000000000044,two_sided,27
Stage3.1,round_003_probes,s31r003p_4ff537a9313a4e16,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v14_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.41595163444408106,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,14,-1,0.018,-0.018000000000000016,two_sided,28
Stage3.1,round_003_probes,s31r003p_21ad7f7146d8d6f8,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v14_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4519516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,14,1,0.018,0.018000000000000016,two_sided,29
Stage3.1,round_003_probes,s31r003p_8138d594ebaa09cc,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v15_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.39850000000000024,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,15,-1,0.05,-0.04999999999999999,two_sided,30
Stage3.1,round_003_probes,s31r003p_ccb75d00621a08be,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v15_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.29850000000000027,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,15,1,0.05,0.04999999999999999,two_sided,31
Stage3.1,round_003_probes,s31r003p_3dfb76aba1bd85ff,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v16_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.4385000000000006,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,16,-1,0.05,-0.050000000000000044,two_sided,32
Stage3.1,round_003_probes,s31r003p_43ff928536a0cf1e,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v16_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3385000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,16,1,0.05,0.050000000000000044,two_sided,33
Stage3.1,round_003_probes,s31r003p_e6636ec0f2677cd5,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v17_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.29007897520128767,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,17,-1,0.018,-0.018000000000000016,two_sided,34
Stage3.1,round_003_probes,s31r003p_519e1533122b9358,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v17_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3260789752012877,-0.5167082586259077,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,17,1,0.018,0.018000000000000016,two_sided,35
Stage3.1,round_003_probes,s31r003p_5c1a3aec34765fd0,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v18_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5667082586259078,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,18,-1,0.05,-0.050000000000000044,two_sided,36
Stage3.1,round_003_probes,s31r003p_9f4fb30237c9a9e0,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v18_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.46670825862590776,-1.2227493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,18,1,0.05,0.04999999999999999,two_sided,37
Stage3.1,round_003_probes,s31r003p_ddbd38c4dffd8498,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v19_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2727493649948123,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,19,-1,0.05,-0.050000000000000044,two_sided,38
Stage3.1,round_003_probes,s31r003p_c1a25788608c6473,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v19_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.1727493649948122,0.3206996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,19,1,0.05,0.050000000000000044,two_sided,39
Stage3.1,round_003_probes,s31r003p_e3f72495fff264f4,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_m,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3026996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,20,-1,0.018,-0.018000000000000016,two_sided,40
Stage3.1,round_003_probes,s31r003p_d4aa2c845d8c9a43,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_p,real_tsc_fd_probe,"[-0.09660157230012978,0.19679523013107092,0.3188145334359237,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8660638235758349,0.9236739643805985,-0.19408748223780223,-0.3375250000000003,-0.3375249999999999,0.3646618669037618,-0.3485000000000007,-0.6652754289017229,0.4339516344440811,-0.34850000000000025,-1.3885000000000005,0.3080789752012877,-0.5167082586259077,-1.2227493649948122,0.3386996557771134]",s31r002s_4074755102f6b06f,nominal_05_s22g000_571ab4a158d29207,20,1,0.018,0.018000000000000016,two_sided,41
Stage3.1,round_003_probes,s31r003p_c70cc9894504dae7,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v0_m,real_tsc_fd_probe,"[-0.11060157230012978,0.19679523013107092,0.3188145334359236,0.38845654818188996,1.0694125036218756,0.1831629246401969,0.8533626329757568,0.9039485834518213,-0.19408748223780223,-0.3375250000000003,-0.33752500000000035,0.3646618669037619,-0.3485000000000009,-0.6652754289017229,0.47905247799797257,-0.34850000000000025,-1.3885000000000005,0.3403664318907233,-0.42919414295538166,-1.1777902166976775,0.34618745445088434]",s31r002s_ce18f2c2e239765b,nominal_05_s22g000_571ab4a158d29207,0,-1,0.014,-0.013999999999999999,two_sided,42
