stage,experiment_id,candidate_id,hall_of_fame_rank,repeat,confirmation_reasons,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score
Stage2.2 confirmation,s22confirm_rank04_s22g004_54c30ebb7f0d4602_r01,s22g004_54c30ebb7f0d4602,4,1,"[""corner""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.242849787353827,1.7997330678930357,0.1078284617050061,-0.3014638557833348,2.1760601716041026,-0.22562057149904513,-1.058672785812392,-1.4562157175476935,0.21003690441795672,-0.5972722134565953,-0.10576424338602372,0.01680324414797135]",s22confirm_rank04_s22g004_54c30ebb7f0d4602_r01,,,,,True,,11,-0.02798601199999995,0.0304463151,701.3745000000017,0.041354503634218956,0.0304463151,1.3784834544739655,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02795738349758764,0.031058681114072978,0.041788239548667984,0.02640856926351871,0.649284013555224,0.09328791103076726,0.10349041625853456,0.41465,157.9034035205841,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5237306252700609,3845.749864409212,1003845.7498644092,0.0020053972729704573,0.0012183005657842294,1.0,0.47854834008497554,0.26217873295679467,0.05905042667784508,3000039.0914364164,39.091436416437325,"[0.0310532819,0.030273767,0.0304463151]",0.0310532819,0.030591121333333332,0.0304463151,0.02798601199999995,0.0310532819,0.03510939666666668,0.0,0.034904162585345455,0.0,0.03510939666666668,0.07001355925201214,0.04950727522376459,5.248685510657541,1003845.7498644092
Stage2.2 confirmation,s22confirm_rank04_s22g004_54c30ebb7f0d4602_r02,s22g004_54c30ebb7f0d4602,4,2,"[""corner""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.242849787353827,1.7997330678930357,0.1078284617050061,-0.3014638557833348,2.1760601716041026,-0.22562057149904513,-1.058672785812392,-1.4562157175476935,0.21003690441795672,-0.5972722134565953,-0.10576424338602372,0.01680324414797135]",s22confirm_rank04_s22g004_54c30ebb7f0d4602_r02,,,,,True,,11,-0.02798601199999995,0.0304463151,701.3745000000017,0.041354503634218956,0.0304463151,1.3784834544739655,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02795738349758764,0.031058681114072978,0.041788239548667984,0.02640856926351871,0.649284013555224,0.09328791103076726,0.10349041625853456,0.41465,158.25044417381287,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5237306252700609,3845.749864409212,1003845.7498644092,0.0020053972729704573,0.0012183005657842294,1.0,0.47854834008497554,0.26217873295679467,0.05905042667784508,3000039.0914364164,39.091436416437325,"[0.0310532819,0.030273767,0.0304463151]",0.0310532819,0.030591121333333332,0.0304463151,0.02798601199999995,0.0310532819,0.03510939666666668,0.0,0.034904162585345455,0.0,0.03510939666666668,0.07001355925201214,0.04950727522376459,5.248685510657541,1003845.7498644092
Stage2.2 confirmation,s22confirm_rank05_s22g005_b3b698b6f3917692_r00,s22g005_b3b698b6f3917692,5,0,"[""corner""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",s22confirm_rank05_s22g005_b3b698b6f3917692_r00,,,,,True,,11,-0.02765757999999996,0.03049941,705.5214000000014,0.04117226908739058,0.03049941,1.372408969579686,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027737114089063108,0.031073079216772225,0.041651935729345224,0.023783879157611525,0.6492651178128878,0.09173859930486718,0.1023150729104779,0.4146,162.29706382751465,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5258293745245515,3794.940044782823,1003794.9400447828,0.0019982911242245713,0.0005359562580828512,1.0,0.48007454139109007,0.26181768980072334,0.06926948032949576,3000038.8938829335,38.893882933601326,"[0.0310543386,0.0302988821,0.03049941]",0.0310543386,0.03061754356666667,0.03049941,0.027720227999999958,0.0310543386,0.03514462000000007,0.0,0.023150729104778778,0.0,0.03514462000000007,0.05829534910477885,0.04208444573743673,5.212202626338633,1003794.9400447828
Stage2.2 confirmation,s22confirm_rank05_s22g005_b3b698b6f3917692_r01,s22g005_b3b698b6f3917692,5,1,"[""corner""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",s22confirm_rank05_s22g005_b3b698b6f3917692_r01,,,,,True,,11,-0.02765757999999996,0.03049941,705.5214000000014,0.04117226908739058,0.03049941,1.372408969579686,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027737114089063108,0.031073079216772225,0.041651935729345224,0.023783879157611525,0.6492651178128878,0.09173859930486718,0.1023150729104779,0.4146,159.12887287139893,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5258293745245515,3794.940044782823,1003794.9400447828,0.0019982911242245713,0.0005359562580828512,1.0,0.48007454139109007,0.26181768980072334,0.06926948032949576,3000038.8938829335,38.893882933601326,"[0.0310543386,0.0302988821,0.03049941]",0.0310543386,0.03061754356666667,0.03049941,0.027720227999999958,0.0310543386,0.03514462000000007,0.0,0.023150729104778778,0.0,0.03514462000000007,0.05829534910477885,0.04208444573743673,5.212202626338633,1003794.9400447828
Stage2.2 confirmation,s22confirm_rank05_s22g005_b3b698b6f3917692_r02,s22g005_b3b698b6f3917692,5,2,"[""corner""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2458030615228177,1.803215567668814,0.13022623181869028,-0.35792491894142353,2.231130936912068,-0.23256257832920066,-1.0388983889481067,-1.4511818998467088,0.20977470413259777,-0.6383673326806282,-0.13350135138420602,0.0031812862480701453]",s22confirm_rank05_s22g005_b3b698b6f3917692_r02,,,,,True,,11,-0.02765757999999996,0.03049941,705.5214000000014,0.04117226908739058,0.03049941,1.372408969579686,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027737114089063108,0.031073079216772225,0.041651935729345224,0.023783879157611525,0.6492651178128878,0.09173859930486718,0.1023150729104779,0.4146,158.02273154258728,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5258293745245515,3794.940044782823,1003794.9400447828,0.0019982911242245713,0.0005359562580828512,1.0,0.48007454139109007,0.26181768980072334,0.06926948032949576,3000038.8938829335,38.893882933601326,"[0.0310543386,0.0302988821,0.03049941]",0.0310543386,0.03061754356666667,0.03049941,0.027720227999999958,0.0310543386,0.03514462000000007,0.0,0.023150729104778778,0.0,0.03514462000000007,0.05829534910477885,0.04208444573743673,5.212202626338633,1003794.9400447828
Stage2.2 confirmation,s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r00,s22g004_89d222a7ea5c4cdd,6,0,"[""speed_safe""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2562719768972368,1.8272252748969635,0.1272571421788616,-0.3609791520551947,2.203703381772964,-0.17095858593500526,-1.1210325457377541,-1.4240892584692328,0.23483787007822168,-0.6859789086987541,-0.19247350476991118,-0.04912107915377853]",s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r00,,,,,True,,11,-0.027488545999999947,0.0308583997,693.7359000000033,0.0413262748531618,0.0308583997,1.3775424951053934,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02767758323854617,0.03125215193813569,0.04174620479386085,0.03592963817421413,0.6492672440761607,0.0913134114260156,0.09970578733997104,0.41455,157.12908124923706,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5240557290126278,4069.422629467328,1004069.4226294673,0.0023211480714649593,0.0,1.0,0.48418912699127076,0.26174896578162554,0.05676015280657911,1000038.9872651307,38.987265130785126,"[0.0311612042,0.0305006417,0.0308583997]",0.0311612042,0.030840081866666664,0.0308583997,0.027709125999999973,0.0311612042,0.038706806666666704,0.0,0.0,0.0,0.038706806666666704,0.038706806666666704,0.038706806666666704,5.207929467306232,1004069.4226294673
Stage2.2 confirmation,s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r01,s22g004_89d222a7ea5c4cdd,6,1,"[""speed_safe""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2562719768972368,1.8272252748969635,0.1272571421788616,-0.3609791520551947,2.203703381772964,-0.17095858593500526,-1.1210325457377541,-1.4240892584692328,0.23483787007822168,-0.6859789086987541,-0.19247350476991118,-0.04912107915377853]",s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r01,,,,,True,,11,-0.027488545999999947,0.0308583997,693.7359000000033,0.0413262748531618,0.0308583997,1.3775424951053934,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02767758323854617,0.03125215193813569,0.04174620479386085,0.03592963817421413,0.6492672440761607,0.0913134114260156,0.09970578733997104,0.41455,160.32836389541626,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5240557290126278,4069.422629467328,1004069.4226294673,0.0023211480714649593,0.0,1.0,0.48418912699127076,0.26174896578162554,0.05676015280657911,1000038.9872651307,38.987265130785126,"[0.0311612042,0.0305006417,0.0308583997]",0.0311612042,0.030840081866666664,0.0308583997,0.027709125999999973,0.0311612042,0.038706806666666704,0.0,0.0,0.0,0.038706806666666704,0.038706806666666704,0.038706806666666704,5.207929467306232,1004069.4226294673
Stage2.2 confirmation,s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r02,s22g004_89d222a7ea5c4cdd,6,2,"[""speed_safe""]","[2.3911854335466187,1.204177336495726,0.471384395947247,1.2562719768972368,1.8272252748969635,0.1272571421788616,-0.3609791520551947,2.203703381772964,-0.17095858593500526,-1.1210325457377541,-1.4240892584692328,0.23483787007822168,-0.6859789086987541,-0.19247350476991118,-0.04912107915377853]",s22confirm_rank06_s22g004_89d222a7ea5c4cdd_r02,,,,,True,,11,-0.027488545999999947,0.0308583997,693.7359000000033,0.0413262748531618,0.0308583997,1.3775424951053934,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02767758323854617,0.03125215193813569,0.04174620479386085,0.03592963817421413,0.6492672440761607,0.0913134114260156,0.09970578733997104,0.41455,156.7048258781433,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5240557290126278,4069.422629467328,1004069.4226294673,0.0023211480714649593,0.0,1.0,0.48418912699127076,0.26174896578162554,0.05676015280657911,1000038.9872651307,38.987265130785126,"[0.0311612042,0.0305006417,0.0308583997]",0.0311612042,0.030840081866666664,0.0308583997,0.027709125999999973,0.0311612042,0.038706806666666704,0.0,0.0,0.0,0.038706806666666704,0.038706806666666704,0.038706806666666704,5.207929467306232,1004069.4226294673
Stage2.2 confirmation,s22confirm_rank07_s22g004_b65dbd2d777a03f8_r00,s22g004_b65dbd2d777a03f8,7,0,"[""speed_safe""]","[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.260005234942497,1.7620406869218461,0.13358125403562732,-0.42838834958283745,2.197430148757632,-0.3116275226543265,-0.9135307129819165,-1.3808101074137584,0.18984711051340608,-0.570376789148781,0.0306486940965105,0.06409710769184573]",s22confirm_rank07_s22g004_b65dbd2d777a03f8_r00,,,,,True,,11,-0.028023835000000052,0.0304691338,724.4620000000032,0.04139690136507237,0.0304691338,1.3798967121690788,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0280324681159629,0.03113637510037057,0.04189621848166554,0.01793864403171938,0.6494148319822909,0.08853130584605623,0.09962781619929147,0.41475,152.24679589271545,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5232423413109031,4092.770602139877,1004092.7706021399,0.00217877321219607,0.0,1.0,0.46891442954547513,0.25682754942191516,0.07648521372134838,1000038.8525946921,38.852594692199816,"[0.031167895,0.0303929896,0.0304691338]",0.031167895,0.0306766728,0.0304691338,0.028023835000000052,0.031167895,0.03892983333333344,0.0,0.0,0.0,0.03892983333333344,0.03892983333333344,0.03892983333333344,5.138102139837532,1004092.7706021399
Stage2.2 confirmation,s22confirm_rank07_s22g004_b65dbd2d777a03f8_r01,s22g004_b65dbd2d777a03f8,7,1,"[""speed_safe""]","[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.260005234942497,1.7620406869218461,0.13358125403562732,-0.42838834958283745,2.197430148757632,-0.3116275226543265,-0.9135307129819165,-1.3808101074137584,0.18984711051340608,-0.570376789148781,0.0306486940965105,0.06409710769184573]",s22confirm_rank07_s22g004_b65dbd2d777a03f8_r01,,,,,True,,11,-0.028023835000000052,0.0304691338,724.4620000000032,0.04139690136507237,0.0304691338,1.3798967121690788,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0280324681159629,0.03113637510037057,0.04189621848166554,0.01793864403171938,0.6494148319822909,0.08853130584605623,0.09962781619929147,0.41475,155.1064305305481,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5232423413109031,4092.770602139877,1004092.7706021399,0.00217877321219607,0.0,1.0,0.46891442954547513,0.25682754942191516,0.07648521372134838,1000038.8525946921,38.852594692199816,"[0.031167895,0.0303929896,0.0304691338]",0.031167895,0.0306766728,0.0304691338,0.028023835000000052,0.031167895,0.03892983333333344,0.0,0.0,0.0,0.03892983333333344,0.03892983333333344,0.03892983333333344,5.138102139837532,1004092.7706021399
Stage2.2 confirmation,s22confirm_rank07_s22g004_b65dbd2d777a03f8_r02,s22g004_b65dbd2d777a03f8,7,2,"[""speed_safe""]","[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.260005234942497,1.7620406869218461,0.13358125403562732,-0.42838834958283745,2.197430148757632,-0.3116275226543265,-0.9135307129819165,-1.3808101074137584,0.18984711051340608,-0.570376789148781,0.0306486940965105,0.06409710769184573]",s22confirm_rank07_s22g004_b65dbd2d777a03f8_r02,,,,,True,,11,-0.028023835000000052,0.0304691338,724.4620000000032,0.04139690136507237,0.0304691338,1.3798967121690788,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0280324681159629,0.03113637510037057,0.04189621848166554,0.01793864403171938,0.6494148319822909,0.08853130584605623,0.09962781619929147,0.41475,158.87854313850403,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5232423413109031,4092.770602139877,1004092.7706021399,0.00217877321219607,0.0,1.0,0.46891442954547513,0.25682754942191516,0.07648521372134838,1000038.8525946921,38.852594692199816,"[0.031167895,0.0303929896,0.0304691338]",0.031167895,0.0306766728,0.0304691338,0.028023835000000052,0.031167895,0.03892983333333344,0.0,0.0,0.0,0.03892983333333344,0.03892983333333344,0.03892983333333344,5.138102139837532,1004092.7706021399
Stage2.2 confirmation,s22confirm_rank08_s22g000_571ab4a158d29207_r00,s22g000_571ab4a158d29207,8,0,"[""gate_hall""]","[2.3705445176467634,1.218059178969841,0.480262669915016,1.2042261679559902,1.8459077094025633,0.09945774008274161,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.49809345181810927,0.18286250362187767,0.16955042464019665]",s22confirm_rank08_s22g000_571ab4a158d29207_r00,,,,,True,,11,-0.027431536000000034,0.030649538,773.8056000000033,0.04113250961141007,0.030649538,1.371083653713669,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02754933805798032,0.03141450789365023,0.04178321832546047,0.010081189677419512,0.6492383287639514,0.08324777864381867,0.09481818063529814,0.41409999999999997,153.87509083747864,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5262872743686003,5276.8830534957815,1005276.8830534958,0.0029815935557918494,0.0,1.0,0.4574431692397247,0.24803930535447694,0.058879663186409976,1000038.5901472762,38.59014727617652,"[0.0315062376,0.0307113869,0.030649538]",0.0315062376,0.030955720833333335,0.030649538,0.027548106000000017,0.0315062376,0.05020792000000007,0.0,0.0,0.0,0.05020792000000007,0.05020792000000007,0.05020792000000007,5.05145349589647,1005276.8830534958
Stage2.2 confirmation,s22confirm_rank08_s22g000_571ab4a158d29207_r01,s22g000_571ab4a158d29207,8,1,"[""gate_hall""]","[2.3705445176467634,1.218059178969841,0.480262669915016,1.2042261679559902,1.8459077094025633,0.09945774008274161,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.49809345181810927,0.18286250362187767,0.16955042464019665]",s22confirm_rank08_s22g000_571ab4a158d29207_r01,,,,,True,,11,-0.027431536000000034,0.030649538,773.8056000000033,0.04113250961141007,0.030649538,1.371083653713669,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02754933805798032,0.03141450789365023,0.04178321832546047,0.010081189677419512,0.6492383287639514,0.08324777864381867,0.09481818063529814,0.41409999999999997,153.04551315307617,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5262872743686003,5276.8830534957815,1005276.8830534958,0.0029815935557918494,0.0,1.0,0.4574431692397247,0.24803930535447694,0.058879663186409976,1000038.5901472762,38.59014727617652,"[0.0315062376,0.0307113869,0.030649538]",0.0315062376,0.030955720833333335,0.030649538,0.027548106000000017,0.0315062376,0.05020792000000007,0.0,0.0,0.0,0.05020792000000007,0.05020792000000007,0.05020792000000007,5.05145349589647,1005276.8830534958
Stage2.2 confirmation,s22confirm_rank08_s22g000_571ab4a158d29207_r02,s22g000_571ab4a158d29207,8,2,"[""gate_hall""]","[2.3705445176467634,1.218059178969841,0.480262669915016,1.2042261679559902,1.8459077094025633,0.09945774008274161,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.49809345181810927,0.18286250362187767,0.16955042464019665]",s22confirm_rank08_s22g000_571ab4a158d29207_r02,,,,,True,,11,-0.027431536000000034,0.030649538,773.8056000000033,0.04113250961141007,0.030649538,1.371083653713669,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02754933805798032,0.03141450789365023,0.04178321832546047,0.010081189677419512,0.6492383287639514,0.08324777864381867,0.09481818063529814,0.41409999999999997,157.5406985282898,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5262872743686003,5276.8830534957815,1005276.8830534958,0.0029815935557918494,0.0,1.0,0.4574431692397247,0.24803930535447694,0.058879663186409976,1000038.5901472762,38.59014727617652,"[0.0315062376,0.0307113869,0.030649538]",0.0315062376,0.030955720833333335,0.030649538,0.027548106000000017,0.0315062376,0.05020792000000007,0.0,0.0,0.0,0.05020792000000007,0.05020792000000007,0.05020792000000007,5.05145349589647,1005276.8830534958
