stage,phase,candidate_id,source_name,source_type,parent_candidate_id,source_stage3_1_candidate_id,full_control_vector,margin_control_vector,hold_control_vector,sqp_center_candidate_id,sqp_endpoint_step,sqp_profile,sqp_step_scale,sqp_request_index,sqp_delta,predicted_hard_minimum_signed_margin,predicted_internal_minimum_signed_margin,predicted_sustained_box_max_error_m,predicted_post_arrival_velocity_rms_m_per_s,predicted_linear_objective,predicted_margin_objective,trust_boundary_fraction,trust_scale,population_index,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_2_horizon_steps,stage3_2_earliest_strict_arrival_step,stage3_2_earliest_strict_arrival_ms,stage3_2_earliest_relaxed_arrival_step,stage3_2_earliest_relaxed_arrival_ms,stage3_2_gate_endpoint_step,stage3_2_gate_endpoint_ms,stage3_2_best_endpoint_step,stage3_2_best_endpoint_ms,stage3_2_window_start_step,stage3_2_sustained_box_max_error_m,stage3_2_endpoint_velocity_m_per_s,stage3_2_endpoint_late_velocity_rms_m_per_s,stage3_2_post_arrival_velocity_rms_m_per_s,stage3_2_final_velocity_m_per_s,stage3_2_sustained_Ip_max_error_A,stage3_2_minimum_signed_margin,stage3_2_mean_signed_margin,stage3_2_position_signed_margin,stage3_2_post_speed_signed_margin,stage3_2_max_violation,stage3_2_sum_violation,stage3_2_l2_violation,stage3_2_internal_goal_pass,stage3_2_internal_best_endpoint_step,stage3_2_internal_sustained_box_max_error_m,stage3_2_internal_post_arrival_velocity_rms_m_per_s,stage3_2_internal_minimum_signed_margin,stage3_2_endpoint_evaluations,stage3_2_internal_endpoint_evaluations,stage3_2_margin_objective,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank
Stage3.2,margin_round_000_proposals,s32mr000s_775222de137afe83,center_s31r999p_6de147eb9cfd6186_position_e15_x1.5,real_tsc_sqp_margin_step,s31r999p_6de147eb9cfd6186,s31r999p_6de147eb9cfd6186,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2786434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.12806661553497395,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.2786434276998702,0.572040230131071,0.18747878343592358,0.72432404818189,1.6322800036218754,-0.01384070035980308,0.12806661553497395,0.2509908399311615,0.05900843609612033,-0.8689019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.37685390377494327]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_6de147eb9cfd6186,15,position,1.5,10,"[0.08,0.08,-0.028,-0.12,0.12,-0.042,-0.18,-0.18,0.065,0.24,-0.24,0.085,0.3,0.3,0.1,0.3,0.3,-0.1,0.3,0.3,0.06820824174374834]",0.026734895127472402,-0.061743750770030026,0.029197953146175827,0.011999304934599149,11.267468213099132,7.324199010598455,1.0,1.0,10,stage3_2_margin_evaluations/round_000_proposals/s32mr000s_775222de137afe83.json.gz,True,,16,-0.025544963999999948,0.0284341563,78.2899000000034,0.03822363706208663,0.0284341563,0.01866764982580827,0.0691120089281697,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_MARGIN_30MM_120_150MS,15,14,140,12,120,14,140,15,150,13,0.0291239379,0.01866764982580827,0.0691120089281697,0.01866764982580827,0.01866764982580827,308.3894,0.02920206999999997,0.6245355909906759,0.02920206999999997,0.8133235017419174,0.0,0.0,0.0,False,15,0.0291239379,0.01866764982580827,-0.059052287272727266,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304354887,""endpoint_velocity_m_per_s"":0.07398982033286265,""endpoint_late_velocity_rms_m_per_s"":0.05831107114579321,""post_arrival_velocity_rms_m_per_s"":0.0691120089281697,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":920.4973000000027,""position_signed_margin"":-0.014516289999999987,""endpoint_speed_signed_margin"":0.26010179667137356,""endpoint_late_speed_signed_margin"":0.41688928854206797,""post_speed_signed_margin"":0.3088799107183031,""final_speed_signed_margin"":0.8133235017419174,""ip_signed_margin"":0.9079502699999997,""minimum_signed_margin"":-0.014516289999999987,""mean_signed_margin"":0.44877141294561024,""position_violation"":0.014516289999999987,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014516289999999987,""sum_violation"":0.014516289999999987,""l2_violation"":0.014516289999999987,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.030322774,""endpoint_velocity_m_per_s"":0.09728857191259664,""endpoint_late_velocity_rms_m_per_s"":0.06316320841500779,""post_arrival_velocity_rms_m_per_s"":0.06740767908643727,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":819.0569000000032,""position_signed_margin"":-0.010759133333333448,""endpoint_speed_signed_margin"":0.02711428087403367,""endpoint_late_speed_signed_margin"":0.3683679158499221,""post_speed_signed_margin"":0.32592320913562733,""final_speed_signed_margin"":0.8133235017419174,""ip_signed_margin"":0.9180943099999996,""minimum_signed_margin"":-0.010759133333333448,""mean_signed_margin"":0.40701068071136115,""position_violation"":0.010759133333333448,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.010759133333333448,""sum_violation"":0.010759133333333448,""l2_violation"":0.010759133333333448,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.029862249,""endpoint_velocity_m_per_s"":0.06178865773464292,""endpoint_late_velocity_rms_m_per_s"":0.06916089243078705,""post_arrival_velocity_rms_m_per_s"":0.04564164422250719,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":483.01980000000185,""position_signed_margin"":0.004591699999999976,""endpoint_speed_signed_margin"":0.38211342265357084,""endpoint_late_speed_signed_margin"":0.30839107569212953,""post_speed_signed_margin"":0.5435835577749282,""final_speed_signed_margin"":0.8133235017419174,""ip_signed_margin"":0.9516980199999998,""minimum_signed_margin"":0.004591699999999976,""mean_signed_margin"":0.5006168796437577,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291239379,""endpoint_velocity_m_per_s"":0.01866764982580827,""endpoint_late_velocity_rms_m_per_s"":0.0691120089281697,""post_arrival_velocity_rms_m_per_s"":0.01866764982580827,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":308.3894,""position_signed_margin"":0.02920206999999997,""endpoint_speed_signed_margin"":0.8133235017419174,""endpoint_late_speed_signed_margin"":0.3088799107183031,""post_speed_signed_margin"":0.8133235017419174,""final_speed_signed_margin"":0.8133235017419174,""ip_signed_margin"":0.96916106,""minimum_signed_margin"":0.02920206999999997,""mean_signed_margin"":0.6245355909906759,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304354887,""endpoint_velocity_m_per_s"":0.07398982033286265,""endpoint_late_velocity_rms_m_per_s"":0.05831107114579321,""post_arrival_velocity_rms_m_per_s"":0.0691120089281697,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":920.4973000000027,""position_signed_margin"":-0.1067450436363635,""endpoint_speed_signed_margin"":-0.056997433326609226,""endpoint_late_speed_signed_margin"":0.1669846979172399,""post_speed_signed_margin"":0.012685586740432964,""final_speed_signed_margin"":0.7333192882027391,""ip_signed_margin"":0.9079502699999997,""minimum_signed_margin"":-0.1067450436363635,""mean_signed_margin"":0.2761995609829065,""position_violation"":0.1067450436363635,""endpoint_speed_violation"":0.056997433326609226,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1067450436363635,""sum_violation"":0.16374247696297273,""l2_violation"":0.12100913910424456,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.030322774,""endpoint_velocity_m_per_s"":0.09728857191259664,""endpoint_late_velocity_rms_m_per_s"":0.06316320841500779,""post_arrival_velocity_rms_m_per_s"":0.06740767908643727,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":819.0569000000032,""position_signed_margin"":-0.10264632727272738,""endpoint_speed_signed_margin"":-0.38983674160852333,""endpoint_late_speed_signed_margin"":0.09766845121417456,""post_speed_signed_margin"":0.03703315590803902,""final_speed_signed_margin"":0.7333192882027391,""ip_signed_margin"":0.9180943099999996,""minimum_signed_margin"":-0.38983674160852333,""mean_signed_margin"":0.21560535607395026,""position_violation"":0.10264632727272738,""endpoint_speed_violation"":0.38983674160852333,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.38983674160852333,""sum_violation"":0.4924830688812507,""l2_violation"":0.4031239928490122,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.029862249,""endpoint_velocity_m_per_s"":0.06178865773464292,""endpoint_late_velocity_rms_m_per_s"":0.06916089243078705,""post_arrival_velocity_rms_m_per_s"":0.04564164422250719,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":483.01980000000185,""position_signed_margin"":-0.08589996363636354,""endpoint_speed_signed_margin"":0.1173048895051012,""endpoint_late_speed_signed_margin"":0.011987250988756526,""post_speed_signed_margin"":0.3479765111070402,""final_speed_signed_margin"":0.7333192882027391,""ip_signed_margin"":0.9516980199999998,""minimum_signed_margin"":-0.08589996363636354,""mean_signed_margin"":0.34606433269454556,""position_violation"":0.08589996363636354,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.08589996363636354,""sum_violation"":0.08589996363636354,""l2_violation"":0.08589996363636354,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291239379,""endpoint_velocity_m_per_s"":0.01866764982580827,""endpoint_late_velocity_rms_m_per_s"":0.0691120089281697,""post_arrival_velocity_rms_m_per_s"":0.01866764982580827,""final_velocity_m_per_s"":0.01866764982580827,""sustained_Ip_max_error_A"":308.3894,""position_signed_margin"":-0.059052287272727266,""endpoint_speed_signed_margin"":0.7333192882027391,""endpoint_late_speed_signed_margin"":0.012685586740432964,""post_speed_signed_margin"":0.7333192882027391,""final_speed_signed_margin"":0.7333192882027391,""ip_signed_margin"":0.96916106,""minimum_signed_margin"":-0.059052287272727266,""mean_signed_margin"":0.5204587040126539,""position_violation"":0.059052287272727266,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.059052287272727266,""sum_violation"":0.059052287272727266,""l2_violation"":0.059052287272727266,""pass"":false}]",7.0845480567486385,7.0845480567486385,7.0845480567486385,0.4160746493243706,0.31938495997041366,0.04807504367787985,226.1054232120514,1
Stage3.2,margin_round_000_proposals,s32mr000s_3dae7957d08909d2,center_s31r999p_ac0ea0664b1523cf_position_e15_x1.5,real_tsc_sqp_margin_step,s31r999p_ac0ea0664b1523cf,s31r999p_ac0ea0664b1523cf,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.7873853428013768,1.5319834441862021,0.28986020499887877,1.2042261679559902,1.8459077094025633,0.09945774008274161,0.4058699528127642,1.9547204162635479,-0.11886421791327684,-0.3924862623304618,2.0635331231245324,-0.3371861759092953,-0.5941020377973161,0.3930469031369952,-0.12278921244095856,-0.7957178132641703,-1.277439316850542,0.09160775102737818,-0.6965096927821501,-0.7906720433597355,0.11758864223165101,0.2786434276998702,0.572040230131071,0.18747878343592358,0.71132404818189,1.6322800036218754,-0.01384070035980308,0.12806661553497395,0.2509908399311615,0.05900843609612033,-0.8469019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.35770841720753016,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]","[0.2786434276998702,0.572040230131071,0.18747878343592358,0.71132404818189,1.6322800036218754,-0.01384070035980308,0.12806661553497395,0.2509908399311615,0.05900843609612033,-0.8469019269553486,-1.3613055953182878,0.7449068669037617,-0.21198628928047197,-0.16391496554601098,0.5999209209163072,0.03205893373294061,-0.2027650000000008,0.22559641495695462,0.02145564202421857,-0.5448859878787722,0.35770841720753016]","[-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",s31r999p_ac0ea0664b1523cf,15,position,1.5,10,"[0.08,0.08,-0.028,-0.12,0.12,-0.042,-0.18,-0.18,0.065,0.24,-0.24,0.085,0.3,0.3,0.1,0.3,0.3,-0.1,0.3,0.3,0.049062755176335224]",0.026458709690886706,-0.06204504397357824,0.0292062387092734,0.014162875920652547,11.272797408712538,7.359771496029848,1.0,1.0,22,stage3_2_margin_evaluations/round_000_proposals/s32mr000s_3dae7957d08909d2.json.gz,True,,16,-0.025535686999999974,0.0284569764,83.56070000000182,0.03823441926317339,0.0284569764,0.018500404940780205,0.06887400325104927,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_MARGIN_30MM_120_150MS,15,14,140,12,120,14,140,15,150,13,0.0291405127,0.018500404940780205,0.06887400325104927,0.018500404940780205,0.018500404940780205,308.27060000000347,0.028649576666666676,0.6256783893221279,0.028649576666666676,0.814995950592198,0.0,0.0,0.0,False,15,0.0291405127,0.018500404940780205,-0.05965500727272732,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304357409,""endpoint_velocity_m_per_s"":0.07394683619539874,""endpoint_late_velocity_rms_m_per_s"":0.058297344646574066,""post_arrival_velocity_rms_m_per_s"":0.06887400325104927,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":921.3755000000019,""position_signed_margin"":-0.014524696666666781,""endpoint_speed_signed_margin"":0.26053163804601265,""endpoint_late_speed_signed_margin"":0.4170265535342593,""post_speed_signed_margin"":0.31125996748950735,""final_speed_signed_margin"":0.814995950592198,""ip_signed_margin"":0.9078624499999998,""minimum_signed_margin"":-0.014524696666666781,""mean_signed_margin"":0.44952531049921834,""position_violation"":0.014524696666666781,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.014524696666666781,""sum_violation"":0.014524696666666781,""l2_violation"":0.014524696666666781,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303248999,""endpoint_velocity_m_per_s"":0.09695449268327108,""endpoint_late_velocity_rms_m_per_s"":0.06302195751179812,""post_arrival_velocity_rms_m_per_s"":0.06709788549075907,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":819.5424000000021,""position_signed_margin"":-0.01082999666666673,""endpoint_speed_signed_margin"":0.030455073167289237,""endpoint_late_speed_signed_margin"":0.3697804248820188,""post_speed_signed_margin"":0.3290211450924093,""final_speed_signed_margin"":0.814995950592198,""ip_signed_margin"":0.9180457599999998,""minimum_signed_margin"":-0.01082999666666673,""mean_signed_margin"":0.40857805951120807,""position_violation"":0.01082999666666673,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.01082999666666673,""sum_violation"":0.01082999666666673,""l2_violation"":0.01082999666666673,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298705813,""endpoint_velocity_m_per_s"":0.06135095824475556,""endpoint_late_velocity_rms_m_per_s"":0.06893656131027132,""post_arrival_velocity_rms_m_per_s"":0.045311174452460315,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":482.8172000000013,""position_signed_margin"":0.004313956666666563,""endpoint_speed_signed_margin"":0.3864904175524444,""endpoint_late_speed_signed_margin"":0.31063438689728684,""post_speed_signed_margin"":0.5468882554753969,""final_speed_signed_margin"":0.814995950592198,""ip_signed_margin"":0.9517182799999999,""minimum_signed_margin"":0.004313956666666563,""mean_signed_margin"":0.5025068745306654,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291405127,""endpoint_velocity_m_per_s"":0.018500404940780205,""endpoint_late_velocity_rms_m_per_s"":0.06887400325104927,""post_arrival_velocity_rms_m_per_s"":0.018500404940780205,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":308.27060000000347,""position_signed_margin"":0.028649576666666676,""endpoint_speed_signed_margin"":0.814995950592198,""endpoint_late_speed_signed_margin"":0.31125996748950735,""post_speed_signed_margin"":0.814995950592198,""final_speed_signed_margin"":0.814995950592198,""ip_signed_margin"":0.9691729399999996,""minimum_signed_margin"":0.028649576666666676,""mean_signed_margin"":0.6256783893221279,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]","[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304357409,""endpoint_velocity_m_per_s"":0.07394683619539874,""endpoint_late_velocity_rms_m_per_s"":0.058297344646574066,""post_arrival_velocity_rms_m_per_s"":0.06887400325104927,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":921.3755000000019,""position_signed_margin"":-0.10675421454545453,""endpoint_speed_signed_margin"":-0.05638337421998196,""endpoint_late_speed_signed_margin"":0.16718079076322767,""post_speed_signed_margin"":0.016085667842153373,""final_speed_signed_margin"":0.7357085008459971,""ip_signed_margin"":0.9078624499999998,""minimum_signed_margin"":-0.10675421454545453,""mean_signed_margin"":0.2772833034476569,""position_violation"":0.10675421454545453,""endpoint_speed_violation"":0.05638337421998196,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.10675421454545453,""sum_violation"":0.1631375887654365,""l2_violation"":0.12072923097430656,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303248999,""endpoint_velocity_m_per_s"":0.09695449268327108,""endpoint_late_velocity_rms_m_per_s"":0.06302195751179812,""post_arrival_velocity_rms_m_per_s"":0.06709788549075907,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":819.5424000000021,""position_signed_margin"":-0.1027236327272727,""endpoint_speed_signed_margin"":-0.38506418118958674,""endpoint_late_speed_signed_margin"":0.09968632126002697,""post_speed_signed_margin"":0.041458778703441945,""final_speed_signed_margin"":0.7357085008459971,""ip_signed_margin"":0.9180457599999998,""minimum_signed_margin"":-0.38506418118958674,""mean_signed_margin"":0.21785192448210108,""position_violation"":0.1027236327272727,""endpoint_speed_violation"":0.38506418118958674,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.38506418118958674,""sum_violation"":0.48778781391685944,""l2_violation"":0.3985305111981948,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0298705813,""endpoint_velocity_m_per_s"":0.06135095824475556,""endpoint_late_velocity_rms_m_per_s"":0.06893656131027132,""post_arrival_velocity_rms_m_per_s"":0.045311174452460315,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":482.8172000000013,""position_signed_margin"":-0.0862029563636364,""endpoint_speed_signed_margin"":0.12355773936063497,""endpoint_late_speed_signed_margin"":0.015191981281838407,""post_speed_signed_margin"":0.3526975078219956,""final_speed_signed_margin"":0.7357085008459971,""ip_signed_margin"":0.9517182799999999,""minimum_signed_margin"":-0.0862029563636364,""mean_signed_margin"":0.34877850882447153,""position_violation"":0.0862029563636364,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0862029563636364,""sum_violation"":0.0862029563636364,""l2_violation"":0.0862029563636364,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291405127,""endpoint_velocity_m_per_s"":0.018500404940780205,""endpoint_late_velocity_rms_m_per_s"":0.06887400325104927,""post_arrival_velocity_rms_m_per_s"":0.018500404940780205,""final_velocity_m_per_s"":0.018500404940780205,""sustained_Ip_max_error_A"":308.27060000000347,""position_signed_margin"":-0.05965500727272732,""endpoint_speed_signed_margin"":0.7357085008459971,""endpoint_late_speed_signed_margin"":0.016085667842153373,""post_speed_signed_margin"":0.7357085008459971,""final_speed_signed_margin"":0.7357085008459971,""ip_signed_margin"":0.9691729399999996,""minimum_signed_margin"":-0.05965500727272732,""mean_signed_margin"":0.5221215171845695,""position_violation"":0.05965500727272732,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.05965500727272732,""sum_violation"":0.05965500727272732,""l2_violation"":0.05965500727272732,""pass"":false}]",7.14069541941891,7.14069541941891,7.14069541941891,0.4156711683249697,0.31855335455091677,0.04807504367787985,230.2761971950531,2
