stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_1_tube_window_steps,stage2_1_tube_excess_mean,stage2_1_tube_excess_max,stage2_1_tube_excess_terminal,stage2_1_late_position_core,stage2_1_terminal_position_core,stage2_1_velocity_excess,stage2_1_velocity_core,stage2_1_streak_deficit,stage2_1_continuous_objective,generation_rank
Stage2.1,6,s21g006_0b291509e6d6e307,59,damped_parent_14,damped_tail,2.9708793529990767,3.5390277912582984,0.038741545561458555,0.08906494440506724,"[2.377578644922012,1.199789854092344,0.47988757453931286,1.1817136318569326,1.885565904481986,0.08919252639445775,-0.4326361513465118,1.9943257486495811,-0.292277479798058,-0.7866809951428025,-1.2486759521275528,0.29701704992437905,-0.29013832489399116,0.1082431839907378,0.13190421106449873]",s21g006_0b291509e6d6e307,,,,,True,,11,-0.027317868999999995,0.0310698244,648.6790000000001,0.0413714872218536,0.0310698244,1.379049574061787,0.5817437020072838,0.7819370298443657,0.02345811089533097,1,0.6279967525495519,0.0,-0.3441263345805426,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027465226450963675,0.031708402717514815,0.041949510925621235,0.006700890761681473,0.6493941539488401,0.07604418592964014,0.08755994037695924,0.41424999999999995,786.5750801563263,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5235350295802911,13.497538748582931,1000013.4975387485,0.003831089329000612,0.0,1.0,0.4540347534078743,0.24855397514262823,0.04293549084568858,5,0.0065026571285897285,0.017188928326946188,0.0012716936075948503,1.9552905187764615,1.9017777277199959,0.0,0.7711645095816646,1.0,13.497538748582931,1
Stage2.1,6,s21g006_aa1fa1d922105141,0,stage2_1_best,anchor_best,3.01235533272606,3.5551002939012593,0.03830637875128434,0.08694708455490968,"[2.3719959241969604,1.2254518043584621,0.504273706891896,1.20113520067722,1.839596754596527,0.097422387112408,-0.4562058065127226,1.949019327351317,-0.39323491874250915,-0.8462647034877862,-1.2725134000911102,0.2603641609439734,-0.2402631506851884,0.05785613206167113,-0.05021235899296321]",s21g006_aa1fa1d922105141,,,,,True,,11,-0.02762651599999999,0.0312777721,773.0344000000005,0.0417315637597945,0.0312777721,1.3910521253264834,0.5817437020072838,0.7819358988835939,0.02345807696650782,1,0.6279860907370649,0.0,-0.34412439049284915,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027640402691243633,0.031771644284421544,0.04211210326580619,0.020548192225691465,0.6493121826217115,0.07575536183241262,0.08446084559187891,0.4139,801.1484339237213,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5193881190261977,13.512739502359112,1000013.5127395024,0.003966702817573234,0.0,1.0,0.45292386867939527,0.24816450514911992,0.05003757342089131,5,0.006544973452223764,0.01685805599082588,0.0018141128217093387,1.9704769349665827,1.9350260153753265,0.0,0.7555862641839178,1.0,13.512739502359112,2
Stage2.1,6,s21g006_9899bd6e9447845c,12,tail_fd_n2_m0_m,sensitivity,2.9737238249841416,3.4346893145140327,0.026417905783658033,0.081951091269788,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.4374862623304618,2.0285331231245323,-0.3521861759092953,-0.7507178132641703,-1.3124393168505422,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",s21g006_9899bd6e9447845c,,,,,True,,11,-0.027554666999999977,0.0308383376,764.9800000000032,0.04135532298764527,0.0308383376,1.3785107662548426,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02758826457905408,0.03152435066155787,0.04189149110639002,0.015557429159375911,0.649220739871843,0.08097670445958985,0.09097722079043526,0.41409999999999997,811.3032584190369,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5237211889835687,13.524507410285988,1000013.5245074102,0.0032455251476268014,0.0,1.0,0.45720643542899003,0.24903096609958217,0.05584201032956573,5,0.005894463525056963,0.01649021703477761,0.0007808999239708493,1.9498855856852826,1.900291932680513,0.0,0.8518888304800605,1.0,13.524507410285988,3
Stage2.1,6,s21g006_9d382ed3639c5aa8,46,damped_parent_03,damped_tail,2.9618252706333505,3.519935587070508,0.03605516681761807,0.0888049885586423,"[2.3710969602030634,1.1924640034595264,0.4718339490518498,1.2003537483542075,1.859352611672595,0.09660287268992822,-0.47357121315985606,2.141575079361943,-0.30037770311776174,-0.7809748674245992,-1.264434221146122,0.18295214645330013,-0.21088480608096793,-0.09403132416623719,0.0980466838944307]",s21g006_9d382ed3639c5aa8,,,,,True,,11,-0.027304176999999985,0.0310449794,698.7459000000017,0.04134378825886366,0.0310449794,1.3781262752954553,0.5817437020072838,0.781941117224381,0.023458233516731427,1,0.6280103358214598,0.0,-0.344133360664368,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02747353306356508,0.03168724425704998,0.04193896121270472,0.008677897010340399,0.6494898521974035,0.07777783266795238,0.08898272795402916,0.41435,735.9848918914795,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5238540315419776,13.553800728647905,1000013.5538007286,0.0037573306732744246,0.0,1.0,0.45615683571803434,0.24770192088240267,0.06685996808045834,5,0.0064340221962250945,0.017140788288027783,0.001213313273804844,1.954307186223056,1.899232030659725,0.0,0.7993231770662835,1.0,13.553800728647905,4
Stage2.1,6,s21g006_ef3f722d0943e6b5,143,global_0031,global,2.970354790157987,3.405089043221746,0.027996208271100505,0.07915920514519116,"[2.35104743008907,1.289310192260792,0.5219148530966953,1.1622562235890752,1.8360848893666808,0.09480983844300447,-0.49960046215214393,2.0503597765943478,-0.3452926785500771,-0.701125261785467,-1.291406180473784,0.26917599552127985,-0.6026395108409075,0.014416186398033198,-0.11172604049970693]",s21g006_ef3f722d0943e6b5,,,,,True,,11,-0.02673457400000001,0.0314816272,784.9472000000023,0.04130169848954467,0.0314816272,1.3767232829848224,0.5817437020072838,0.7819384923592178,0.023458154770776528,1,0.6279711614840405,0.0,-0.34412884859976955,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026977285798692074,0.03198173267656384,0.04184023391497118,0.011040356483325173,0.6490736772360921,0.0732732319113618,0.08326244492617821,0.4133,762.8475215435028,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5243387687859157,13.58140087749897,1000013.5814008774,0.0048267905502127235,0.0,1.0,0.45799322972508744,0.2474570070739833,0.059327288165334814,5,0.007479621604175013,0.01809094582002417,0.0024391323997553843,1.9451168600661162,1.8953669979125072,0.0,0.7054524206363758,1.0,13.58140087749897,5
Stage2.1,6,s21g006_90242d987b8be418,144,global_0052,global,2.96773945708734,3.416177725659628,0.027007537056101573,0.08066159333412687,"[2.3284459123337977,1.259940409008613,0.4887959835448445,1.231661066159629,1.8349165066903885,0.10319019374523443,-0.5478194551441874,2.1753746029615746,-0.31123993492513513,-0.8063946401621082,-1.2744237327463146,0.14649596836438764,-0.3493431215362549,0.02804424619468509,0.017712274681234985]",s21g006_90242d987b8be418,,,,,True,,11,-0.026673638,0.0314408727,788.327400000002,0.041231194989869616,0.0314408727,1.3743731663289873,0.5817437020072838,0.7819547766676843,0.02345864330003053,1,0.6280237507565338,0.0,-0.3441568408382938,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027035380613749545,0.031900180908053535,0.04181546779478675,0.017004362198553457,0.6491440272620884,0.07659781148276387,0.08570930385001452,0.41355,790.2561116218567,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5251507397867894,13.608402288091616,1000013.608402288,0.004458218851714901,0.0,1.0,0.4572745279959492,0.24905839235547264,0.07464438330046372,5,0.00707185416859713,0.01752639543612605,0.0023067934862280944,1.942814829885387,1.888901600325166,0.0,0.7635233100233707,1.0,13.608402288091616,6
Stage2.1,6,s21g006_9069e84e1888c48a,18,tail_fd_n3_m0_m,sensitivity,2.958864906577882,3.4644814587112442,0.02534539854250116,0.08621377091309579,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.8307178132641703,-1.3124393168505422,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",s21g006_9069e84e1888c48a,,,,,True,,11,-0.027638194000000005,0.0305947006,763.6750000000029,0.04122990992453508,0.0305947006,1.374330330817836,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027658660497169984,0.031346959742691714,0.041804705304638215,0.015680325342878203,0.649220739871843,0.08540320291427465,0.09602339264174647,0.41409999999999997,817.918728351593,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5251655395597181,13.639572774334926,1000013.6395727743,0.002784369011039019,0.0,1.0,0.4590426939224483,0.24882304920709605,0.054948588357479136,5,0.00546533603332829,0.016189204122485375,0.0003929653373781794,1.9418148728973852,1.888783858205863,0.0,0.9466364537289519,1.0,13.639572774334926,7
Stage2.1,6,s21g006_f024353f755618ac,31,damped_parent_05,damped_tail,2.961714489976965,3.4351689759985957,0.025223258790012526,0.08331469891386815,"[2.4160258794531475,1.2250362311992367,0.4702317119717538,1.1425877332507077,1.8634110653907903,0.09295101172429178,-0.4848585436317373,2.1443046611014926,-0.21823010623295797,-0.7767717230627058,-1.3182981990961065,0.14950579153840285,-0.600969038145942,0.18107090986016458,0.05136347830220302]",s21g006_f024353f755618ac,,,,,True,,11,-0.02671502800000003,0.0313774638,773.1957000000002,0.041209682788891935,0.0313774638,1.3736560929630646,0.5817437020072838,0.781929783040944,0.02345789349122832,1,0.6279724912267046,0.0,-0.34411387754250883,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027102053359076787,0.03186426157247747,0.041831237871207086,0.017975358698849926,0.6493204817157587,0.07796165097731139,0.08694823058529316,0.4143,795.9198904037476,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5253984903727794,13.64067296544755,1000013.6406729654,0.004339974510294048,0.0,1.0,0.46262885616840504,0.2549734556615567,0.05593463255425908,5,0.006970292586687715,0.017491564892262383,0.002108229467011598,1.944280513152789,1.8869310617345514,0.0,0.7883108322265628,1.0,13.64067296544755,8
Stage2.1,6,s21g006_ee1e0f1f99c389e9,148,global_0048,global,2.9893668667073285,3.5533087574473283,0.04318156103028411,0.08758988686658492,"[2.3763921558739254,1.2382631641116573,0.4945070548464068,1.1847838173871206,1.8621390316150965,0.09444969584499957,-0.5185807928260306,1.9562931960993044,-0.32436521573514127,-0.5649399545952163,-1.2876574949039548,0.1874096709575316,-0.657419286598619,-0.24096599469484878,0.03500562355764972]",s21g006_ee1e0f1f99c389e9,,,,,True,,11,-0.027511771000000018,0.031135528,728.2608,0.04154899093113124,0.031135528,1.3849663643710415,0.5817437020072838,0.7819291217106535,0.023457873651319603,1,0.6279618589971228,0.0,-0.34411274073554704,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027462879475935974,0.03178890522958088,0.04200885912286907,0.026962866515875768,0.6492060985451644,0.07885630395346988,0.08577756187070903,0.4139,800.8526153564453,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5214907641871512,13.674362493753334,1000013.6743624938,0.004135087994749768,0.0,1.0,0.45787151122725395,0.24329112149324694,0.042316974218305485,5,0.006785510094361955,0.017387198492810698,0.0014326931542044453,1.9608269386722894,1.9181318304391402,0.0,0.808478629123625,1.0,13.674362493753334,9
Stage2.1,6,s21g006_11be8ba55811aa85,153,global_0040,global,2.984175853467556,3.7010407629919624,0.03989759268538968,0.10085414319327936,"[2.450537178406799,1.1595349968780404,0.46050038746281763,1.2181153453560953,1.890987463845999,0.11715834222334562,-0.4438192759914028,2.2500981827020756,-0.19488047620057738,-0.7941324370911307,-1.426431953878564,0.22386489000291793,-0.31818735539827186,0.057735985747326246,0.040661100668069196]",s21g006_11be8ba55811aa85,,,,,True,,11,-0.027779251999999977,0.0307213691,681.4462000000021,0.04141846642571327,0.0307213691,1.3806155475237758,0.5817437020072838,0.7819444483256357,0.023458333449769067,1,0.6280351775860525,0.0,-0.3441390867276554,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02782594533950629,0.03143888112901558,0.04198435995322024,0.01714269254055026,0.6498460015730703,0.08417907704719729,0.09433939641960543,0.4152,752.6313052177429,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5229939819535209,13.678661415589271,1000013.6786614156,0.00301477127152408,0.0,1.0,0.4635015223781556,0.26335033266347163,0.07096887121413673,5,0.005697236566158784,0.016427097744697604,0.0005781926427053459,1.9585405340906266,1.906099290064375,0.0,0.9193793624355299,1.0,13.678661415589271,10
