stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_1_tube_window_steps,stage2_1_tube_excess_mean,stage2_1_tube_excess_max,stage2_1_tube_excess_terminal,stage2_1_late_position_core,stage2_1_terminal_position_core,stage2_1_velocity_excess,stage2_1_velocity_core,stage2_1_streak_deficit,stage2_1_continuous_objective,generation_rank
Stage2.1,2,s21g002_808e7e4641469075,0,stage2_1_best,anchor_best,2.994963185313355,3.3994000909157784,0.02324361596145646,0.07701424510576398,"[2.388055851527881,1.2111965248487515,0.497491459683687,1.1409288444038208,1.880784942916907,0.09717718092685362,-0.5444278149553825,2.3377948146149787,-0.29624829455095064,-0.6094051387529014,-1.3792699491603142,0.22354102576572088,-0.6326281176216254,0.16899663618650482,-0.011895193660773774]",s21g002_808e7e4641469075,,,,,True,,11,-0.02681133300000005,0.0313977242,763.1123000000007,0.04128758484309971,0.0313977242,1.3762528281033237,0.5817437020072838,0.7819425370349836,0.02345827611104951,1,0.6280120013857927,0.0,-0.34413580127626936,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02709798234447497,0.03197649340293952,0.04191415963000703,0.0029949779261956096,0.649451345171487,0.07240273746099879,0.0841311878979551,0.41409999999999997,753.4954361915588,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5245013120877761,13.61109833870773,1000013.6110983387,0.0048480448313714414,0.0,1.0,0.4594815378590509,0.258796882692368,0.10026266213458629,5,0.007516674603444707,0.01819119369173777,0.002170703265850707,1.951996419433013,1.894071846862397,0.0,0.7087026669899424,1.0,13.61109833870773,1
Stage2.1,2,s21g002_1cdc6c3775d232f7,45,damped_parent_11,damped_tail,2.9545255340834617,3.5229240415223195,0.02983308546380987,0.0909139959478757,"[2.3941954029355585,1.247635584900786,0.48274026853318486,1.1581248420807762,1.9033309405186858,0.12289362587077785,-0.3715086535509517,2.1347493177976404,-0.2326242283087107,-0.8007908404950305,-1.4059492739718515,0.275586619954885,-0.4341195713431627,0.018950861337270447,-0.08824221928468934]",s21g002_1cdc6c3775d232f7,,,,,True,,11,-0.02696135799999999,0.0310524023,720.4894000000022,0.04112379498301694,0.0310524023,1.3707931661005646,0.5817437020072838,0.7819437867330461,0.023458313601991382,1,0.628006022307553,0.0,-0.3441379494698092,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02713137253073625,0.0316931500979013,0.04172010472817261,0.009812219481851465,0.6492608437433816,0.08003197738258473,0.091394269364416,0.414,664.5083737373352,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5263876385430204,13.694380655494468,1000013.6943806555,0.0038125806978902923,0.0,1.0,0.4629862550530134,0.2579462254084648,0.05726595567899575,5,0.0065858537067972995,0.017678945742425338,0.0012306117789392145,1.933963487255212,1.8790739042280102,0.0,0.8449192123815452,1.0,13.694380655494468,2
Stage2.1,2,s21g002_6b4a35f7aa74699b,40,damped_parent_12,damped_tail,2.954133498032589,3.5057775007616363,0.024883253491231307,0.09029633539529179,"[2.3748445497125577,1.1833129587433313,0.454796741096464,1.1751356432323488,1.7971181226510151,0.11581313091898093,-0.3362217711241273,2.1271009310397777,-0.3117045338488698,-0.953614691919519,-1.1827163372994478,0.17933074928586706,-0.27784216808323614,-0.4335777374377684,0.13458176679227463]",s21g002_6b4a35f7aa74699b,,,,,True,,11,-0.027543389999999945,0.0306237995,647.6948000000011,0.041188049583687464,0.0306237995,1.3729349861229156,0.5817437020072838,0.7819367654180992,0.023458102962542974,1,0.627998904433524,0.0,-0.3441258800397102,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027701105688005098,0.03135063041306529,0.04183555047605616,0.007894820823356205,0.6494265234595333,0.0853278327835043,0.09790005695415695,0.4147,738.6973555088043,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5256476345338912,13.71055723489442,1000013.7105572349,0.0027903992184603143,0.0,1.0,0.46285884990880233,0.23964377554922228,0.06403964082467128,5,0.005500208108240473,0.016339443667361103,0.00043236201800027916,1.944681426260714,1.8849504761203304,0.0,0.9646749347460073,1.0,13.71055723489442,3
Stage2.1,2,s21g002_17ed5fa6c0aa9bc9,74,precise_parent_10,precise_tail,2.976832447463554,3.7556630199878227,0.04457978972585597,0.10446000741573595,"[2.5375328760522984,1.2653545931362857,0.48232416065334976,1.1618808408436307,1.8520568649821778,0.08661196013203627,-0.42604298977249316,2.208267507443089,-0.3133914201413737,-0.747009013708746,-1.3438041953901632,0.2581567855960486,-0.44658299809195107,-0.24911863405765147,-0.1245326948755347]",s21g002_17ed5fa6c0aa9bc9,,,,,True,,11,-0.027693720000000033,0.0308284127,755.9476000000031,0.041440718587398104,0.0308284127,1.3813572862466037,0.5817437020072838,0.781934325669289,0.02345802977007867,1,0.6279906624004981,0.0,-0.3441216861845781,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027670922197728116,0.03153834002611775,0.04195648730382161,0.02353021383493215,0.6494153162583225,0.08380812500692017,0.09227779730375525,0.41475,765.634596824646,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5227377094269354,13.730213819142369,1000013.7302138192,0.0033228317811346375,0.0,1.0,0.46246318597679803,0.25020982977069495,0.08329612322031238,5,0.006012923584473238,0.01677329079782764,0.000762519557245877,1.9559409187508265,1.9081479522665812,0.0,0.9068862838350571,1.0,13.730213819142369,4
Stage2.1,2,s21g002_8cd118c5c9bbe3f9,112,bridge_p10_d09,bridge,2.968891559448344,3.5590590406066416,0.02369283113312084,0.09368689445411794,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.1772984949132215,1.875678610178428,0.09996334122362047,-0.42803644746299363,2.293479645469732,-0.2604031443872979,-0.9076146217470911,-1.3283889471201962,0.17145630121148644,-0.42548149618465375,-0.28002499974616335,0.07381479157889789]",s21g002_8cd118c5c9bbe3f9,,,,,True,,11,-0.026984399000000048,0.031283837,688.4724999999999,0.04131387474969847,0.031283837,1.3771291583232823,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027281265246914578,0.03175038540696047,0.04186113241376824,0.019545916908950658,0.6494770265947108,0.08111085020282906,0.09039140093425359,0.4143,712.0911192893982,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5241985378727051,13.747516931371884,1000013.7475169314,0.003910402211698083,0.0,1.0,0.46806914769821,0.2512304286828937,0.08600173526349712,5,0.006575676822000468,0.017236775263210005,0.0018313749361877866,1.947060452181153,1.8964847187041918,0.0,0.8552648230668582,1.0,13.747516931371884,5
Stage2.1,2,s21g002_47f1520be20c6f0f,178,random_tail_0099,random_tail,2.975844147800323,3.601504784283324,0.04199888289693502,0.0931437202740875,"[2.456243034142649,1.2397219100164205,0.4795263192428654,1.1673185483441433,1.853501675298395,0.0935222789253046,-0.5668807738081841,2.054396714863685,-0.11865884836279192,-0.8233876499097152,-1.2496549220844548,0.08562776205973693,-0.2943870679491296,-0.055871442731270954,0.1545293563015388]",s21g002_47f1520be20c6f0f,,,,,True,,11,-0.026563887000000008,0.031654281,689.0318000000007,0.041323523545018885,0.031654281,1.377450784833963,0.5817437020072838,0.781929345389315,0.02345788036167945,1,0.6279722890128864,0.0,-0.3441131252324668,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027061722190642082,0.03199220131556622,0.04190271772736474,0.02953249492085087,0.6492784155597013,0.07836388220508989,0.08485610667337147,0.41445,762.5204720497131,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.524087415133697,13.748964194718617,1000013.7489641947,0.004768885573018659,0.0,1.0,0.46079072940068355,0.2523480105492208,0.03161081721162456,5,0.0072527109266876544,0.017188012341363634,0.003040717363290002,1.950930836599119,1.8973706646397006,0.0,0.807272709601268,1.0,13.748964194718617,6
Stage2.1,2,s21g002_efbce3de21ac1ca6,152,global_0052,global,2.9700590855832707,3.5943440342285036,0.03736881727571473,0.09408751662351646,"[2.3990600079217606,1.2576738450715936,0.4821349770808814,1.1335391635746184,1.9079846131020424,0.11636371386647996,-0.3114243451489631,1.9490988343142661,-0.3051357545847534,-0.8074416776119955,-1.2332677627153315,0.203391969355529,-0.5894701593894021,-0.20858145542140105,0.021502903507980686]",s21g002_efbce3de21ac1ca6,,,,,True,,11,-0.02709371000000005,0.0311642002,726.8917000000001,0.04129499359086743,0.0311642002,1.376499786362248,0.5817437020072838,0.7819413333610596,0.023458240000831788,1,0.6279936595641955,0.0,-0.3441337321968452,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027244331132690806,0.03178982226625279,0.04186700823545489,0.009903126631949312,0.6492373202294559,0.07857476327030286,0.08954065768075853,0.41395000000000004,693.9387085437775,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.524415987410733,13.752473477285406,1000013.7524734773,0.0041699785777130705,0.0,1.0,0.45786902244288075,0.23867236364210906,0.04001556618634683,5,0.0069687547550061945,0.018163859464178693,0.0015059578952000443,1.9476070873196085,1.8947516618553144,0.0,0.8115601294991205,1.0,13.752473477285406,7
Stage2.1,2,s21g002_65dcc1134bf61bc2,147,global_0002,global,2.8912508389827,3.48461799063387,0.03504091582576075,0.09201938334974603,"[2.2858451014508163,1.332478398173977,0.5575578896339937,1.2191822778086976,1.9113139346715864,0.10278240845783602,-0.37025052441495854,2.0320134403076424,-0.34761410631501516,-0.8214618173893252,-1.1520677545826923,0.16630783853485365,-0.2810674974227075,-0.31082239776361276,-0.06606663326500577]",s21g002_65dcc1134bf61bc2,,,,,True,,11,-0.026102540000000007,0.0310660024,776.6527999999998,0.04057633669478316,0.0310660024,1.352544556492772,0.5817437020072838,0.7819605386161265,0.023458816158483792,1,0.6280211643784104,0.0,-0.34416674545509024,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.026507647047757113,0.03175617237269215,0.04136556340451079,0.008549217812198093,0.64881662000713,0.08185086007611804,0.09341125574314672,0.4125,770.9342503547668,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5326925773940353,13.783315157085859,1000013.783315157,0.0040802619601510185,0.0,1.0,0.45527254811869133,0.23331647501786515,0.05766526279947143,5,0.006915351233052454,0.018255708324658195,0.0012626234631175155,1.9012331508584472,1.8293767772982292,0.0,0.8798751824711966,1.0,13.783315157085859,8
Stage2.1,2,s21g002_c44979738c3802c3,12,tail_fd_n2_m0_m,sensitivity,2.9282682249096843,3.598416364177594,0.033619258920035554,0.0984955468970963,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.34590544639889226,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.14123391397199037,0.06203426961659384]",s21g002_c44979738c3802c3,,,,,True,,11,-0.027177428000000003,0.0306194421,714.263600000002,0.04094096759006114,0.0306194421,1.3646989196687047,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027392531555960237,0.031419949090957924,0.04168409751839021,0.009214407502797341,0.6494770436362003,0.08595907544752512,0.09802550125169476,0.4143,752.837498664856,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5284932154566437,13.78687475520269,1000013.7868747552,0.0030481948648751755,0.0,1.0,0.4607959535084084,0.24709107530974783,0.06666684661029114,5,0.005835537140432844,0.01698490624266352,0.00042634279472490363,1.9306266510251833,1.8624031413449296,0.0,0.9693904201273619,1.0,13.78687475520269,9
Stage2.1,2,s21g002_323b5a3821e36eb7,44,damped_parent_05,damped_tail,2.9704945746782028,3.520823225941065,0.019369921655613232,0.0909096648826398,"[2.4143248894800573,1.2080469816563888,0.4885783663958861,1.168276469833709,1.8292349670327168,0.08837703191001638,-0.37650003467663706,2.2455662720682796,-0.2166808378469181,-0.9236990605557867,-1.4668889931054634,0.15557205067961744,-0.5449480894892055,-0.038192036042507094,0.016881744760137055]",s21g002_323b5a3821e36eb7,,,,,True,,11,-0.027389153,0.0310854576,743.9014999999999,0.041430319528804105,0.0310854576,1.3810106509601368,0.5817437020072838,0.7819324308304373,0.023457972924913122,1,0.6279811453971994,0.0,-0.34411842901334416,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027500823617022257,0.03158813107789703,0.04188204059748012,0.023482615072909642,0.6495953744784718,0.08375328965282287,0.09299194490340501,0.4144,763.0828540325165,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5228574727585946,13.790017234836041,1000013.7900172349,0.003371850549337794,0.0,1.0,0.47248654616696484,0.2629011055015943,0.06999051732752702,5,0.006060788817776656,0.016816541891532106,0.0013091313348864064,1.9490059162321924,1.9071904180653407,0.0,0.9198935027580356,1.0,13.790017234836041,10
