stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank,source_stage,source_run,source_generation_group,vector,vector_digest,result_relative_path
Stage2.2,3,s22g003_c102765468b3b691,21,probe_c1_h01_p,multi_center_probes,2.9601389780400553,49.52465625808356,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2444621768972368,1.8390350748969635,0.1220083421788616,-0.3380156520551947,2.226666881772964,-0.18080008593500527,-1.0915080457377542,-1.4536137584692328,0.22302807007822167,-0.6564544086987542,-0.2219980047699112,-0.03731127915377853]",s22g003_c102765468b3b691,0.0314277419673549,0.023926293094379002,0.09988187861547926,0.04759139891182995,0.04759139891182995,,,,,True,,11,-0.02753214599999998,0.0308041446,694.1676000000007,0.04131482043895415,0.0308041446,1.3771606812984718,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027658664773231832,0.031247430535856043,0.04173012882955388,0.032717034420764055,0.6493068888016089,0.09089964197175797,0.09973839456974262,0.41450000000000004,269.2946479320526,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5241876466083708,4128.270405342104,1004128.2704053421,0.002340418436831946,0.0,1.0,0.4834565479300444,0.2624785905265248,0.061771204376954505,1000038.9391223221,38.939122322084316,"[0.0311780206,0.0304909282,0.0308041446]",0.0311780206,0.030824364466666667,0.0308041446,0.02766087100000003,0.0311780206,0.03926735333333342,0.0,0.0,0.0,0.03926735333333342,0.03926735333333342,0.03926735333333342,5.198305342136287,1004128.2704053421,14,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2444621768972368,1.8390350748969635,0.1220083421788616,-0.3380156520551947,2.226666881772964,-0.18080008593500527,-1.0915080457377542,-1.4536137584692328,0.22302807007822167,-0.6564544086987542,-0.2219980047699112,-0.03731127915377853]",v_c102765468b3b691,
Stage2.2,3,s22g003_9a38726fe805d1d7,29,probe_c2_h06_p,multi_center_probes,2.9600481294766143,46.41691696419565,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.248195434942497,1.8000944869218463,0.11666845403562731,-0.4054248495828374,2.169363648757632,-0.32146902265432653,-0.8840062129819165,-1.3447246074137584,0.22790091051340608,-0.5999012891487809,0.06017319409651051,0.026043307691845728]",s22g003_9a38726fe805d1d7,0.031338095667775984,0.02787823041209533,0.09783784548643616,0.04460318892586623,0.04460318892586623,,,,,True,,11,-0.027842495999999994,0.0304325636,738.125,0.041247369743755306,0.0304325636,1.3749123247918438,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027891241969876242,0.03116225291227479,0.04182113562770342,0.012687795678291258,0.6494449219864435,0.0877788061081758,0.09974965583509365,0.41465,267.5575942993164,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5249644592310442,4286.298342821305,1004286.2983428213,0.0022941467428648195,0.0,1.0,0.4665901449569199,0.25409481627534436,0.07348845128191231,1000038.778143125,38.77814312499335,"[0.0312231882,0.0304152057,0.0304325636]",0.0312231882,0.03069031916666667,0.0304325636,0.02786838700000005,0.0312231882,0.04077294000000009,0.0,0.0,0.0,0.04077294000000009,0.04077294000000009,0.04077294000000009,5.13964282127856,1004286.2983428213,36,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.248195434942497,1.8000944869218463,0.11666845403562731,-0.4054248495828374,2.169363648757632,-0.32146902265432653,-0.8840062129819165,-1.3447246074137584,0.22790091051340608,-0.5999012891487809,0.06017319409651051,0.026043307691845728]",v_9a38726fe805d1d7,
Stage2.2,1,s22g001_f1eb833836e195bf,27,probe_c1_h12_p,multi_center_probes,2.9546746160728903,52.16365798114523,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",s22g001_f1eb833836e195bf,0.03150023007808045,0.02637173253588278,0.1003153379871557,0.0500076692693483,0.05316104914090514,,,,,True,,11,-0.027418632000000054,0.0308806712,688.661500000002,0.041296455471552716,0.0308806712,1.376548515718424,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02759612708449518,0.03130964126181438,0.04173535510819476,0.03308223748723968,0.6493204618607247,0.0908707311620637,0.09956731401330152,0.41445,262.78078627586365,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5243991513000625,4325.788167966646,1004325.7881679666,0.002506567715010924,0.0,1.0,0.4828778246520502,0.26048070495125875,0.056133575669967135,1000038.9475780955,38.94757809551184,"[0.0312344516,0.0305542023,0.0308806712]",0.0312344516,0.030889775033333334,0.0308806712,0.027620777999999957,0.0312344516,0.04114838666666665,0.0,0.0,0.0,0.04114838666666665,0.04114838666666665,0.04114838666666665,5.207567966630894,1004325.7881679666,6,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2001,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",v_f1eb833836e195bf,
Stage2.2,2,s22g002_4926e3d444417c86,53,corner_local_0044,corner_local,2.9443738503832324,49.462931615520546,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2660385071924694,1.8570016136333662,0.10470602439297488,-0.3769506497998415,2.1408581448686297,-0.26446717133561637,-0.9774064250936187,-1.305892641861523,0.1642753617368049,-0.5533492495813076,-0.13920569536014982,0.021097077157371594]",s22g002_4926e3d444417c86,0.03142596599645241,0.028543134441503866,0.09979676707013062,0.04753219988174684,0.04753219988174684,,,,,True,,11,-0.027495351999999973,0.0305816371,744.5312000000013,0.04112457792269726,0.0305816371,1.3708192640899086,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027668738239328396,0.031222473464749278,0.041718124658395736,0.011505272429739356,0.6493257223837073,0.08712544317431144,0.0994570922636169,0.41455,272.8762803077698,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5263786216244449,4359.023495158646,1004359.0234951586,0.0023865930633030596,0.0,1.0,0.4698801347677136,0.25043316937575977,0.061449345064098104,1000038.7041857089,38.70418570887322,"[0.0312439669,0.0304750856,0.0305816371]",0.0312439669,0.030766896533333334,0.0305816371,0.02769628199999996,0.0312439669,0.0414655633333334,0.0,0.0,0.0,0.0414655633333334,0.0414655633333334,0.0414655633333334,5.139345158622397,1004359.0234951586,33,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2660385071924694,1.8570016136333662,0.10470602439297488,-0.3769506497998415,2.1408581448686297,-0.26446717133561637,-0.9774064250936187,-1.305892641861523,0.1642753617368049,-0.5533492495813076,-0.13920569536014982,0.021097077157371594]",v_4926e3d444417c86,
Stage2.2,3,s22g003_fb22949c5f253acb,18,probe_c0_h15_m,multi_center_probes,2.9443202911411412,53.61376100938253,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2327981768972367,1.8182990748969636,0.1140883421788616,-0.36636565205519467,2.3180168817729636,-0.19295008593500526,-1.120668045737754,-1.343453758469233,0.20844807007822166,-0.5390044086987542,-0.2430580047699112,0.0035127208462214735]",s22g003_fb22949c5f253acb,0.03154570147518666,0.020135888728288958,0.09822544004498707,0.05152338250622224,0.05152338250622224,,,,,True,,11,-0.02710183399999999,0.0308480298,685.619200000001,0.04106227403231881,0.0308480298,1.3687424677439604,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027459695994337945,0.03130467172431671,0.04164153426410576,0.02997840668514738,0.6493193964569677,0.09109149759246653,0.09997163598009833,0.41455,274.2059898376465,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5270961597957708,4360.67000752897,1004360.670007529,0.0024937080747050124,0.0,1.0,0.47926091203075954,0.25702790795437863,0.07814515767068576,1000038.8516787576,38.85167875759815,"[0.0312444156,0.0305613628,0.0308480298]",0.0312444156,0.030884602733333332,0.0308480298,0.02755886799999996,0.0312444156,0.04148051999999991,0.0,0.0,0.0,0.04148051999999991,0.04148051999999991,0.04148051999999991,5.215407528874668,1004360.670007529,44,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2327981768972367,1.8182990748969636,0.1140883421788616,-0.36636565205519467,2.3180168817729636,-0.19295008593500526,-1.120668045737754,-1.343453758469233,0.20844807007822166,-0.5390044086987542,-0.2430580047699112,0.0035127208462214735]",v_fb22949c5f253acb,
Stage2.2,2,s22g002_422a7557eda90739,49,corner_local_0033,corner_local,2.9414763367987176,47.515070197097124,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.254424879423267,1.8195233517283687,0.10387914431481625,-0.37182731225446475,2.1761019499461427,-0.24881447193111866,-1.0319904203648966,-1.292929749909382,0.19696843701774067,-0.5061477648964752,-0.17203682004625032,0.05165392902816747]",s22g002_422a7557eda90739,0.031349739034997055,0.02848441505586574,0.10173675555124455,0.044991301166568576,0.062358856679014085,,,,,True,,11,-0.02747117499999996,0.0306495017,699.4372000000003,0.04115892868308073,0.0306495017,1.3719642894360244,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027695813399179356,0.03124608363881524,0.041753752197928276,0.015059401665036547,0.6494588800435576,0.08804321502794087,0.09971437817545217,0.41465,272.60831570625305,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5259830125920155,4368.618835747358,1004368.6188357474,0.0024207486264860964,0.0,1.0,0.471699397485719,0.2511941584973689,0.06401332764871152,1000038.7561760324,38.756176032411844,"[0.0312467033,0.03049892,0.0306495017]",0.0312467033,0.030798375,0.0306495017,0.027747049000000024,0.0312467033,0.041556776666666684,0.0,0.0,0.0,0.041556776666666684,0.041556776666666684,0.041556776666666684,5.157285747374715,1004368.6188357474,34,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.254424879423267,1.8195233517283687,0.10387914431481625,-0.37182731225446475,2.1761019499461427,-0.24881447193111866,-1.0319904203648966,-1.292929749909382,0.19696843701774067,-0.5061477648964752,-0.17203682004625032,0.05165392902816747]",v_422a7557eda90739,
Stage2.2,3,s22g003_74f6c68312aa64a0,74,bridge_d05_p18_c18_041,boundary_bridge,2.9439436243862978,45.609065918761644,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2287877522743555,1.8383142529597192,0.10878180703214343,-0.3230785373626094,2.190975822510477,-0.2776435365973445,-1.0242969672347688,-1.3536427048179505,0.2143869394025164,-0.627287975122084,0.0773765749530799,0.02822187625965196]",s22g003_74f6c68312aa64a0,0.03129880845143621,0.025779411545987157,0.10138566708182264,0.04329361504787377,0.05715028586610016,,,,,True,,11,-0.027532093000000035,0.0306284042,740.1433000000034,0.04118392026992123,0.0306284042,1.3727973423307076,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027706606120836193,0.03124362538071914,0.04175907266290614,0.014119440965365222,0.6494457964441472,0.08784560729824661,0.09977523591246257,0.41450000000000004,247.2081527709961,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5256951907977241,4383.2663622762775,1004383.2663622763,0.002436141034130297,0.0,1.0,0.472177350397477,0.2567869846911114,0.06999232216165019,1000038.7626816818,38.76268168180863,"[0.0312508879,0.030488603,0.0306284042]",0.0312508879,0.030789298366666665,0.0306284042,0.027734629999999982,0.0312508879,0.04169626333333354,0.0,0.0,0.0,0.04169626333333354,0.04169626333333354,0.04169626333333354,5.158712276255097,1004383.2663622763,51,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2287877522743555,1.8383142529597192,0.10878180703214343,-0.3230785373626094,2.190975822510477,-0.2776435365973445,-1.0242969672347688,-1.3536427048179505,0.2143869394025164,-0.627287975122084,0.0773765749530799,0.02822187625965196]",v_74f6c68312aa64a0,
Stage2.2,2,s22g002_237c301c9b1fa6dd,20,probe_c1_h13_m,multi_center_probes,2.9536339626255046,51.18880356071998,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8667370748969636,0.1096963421788616,-0.2841506520551947,2.229501881772964,-0.18201508593500526,-1.087863045737754,-1.457258758469233,0.2244860700782217,-0.6600994086987542,-0.21835300476991118,-0.03876927915377852]",s22g002_237c301c9b1fa6dd,0.03145661083346388,0.026354130848728674,0.10165856248586508,0.04855369444879587,0.06513931930744654,,,,,True,,11,-0.027458219999999978,0.0308206523,697.3735000000015,0.04127791726535986,0.0308206523,1.3759305755119957,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027576342568172593,0.03130797151443721,0.041721022875596175,0.029555023202327578,0.6493109287304325,0.09057330887300805,0.09978947600487098,0.41435,267.23640608787537,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5246126511391653,4409.736310707289,1004409.7363107073,0.0025442764986796872,0.0,1.0,0.4826422866848425,0.2622921088231114,0.0624282488411059,1000038.9080859041,38.908085904065906,"[0.0312584376,0.0305438924,0.0308206523]",0.0312584376,0.030874327433333335,0.0308206523,0.027572648000000033,0.0312584376,0.04194792000000014,0.0,0.0,0.0,0.04194792000000014,0.04194792000000014,0.04194792000000014,5.20471070728505,1004409.7363107073,40,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2167601768972367,1.8667370748969636,0.1096963421788616,-0.2841506520551947,2.229501881772964,-0.18201508593500526,-1.087863045737754,-1.457258758469233,0.2244860700782217,-0.6600994086987542,-0.21835300476991118,-0.03876927915377852]",v_237c301c9b1fa6dd,
Stage2.2,3,s22g003_7fcad4b0bff5a4a7,53,corner_local_0078,corner_local,2.947611392560147,54.05467261422823,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.216063653155821,1.7821864628687243,0.10798442888878436,-0.38521379286823787,2.222933230828287,-0.26724344657153437,-0.9476370560044537,-1.314680846520637,0.17823283548230584,-0.5504403195566367,-0.054694065031483705,0.05749497644320074]",s22g003_7fcad4b0bff5a4a7,0.03155841912981642,0.02030871207256478,0.09392140684381528,0.05194730432721406,0.05194730432721406,,,,,True,,11,-0.027467737000000048,0.030552199,722.8148000000001,0.041084223731704755,0.030552199,1.3694741243901587,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02767170891134189,0.03122567312750543,0.041722489575046366,0.00712880542534524,0.6492819949469225,0.08604669243688434,0.09920464790371578,0.4146,270.4754536151886,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5268433706510982,4427.8601643492,1004427.8601643492,0.0024122075175719553,0.0,1.0,0.4683258851595983,0.25223116700178255,0.07323813394930892,1000038.6772916613,38.67729166130769,"[0.0312636365,0.0304832258,0.030552199]",0.0312636365,0.030766353766666667,0.030552199,0.027710111999999953,0.0312636365,0.04212121666666668,0.0,0.0,0.0,0.04212121666666668,0.04212121666666668,0.04212121666666668,5.132414349084087,1004427.8601643492,57,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.216063653155821,1.7821864628687243,0.10798442888878436,-0.38521379286823787,2.222933230828287,-0.26724344657153437,-0.9476370560044537,-1.314680846520637,0.17823283548230584,-0.5504403195566367,-0.054694065031483705,0.05749497644320074]",v_7fcad4b0bff5a4a7,
Stage2.2,3,s22g003_e0d1cd7f3dcc50db,65,bridge_d19_p14_c17_051,boundary_bridge,2.9542140039366784,44.80488270600545,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2381458806201155,1.830365884470172,0.10688446644053472,-0.35682719317221345,2.1176883335824894,-0.2880737594543799,-0.8873176554753388,-1.3816902181852921,0.189799776009415,-0.5360847357537182,0.009867566352342946,0.045130753328212404]",s22g003_e0d1cd7f3dcc50db,0.03128634309481753,0.02971958182495298,0.10045528319739612,0.04287810316058427,0.04743093513454544,,,,,True,,11,-0.027934632000000015,0.0304595727,733.5933000000005,0.041329520128378094,0.0304595727,1.3776506709459364,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027903120459339778,0.031200708759331605,0.041857715638255494,0.020140514842728385,0.6494473079046765,0.08956390684152099,0.0999672059895705,0.41455,267.54385781288147,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5240183539975203,4435.289912356879,1004435.2899123569,0.002406016205146697,0.0,1.0,0.46663453482056044,0.2552215464540832,0.06047717176557549,1000038.8699246561,38.869924656071234,"[0.0312657503,0.0304515928,0.0304595727]",0.0312657503,0.030725638600000004,0.0304595727,0.027934632000000015,0.0312657503,0.04219167666666657,0.0,0.0,0.0,0.04219167666666657,0.04219167666666657,0.04219167666666657,5.163862356917949,1004435.2899123569,58,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2381458806201155,1.830365884470172,0.10688446644053472,-0.35682719317221345,2.1176883335824894,-0.2880737594543799,-0.8873176554753388,-1.3816902181852921,0.189799776009415,-0.5360847357537182,0.009867566352342946,0.045130753328212404]",v_e0d1cd7f3dcc50db,
