stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,parameter_vector,validation_id,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score,generation_rank,source_stage,source_run,source_generation_group,vector,vector_digest
Stage2.2,3,s22g003_9db60076b66743e2,15,probe_c0_h13_p,multi_center_probes,2.9415699003295073,50.11675936651005,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2590421768972369,1.7920550748969635,0.1140883421788616,-0.36636565205519467,2.2669868817729637,-0.17108008593500526,-1.120668045737754,-1.343453758469233,0.18220407007822167,-0.47339440869875427,-0.2430580047699112,0.0035127208462214735]",s22g003_9db60076b66743e2,0.03144275865757928,0.023749188924123595,0.10017927551189601,0.04809195525264265,0.04988471037160269,,,,,True,,11,-0.02737448499999995,0.030601729,689.7842000000019,0.04105883883897185,0.030601729,1.3686279612990617,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027660984097983475,0.03113836830716556,0.04165006629168298,0.023011060897840885,0.6492816416004209,0.09181947596477935,0.10237387484594171,0.4147,271.40384554862976,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5271357220500275,3973.7302565883147,1003973.7302565883,0.002120854814102979,0.0005635281784194694,1.0,0.47805422388059093,0.2573619811838045,0.06645849345651833,3000038.8781806133,38.87818061344884,"[0.0311047315,0.0303746511,0.030601729]",0.0311047315,0.030693703866666668,0.030601729,0.02773711000000001,0.0311047315,0.036824383333333266,0.0,0.023738748459416925,0.0,0.036824383333333266,0.06056313179275019,0.04381282216771412,5.226573916149872,1003973.7302565883,2,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2590421768972369,1.7920550748969635,0.1140883421788616,-0.36636565205519467,2.2669868817729637,-0.17108008593500526,-1.120668045737754,-1.343453758469233,0.18220407007822167,-0.47339440869875427,-0.2430580047699112,0.0035127208462214735]",v_9db60076b66743e2
Stage2.2,3,s22g003_1923d2bf8654b62c,80,trust_mix_0033,trust_mix,2.9344866063604162,43.840049920661876,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2494364354818626,1.8270273798339494,0.12046622386059758,-0.3432807387511692,2.187510115440682,-0.28946606305373973,-0.9737306227653536,-1.3348883068773574,0.2007365120717259,-0.5160815463829004,0.035462912356683154,0.060021075317412645]",s22g003_1923d2bf8654b62c,0.031232319321753646,0.0279955848554408,0.10272575475117937,0.04107731072512166,0.06833485823691521,,,,,True,,11,-0.027648221999999945,0.0303404013,722.3769000000029,0.0410483145915435,0.0303404013,1.3682771530514497,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027781514736653447,0.031083646340308378,0.0416893947050357,0.006574465949114712,0.6494451715798636,0.08886357429809483,0.10264575727084772,0.41455,263.1761829853058,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5272569271498768,4113.015942149679,1004113.0159421497,0.002141000343740318,0.0007000031536243608,1.0,0.46844103973577744,0.25454464669864246,0.0712653327507679,3000038.815649223,38.81564922296009,"[0.0311410536,0.0303148682,0.0303404013]",0.0311410536,0.030598774366666665,0.0303404013,0.027794125000000003,0.0311410536,0.03803511999999998,0.0,0.02645757270847726,0.0,0.03803511999999998,0.06449269270847724,0.04633220809586738,5.200963220004804,1004113.0159421497,12,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2494364354818626,1.8270273798339494,0.12046622386059758,-0.3432807387511692,2.187510115440682,-0.28946606305373973,-0.9737306227653536,-1.3348883068773574,0.2007365120717259,-0.5160815463829004,0.035462912356683154,0.060021075317412645]",v_1923d2bf8654b62c
Stage2.2,2,s22g002_dd21f4f1f0edc87a,70,bridge_d06_p13_c14_017,boundary_bridge,2.9376282927797965,46.10959592744662,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.224414435040098,1.8167565706039266,0.10942983664585498,-0.3310685174386029,2.2069074992324924,-0.2709252489247255,-0.958328645215967,-1.3782656806021323,0.19907703913175911,-0.441905148120351,0.04005816186466576,0.06452552519152642]",s22g002_dd21f4f1f0edc87a,0.031320999895624105,0.027493933009075933,0.10071389149054116,0.04403332985413688,0.0511722447595484,,,,,True,,11,-0.027691775999999946,0.0303968759,713.0980000000018,0.041119393508588786,0.0303968759,1.370646450286293,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027770328186307505,0.03114398572873188,0.041726957409409564,0.011622841319066657,0.649445094532811,0.08923288088776495,0.10172710879623154,0.41455,271.42797017097473,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5264383292124655,4294.532937432756,1004294.5329374328,0.0022836150793944404,0.0002982904794020306,1.0,0.46790305946936944,0.2578015983954334,0.0712384919765407,3000038.8107199683,38.81071996849076,"[0.0312047715,0.0303816137,0.0303968759]",0.0312047715,0.03066108703333333,0.0303968759,0.027756702999999994,0.0312047715,0.040159049999999974,0.0,0.017271087962315246,0.0,0.040159049999999974,0.05743013796231522,0.043715440936864955,5.1919446467004455,1004294.5329374328,16,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.224414435040098,1.8167565706039266,0.10942983664585498,-0.3310685174386029,2.2069074992324924,-0.2709252489247255,-0.958328645215967,-1.3782656806021323,0.19907703913175911,-0.441905148120351,0.04005816186466576,0.06452552519152642]",v_dd21f4f1f0edc87a
Stage2.2,3,s22g003_c0551eca25db2deb,60,bridge_d09_p18_c01_033,boundary_bridge,2.9435976646182134,44.32205528573013,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2304051077338327,1.8266036224446296,0.10678116407924182,-0.3234526540631849,2.164813533364923,-0.27978340887436254,-0.940429408462077,-1.3770678807294132,0.19139295462821662,-0.6139552445451362,-0.021450755882391384,0.054475083932381374]",s22g003_c0551eca25db2deb,0.03125017898026721,0.02863728610004069,0.10238270331621843,0.04167263267557364,0.06549966583775779,,,,,True,,11,-0.02782519800000005,0.0304287314,730.1968000000015,0.04123286720994009,0.0304287314,1.3744289069980031,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02784528184742349,0.031153445571263472,0.04178393102765856,0.01642531201196067,0.6494478094941908,0.09014831816800649,0.10161128568810093,0.41455,273.1191782951355,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5251314812505385,4295.963302004384,1004295.9633020044,0.0022952810685285827,0.0002596241568678843,1.0,0.47046033935801274,0.25517585049334357,0.06603811813023527,3000038.87206667,38.8720666698918,"[0.031206631,0.0303847563,0.0304287314]",0.031206631,0.030673372899999996,0.0304287314,0.02782519800000005,0.031206631,0.04022103333333327,0.0,0.016112856881009163,0.0,0.04022103333333327,0.05633389021434243,0.043328462692195646,5.1959451215474095,1004295.9633020044,39,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2304051077338327,1.8266036224446296,0.10678116407924182,-0.3234526540631849,2.164813533364923,-0.27978340887436254,-0.940429408462077,-1.3770678807294132,0.19139295462821662,-0.6139552445451362,-0.021450755882391384,0.054475083932381374]",v_c0551eca25db2deb
Stage2.2,3,s22g003_143d2c9a2727b497,77,bridge_d08_p02_c20_065,boundary_bridge,2.9359831464069654,50.66791913658157,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2203757048655708,1.8222090330676306,0.10430563549928683,-0.33095640930944675,2.2407973978462175,-0.24704024399923122,-0.9995986599580846,-1.3651599317627539,0.20621560586866297,-0.5283746806644493,-0.13390636202704476,0.01357540099828888]",s22g003_143d2c9a2727b497,0.031460727672263,0.022570763327691905,0.09822822299369915,0.048690922408766824,0.048690922408766824,,,,,True,,11,-0.027450956999999998,0.0305135192,710.3018000000011,0.04104424313085353,0.0305135192,1.3681414376951178,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02761167980627212,0.031181312113330424,0.04164947883026896,0.011556102070010392,0.6493239931483464,0.08867045308819656,0.10121168934036792,0.41450000000000004,270.1253590583801,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5273038171344405,4288.773865827825,1004288.7738658278,0.0023187145654741345,0.00014681910575612092,1.0,0.47270919905962694,0.2557001744935502,0.07277367871532335,3000038.741263968,38.741263968047505,"[0.0312095257,0.0304170637,0.0305135192]",0.0312095257,0.03071336953333333,0.0305135192,0.02762889199999996,0.0312095257,0.040317523333333494,0.0,0.012116893403679052,0.0,0.040317523333333494,0.052434416737012546,0.04209895240371204,5.184913142693706,1004288.7738658278,37,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2203757048655708,1.8222090330676306,0.10430563549928683,-0.33095640930944675,2.2407973978462175,-0.24704024399923122,-0.9995986599580846,-1.3651599317627539,0.20621560586866297,-0.5283746806644493,-0.13390636202704476,0.01357540099828888]",v_143d2c9a2727b497
Stage2.2,3,s22g003_fcb9aa528655b8e3,67,bridge_d08_p13_c14_049,boundary_bridge,2.946229021321583,45.45382137371164,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2182721199702011,1.819213342937215,0.10570602032748548,-0.2999968401667391,2.1747148953175213,-0.2751406845128656,-1.0113505645951026,-1.3853671168603958,0.1842184062710643,-0.5377246479595473,-0.09172909862605877,0.015942319143093076]",s22g003_fcb9aa528655b8e3,0.03129732078913934,0.024557581351888052,0.10112642931666971,0.043244026304644745,0.054508319471341826,,,,,True,,11,-0.027768499000000002,0.030499985,735.5753000000004,0.04124728623452974,0.030499985,1.3749095411509913,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0278129287273523,0.031171167883846735,0.041775599476677014,0.017405699945812803,0.6494460352785133,0.09011727126713098,0.10153636735907101,0.41455,270.2230968475342,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5249654209857058,4264.689889636706,1004264.6898896367,0.002302516936620185,0.00023604246620188341,1.0,0.4721245129513041,0.25612854273653446,0.06647084620823725,3000038.8745423825,38.87454238242773,"[0.0311986241,0.0304013894,0.030499985]",0.0311986241,0.030699999500000002,0.030499985,0.027787565000000014,0.0311986241,0.039954136666666695,0.0,0.015363673590710114,0.0,0.039954136666666695,0.05531781025737681,0.0428062554188119,5.198726521641685,1004264.6898896367,32,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2182721199702011,1.819213342937215,0.10570602032748548,-0.2999968401667391,2.1747148953175213,-0.2751406845128656,-1.0113505645951026,-1.3853671168603958,0.1842184062710643,-0.5377246479595473,-0.09172909862605877,0.015942319143093076]",v_fcb9aa528655b8e3
Stage2.2,3,s22g003_b1f802f5bb88d419,54,corner_local_0026,corner_local,2.931411446771579,49.63078173533223,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2242038835468345,1.8480536957895293,0.11101197632111713,-0.31767669913737967,2.1725753151245755,-0.2621913280416055,-1.015145268734382,-1.3326694953740033,0.1945721529918303,-0.5493305688493271,-0.06789514860501267,0.042844088152575927]",s22g003_b1f802f5bb88d419,0.031430811565986476,0.02399770666740233,0.09902841730279056,0.04769371886621587,0.04769371886621587,,,,,True,,11,-0.027405350999999967,0.0305251224,723.4356000000007,0.041022388533192226,0.0305251224,1.3674129511064075,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027594795644012824,0.031185927191928305,0.041641743496821586,0.010681728152825188,0.6493226826899495,0.08841923738998307,0.10115514976222764,0.41445,248.90690159797668,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5275555110165673,4290.814382578828,1004290.8143825788,0.0023252620225036975,0.00013343709731745648,1.0,0.47130035014325733,0.25359058708072046,0.06439836380276584,3000038.7256100783,38.72561007852012,"[0.031210802,0.0304221627,0.0305251224]",0.031210802,0.03071936236666667,0.0305251224,0.02762602599999997,0.031210802,0.04036006666666658,0.0,0.011551497622276363,0.0,0.04036006666666658,0.051911564288942946,0.04198061551067621,5.180843245618064,1004290.8143825788,38,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2242038835468345,1.8480536957895293,0.11101197632111713,-0.31767669913737967,2.1725753151245755,-0.2621913280416055,-1.015145268734382,-1.3326694953740033,0.1945721529918303,-0.5493305688493271,-0.06789514860501267,0.042844088152575927]",v_b1f802f5bb88d419
Stage2.2,3,s22g003_52cd953cef30f0ad,72,bridge_d10_p08_c06_019,boundary_bridge,2.9483469284796158,67.21703533726286,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2589133882941406,1.8550406168610185,0.10669581847743294,-0.30492709251376254,2.082607806812729,-0.260892593263345,-1.01256235846005,-1.3371201828099577,0.20223205578927803,-0.6437694017216894,-0.1399825057740256,0.019205773767945737]",s22g003_52cd953cef30f0ad,0.03116888013707034,0.032541290407838604,0.1063104850979376,0.0631048509793759,0.102067522215054,,,,,True,,11,-0.027834048999999972,0.0304844614,721.4239000000016,0.04127997905259267,0.0304844614,1.375999301753089,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027886053737823657,0.03114707994481445,0.04180637011458243,0.01683118156765573,0.6494483007890555,0.09045089517294302,0.10208727575063425,0.41455,273.9358081817627,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5245889060562868,4189.927481578197,1004189.9274815782,0.00224231120962497,0.00043567200591857895,1.0,0.4729305196106156,0.25169418471378985,0.05175919822983591,3000038.914057371,38.9140573712056,"[0.0311702852,0.0303706758,0.0304844614]",0.0311702852,0.0306751408,0.0304844614,0.02786972600000004,0.0311702852,0.03900950666666669,0.0,0.020872757506342543,0.0,0.03900950666666669,0.059882264173009236,0.04424266737319634,5.205090846396713,1004189.9274815782,25,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2589133882941406,1.8550406168610185,0.10669581847743294,-0.30492709251376254,2.082607806812729,-0.260892593263345,-1.01256235846005,-1.3371201828099577,0.20223205578927803,-0.6437694017216894,-0.1399825057740256,0.019205773767945737]",v_52cd953cef30f0ad
Stage2.2,3,s22g003_58232879cace6277,64,bridge_d09_p19_c22_052,boundary_bridge,2.9555747154891345,44.53637026932183,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2367244315989245,1.824457662789315,0.10921916884306633,-0.3493825506495393,2.110568337048072,-0.2766281822227807,-0.8848407420313075,-1.3941537377766329,0.16692895510842573,-0.5456201477494009,-0.05825008600138986,0.0495968820700213]",s22g003_58232879cace6277,0.03127170236015875,0.0299889065819403,0.1010528317583254,0.04239007867195843,0.05291839625521244,,,,,True,,11,-0.028042758,0.0304175371,732.5116000000016,0.0413717637946032,0.0304175371,1.3790587931534402,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027958745800260226,0.031168687834181155,0.04187097524572602,0.02497533875331164,0.6494469801646165,0.09148851410110174,0.10106002472529235,0.41455,268.46326875686646,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5235318443617794,4376.075316481292,1004376.0753164813,0.002340884227369278,0.00011236524182311034,1.0,0.4677305488770127,0.25483985222488437,0.05754453901942917,3000038.9710354307,38.97103543062685,"[0.0312363239,0.0304111616,0.0304175371]",0.0312363239,0.030688340866666667,0.0304175371,0.028042758,0.0312363239,0.04121079666666683,0.0,0.010600247252923412,0.0,0.04121079666666683,0.05181104391959024,0.04255226202829255,5.199212107958545,1004376.0753164813,48,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.2367244315989245,1.824457662789315,0.10921916884306633,-0.3493825506495393,2.110568337048072,-0.2766281822227807,-0.8848407420313075,-1.3941537377766329,0.16692895510842573,-0.5456201477494009,-0.05825008600138986,0.0495968820700213]",v_58232879cace6277
Stage2.2,3,s22g003_7d3043ea36d506c7,71,bridge_d18_p11_c16_014,boundary_bridge,2.932034358618045,49.79564331820727,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2173475296734138,1.841870153914161,0.1157441767521174,-0.3333201736399991,2.186087101952783,-0.27540776628553715,-0.924086343321356,-1.3539115948072535,0.19697388775669783,-0.5580660649872488,0.02650078860099332,0.03524849924747382]",s22g003_7d3043ea36d506c7,0.0314355670088833,0.02537311974346105,0.09814761357066365,0.04785223362944335,0.04785223362944335,,,,,True,,11,-0.02751142399999995,0.030434678,732.321100000001,0.041026187678986914,0.030434678,1.3675395892995637,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02763660027709659,0.03118062772217489,0.04166549195707254,0.007924334784953191,0.6493204767578504,0.08762931023962431,0.10073263463663586,0.41445,274.0201027393341,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5275117572138824,4395.741001525195,1004395.7410015252,0.0023679657209568316,5.367535107985333e-05,1.0,0.46800590917601587,0.25474991064499664,0.06849699801716626,3000038.707469362,38.7074693620583,"[0.0312458936,0.0304228259,0.030434678]",0.0312458936,0.030701132499999995,0.030434678,0.02763864100000002,0.0312458936,0.041529786666666846,0.0,0.007326346366358427,0.0,0.041529786666666846,0.04885613303302527,0.042171062728590475,5.166739997785014,1004395.7410015252,53,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2173475296734138,1.841870153914161,0.1157441767521174,-0.3333201736399991,2.186087101952783,-0.27540776628553715,-0.924086343321356,-1.3539115948072535,0.19697388775669783,-0.5580660649872488,0.02650078860099332,0.03524849924747382]",v_7d3043ea36d506c7
Stage2.2,3,s22g003_fe1d23838cf4de25,27,probe_c1_h04_p,multi_center_probes,2.960097283156109,47.97337206469307,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2444621768972368,1.8652790748969637,0.1220083421788616,-0.28698565205519466,2.175636881772964,-0.18080008593500527,-1.1571180457377541,-1.4536137584692328,0.22302807007822167,-0.5908444086987542,-0.2219980047699112,-0.011067279153778526]",s22g003_fe1d23838cf4de25,0.031361873058401754,0.024239440329791088,0.10183042933483487,0.045395768613391896,0.0637000619617405,,,,,True,,11,-0.027518151999999962,0.0307509476,675.8110000000015,0.04126583899296181,0.0307509476,1.3755279664320603,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02764453341881152,0.03120733438926119,0.04169074174954136,0.03282249163483439,0.6493077304697152,0.09245162685125813,0.10154368148367249,0.4144,265.9550929069519,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5247517535521389,4049.315665119211,1004049.3156651192,0.0022596907590713596,0.00023829525230332585,1.0,0.48360691756380914,0.2632157460695079,0.05397776653498546,3000038.9956157794,38.99561577937379,"[0.0311369441,0.0304355243,0.0307509476]",0.0311369441,0.030774471999999997,0.0307509476,0.02764866399999999,0.0311369441,0.03789813666666664,0.0,0.015436814836724766,0.0,0.03789813666666664,0.0533349515033914,0.04092143710952327,5.240755329626379,1004049.3156651192,8,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2003,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2444621768972368,1.8652790748969637,0.1220083421788616,-0.28698565205519466,2.175636881772964,-0.18080008593500527,-1.1571180457377541,-1.4536137584692328,0.22302807007822167,-0.5908444086987542,-0.2219980047699112,-0.011067279153778526]",v_fe1d23838cf4de25
Stage2.2,2,s22g002_564cf51c5ccd4c4e,15,probe_c0_h09_p,multi_center_probes,2.939526961850029,50.44925111777912,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8051770748969636,0.1082563421788616,-0.34085065205519466,2.2925018817729637,-0.18201508593500526,-1.087863045737754,-1.376258758469233,0.19532607007822167,-0.5061994086987542,-0.2102530047699112,-0.009609279153778526]",s22g002_564cf51c5ccd4c4e,0.03144391710712959,0.024628483456332936,0.10091015700250351,0.0481305702376531,0.05723214026268808,,,,,True,,11,-0.02742756099999999,0.0305400152,696.1556000000019,0.04104830850138592,0.0305400152,1.3682769500461973,0.5817437020072838,0.7819332053556993,0.02345799616067098,1,0.6279867362113741,0.0,-0.3441197603990719,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027658152826923323,0.031130324811443736,0.04164217262179576,0.01821838525801873,0.6492809669928203,0.09116334465939979,0.10265679007494848,0.41465,267.05487275123596,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5272569972886836,4038.5137463249266,1004038.5137463249,0.002145860962210581,0.0007058533502344742,1.0,0.47774176389020967,0.258790104601507,0.07200500556693265,3000038.8575268155,38.857526815614754,"[0.0311195788,0.0303580888,0.0305400152]",0.0311195788,0.030672560933333332,0.0305400152,0.027708202000000015,0.0311195788,0.03731929333333328,0.0,0.026567900749484785,0.0,0.03731929333333328,0.06388719408281807,0.0458102936591095,5.225343001336037,1004038.5137463249,1,Stage2.2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_2_runs/stage2_2_svd3_corner_feasibility_100ms_20260721_085327,2002,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8051770748969636,0.1082563421788616,-0.34085065205519466,2.2925018817729637,-0.18201508593500526,-1.087863045737754,-1.376258758469233,0.19532607007822167,-0.5061994086987542,-0.2102530047699112,-0.009609279153778526]",v_564cf51c5ccd4c4e
