candidate_id,vector,source_name,source_type,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,vector_digest,predicted_final3_box_max_error_m,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,predicted_corner_max_violation,predicted_corner_sum_violation,proposal_rank_score,population_index,generation
s22g003_564cf51c5ccd4c4e,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8051770748969636,0.1082563421788616,-0.34085065205519466,2.2925018817729637,-0.18201508593500526,-1.087863045737754,-1.376258758469233,0.19532607007822167,-0.5061994086987542,-0.2102530047699112,-0.009609279153778526]",corner_archive_00,anchor_corner,2.939526961850029,-0.027091790891021983,0.032260941105238784,901.424576390069,0.041776186393118635,0.47774176389020967,0.258790104601507,0.07200500556693265,v_564cf51c5ccd4c4e,0.03141230747732833,0.023452836402141422,0.10099179395826753,0.04707691591094432,0.05699485549361949,49.38610540030759,0,3
s22g003_947d11cac5feee4f,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.235073434942497,1.8161324869218463,0.12250045403562732,-0.32320984958283744,2.194878648757632,-0.3348340226543265,-0.9168112129819165,-1.4504296074137586,0.21477891051340608,-0.5598062891487809,0.09297819409651051,0.06832530769184574]",corner_archive_01,anchor_corner,2.9618309867542885,-0.027792582035525037,0.0318934964136954,933.2556384377931,0.04190585354578391,0.46933216488745877,0.2608485036411678,0.07865825523870638,v_947d11cac5feee4f,0.03122691510620873,0.026865619795972063,0.10002886477515013,0.04089717020695782,0.04118581795845899,42.574221235163726,1,3
s22g003_e7867931b32c3a50,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8197570748969636,0.1017763421788616,-0.31250065205519467,2.2641518817729636,-0.16986508593500527,-1.1243130457377541,-1.3398087584692329,0.20990607007822168,-0.5426494086987542,-0.1738030047699112,-0.024189279153778526]",corner_archive_02,anchor_corner,2.931989674530063,-0.026887112536933655,0.03235320045754106,909.4673986666785,0.04174453683821039,0.4778043992820854,0.2573830546892362,0.06558217933974088,v_e7867931b32c3a50,0.031418892828966906,0.023384928443036627,0.10169795112348054,0.0472964276322303,0.06427593886703553,49.896785083657015,2,3
s22g003_e33cefea4f73febd,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2459201768972368,1.8375770748969635,0.1096963421788616,-0.2841506520551947,2.1728018817729637,-0.15771508593500527,-1.087863045737754,-1.457258758469233,0.19532607007822167,-0.5871994086987542,-0.21835300476991118,-0.03876927915377852]",corner_archive_03,anchor_corner,2.948690171856135,-0.027436102659150863,0.03220912009262794,898.893005765196,0.041840785177481306,0.48131645019040115,0.2626323317823038,0.049419521032238185,v_e33cefea4f73febd,0.031303608976176976,0.027422452284242005,0.10328647692231699,0.04345363253923251,0.07631840176240234,46.535855511447174,3,3
s22g003_451695ed87194df1,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2129012741380463,1.857875911128201,0.12514826012760719,-0.2610117132974373,2.1361005007462848,-0.18717373009821484,-1.0998112039622248,-1.5006008901399766,0.24049537253686656,-0.6978852568629343,-0.29296024383547853,0.005142363450016958]",corner_archive_04,anchor_corner,2.9716137589243146,-0.027498713182879442,0.032499464650778354,843.2271260869966,0.041957678028270454,0.4858931847107074,0.26321787461895624,0.047822142067667356,v_451695ed87194df1,0.03140418070842202,0.025580908817724485,0.10074879539688988,0.04680602361406727,0.05429397758296606,49.007498854975154,4,3
s22g003_f1eb833836e195bf,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2313401768972367,1.8521570748969636,0.1161763421788616,-0.31250065205519467,2.201151881772964,-0.16986508593500527,-1.1243130457377541,-1.4208087584692328,0.20990607007822168,-0.6236494086987542,-0.2548030047699112,-0.024189279153778526]",damped_archive_00,anchor_damped,2.9546746160728903,-0.027087105163883574,0.0325707690049437,885.763725240311,0.04186381923939257,0.4828778246520502,0.26048070495125875,0.056133575669967135,v_f1eb833836e195bf,0.03144628483710932,0.02371405694460883,0.10028207925972182,0.04820949457031065,0.051030287167528776,50.28025280317253,5,3
s22g003_4926e3d444417c86,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2660385071924694,1.8570016136333662,0.10470602439297488,-0.3769506497998415,2.1408581448686297,-0.26446717133561637,-0.9774064250936187,-1.305892641861523,0.1642753617368049,-0.5533492495813076,-0.13920569536014982,0.021097077157371594]",damped_archive_01,anchor_damped,2.9443738503832324,-0.02714189265599909,0.03227140840990576,950.0041621587079,0.041839627631526294,0.4698801347677136,0.25043316937575977,0.061449345064098104,v_4926e3d444417c86,0.031404840501724485,0.027339907533933006,0.09986039139173328,0.04682801672414949,0.04682801672414949,48.7305811316193,6,3
s22g003_422a7557eda90739,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.254424879423267,1.8195233517283687,0.10387914431481625,-0.37182731225446475,2.1761019499461427,-0.24881447193111866,-1.0319904203648966,-1.292929749909382,0.19696843701774067,-0.5061477648964752,-0.17203682004625032,0.05165392902816747]",damped_archive_02,anchor_damped,2.9414763367987176,-0.02710937361477217,0.0322542633060786,906.4207650668832,0.041818859586874674,0.471699397485719,0.2511941584973689,0.06401332764871152,v_422a7557eda90739,0.03132621309032806,0.02725056986558804,0.10179970251910357,0.044207103010935445,0.06220412820197119,46.72468290238228,7,3
s22g003_967ed9090f44e00c,"[2.4156833455235933,1.2134774513649513,0.47907036778035206,1.235073434942497,1.7869724869218462,0.12250045403562732,-0.3799098495828374,2.194878648757632,-0.3105340226543265,-0.9168112129819165,-1.3775296074137584,0.21477891051340608,-0.6327062891487809,0.09297819409651051,0.03916530769184573]",precise_archive_00,anchor_precise,2.959287683748103,-0.02752385653211331,0.032068784258096936,948.6789505823763,0.041911203302049886,0.46922283149171434,0.2569548990439794,0.07546213329357854,v_967ed9090f44e00c,0.03133462562263915,0.025372075580852096,0.09757253266312957,0.044487520754638465,0.044487520754638465,46.29661446166149,8,3
s22g003_477bfcc758a86df6,"[2.3911854335466187,1.204177336495726,0.471384395947247,1.2375031783137358,1.8354496935078448,0.10405129574045012,-0.3149202373877035,2.195372618380991,-0.26945749265186997,-1.021031183197771,-1.4359471532910104,0.15972302708580283,-0.5827840543312799,-0.06761365005531708,0.04376453478622129]",precise_archive_01,anchor_precise,2.957572919201639,-0.027434539478788822,0.03222853420802631,941.8512355950334,0.041879934187884105,0.4748177927945601,0.2597348059759726,0.06903291779159129,v_477bfcc758a86df6,0.03137954697578692,0.02211532890982702,0.09835049845290793,0.04598489919289728,0.04598489919289728,47.85387088980518,9,3
