step_index,delta_a_tsc_CS1U,action_norm_tsc_CS1U,delta_a_tsc_CS2U,action_norm_tsc_CS2U,delta_a_tsc_CS3U,action_norm_tsc_CS3U,delta_a_tsc_CS1L,action_norm_tsc_CS1L,delta_a_tsc_CS2L,action_norm_tsc_CS2L,delta_a_tsc_CS3L,action_norm_tsc_CS3L,delta_a_tsc_CS4U,action_norm_tsc_CS4U,delta_a_tsc_CS4L,action_norm_tsc_CS4L,delta_a_tsc_PF2U,action_norm_tsc_PF2U,delta_a_tsc_PF2L,action_norm_tsc_PF2L,delta_a_tsc_PF3U,action_norm_tsc_PF3U,delta_a_tsc_PF3L,action_norm_tsc_PF3L,delta_a_tsc_PF4U,action_norm_tsc_PF4U,delta_a_tsc_PF4L,action_norm_tsc_PF4L,delta_a_display_CS1U,action_norm_display_CS1U,delta_a_display_CS1L,action_norm_display_CS1L,delta_a_display_CS2U,action_norm_display_CS2U,delta_a_display_CS2L,action_norm_display_CS2L,delta_a_display_CS3U,action_norm_display_CS3U,delta_a_display_CS3L,action_norm_display_CS3L,delta_a_display_CS4U,action_norm_display_CS4U,delta_a_display_CS4L,action_norm_display_CS4L,delta_a_display_PF2U,action_norm_display_PF2U,delta_a_display_PF2L,action_norm_display_PF2L,delta_a_display_PF3U,action_norm_display_PF3U,delta_a_display_PF3L,action_norm_display_PF3L,delta_a_display_PF4U,action_norm_display_PF4U,delta_a_display_PF4L,action_norm_display_PF4L
0,-1.6806854499186807,-0.5602284833062269,-3.0000000000000004,-1.0000000000000002,-2.2081590476091444,-0.7360530158697148,0.8633101339983695,0.28777004466612316,1.7828346278166574,0.5942782092722191,1.3991634025921176,0.4663878008640392,-1.2358285068734693,-0.4119428356244898,0.8481041437413367,0.28270138124711225,-2.36565880704073,-0.7885529356802433,1.9953012395176635,0.6651004131725545,-2.053713880146033,-0.6845712933820111,2.5504886887716176,0.8501628962572059,-0.527270527381966,-0.17575684246065534,2.9999999999999996,0.9999999999999999,-1.6806854499186807,-0.5602284833062269,0.8633101339983695,0.28777004466612316,-3.0000000000000004,-1.0000000000000002,1.7828346278166574,0.5942782092722191,-2.2081590476091444,-0.7360530158697148,1.3991634025921176,0.4663878008640392,-1.2358285068734693,-0.4119428356244898,0.8481041437413367,0.28270138124711225,-2.36565880704073,-0.7885529356802433,1.9953012395176635,0.6651004131725545,-2.053713880146033,-0.6845712933820111,2.5504886887716176,0.8501628962572059,-0.527270527381966,-0.17575684246065534,2.9999999999999996,0.9999999999999999
1,-2.165698282776195,-0.7218994275920649,-3.0,-1.0,-1.9957005142458084,-0.6652335047486028,0.3656133483745416,0.1218711161248472,1.4713453249212622,0.49044844164042073,1.2066917461037532,0.4022305820345844,-1.051602717344369,-0.35053423911478965,0.748885686166179,0.249628562055393,-1.8950328387476512,-0.6316776129158838,1.782162557768855,0.5940541859229517,-1.41423931672476,-0.47141310557492,2.3289604864328677,0.7763201621442892,0.16322624801559016,0.05440874933853005,3.0,1.0,-2.165698282776195,-0.7218994275920649,0.3656133483745416,0.1218711161248472,-3.0,-1.0,1.4713453249212622,0.49044844164042073,-1.9957005142458084,-0.6652335047486028,1.2066917461037532,0.4022305820345844,-1.051602717344369,-0.35053423911478965,0.748885686166179,0.249628562055393,-1.8950328387476512,-0.6316776129158838,1.782162557768855,0.5940541859229517,-1.41423931672476,-0.47141310557492,2.3289604864328677,0.7763201621442892,0.16322624801559016,0.05440874933853005,3.0,1.0
2,-2.5980437541236716,-0.8660145847078905,-3.0,-1.0,-1.7973124907843017,-0.5991041635947673,-0.05129989953749181,-0.01709996651249727,1.2129693898793608,0.4043231299597869,1.039998736356941,0.34666624545231367,-0.8786290661073033,-0.2928763553691011,0.6615904556135099,0.22053015187116998,-1.453202637913019,-0.48440087930433967,1.5890845685028139,0.5296948561676046,-0.8105789360509444,-0.27019297868364817,2.1223975931317574,0.7074658643772525,0.8115932646270594,0.2705310882090198,3.0,1.0,-2.5980437541236716,-0.8660145847078905,-0.05129989953749181,-0.01709996651249727,-3.0,-1.0,1.2129693898793608,0.4043231299597869,-1.7973124907843017,-0.5991041635947673,1.039998736356941,0.34666624545231367,-0.8786290661073033,-0.2928763553691011,0.6615904556135099,0.22053015187116998,-1.453202637913019,-0.48440087930433967,1.5890845685028139,0.5296948561676046,-0.8105789360509444,-0.27019297868364817,2.1223975931317574,0.7074658643772525,0.8115932646270594,0.2705310882090198,3.0,1.0
3,-2.8928824954054835,-0.9642941651351612,-2.9999999999999996,-0.9999999999999999,-1.659130544504412,-0.553043514834804,-0.32702609664876114,-0.10900869888292038,1.042965057029108,0.3476550190097027,0.9278890352194886,0.3092963450731629,-0.757857963442685,-0.25261932114756164,0.6024284234886457,0.20080947449621522,-1.144730011922416,-0.3815766706408053,1.45642413305711,0.48547471101903666,-0.38811098607865857,-0.1293703286928862,1.978611848849209,0.6595372829497363,1.2643000222881513,0.4214333407627171,3.0,1.0,-2.8928824954054835,-0.9642941651351612,-0.32702609664876114,-0.10900869888292038,-2.9999999999999996,-0.9999999999999999,1.042965057029108,0.3476550190097027,-1.659130544504412,-0.553043514834804,0.9278890352194886,0.3092963450731629,-0.757857963442685,-0.25261932114756164,0.6024284234886457,0.20080947449621522,-1.144730011922416,-0.3815766706408053,1.45642413305711,0.48547471101903666,-0.38811098607865857,-0.1293703286928862,1.978611848849209,0.6595372829497363,1.2643000222881513,0.4214333407627171,3.0,1.0
4,-2.4573808911499837,-0.8191269637166613,-2.3049633724357474,-0.7683211241452491,-1.1617048420138525,-0.38723494733795083,-0.42187070242129776,-0.14062356747376592,0.683676988189326,0.227892329396442,0.5998572241333711,0.19995240804445702,-0.4872393498759767,-0.16241311662532557,0.3884451780167006,0.12948172600556687,-0.6657553766907224,-0.22191845889690745,0.9152042141394653,0.3050680713798218,-0.04003538443739574,-0.01334512814579858,1.222009958991939,0.40733665299731303,1.0903277769428659,0.3634425923142886,1.9995541034961601,0.66651803449872,-2.4573808911499837,-0.8191269637166613,-0.42187070242129776,-0.14062356747376592,-2.3049633724357474,-0.7683211241452491,0.683676988189326,0.227892329396442,-1.1617048420138525,-0.38723494733795083,0.5998572241333711,0.19995240804445702,-0.4872393498759767,-0.16241311662532557,0.3884451780167006,0.12948172600556687,-0.6657553766907224,-0.22191845889690745,0.9152042141394653,0.3050680713798218,-0.04003538443739574,-0.01334512814579858,1.222009958991939,0.40733665299731303,1.0903277769428659,0.3634425923142886,1.9995541034961601,0.66651803449872
5,-1.269381466183766,-0.4231271553945886,-1.0399917062191466,-0.34666390207304887,-0.46235385813210184,-0.1541179527107006,-0.37450120018686966,-0.12483373339562322,0.18868797640702573,0.06289599213567525,0.1983935688705687,0.06613118962352289,-0.1677707148251636,-0.055923571608387866,0.137089374612303,0.045696458204101,-0.1717376407059883,-0.05724588023532943,0.330465611518074,0.110155203839358,0.14809108796263148,0.04936369598754383,0.45908649369334487,0.15302883123111496,0.650872168099224,0.216957389366408,0.8556051936801597,0.28520173122671993,-1.269381466183766,-0.4231271553945886,-0.37450120018686966,-0.12483373339562322,-1.0399917062191466,-0.34666390207304887,0.18868797640702573,0.06289599213567525,-0.46235385813210184,-0.1541179527107006,0.1983935688705687,0.06613118962352289,-0.1677707148251636,-0.055923571608387866,0.137089374612303,0.045696458204101,-0.1717376407059883,-0.05724588023532943,0.330465611518074,0.110155203839358,0.14809108796263148,0.04936369598754383,0.45908649369334487,0.15302883123111496,0.650872168099224,0.216957389366408,0.8556051936801597,0.28520173122671993
6,-0.5079016144725048,-0.1693005381575016,-0.3321071134232513,-0.11070237114108376,-0.10948726787608656,-0.036495755958695524,-0.24315434921536525,-0.08105144973845509,-0.019598009763405644,-0.006532669921135215,0.017886285744332327,0.005962095248110776,-0.021376592580366553,-0.007125530860122184,0.020727689235345244,0.006909229745115081,0.02618620221895305,0.00872873407298435,0.058540238198714845,0.01951341273290495,0.1533269299188758,0.05110897663962527,0.09870243799085042,0.03290081266361681,0.3181312753436827,0.10604375844789422,0.25988552229157935,0.08662850743052646,-0.5079016144725048,-0.1693005381575016,-0.24315434921536525,-0.08105144973845509,-0.3321071134232513,-0.11070237114108376,-0.019598009763405644,-0.006532669921135215,-0.10948726787608656,-0.036495755958695524,0.017886285744332327,0.005962095248110776,-0.021376592580366553,-0.007125530860122184,0.020727689235345244,0.006909229745115081,0.02618620221895305,0.00872873407298435,0.058540238198714845,0.01951341273290495,0.1533269299188758,0.05110897663962527,0.09870243799085042,0.03290081266361681,0.3181312753436827,0.10604375844789422,0.25988552229157935,0.08662850743052646
7,-0.14697520738442327,-0.048991735794807756,-0.045205926361340375,-0.015068642120446792,0.021290006115491526,0.007096668705163842,-0.09813476723010311,-0.03271158907670104,-0.04575328609593617,-0.015251095365312058,-0.03281811016702989,-0.010939370055676629,0.027818389572520013,0.009272796524173338,-0.018818685125080024,-0.006272895041693341,0.07579444833190133,0.025264816110633775,-0.04794113743119251,-0.015980379143730836,0.11199648783548168,0.03733216261182722,-0.0632601205788357,-0.021086706859611903,0.10722178419314515,0.03574059473104838,-0.03059540096397346,-0.010198466987991152,-0.14697520738442327,-0.048991735794807756,-0.09813476723010311,-0.03271158907670104,-0.045205926361340375,-0.015068642120446792,-0.04575328609593617,-0.015251095365312058,0.021290006115491526,0.007096668705163842,-0.03281811016702989,-0.010939370055676629,0.027818389572520013,0.009272796524173338,-0.018818685125080024,-0.006272895041693341,0.07579444833190133,0.025264816110633775,-0.04794113743119251,-0.015980379143730836,0.11199648783548168,0.03733216261182722,-0.0632601205788357,-0.021086706859611903,0.10722178419314515,0.03574059473104838,-0.03059540096397346,-0.010198466987991152
8,0.1299716536586752,0.04332388455289173,0.16483576000392558,0.05494525333464186,0.11087036930277634,0.03695678976759211,0.010257595403186742,0.0034191984677289142,-0.06055049850167341,-0.020183499500557804,-0.05943673860318925,-0.019812246201063085,0.05934952190636385,0.01978317396878795,-0.0389558465061509,-0.012985282168716967,0.10723670830725188,0.03574556943575063,-0.0980474305384455,-0.0326824768461485,0.08308278993223456,0.027694263310744854,-0.13440272298446843,-0.044800907661489475,-0.010107418847411814,-0.003369139615803938,-0.1739071678300185,-0.0579690559433395,0.1299716536586752,0.04332388455289173,0.010257595403186742,0.0034191984677289142,0.16483576000392558,0.05494525333464186,-0.06055049850167341,-0.020183499500557804,0.11087036930277634,0.03695678976759211,-0.05943673860318925,-0.019812246201063085,0.05934952190636385,0.01978317396878795,-0.0389558465061509,-0.012985282168716967,0.10723670830725188,0.03574556943575063,-0.0980474305384455,-0.0326824768461485,0.08308278993223456,0.027694263310744854,-0.13440272298446843,-0.044800907661489475,-0.010107418847411814,-0.003369139615803938,-0.1739071678300185,-0.0579690559433395
9,0.13465877561323114,0.044886258537743716,0.14334320183343818,0.04778106727781273,0.08575252699105301,0.028584175663684337,0.025425413205762457,0.008475137735254152,-0.04191071729989452,-0.013970239099964839,-0.04235659668131458,-0.014118865560438192,0.042462406074338356,0.014154135358112786,-0.028092175295692915,-0.009364058431897639,0.07146857343287834,0.023822857810959445,-0.07005488004962368,-0.023351626683207893,0.04417734435348018,0.014725781451160061,-0.09595230355620657,-0.03198410118540219,-0.030149300472251908,-0.01004976682408397,-0.13458454850696797,-0.04486151616898932,0.13465877561323114,0.044886258537743716,0.025425413205762457,0.008475137735254152,0.14334320183343818,0.04778106727781273,-0.04191071729989452,-0.013970239099964839,0.08575252699105301,0.028584175663684337,-0.04235659668131458,-0.014118865560438192,0.042462406074338356,0.014154135358112786,-0.028092175295692915,-0.009364058431897639,0.07146857343287834,0.023822857810959445,-0.07005488004962368,-0.023351626683207893,0.04417734435348018,0.014725781451160061,-0.09595230355620657,-0.03198410118540219,-0.030149300472251908,-0.01004976682408397,-0.13458454850696797,-0.04486151616898932
