step_index,delta_a_tsc_CS1U,action_norm_tsc_CS1U,delta_a_tsc_CS2U,action_norm_tsc_CS2U,delta_a_tsc_CS3U,action_norm_tsc_CS3U,delta_a_tsc_CS1L,action_norm_tsc_CS1L,delta_a_tsc_CS2L,action_norm_tsc_CS2L,delta_a_tsc_CS3L,action_norm_tsc_CS3L,delta_a_tsc_CS4U,action_norm_tsc_CS4U,delta_a_tsc_CS4L,action_norm_tsc_CS4L,delta_a_tsc_PF2U,action_norm_tsc_PF2U,delta_a_tsc_PF2L,action_norm_tsc_PF2L,delta_a_tsc_PF3U,action_norm_tsc_PF3U,delta_a_tsc_PF3L,action_norm_tsc_PF3L,delta_a_tsc_PF4U,action_norm_tsc_PF4U,delta_a_tsc_PF4L,action_norm_tsc_PF4L,delta_a_display_CS1U,action_norm_display_CS1U,delta_a_display_CS1L,action_norm_display_CS1L,delta_a_display_CS2U,action_norm_display_CS2U,delta_a_display_CS2L,action_norm_display_CS2L,delta_a_display_CS3U,action_norm_display_CS3U,delta_a_display_CS3L,action_norm_display_CS3L,delta_a_display_CS4U,action_norm_display_CS4U,delta_a_display_CS4L,action_norm_display_CS4L,delta_a_display_PF2U,action_norm_display_PF2U,delta_a_display_PF2L,action_norm_display_PF2L,delta_a_display_PF3U,action_norm_display_PF3U,delta_a_display_PF3L,action_norm_display_PF3L,delta_a_display_PF4U,action_norm_display_PF4U,delta_a_display_PF4L,action_norm_display_PF4L
0,-3.0,-1.0,-3.0,-1.0,-1.757003204641296,-0.585667734880432,0.5963163583653524,0.19877211945511744,2.3909615902929056,0.7969871967643019,2.016511791250528,0.6721705970835093,-1.0227749824753865,-0.34092499415846217,1.2503316790079562,0.4167772263359854,-1.7490076118316105,-0.5830025372772035,2.5131739088366905,0.8377246362788968,-1.3999449647495894,-0.46664832158319647,2.8015132890419636,0.9338377630139879,-1.2177679453530037,-0.40592264845100123,3.0000000000000004,1.0000000000000002,-3.0,-1.0,0.5963163583653524,0.19877211945511744,-3.0,-1.0,2.3909615902929056,0.7969871967643019,-1.757003204641296,-0.585667734880432,2.016511791250528,0.6721705970835093,-1.0227749824753865,-0.34092499415846217,1.2503316790079562,0.4167772263359854,-1.7490076118316105,-0.5830025372772035,2.5131739088366905,0.8377246362788968,-1.3999449647495894,-0.46664832158319647,2.8015132890419636,0.9338377630139879,-1.2177679453530037,-0.40592264845100123,3.0000000000000004,1.0000000000000002
1,-3.0,-1.0,-3.0,-1.0,-1.7087524754041283,-0.5695841584680428,0.19742974442090766,0.06580991480696922,1.854437937304755,0.618145979101585,1.59447605627145,0.53149201875715,-0.9147924974105361,-0.3049308324701787,1.0014604679540797,0.3338201559846932,-1.4999801274418867,-0.49999337581396225,2.106032992477159,0.7020109974923864,-0.9928803185368675,-0.3309601061789558,2.4839350259044566,0.8279783419681522,-0.26130851859545734,-0.08710283953181912,3.0000000000000004,1.0000000000000002,-3.0,-1.0,0.19742974442090766,0.06580991480696922,-3.0,-1.0,1.854437937304755,0.618145979101585,-1.7087524754041283,-0.5695841584680428,1.59447605627145,0.53149201875715,-0.9147924974105361,-0.3049308324701787,1.0014604679540797,0.3338201559846932,-1.4999801274418867,-0.49999337581396225,2.106032992477159,0.7020109974923864,-0.9928803185368675,-0.3309601061789558,2.4839350259044566,0.8279783419681522,-0.26130851859545734,-0.08710283953181912,3.0000000000000004,1.0000000000000002
2,-3.0000000000000004,-1.0000000000000002,-2.9999999999999996,-0.9999999999999999,-1.6552331031982783,-0.5517443677327595,-0.14105725532979618,-0.04701908510993206,1.3820151354280472,0.46067171180934907,1.2122820156039218,0.4040940052013073,-0.8067249326362541,-0.2689083108787514,0.7743080586588823,0.25810268621962745,-1.2485738058247544,-0.41619126860825145,1.7293210946454454,0.5764403648818152,-0.5848472549835629,-0.194949084994521,2.1832213983882016,0.7277404661294006,0.6499846979305426,0.21666156597684752,2.9999999999999996,0.9999999999999999,-3.0000000000000004,-1.0000000000000002,-0.14105725532979618,-0.04701908510993206,-2.9999999999999996,-0.9999999999999999,1.3820151354280472,0.46067171180934907,-1.6552331031982783,-0.5517443677327595,1.2122820156039218,0.4040940052013073,-0.8067249326362541,-0.2689083108787514,0.7743080586588823,0.25810268621962745,-1.2485738058247544,-0.41619126860825145,1.7293210946454454,0.5764403648818152,-0.5848472549835629,-0.194949084994521,2.1832213983882016,0.7277404661294006,0.6499846979305426,0.21666156597684752,2.9999999999999996,0.9999999999999999
3,-2.8516796439147716,-0.9505598813049239,-3.000000000000001,-1.0000000000000002,-1.6587820090732774,-0.5529273363577591,-0.32799541209889826,-0.10933180403296609,0.9833725900981858,0.32779086336606195,0.8571111288331693,0.28570370961105646,-0.7444721203737559,-0.24815737345791863,0.5542933391161263,0.18476444637204212,-1.1239940028371251,-0.37466466761237505,1.3628442478475074,0.4542814159491691,-0.3529158991428273,-0.11763863304760909,1.8748056536077957,0.6249352178692652,1.3596549098223107,0.45321830327410356,2.9154325327132136,0.9718108442377379,-2.8516796439147716,-0.9505598813049239,-0.32799541209889826,-0.10933180403296609,-3.000000000000001,-1.0000000000000002,0.9833725900981858,0.32779086336606195,-1.6587820090732774,-0.5529273363577591,0.8571111288331693,0.28570370961105646,-0.7444721203737559,-0.24815737345791863,0.5542933391161263,0.18476444637204212,-1.1239940028371251,-0.37466466761237505,1.3628442478475074,0.4542814159491691,-0.3529158991428273,-0.11763863304760909,1.8748056536077957,0.6249352178692652,1.3596549098223107,0.45321830327410356,2.9154325327132136,0.9718108442377379
4,-1.8720515514279987,-0.6240171838093329,-1.8799358713639263,-0.6266452904546421,-0.9878578917562875,-0.32928596391876247,-0.35553392968070796,-0.11851130989356932,0.44096167125751895,0.1469872237525063,0.37999299977474876,0.12666433325824958,-0.40806681766226843,-0.13602227255408947,0.24718787202821846,0.08239595734273948,-0.5835807150254698,-0.19452690500848993,0.6408940949049883,0.21363136496832943,-0.06625962134479058,-0.022086540448263525,0.9180780484282677,0.3060260161427559,1.0299062716011835,0.34330209053372784,1.5965808306527158,0.5321936102175719,-1.8720515514279987,-0.6240171838093329,-0.35553392968070796,-0.11851130989356932,-1.8799358713639263,-0.6266452904546421,0.44096167125751895,0.1469872237525063,-0.9878578917562875,-0.32928596391876247,0.37999299977474876,0.12666433325824958,-0.40806681766226843,-0.13602227255408947,0.24718787202821846,0.08239595734273948,-0.5835807150254698,-0.19452690500848993,0.6408940949049883,0.21363136496832943,-0.06625962134479058,-0.022086540448263525,0.9180780484282677,0.3060260161427559,1.0299062716011835,0.34330209053372784,1.5965808306527158,0.5321936102175719
5,-0.9010593330889458,-0.3003531110296486,-0.8287860584207528,-0.27626201947358425,-0.40362125938292237,-0.13454041979430745,-0.3120707223147953,-0.10402357410493178,0.04954714025844913,0.016515713419483043,0.06539751684100978,0.021799172280336593,-0.14400769825370222,-0.048002566084567405,0.05035138081932983,0.016783793606443276,-0.17469820622881593,-0.05823273540960531,0.17415143685595422,0.05805047895198474,0.08368670387619176,0.027895567958730588,0.29918241593776124,0.09972747197925375,0.6285152271640103,0.20950507572133678,0.6494579780521773,0.2164859926840591,-0.9010593330889458,-0.3003531110296486,-0.3120707223147953,-0.10402357410493178,-0.8287860584207528,-0.27626201947358425,0.04954714025844913,0.016515713419483043,-0.40362125938292237,-0.13454041979430745,0.06539751684100978,0.021799172280336593,-0.14400769825370222,-0.048002566084567405,0.05035138081932983,0.016783793606443276,-0.17469820622881593,-0.05823273540960531,0.17415143685595422,0.05805047895198474,0.08368670387619176,0.027895567958730588,0.29918241593776124,0.09972747197925375,0.6285152271640103,0.20950507572133678,0.6494579780521773,0.2164859926840591
6,-0.3149638456827939,-0.1049879485609313,-0.27640932551211933,-0.09213644183737311,-0.1273520388868221,-0.042450679628940696,-0.19907663163497524,-0.06635887721165841,-0.09175976963675792,-0.030586589878919306,-0.05705105943475281,-0.01901701981158427,-0.032258532013926894,-0.010752844004642298,-0.029093183736555908,-0.009697727912185303,-0.02473529442848035,-0.008245098142826783,-0.019282275804537383,-0.006427425268179128,0.07878827523909601,0.026262758413032005,0.03368102350073354,0.011227007833577848,0.3359537364623776,0.11198457882079253,0.19002592354810396,0.06334197451603465,-0.3149638456827939,-0.1049879485609313,-0.19907663163497524,-0.06635887721165841,-0.27640932551211933,-0.09213644183737311,-0.09175976963675792,-0.030586589878919306,-0.1273520388868221,-0.042450679628940696,-0.05705105943475281,-0.01901701981158427,-0.032258532013926894,-0.010752844004642298,-0.029093183736555908,-0.009697727912185303,-0.02473529442848035,-0.008245098142826783,-0.019282275804537383,-0.006427425268179128,0.07878827523909601,0.026262758413032005,0.03368102350073354,0.011227007833577848,0.3359537364623776,0.11198457882079253,0.19002592354810396,0.06334197451603465
7,-0.0719513814142877,-0.023983793804762565,-0.05431903103300925,-0.01810634367766975,-0.012957262677367283,-0.004319087559122427,-0.07455472274910725,-0.024851574249702416,-0.07293424874781573,-0.02431141624927191,-0.06423335491467441,-0.02141111830489147,0.01042708721918249,0.0034756957397274967,-0.040138605888518405,-0.013379535296172801,0.02838124862874905,0.009460416209583017,-0.07464745911496821,-0.024882486371656073,0.06044368026214922,0.020147893420716406,-0.07614289714179953,-0.02538096571393318,0.13177212731429105,0.04392404243809702,-0.033791905743124975,-0.011263968581041658,-0.0719513814142877,-0.023983793804762565,-0.07455472274910725,-0.024851574249702416,-0.05431903103300925,-0.01810634367766975,-0.07293424874781573,-0.02431141624927191,-0.012957262677367283,-0.004319087559122427,-0.06423335491467441,-0.02141111830489147,0.01042708721918249,0.0034756957397274967,-0.040138605888518405,-0.013379535296172801,0.02838124862874905,0.009460416209583017,-0.07464745911496821,-0.024882486371656073,0.06044368026214922,0.020147893420716406,-0.07614289714179953,-0.02538096571393318,0.13177212731429105,0.04392404243809702,-0.033791905743124975,-0.011263968581041658
8,0.15633082909322965,0.05211027636440988,0.14353975932166685,0.047846586440555616,0.08252315450239442,0.027507718167464806,0.015350747799263473,0.0051169159330878245,-0.07786734507620574,-0.02595578169206858,-0.07773854468482802,-0.025912848228276008,0.04595008654575994,0.015316695515253312,-0.051065049783273544,-0.017021683261091183,0.07483881061522568,0.024946270205075227,-0.11113584323016296,-0.03704528107672098,0.05249735560246752,0.017499118534155842,-0.1367051054824329,-0.0455683684941443,0.014654492599546612,0.004884830866515537,-0.16437484906744887,-0.05479161635581629,0.15633082909322965,0.05211027636440988,0.015350747799263473,0.0051169159330878245,0.14353975932166685,0.047846586440555616,-0.07786734507620574,-0.02595578169206858,0.08252315450239442,0.027507718167464806,-0.07773854468482802,-0.025912848228276008,0.04595008654575994,0.015316695515253312,-0.051065049783273544,-0.017021683261091183,0.07483881061522568,0.024946270205075227,-0.11113584323016296,-0.03704528107672098,0.05249735560246752,0.017499118534155842,-0.1367051054824329,-0.0455683684941443,0.014654492599546612,0.004884830866515537,-0.16437484906744887,-0.05479161635581629
9,0.14365913415593168,0.04788637805197723,0.13146816948831247,0.043822723162770826,0.07177131565832573,0.023923771886108575,0.024996214715016726,0.008332071571672242,-0.05121133714298617,-0.01707044571432872,-0.05131358301099685,-0.017104527670332284,0.03598787136971251,0.011995957123237503,-0.03387011556242986,-0.011290038520809953,0.05622896106935041,0.018742987023116803,-0.07612863214410134,-0.025376210714700448,0.030339668610911127,0.01011322287030371,-0.09656595636327037,-0.03218865212109012,-0.016930034143337696,-0.005643344714445899,-0.12876582045788162,-0.04292194015262721,0.14365913415593168,0.04788637805197723,0.024996214715016726,0.008332071571672242,0.13146816948831247,0.043822723162770826,-0.05121133714298617,-0.01707044571432872,0.07177131565832573,0.023923771886108575,-0.05131358301099685,-0.017104527670332284,0.03598787136971251,0.011995957123237503,-0.03387011556242986,-0.011290038520809953,0.05622896106935041,0.018742987023116803,-0.07612863214410134,-0.025376210714700448,0.030339668610911127,0.01011322287030371,-0.09656595636327037,-0.03218865212109012,-0.016930034143337696,-0.005643344714445899,-0.12876582045788162,-0.04292194015262721
