step_index,delta_a_tsc_CS1U,action_norm_tsc_CS1U,delta_a_tsc_CS2U,action_norm_tsc_CS2U,delta_a_tsc_CS3U,action_norm_tsc_CS3U,delta_a_tsc_CS1L,action_norm_tsc_CS1L,delta_a_tsc_CS2L,action_norm_tsc_CS2L,delta_a_tsc_CS3L,action_norm_tsc_CS3L,delta_a_tsc_CS4U,action_norm_tsc_CS4U,delta_a_tsc_CS4L,action_norm_tsc_CS4L,delta_a_tsc_PF2U,action_norm_tsc_PF2U,delta_a_tsc_PF2L,action_norm_tsc_PF2L,delta_a_tsc_PF3U,action_norm_tsc_PF3U,delta_a_tsc_PF3L,action_norm_tsc_PF3L,delta_a_tsc_PF4U,action_norm_tsc_PF4U,delta_a_tsc_PF4L,action_norm_tsc_PF4L,delta_a_display_CS1U,action_norm_display_CS1U,delta_a_display_CS1L,action_norm_display_CS1L,delta_a_display_CS2U,action_norm_display_CS2U,delta_a_display_CS2L,action_norm_display_CS2L,delta_a_display_CS3U,action_norm_display_CS3U,delta_a_display_CS3L,action_norm_display_CS3L,delta_a_display_CS4U,action_norm_display_CS4U,delta_a_display_CS4L,action_norm_display_CS4L,delta_a_display_PF2U,action_norm_display_PF2U,delta_a_display_PF2L,action_norm_display_PF2L,delta_a_display_PF3U,action_norm_display_PF3U,delta_a_display_PF3L,action_norm_display_PF3L,delta_a_display_PF4U,action_norm_display_PF4U,delta_a_display_PF4L,action_norm_display_PF4L
0,-3.0,-1.0,-3.0,-1.0,-3.0,-1.0,0.5924849837305357,0.19749499457684525,3.0,1.0,2.8481009226760166,0.9493669742253389,-2.1943989878185843,-0.7314663292728615,1.7515252912566739,0.5838417637522246,-3.0,-1.0,2.9999999999999996,0.9999999999999999,-2.372445799361782,-0.7908152664539273,3.0,1.0,1.5329571379553544,0.5109857126517848,3.0,1.0,-3.0,-1.0,0.5924849837305357,0.19749499457684525,-3.0,-1.0,3.0,1.0,-3.0,-1.0,2.8481009226760166,0.9493669742253389,-2.1943989878185843,-0.7314663292728615,1.7515252912566739,0.5838417637522246,-3.0,-1.0,2.9999999999999996,0.9999999999999999,-2.372445799361782,-0.7908152664539273,3.0,1.0,1.5329571379553544,0.5109857126517848,3.0,1.0
1,-3.0,-1.0,-3.0,-1.0,-3.0,-1.0,0.2259610424056482,0.0753203474685494,2.6774315343288504,0.8924771781096168,2.0969309477339224,0.6989769825779741,-1.6785843245334404,-0.5595281081778135,1.2891825165191413,0.42972750550638045,-2.767158573455746,-0.9223861911519152,3.0,1.0,-1.5812250639016867,-0.5270750213005623,3.0,1.0,1.4641690888417087,0.48805636294723626,3.0000000000000004,1.0000000000000002,-3.0,-1.0,0.2259610424056482,0.0753203474685494,-3.0,-1.0,2.6774315343288504,0.8924771781096168,-3.0,-1.0,2.0969309477339224,0.6989769825779741,-1.6785843245334404,-0.5595281081778135,1.2891825165191413,0.42972750550638045,-2.767158573455746,-0.9223861911519152,3.0,1.0,-1.5812250639016867,-0.5270750213005623,3.0,1.0,1.4641690888417087,0.48805636294723626,3.0000000000000004,1.0000000000000002
2,-3.0,-1.0,-2.9999999999999996,-0.9999999999999999,-2.4785344107933076,-0.8261781369311025,-0.11929173790360789,-0.039763912634535964,1.7879623436080387,0.5959874478693462,1.400069515239585,0.466689838413195,-1.1168625966578833,-0.37228753221929445,0.8602877549473413,0.2867625849824471,-1.8541920772066833,-0.6180640257355611,2.081391413558099,0.6937971378526996,-0.7682718923003349,-0.2560906307667783,2.811793291294803,0.937264430431601,1.339552178779227,0.446517392926409,3.0,1.0,-3.0,-1.0,-0.11929173790360789,-0.039763912634535964,-2.9999999999999996,-0.9999999999999999,1.7879623436080387,0.5959874478693462,-2.4785344107933076,-0.8261781369311025,1.400069515239585,0.466689838413195,-1.1168625966578833,-0.37228753221929445,0.8602877549473413,0.2867625849824471,-1.8541920772066833,-0.6180640257355611,2.081391413558099,0.6937971378526996,-0.7682718923003349,-0.2560906307667783,2.811793291294803,0.937264430431601,1.339552178779227,0.446517392926409,3.0,1.0
3,-2.8791742431768883,-0.9597247477256294,-3.0,-1.0,-1.50083437907665,-0.5002781263588834,-0.30197120417465806,-0.10065706805821935,0.9967128105890422,0.33223760352968074,0.7667179870402184,0.2555726623467395,-0.6201523732806015,-0.20671745776020048,0.4710421265029067,0.15701404216763556,-1.0095354208274878,-0.33651180694249594,1.16917816713328,0.3897260557110933,-0.29260043394195423,-0.09753347798065141,1.6319980265334086,0.5439993421778029,1.1181691178027608,0.37272303926758693,2.7281985193220053,0.9093995064406685,-2.8791742431768883,-0.9597247477256294,-0.30197120417465806,-0.10065706805821935,-3.0,-1.0,0.9967128105890422,0.33223760352968074,-1.50083437907665,-0.5002781263588834,0.7667179870402184,0.2555726623467395,-0.6201523732806015,-0.20671745776020048,0.4710421265029067,0.15701404216763556,-1.0095354208274878,-0.33651180694249594,1.16917816713328,0.3897260557110933,-0.29260043394195423,-0.09753347798065141,1.6319980265334086,0.5439993421778029,1.1181691178027608,0.37272303926758693,2.7281985193220053,0.9093995064406685
4,-1.6549005988610948,-0.5516335329536982,-1.5786285135634068,-0.5262095045211356,-0.6481029178407517,-0.21603430594691722,-0.3994338614623002,-0.1331446204874334,0.3213515467036873,0.10711718223456244,0.2445511343878315,0.08151704479594384,-0.209740343847585,-0.069913447949195,0.1605477626462709,0.053515920882090305,-0.3215069770935914,-0.10716899236453047,0.4428241505868616,0.14760805019562054,0.08589142213616496,0.02863047404538832,0.6928474229829079,0.23094914099430264,0.7850709400460665,0.2616903133486888,1.3932099733518746,0.4644033244506249,-1.6549005988610948,-0.5516335329536982,-0.3994338614623002,-0.1331446204874334,-1.5786285135634068,-0.5262095045211356,0.3213515467036873,0.10711718223456244,-0.6481029178407517,-0.21603430594691722,0.2445511343878315,0.08151704479594384,-0.209740343847585,-0.069913447949195,0.1605477626462709,0.053515920882090305,-0.3215069770935914,-0.10716899236453047,0.4428241505868616,0.14760805019562054,0.08589142213616496,0.02863047404538832,0.6928474229829079,0.23094914099430264,0.7850709400460665,0.2616903133486888,1.3932099733518746,0.4644033244506249
5,-0.7046032069648535,-0.23486773565495114,-0.5673987263608204,-0.18913290878694014,-0.10809088266797284,-0.03603029422265761,-0.39521222380274684,-0.13173740793424896,-0.07226687167251607,-0.024088957224172022,-0.07162615481773975,-0.023875384939246583,0.020945388076988845,0.0069817960256629485,-0.02965685306861521,-0.009885617689538403,0.06668757612252856,0.02222919204084285,0.0028542721705335384,0.0009514240568445128,0.24148432440252277,0.08049477480084093,0.1240785162967952,0.04135950543226507,0.4517810500672271,0.15059368335574236,0.49093215928165146,0.16364405309388383,-0.7046032069648535,-0.23486773565495114,-0.39521222380274684,-0.13173740793424896,-0.5673987263608204,-0.18913290878694014,-0.07226687167251607,-0.024088957224172022,-0.10809088266797284,-0.03603029422265761,-0.07162615481773975,-0.023875384939246583,0.020945388076988845,0.0069817960256629485,-0.02965685306861521,-0.009885617689538403,0.06668757612252856,0.02222919204084285,0.0028542721705335384,0.0009514240568445128,0.24148432440252277,0.08049477480084093,0.1240785162967952,0.04135950543226507,0.4517810500672271,0.15059368335574236,0.49093215928165146,0.16364405309388383
6,-0.17453519208632357,-0.05817839736210786,-0.13120901386631034,-0.04373633795543678,0.06640986629892313,0.022136622099641044,-0.2508273275319051,-0.0836091091773017,-0.21474276547528118,-0.07158092182509372,-0.15007105494510858,-0.050023684981702864,0.08188474371664183,0.027294914572213943,-0.07850814113294788,-0.026169380377649293,0.17667327263234128,0.058891090877447094,-0.12756067032756346,-0.042520223442521154,0.2051665378681238,0.06838884595604126,-0.06986947801366204,-0.023289826004554013,0.19266048292359728,0.06422016097453243,0.1109250385873147,0.036975012862438233,-0.17453519208632357,-0.05817839736210786,-0.2508273275319051,-0.0836091091773017,-0.13120901386631034,-0.04373633795543678,-0.21474276547528118,-0.07158092182509372,0.06640986629892313,0.022136622099641044,-0.15007105494510858,-0.050023684981702864,0.08188474371664183,0.027294914572213943,-0.07850814113294788,-0.026169380377649293,0.17667327263234128,0.058891090877447094,-0.12756067032756346,-0.042520223442521154,0.2051665378681238,0.06838884595604126,-0.06986947801366204,-0.023289826004554013,0.19266048292359728,0.06422016097453243,0.1109250385873147,0.036975012862438233
7,-0.014227084578995706,-0.004742361526331902,0.009209028122556147,0.003069676040852049,0.1064346556688436,0.0354782185562812,-0.07787404782191233,-0.025958015940637444,-0.15882580833541526,-0.05294193611180509,-0.11710336470256631,-0.039034454900855435,0.08488096984770539,0.0282936566159018,-0.06824608850127727,-0.022748696167092422,0.1444688934838026,0.0481562978279342,-0.1287067907484769,-0.04290226358282564,0.1334547766712407,0.04448492555708023,-0.11896574802509492,-0.039655249341698305,0.020896590196141224,0.006965530065380408,-0.04936346129265017,-0.01645448709755006,-0.014227084578995706,-0.004742361526331902,-0.07787404782191233,-0.025958015940637444,0.009209028122556147,0.003069676040852049,-0.15882580833541526,-0.05294193611180509,0.1064346556688436,0.0354782185562812,-0.11710336470256631,-0.039034454900855435,0.08488096984770539,0.0282936566159018,-0.06824608850127727,-0.022748696167092422,0.1444688934838026,0.0481562978279342,-0.1287067907484769,-0.04290226358282564,0.1334547766712407,0.04448492555708023,-0.11896574802509492,-0.039655249341698305,0.020896590196141224,0.006965530065380408,-0.04936346129265017,-0.01645448709755006
8,0.1751091614245971,0.058369720474865695,0.15367384248946242,0.05122461416315414,0.14595071181325456,0.048650237271084855,0.03123586143818145,0.01041195381272715,-0.1189102359169754,-0.039636745305658465,-0.10178440505067247,-0.03392813501689083,0.08786423921721265,0.029288079739070882,-0.06321884230290799,-0.02107294743430266,0.13608988198778643,0.04536329399592881,-0.13338763096276726,-0.044462543654255754,0.08735563538362945,0.029118545127876483,-0.15131305518212462,-0.050437685060708205,-0.06410627501343297,-0.02136875833781099,-0.15144215030877098,-0.050480716769590324,0.1751091614245971,0.058369720474865695,0.03123586143818145,0.01041195381272715,0.15367384248946242,0.05122461416315414,-0.1189102359169754,-0.039636745305658465,0.14595071181325456,0.048650237271084855,-0.10178440505067247,-0.03392813501689083,0.08786423921721265,0.029288079739070882,-0.06321884230290799,-0.02107294743430266,0.13608988198778643,0.04536329399592881,-0.13338763096276726,-0.044462543654255754,0.08735563538362945,0.029118545127876483,-0.15131305518212462,-0.050437685060708205,-0.06410627501343297,-0.02136875833781099,-0.15144215030877098,-0.050480716769590324
9,0.14899117103734044,0.04966372367911348,0.13143830505099488,0.04381276835033163,0.09925090555113353,0.03308363518371118,0.03866251970609478,0.01288750656869826,-0.06773721796484042,-0.022579072654946807,-0.06069180161542671,-0.02023060053847557,0.0537020401595316,0.0179006800531772,-0.03859536997119777,-0.01286512332373259,0.0827413388586665,0.027580446286222166,-0.08426989182561027,-0.02808996394187009,0.04506152347536118,0.015020507825120393,-0.09974430415018969,-0.03324810138339656,-0.05698815925727971,-0.0189960530857599,-0.11951537490018033,-0.03983845830006011,0.14899117103734044,0.04966372367911348,0.03866251970609478,0.01288750656869826,0.13143830505099488,0.04381276835033163,-0.06773721796484042,-0.022579072654946807,0.09925090555113353,0.03308363518371118,-0.06069180161542671,-0.02023060053847557,0.0537020401595316,0.0179006800531772,-0.03859536997119777,-0.01286512332373259,0.0827413388586665,0.027580446286222166,-0.08426989182561027,-0.02808996394187009,0.04506152347536118,0.015020507825120393,-0.09974430415018969,-0.03324810138339656,-0.05698815925727971,-0.0189960530857599,-0.11951537490018033,-0.03983845830006011
