step_index,delta_a_tsc_CS1U,action_norm_tsc_CS1U,delta_a_tsc_CS2U,action_norm_tsc_CS2U,delta_a_tsc_CS3U,action_norm_tsc_CS3U,delta_a_tsc_CS1L,action_norm_tsc_CS1L,delta_a_tsc_CS2L,action_norm_tsc_CS2L,delta_a_tsc_CS3L,action_norm_tsc_CS3L,delta_a_tsc_CS4U,action_norm_tsc_CS4U,delta_a_tsc_CS4L,action_norm_tsc_CS4L,delta_a_tsc_PF2U,action_norm_tsc_PF2U,delta_a_tsc_PF2L,action_norm_tsc_PF2L,delta_a_tsc_PF3U,action_norm_tsc_PF3U,delta_a_tsc_PF3L,action_norm_tsc_PF3L,delta_a_tsc_PF4U,action_norm_tsc_PF4U,delta_a_tsc_PF4L,action_norm_tsc_PF4L,delta_a_display_CS1U,action_norm_display_CS1U,delta_a_display_CS1L,action_norm_display_CS1L,delta_a_display_CS2U,action_norm_display_CS2U,delta_a_display_CS2L,action_norm_display_CS2L,delta_a_display_CS3U,action_norm_display_CS3U,delta_a_display_CS3L,action_norm_display_CS3L,delta_a_display_CS4U,action_norm_display_CS4U,delta_a_display_CS4L,action_norm_display_CS4L,delta_a_display_PF2U,action_norm_display_PF2U,delta_a_display_PF2L,action_norm_display_PF2L,delta_a_display_PF3U,action_norm_display_PF3U,delta_a_display_PF3L,action_norm_display_PF3L,delta_a_display_PF4U,action_norm_display_PF4U,delta_a_display_PF4L,action_norm_display_PF4L
0,-1.530850943022676,-0.5102836476742253,-3.0,-1.0,-2.2765761374478504,-0.7588587124826168,1.0087965930675762,0.3362655310225254,1.8730994118517907,0.6243664706172636,1.4571153351575006,0.48570511171916686,-1.2954471958025873,-0.43181573193419576,0.8784003361911741,0.2928001120637247,-2.517945873271109,-0.8393152910903696,2.062099375327211,0.6873664584424036,-2.261661827490016,-0.7538872758300054,2.6217355085679923,0.8739118361893308,-0.7507410880411591,-0.25024702934705306,3.0000000000000004,1.0000000000000002,-1.530850943022676,-0.5102836476742253,1.0087965930675762,0.3362655310225254,-3.0,-1.0,1.8730994118517907,0.6243664706172636,-2.2765761374478504,-0.7588587124826168,1.4571153351575006,0.48570511171916686,-1.2954471958025873,-0.43181573193419576,0.8784003361911741,0.2928001120637247,-2.517945873271109,-0.8393152910903696,2.062099375327211,0.6873664584424036,-2.261661827490016,-0.7538872758300054,2.6217355085679923,0.8739118361893308,-0.7507410880411591,-0.25024702934705306,3.0000000000000004,1.0000000000000002
1,-2.0854713563792395,-0.6951571187930798,-3.0,-1.0,-2.034313910576885,-0.6781046368589617,0.43762873979629235,0.1458762465987641,1.5154322332634034,0.5051440777544678,1.2366479795904433,0.4122159931968144,-1.0854506862946287,-0.3618168954315429,0.7648545388955019,0.2549515129651673,-1.9814817485229004,-0.6604939161743001,1.8186073184845846,0.6062024394948615,-1.5329811863138618,-0.5109937287712872,2.3691088436547205,0.7897029478849068,0.03634354442417975,0.012114514808059917,3.0000000000000004,1.0000000000000002,-2.0854713563792395,-0.6951571187930798,0.43762873979629235,0.1458762465987641,-3.0,-1.0,1.5154322332634034,0.5051440777544678,-2.034313910576885,-0.6781046368589617,1.2366479795904433,0.4122159931968144,-1.0854506862946287,-0.3618168954315429,0.7648545388955019,0.2549515129651673,-1.9814817485229004,-0.6604939161743001,1.8186073184845846,0.6062024394948615,-1.5329811863138618,-0.5109937287712872,2.3691088436547205,0.7897029478849068,0.03634354442417975,0.012114514808059917,3.0000000000000004,1.0000000000000002
2,-2.5734603850560105,-0.8578201283520035,-3.0,-1.0,-1.812038547814059,-0.604012849271353,-0.03783056392335449,-0.012610187974451495,1.2202763245893486,0.40675877486311623,1.0476094279869324,0.3492031426623108,-0.891815332182077,-0.29727177739402566,0.6661141764420435,0.2220380588140145,-1.4868660969041316,-0.4956220323013772,1.6012437202597263,0.5337479067532421,-0.8577765950674274,-0.2859255316891425,2.137622960138817,0.712540986712939,0.7621502975364243,0.2540500991788081,3.0,1.0,-2.5734603850560105,-0.8578201283520035,-0.03783056392335449,-0.012610187974451495,-3.0,-1.0,1.2202763245893486,0.40675877486311623,-1.812038547814059,-0.604012849271353,1.0476094279869324,0.3492031426623108,-0.891815332182077,-0.29727177739402566,0.6661141764420435,0.2220380588140145,-1.4868660969041316,-0.4956220323013772,1.6012437202597263,0.5337479067532421,-0.8577765950674274,-0.2859255316891425,2.137622960138817,0.712540986712939,0.7621502975364243,0.2540500991788081,3.0,1.0
3,-2.910491600609787,-0.9701638668699291,-3.0,-1.0,-1.6557603241062795,-0.5519201080354265,-0.35799946468902066,-0.11933315489634022,1.0223474677966338,0.3407824892655446,0.9185469125661875,0.30618230418872916,-0.7553933773845896,-0.25179779246152983,0.5982715976472925,0.19942386588243086,-1.138409386552883,-0.37946979551762766,1.4501740900861948,0.48339136336206495,-0.3811213747976051,-0.12704045826586838,1.9749558085329564,0.6583186028443188,1.273516118311093,0.4245053727703643,3.0,1.0,-2.910491600609787,-0.9701638668699291,-0.35799946468902066,-0.11933315489634022,-3.0,-1.0,1.0223474677966338,0.3407824892655446,-1.6557603241062795,-0.5519201080354265,0.9185469125661875,0.30618230418872916,-0.7553933773845896,-0.25179779246152983,0.5982715976472925,0.19942386588243086,-1.138409386552883,-0.37946979551762766,1.4501740900861948,0.48339136336206495,-0.3811213747976051,-0.12704045826586838,1.9749558085329564,0.6583186028443188,1.273516118311093,0.4245053727703643,3.0,1.0
4,-2.7334536368046067,-0.9111512122682023,-2.552582951173769,-0.8508609837245897,-1.2811115684820729,-0.4270371894940243,-0.4833349953505631,-0.16111166511685437,0.748449785964695,0.24948326198823167,0.6621487237886583,0.2207162412628861,-0.5344825802674045,-0.17816086008913481,0.430533268672912,0.14351108955763733,-0.721303782370667,-0.24043459412355564,1.0180546146708398,0.33935153822361325,-0.01892943281436843,-0.00630981093812281,1.3660319384386395,0.45534397947954647,1.2507001654122087,0.4169000551374029,2.2454067125838493,0.7484689041946164,-2.7334536368046067,-0.9111512122682023,-0.4833349953505631,-0.16111166511685437,-2.552582951173769,-0.8508609837245897,0.748449785964695,0.24948326198823167,-1.2811115684820729,-0.4270371894940243,0.6621487237886583,0.2207162412628861,-0.5344825802674045,-0.17816086008913481,0.430533268672912,0.14351108955763733,-0.721303782370667,-0.24043459412355564,1.0180546146708398,0.33935153822361325,-0.01892943281436843,-0.00630981093812281,1.3660319384386395,0.45534397947954647,1.2507001654122087,0.4169000551374029,2.2454067125838493,0.7484689041946164
5,-1.415497530864373,-0.4718325102881243,-1.1540340842607757,-0.38467802808692525,-0.5093764806134579,-0.16979216020448595,-0.424192758631702,-0.14139758621056733,0.2053549507892722,0.06845165026309073,0.21995284079996388,0.07331761359998797,-0.18256022556844562,-0.060853408522815206,0.15318288080391107,0.05106096026797036,-0.1788544375209745,-0.05961814584032483,0.3718352140965094,0.12394507136550313,0.183602956951247,0.06120098565041567,0.5212256116407376,0.1737418705469125,0.7562764452874835,0.25209214842916117,0.9758172953772484,0.3252724317924161,-1.415497530864373,-0.4718325102881243,-0.424192758631702,-0.14139758621056733,-1.1540340842607757,-0.38467802808692525,0.2053549507892722,0.06845165026309073,-0.5093764806134579,-0.16979216020448595,0.21995284079996388,0.07331761359998797,-0.18256022556844562,-0.060853408522815206,0.15318288080391107,0.05106096026797036,-0.1788544375209745,-0.05961814584032483,0.3718352140965094,0.12394507136550313,0.183602956951247,0.06120098565041567,0.5212256116407376,0.1737418705469125,0.7562764452874835,0.25209214842916117,0.9758172953772484,0.3252724317924161
6,-0.5608173630351326,-0.18693912101171087,-0.3646887376824723,-0.12156291256082409,-0.11735451399617423,-0.039118171332058076,-0.2681425769623652,-0.08938085898745507,-0.020939548280192566,-0.006979849426730855,0.02082688892890193,0.006942296309633976,-0.020568367798605255,-0.006856122599535085,0.02405036375422017,0.00801678791807339,0.037974015769313564,0.012658005256437855,0.06845981326575694,0.022819937755252314,0.1837030626817529,0.061234354227250966,0.11669867227432218,0.03889955742477406,0.3750302368118494,0.12501007893728314,0.30441625391963273,0.10147208463987757,-0.5608173630351326,-0.18693912101171087,-0.2681425769623652,-0.08938085898745507,-0.3646887376824723,-0.12156291256082409,-0.020939548280192566,-0.006979849426730855,-0.11735451399617423,-0.039118171332058076,0.02082688892890193,0.006942296309633976,-0.020568367798605255,-0.006856122599535085,0.02405036375422017,0.00801678791807339,0.037974015769313564,0.012658005256437855,0.06845981326575694,0.022819937755252314,0.1837030626817529,0.061234354227250966,0.11669867227432218,0.03889955742477406,0.3750302368118494,0.12501007893728314,0.30441625391963273,0.10147208463987757
7,-0.153071588672199,-0.051023862890733,-0.04325068931197019,-0.014416896437323396,0.026990343690341905,0.008996781230113968,-0.1042127338868161,-0.03473757796227203,-0.04955578285163789,-0.016518594283879296,-0.0350654310596292,-0.0116884770198764,0.03258191626456048,0.010860638754853493,-0.019703443538265232,-0.006567814512755077,0.08848417868178521,0.029494726227261736,-0.04928502376865318,-0.016428341256217727,0.13018972480810004,0.04339657493603335,-0.06282462253544696,-0.020941540845148987,0.1309506251442049,0.043650208381401635,-0.021555033331408652,-0.007185011110469551,-0.153071588672199,-0.051023862890733,-0.1042127338868161,-0.03473757796227203,-0.04325068931197019,-0.014416896437323396,-0.04955578285163789,-0.016518594283879296,0.026990343690341905,0.008996781230113968,-0.0350654310596292,-0.0116884770198764,0.03258191626456048,0.010860638754853493,-0.019703443538265232,-0.006567814512755077,0.08848417868178521,0.029494726227261736,-0.04928502376865318,-0.016428341256217727,0.13018972480810004,0.04339657493603335,-0.06282462253544696,-0.020941540845148987,0.1309506251442049,0.043650208381401635,-0.021555033331408652,-0.007185011110469551
8,0.14204824500852045,0.04734941500284015,0.17661236887593482,0.05887078962531161,0.11869103863792752,0.03956367954597584,0.015815531146001705,0.0052718437153339015,-0.0610640584382074,-0.020354686146069133,-0.06109141494889938,-0.02036380498296646,0.06376055177923705,0.021253517259745683,-0.040071444013491456,-0.013357148004497152,0.11632510576988689,0.03877503525662896,-0.10086704386997454,-0.03362234795665818,0.09261159694422993,0.03087053231474331,-0.1376459000396095,-0.04588196667986983,-0.0020159623699860796,-0.0006719874566620265,-0.17582102422083937,-0.058607008073613125,0.14204824500852045,0.04734941500284015,0.015815531146001705,0.0052718437153339015,0.17661236887593482,0.05887078962531161,-0.0610640584382074,-0.020354686146069133,0.11869103863792752,0.03956367954597584,-0.06109141494889938,-0.02036380498296646,0.06376055177923705,0.021253517259745683,-0.040071444013491456,-0.013357148004497152,0.11632510576988689,0.03877503525662896,-0.10086704386997454,-0.03362234795665818,0.09261159694422993,0.03087053231474331,-0.1376459000396095,-0.04588196667986983,-0.0020159623699860796,-0.0006719874566620265,-0.17582102422083937,-0.058607008073613125
9,0.14425361554063965,0.04808453851354655,0.15146120174383199,0.050487067247943995,0.09048988173554917,0.030163293911849725,0.030441418317108643,0.010147139439036215,-0.04160984158589736,-0.01386994719529912,-0.04315492221024868,-0.014384974070082893,0.04490862645663897,0.01496954215221299,-0.02873237483450162,-0.009577458278167207,0.07609150050209984,0.025363833500699946,-0.07182284233187654,-0.023940947443958846,0.04832457543226274,0.016108191810754246,-0.09828277387676805,-0.03276092462558935,-0.027815873048889245,-0.009271957682963081,-0.1372109779934275,-0.04573699266447583,0.14425361554063965,0.04808453851354655,0.030441418317108643,0.010147139439036215,0.15146120174383199,0.050487067247943995,-0.04160984158589736,-0.01386994719529912,0.09048988173554917,0.030163293911849725,-0.04315492221024868,-0.014384974070082893,0.04490862645663897,0.01496954215221299,-0.02873237483450162,-0.009577458278167207,0.07609150050209984,0.025363833500699946,-0.07182284233187654,-0.023940947443958846,0.04832457543226274,0.016108191810754246,-0.09828277387676805,-0.03276092462558935,-0.027815873048889245,-0.009271957682963081,-0.1372109779934275,-0.04573699266447583
