step_index,delta_a_tsc_CS1U,action_norm_tsc_CS1U,delta_a_tsc_CS2U,action_norm_tsc_CS2U,delta_a_tsc_CS3U,action_norm_tsc_CS3U,delta_a_tsc_CS1L,action_norm_tsc_CS1L,delta_a_tsc_CS2L,action_norm_tsc_CS2L,delta_a_tsc_CS3L,action_norm_tsc_CS3L,delta_a_tsc_CS4U,action_norm_tsc_CS4U,delta_a_tsc_CS4L,action_norm_tsc_CS4L,delta_a_tsc_PF2U,action_norm_tsc_PF2U,delta_a_tsc_PF2L,action_norm_tsc_PF2L,delta_a_tsc_PF3U,action_norm_tsc_PF3U,delta_a_tsc_PF3L,action_norm_tsc_PF3L,delta_a_tsc_PF4U,action_norm_tsc_PF4U,delta_a_tsc_PF4L,action_norm_tsc_PF4L,delta_a_display_CS1U,action_norm_display_CS1U,delta_a_display_CS1L,action_norm_display_CS1L,delta_a_display_CS2U,action_norm_display_CS2U,delta_a_display_CS2L,action_norm_display_CS2L,delta_a_display_CS3U,action_norm_display_CS3U,delta_a_display_CS3L,action_norm_display_CS3L,delta_a_display_CS4U,action_norm_display_CS4U,delta_a_display_CS4L,action_norm_display_CS4L,delta_a_display_PF2U,action_norm_display_PF2U,delta_a_display_PF2L,action_norm_display_PF2L,delta_a_display_PF3U,action_norm_display_PF3U,delta_a_display_PF3L,action_norm_display_PF3L,delta_a_display_PF4U,action_norm_display_PF4U,delta_a_display_PF4L,action_norm_display_PF4L
0,-2.9999999999999996,-0.9999999999999999,-3.0,-1.0,-2.5712641264084732,-0.8570880421361577,-0.9282878530117338,-0.3094292843372446,3.0000000000000004,1.0000000000000002,1.731498420490138,0.5771661401633793,-1.38085674928269,-0.46028558309423,0.982418231097488,0.3274727436991627,-2.9999999999999996,-0.9999999999999999,2.329316706111486,0.776438902037162,-1.9900338676433043,-0.663344622547768,3.0,1.0,0.02681258141046694,0.008937527136822313,3.000000000000001,1.0000000000000002,-2.9999999999999996,-0.9999999999999999,-0.9282878530117338,-0.3094292843372446,-3.0,-1.0,3.0000000000000004,1.0000000000000002,-2.5712641264084732,-0.8570880421361577,1.731498420490138,0.5771661401633793,-1.38085674928269,-0.46028558309423,0.982418231097488,0.3274727436991627,-2.9999999999999996,-0.9999999999999999,2.329316706111486,0.776438902037162,-1.9900338676433043,-0.663344622547768,3.0,1.0,0.02681258141046694,0.008937527136822313,3.000000000000001,1.0000000000000002
1,-2.999999999999999,-0.9999999999999997,-3.0,-1.0,-2.3375443468826167,-0.7791814489608723,-0.7216790295004938,-0.2405596765001646,3.0000000000000004,1.0000000000000002,1.68025806748118,0.5600860224937266,-1.147823024565338,-0.38260767485511266,0.9417783142294534,0.31392610474315114,-2.42251437497622,-0.80750479165874,2.278211710671774,0.7594039035572581,-1.4247288872057662,-0.47490962906858875,3.0,1.0,0.6411427568704742,0.21371425229015806,3.0,1.0,-2.999999999999999,-0.9999999999999997,-0.7216790295004938,-0.2405596765001646,-3.0,-1.0,3.0000000000000004,1.0000000000000002,-2.3375443468826167,-0.7791814489608723,1.68025806748118,0.5600860224937266,-1.147823024565338,-0.38260767485511266,0.9417783142294534,0.31392610474315114,-2.42251437497622,-0.80750479165874,2.278211710671774,0.7594039035572581,-1.4247288872057662,-0.47490962906858875,3.0,1.0,0.6411427568704742,0.21371425229015806,3.0,1.0
2,-3.0,-1.0,-3.0,-1.0,-2.0055107086021806,-0.6685035695340602,-0.4227545334309286,-0.14091817781030955,2.2883631865706042,0.7627877288568681,1.394993054472439,0.46499768482414633,-0.9458663510852383,-0.31528878369507946,0.8090880452242518,0.2696960150747506,-1.7815789821640393,-0.5938596607213464,1.896917109422744,0.6323057031409146,-0.7728650605451879,-0.257621686848396,2.4692464022247886,0.8230821340749296,1.0842997083641195,0.3614332361213732,3.0000000000000004,1.0000000000000002,-3.0,-1.0,-0.4227545334309286,-0.14091817781030955,-3.0,-1.0,2.2883631865706042,0.7627877288568681,-2.0055107086021806,-0.6685035695340602,1.394993054472439,0.46499768482414633,-0.9458663510852383,-0.31528878369507946,0.8090880452242518,0.2696960150747506,-1.7815789821640393,-0.5938596607213464,1.896917109422744,0.6323057031409146,-0.7728650605451879,-0.257621686848396,2.4692464022247886,0.8230821340749296,1.0842997083641195,0.3614332361213732,3.0000000000000004,1.0000000000000002
3,-2.8395132584814964,-0.9465044194938321,-2.9999999999999996,-0.9999999999999999,-1.6161804977220475,-0.5387268325740159,-0.10050423977384071,-0.0335014132579469,1.02250587230637,0.34083529076879,0.8821851471278672,0.2940617157092891,-0.7422126410180914,-0.24740421367269713,0.5568534623943133,0.18561782079810443,-1.0877138936248874,-0.36257129787496245,1.2834859108323373,0.42782863694411244,-0.3885320508409882,-0.12951068361366272,1.673411181455058,0.557803727151686,1.1996483050031732,0.39988276833439107,2.7666781387866006,0.9222260462622002,-2.8395132584814964,-0.9465044194938321,-0.10050423977384071,-0.0335014132579469,-2.9999999999999996,-0.9999999999999999,1.02250587230637,0.34083529076879,-1.6161804977220475,-0.5387268325740159,0.8821851471278672,0.2940617157092891,-0.7422126410180914,-0.24740421367269713,0.5568534623943133,0.18561782079810443,-1.0877138936248874,-0.36257129787496245,1.2834859108323373,0.42782863694411244,-0.3885320508409882,-0.12951068361366272,1.673411181455058,0.557803727151686,1.1996483050031732,0.39988276833439107,2.7666781387866006,0.9222260462622002
4,-1.7068631792819542,-0.5689543930939848,-1.6771242564888715,-0.5590414188296239,-0.8131769776780058,-0.27105899255933524,-0.20653057674472153,-0.06884352558157385,0.3540050318799526,0.11800167729331752,0.3647151468630463,0.12157171562101543,-0.3391015948681377,-0.11303386495604589,0.24070561278077007,0.0802352042602567,-0.4159016086601771,-0.13863386955339238,0.5715687203319938,0.19052290677733127,-0.012588441722432453,-0.004196147240810817,0.7740727749815632,0.2580242583271877,0.8712676589489069,0.290422552982969,1.4535659049512657,0.48452196831708855,-1.7068631792819542,-0.5689543930939848,-0.20653057674472153,-0.06884352558157385,-1.6771242564888715,-0.5590414188296239,0.3540050318799526,0.11800167729331752,-0.8131769776780058,-0.27105899255933524,0.3647151468630463,0.12157171562101543,-0.3391015948681377,-0.11303386495604589,0.24070561278077007,0.0802352042602567,-0.4159016086601771,-0.13863386955339238,0.5715687203319938,0.19052290677733127,-0.012588441722432453,-0.004196147240810817,0.7740727749815632,0.2580242583271877,0.8712676589489069,0.290422552982969,1.4535659049512657,0.48452196831708855
5,-0.7754253770390996,-0.2584751256796999,-0.660159650732636,-0.22005321691087867,-0.25441601247860585,-0.08480533749286862,-0.23124518154491064,-0.07708172718163687,-0.049086178456271425,-0.016362059485423807,0.038320431636557226,0.012773477212185741,-0.0783892738913785,-0.02612975796379283,0.03959617396173317,0.013198724653911057,-0.019561122633613055,-0.0065203742112043515,0.11704375288029836,0.03901458429343279,0.16252020057805075,0.05417340019268358,0.19613364706144126,0.06537788235381375,0.5364391338656591,0.17881304462188638,0.5439840567165684,0.18132801890552278,-0.7754253770390996,-0.2584751256796999,-0.23124518154491064,-0.07708172718163687,-0.660159650732636,-0.22005321691087867,-0.049086178456271425,-0.016362059485423807,-0.25441601247860585,-0.08480533749286862,0.038320431636557226,0.012773477212185741,-0.0783892738913785,-0.02612975796379283,0.03959617396173317,0.013198724653911057,-0.019561122633613055,-0.0065203742112043515,0.11704375288029836,0.03901458429343279,0.16252020057805075,0.05417340019268358,0.19613364706144126,0.06537788235381375,0.5364391338656591,0.17881304462188638,0.5439840567165684,0.18132801890552278
6,-0.24002703240076498,-0.08000901080025499,-0.18936430497157578,-0.06312143499052526,-0.01906727656111088,-0.006355758853703627,-0.13084229277647128,-0.04361409759215709,-0.20973244200857197,-0.06991081400285733,-0.08423771933989668,-0.02807923977996556,0.020240698670746318,0.006746899556915439,-0.03563350480001558,-0.011877834933338527,0.1109339817917564,0.036977993930585464,-0.05105283564839809,-0.017017611882799363,0.15747497442830402,0.05249165814276801,-0.02026537964094112,-0.0067551265469803735,0.26743251199758905,0.08914417066586301,0.13913299915945476,0.04637766638648492,-0.24002703240076498,-0.08000901080025499,-0.13084229277647128,-0.04361409759215709,-0.18936430497157578,-0.06312143499052526,-0.20973244200857197,-0.06991081400285733,-0.01906727656111088,-0.006355758853703627,-0.08423771933989668,-0.02807923977996556,0.020240698670746318,0.006746899556915439,-0.03563350480001558,-0.011877834933338527,0.1109339817917564,0.036977993930585464,-0.05105283564839809,-0.017017611882799363,0.15747497442830402,0.05249165814276801,-0.02026537964094112,-0.0067551265469803735,0.26743251199758905,0.08914417066586301,0.13913299915945476,0.04637766638648492
7,-0.03936327209920688,-0.013121090699735626,-0.020118256413998944,-0.006706085471332981,0.055781820026760166,0.018593940008920055,-0.012500374501244804,-0.004166791500414935,-0.16833162070461793,-0.05611054023487264,-0.07774010360777238,-0.02591336786925746,0.04195190261005087,0.013983967536683623,-0.03899774099717834,-0.012999246999059447,0.12301082961174228,0.041003609870580764,-0.08731597798207864,-0.029105325994026213,0.11288641050596696,0.03762880350198899,-0.1046701153916876,-0.034890038463895864,0.07724753813508103,0.025749179378360344,-0.0406287725494902,-0.013542924183163399,-0.03936327209920688,-0.013121090699735626,-0.012500374501244804,-0.004166791500414935,-0.020118256413998944,-0.006706085471332981,-0.16833162070461793,-0.05611054023487264,0.055781820026760166,0.018593940008920055,-0.07774010360777238,-0.02591336786925746,0.04195190261005087,0.013983967536683623,-0.03899774099717834,-0.012999246999059447,0.12301082961174228,0.041003609870580764,-0.08731597798207864,-0.029105325994026213,0.11288641050596696,0.03762880350198899,-0.1046701153916876,-0.034890038463895864,0.07724753813508103,0.025749179378360344,-0.0406287725494902,-0.013542924183163399
8,0.1651570965067854,0.0550523655022618,0.1472628324701002,0.04908761082336673,0.11880100720835093,0.03960033573611698,0.06667356536009243,0.02222452178669748,-0.1358403237340341,-0.0452801079113447,-0.0800418374642286,-0.0266806124880762,0.0615327400637688,0.0205109133545896,-0.04620586737763734,-0.015401955792545781,0.13053885464074227,0.04351295154691409,-0.11204107793662527,-0.03734702597887509,0.07928411055722812,0.02642803685240937,-0.14832055416973644,-0.04944018472324548,-0.024928076310072184,-0.008309358770024061,-0.1545975391270158,-0.0515325130423386,0.1651570965067854,0.0550523655022618,0.06667356536009243,0.02222452178669748,0.1472628324701002,0.04908761082336673,-0.1358403237340341,-0.0452801079113447,0.11880100720835093,0.03960033573611698,-0.0800418374642286,-0.0266806124880762,0.0615327400637688,0.0205109133545896,-0.04620586737763734,-0.015401955792545781,0.13053885464074227,0.04351295154691409,-0.11204107793662527,-0.03734702597887509,0.07928411055722812,0.02642803685240937,-0.14832055416973644,-0.04944018472324548,-0.024928076310072184,-0.008309358770024061,-0.1545975391270158,-0.0515325130423386
9,0.14616305531004267,0.04872101843668089,0.1290665886188287,0.04302219620627623,0.08728164639782007,0.02909388213260669,0.05344440509826165,0.01781480169942055,-0.07760940358431502,-0.025869801194771672,-0.05076270127164788,-0.016920900423882626,0.04249221254048053,0.014164070846826844,-0.030481150609945447,-0.010160383536648483,0.08170350652986577,0.027234502176621923,-0.07461831540759889,-0.024872771802532962,0.042086049791859634,0.014028683263953212,-0.10026785412023867,-0.03342261804007956,-0.037688346644522946,-0.012562782214840982,-0.12156829537603377,-0.04052276512534459,0.14616305531004267,0.04872101843668089,0.05344440509826165,0.01781480169942055,0.1290665886188287,0.04302219620627623,-0.07760940358431502,-0.025869801194771672,0.08728164639782007,0.02909388213260669,-0.05076270127164788,-0.016920900423882626,0.04249221254048053,0.014164070846826844,-0.030481150609945447,-0.010160383536648483,0.08170350652986577,0.027234502176621923,-0.07461831540759889,-0.024872771802532962,0.042086049791859634,0.014028683263953212,-0.10026785412023867,-0.03342261804007956,-0.037688346644522946,-0.012562782214840982,-0.12156829537603377,-0.04052276512534459
