stage,phase,candidate_id,population_index,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,result_relpath,sqp_profile,sqp_endpoint_step,sqp_step_scale,predicted_linear_objective,predicted_max_violation,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank
Stage3.0,round_001_steps,s30r01s_341150084ff015bd,0,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_46e233f658ec22e4_balanced_e12_s1.0,real_tsc_sqp_step,"[-0.40309345181811007,0.27786250362187664,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999995,0.26599999999999935,0.266,0.095,0.30399999999999966,0.3039999999999997,0.11399999999999991,0.3039999999999998,-0.01600000000000046,0.11399999999999999,0.3039999999999991,-0.015999999999999986,0.11399999999999988]",stage3_0_evaluations/round_001_steps/s30r01s_341150084ff015bd.json.gz,balanced,12,1.0,3.4522519503875566,0.1839170678882791,True,,16,-0.02735496599999998,0.0356022506,474.14870000000155,0.04489782191427949,0.0356022506,0.08673229963477377,0.10964441592338417,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0356022506,0.08673229963477377,0.10964441592338417,0.08673229963477377,0.08673229963477377,617.071600000003,0.1867416866666669,0.0,0.09644415923384164,0.0,0.0,0.0,0.1867416866666669,0.28318584590050855,0.2101759581622841,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0356022506,""endpoint_velocity_m_per_s"":0.11059909262354892,""endpoint_late_velocity_rms_m_per_s"":0.07645356569784001,""post_arrival_velocity_rms_m_per_s"":0.10964441592338417,""final_velocity_m_per_s"":0.08673229963477377,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.1867416866666669,""endpoint_speed_violation"":0.105990926235489,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.09644415923384164,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1867416866666669,""sum_violation"":0.38917677213599755,""l2_violation"":0.23538906056503786,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0356022506,""endpoint_velocity_m_per_s"":0.12473945506419729,""endpoint_late_velocity_rms_m_per_s"":0.08977441200651741,""post_arrival_velocity_rms_m_per_s"":0.10932433776545808,""final_velocity_m_per_s"":0.08673229963477377,""sustained_Ip_max_error_A"":725.6661000000022,""position_violation"":0.1867416866666669,""endpoint_speed_violation"":0.2473945506419728,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.09324337765458068,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.2473945506419728,""sum_violation"":0.5273796149632204,""l2_violation"":0.3236832536645818,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0356022506,""endpoint_velocity_m_per_s"":0.11301773769598653,""endpoint_late_velocity_rms_m_per_s"":0.10595804272503831,""post_arrival_velocity_rms_m_per_s"":0.10073604328604284,""final_velocity_m_per_s"":0.08673229963477377,""sustained_Ip_max_error_A"":671.8960000000006,""position_violation"":0.1867416866666669,""endpoint_speed_violation"":0.1301773769598651,""endpoint_late_speed_violation"":0.05958042725038304,""post_speed_violation"":0.007360432860428423,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1867416866666669,""sum_violation"":0.38385992373734346,""l2_violation"":0.2354200719872744,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0356022506,""endpoint_velocity_m_per_s"":0.08673229963477377,""endpoint_late_velocity_rms_m_per_s"":0.10964441592338417,""post_arrival_velocity_rms_m_per_s"":0.08673229963477377,""final_velocity_m_per_s"":0.08673229963477377,""sustained_Ip_max_error_A"":617.071600000003,""position_violation"":0.1867416866666669,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.09644415923384164,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.1867416866666669,""sum_violation"":0.28318584590050855,""l2_violation"":0.2101759581622841,""pass"":false}]",False,False,6.306472152080387,6.306472152080387,1020023.3944805831,0.3772055596757935,0.20656288002334966,0.04807504367787985,232.5051875114441,1
Stage3.0,round_001_steps,s30r01s_a41b0f020132d509,1,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_46e233f658ec22e4_position_e15_s1.0,real_tsc_sqp_step,"[-0.40309345181811007,0.27786250362187676,0.13535042464019692,0.18999999999999997,0.18999999999999995,0.06649999999999963,0.26599999999999924,0.2659999999999999,0.0049999999999999975,0.3039999999999997,0.304,0.1139999999999998,0.30400000000000005,-0.016000000000000403,0.053598346724084166,0.30399999999999894,-0.01600000000000129,0.08772124206273806]",stage3_0_evaluations/round_001_steps/s30r01s_a41b0f020132d509.json.gz,position,15,1.0,5.994114796760892,0.18405822756117662,True,,16,-0.027365305999999978,0.0356081543,516.6698000000033,0.044908803425678614,0.0356081543,0.08673047462825681,0.10979314727161044,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0356081543,0.08673047462825681,0.10979314727161044,0.08673047462825681,0.08673047462825681,641.5951000000023,0.18693847666666663,0.0,0.09793147271610425,0.0,0.0,0.0,0.18693847666666663,0.2848699493827709,0.21103688636539097,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0356081543,""endpoint_velocity_m_per_s"":0.1105982312617738,""endpoint_late_velocity_rms_m_per_s"":0.07645325418308922,""post_arrival_velocity_rms_m_per_s"":0.10979314727161044,""final_velocity_m_per_s"":0.08673047462825681,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.18693847666666663,""endpoint_speed_violation"":0.10598231261773794,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.09793147271610425,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18693847666666663,""sum_violation"":0.3908522620005088,""l2_violation"":0.23615422501958944,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0356081543,""endpoint_velocity_m_per_s"":0.12536520328700673,""endpoint_late_velocity_rms_m_per_s"":0.08999179437457594,""post_arrival_velocity_rms_m_per_s"":0.10952347083766925,""final_velocity_m_per_s"":0.08673047462825681,""sustained_Ip_max_error_A"":725.6661000000022,""position_violation"":0.18693847666666663,""endpoint_speed_violation"":0.2536520328700673,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.09523470837669246,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.2536520328700673,""sum_violation"":0.5358252179134264,""l2_violation"":0.3291732029147653,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0356081543,""endpoint_velocity_m_per_s"":0.11290510426262461,""endpoint_late_velocity_rms_m_per_s"":0.10611231410830646,""post_arrival_velocity_rms_m_per_s"":0.10067208599655823,""final_velocity_m_per_s"":0.08673047462825681,""sustained_Ip_max_error_A"":692.6232000000018,""position_violation"":0.18693847666666663,""endpoint_speed_violation"":0.12905104262624612,""endpoint_late_speed_violation"":0.0611231410830646,""post_speed_violation"":0.00672085996558236,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18693847666666663,""sum_violation"":0.3838335203415597,""l2_violation"":0.2353324754382876,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0356081543,""endpoint_velocity_m_per_s"":0.08673047462825681,""endpoint_late_velocity_rms_m_per_s"":0.10979314727161044,""post_arrival_velocity_rms_m_per_s"":0.08673047462825681,""final_velocity_m_per_s"":0.08673047462825681,""sustained_Ip_max_error_A"":641.5951000000023,""position_violation"":0.18693847666666663,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.09793147271610425,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.18693847666666663,""sum_violation"":0.2848699493827709,""l2_violation"":0.21103688636539097,""pass"":false}]",False,False,6.315056480889987,6.315056480889987,1020050.679407044,0.37705136060179484,0.20680112845089849,0.04807504367787985,231.80747079849243,2
Stage3.0,round_001_steps,s30r01s_80541d6c924c813d,3,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_46e233f658ec22e4_position_e15_s0.5,real_tsc_sqp_step,"[-0.42559345181811004,0.25536250362187674,0.1434504246401969,0.14499999999999996,0.14499999999999996,0.050749999999999816,0.20299999999999963,0.20299999999999996,0.0275,0.23199999999999973,0.23199999999999998,0.08699999999999986,0.232,-0.0880000000000002,0.056799173362042085,0.23199999999999898,-0.08800000000000065,0.07386062103136896]",stage3_0_evaluations/round_001_steps/s30r01s_80541d6c924c813d.json.gz,position,15,0.5,6.19948992737154,0.1995688904472548,True,,16,-0.027487392000000055,0.0360392626,515.5133000000023,0.045325325897487216,0.0360392626,0.10642118018260946,0.11956282181541218,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,15,150,13,0.0360392626,0.10642118018260946,0.11956282181541218,0.10642118018260946,0.10642118018260946,635.7385000000031,0.2013087533333333,0.06421180182609443,0.1956282181541218,0.06421180182609443,0.06421180182609443,0.0,0.2013087533333333,0.5895723769657384,0.3019355566806241,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0360392626,""endpoint_velocity_m_per_s"":0.1131208460010953,""endpoint_late_velocity_rms_m_per_s"":0.0774996372294394,""post_arrival_velocity_rms_m_per_s"":0.11956282181541218,""final_velocity_m_per_s"":0.10642118018260946,""sustained_Ip_max_error_A"":782.375,""position_violation"":0.2013087533333333,""endpoint_speed_violation"":0.13120846001095288,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.1956282181541218,""final_speed_violation"":0.06421180182609443,""ip_violation"":0.0,""max_violation"":0.2013087533333333,""sum_violation"":0.5923572333245024,""l2_violation"":0.3164402461428965,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0360392626,""endpoint_velocity_m_per_s"":0.13131682185027524,""endpoint_late_velocity_rms_m_per_s"":0.09295985760898473,""post_arrival_velocity_rms_m_per_s"":0.12163435320918797,""final_velocity_m_per_s"":0.10642118018260946,""sustained_Ip_max_error_A"":723.0104000000028,""position_violation"":0.2013087533333333,""endpoint_speed_violation"":0.3131682185027522,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.21634353209187962,""final_speed_violation"":0.06421180182609443,""ip_violation"":0.0,""max_violation"":0.3131682185027522,""sum_violation"":0.7950323057540596,""l2_violation"":0.43534724832086874,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0360392626,""endpoint_velocity_m_per_s"":0.125758388783954,""endpoint_late_velocity_rms_m_per_s"":0.11211499167526116,""post_arrival_velocity_rms_m_per_s"":0.11649171631707458,""final_velocity_m_per_s"":0.10642118018260946,""sustained_Ip_max_error_A"":683.471800000003,""position_violation"":0.2013087533333333,""endpoint_speed_violation"":0.25758388783954,""endpoint_late_speed_violation"":0.12114991675261155,""post_speed_violation"":0.16491716317074578,""final_speed_violation"":0.06421180182609443,""ip_violation"":0.0,""max_violation"":0.25758388783954,""sum_violation"":0.8091715229223251,""l2_violation"":0.3909895164507078,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0360392626,""endpoint_velocity_m_per_s"":0.10642118018260946,""endpoint_late_velocity_rms_m_per_s"":0.11956282181541218,""post_arrival_velocity_rms_m_per_s"":0.10642118018260946,""final_velocity_m_per_s"":0.10642118018260946,""sustained_Ip_max_error_A"":635.7385000000031,""position_violation"":0.2013087533333333,""endpoint_speed_violation"":0.06421180182609443,""endpoint_late_speed_violation"":0.1956282181541218,""post_speed_violation"":0.06421180182609443,""final_speed_violation"":0.06421180182609443,""ip_violation"":0.0,""max_violation"":0.2013087533333333,""sum_violation"":0.5895723769657384,""l2_violation"":0.3019355566806241,""pass"":false}]",False,False,6.782587555948668,6.782587555948668,1022797.882985433,0.37560785320692897,0.20589784339539494,0.04807504367787985,235.0635323524475,3
Stage3.0,round_001_steps,s30r01s_03a5f2f3468a3333,2,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_46e233f658ec22e4_balanced_e12_s0.5,real_tsc_sqp_step,"[-0.42559345181811004,0.2553625036218767,0.14345042464019692,0.14499999999999996,0.14499999999999996,0.050749999999999976,0.20299999999999968,0.203,0.07250000000000001,0.2319999999999997,0.23199999999999987,0.08699999999999991,0.23199999999999993,-0.08800000000000023,0.087,0.2319999999999991,-0.088,0.08699999999999987]",stage3_0_evaluations/round_001_steps/s30r01s_03a5f2f3468a3333.json.gz,balanced,12,0.5,3.6321835333915,0.19949831061080636,True,,16,-0.027494444000000007,0.0360417087,496.0980000000018,0.045331547700081805,0.0360417087,0.10674589036034332,0.1195977831435224,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,12,120,10,0.0360417087,0.1131230621214572,0.0775004459124436,0.1195977831435224,0.10674589036034332,782.375,0.20139028999999997,0.13123062121457196,0.0,0.19597783143522385,0.0674589036034332,0.0,0.20139028999999997,0.596057646253229,0.3173917751613562,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0360417087,""endpoint_velocity_m_per_s"":0.1131230621214572,""endpoint_late_velocity_rms_m_per_s"":0.0775004459124436,""post_arrival_velocity_rms_m_per_s"":0.1195977831435224,""final_velocity_m_per_s"":0.10674589036034332,""sustained_Ip_max_error_A"":782.375,""position_violation"":0.20139028999999997,""endpoint_speed_violation"":0.13123062121457196,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.19597783143522385,""final_speed_violation"":0.0674589036034332,""ip_violation"":0.0,""max_violation"":0.20139028999999997,""sum_violation"":0.596057646253229,""l2_violation"":0.3173917751613562,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0360417087,""endpoint_velocity_m_per_s"":0.13131561823182375,""endpoint_late_velocity_rms_m_per_s"":0.0929601067410257,""post_arrival_velocity_rms_m_per_s"":0.12167948573697619,""final_velocity_m_per_s"":0.10674589036034332,""sustained_Ip_max_error_A"":723.0104000000028,""position_violation"":0.20139028999999997,""endpoint_speed_violation"":0.3131561823182374,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.21679485736976178,""final_speed_violation"":0.0674589036034332,""ip_violation"":0.0,""max_violation"":0.3131561823182374,""sum_violation"":0.7988002332914323,""l2_violation"":0.43609122587799204,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0360417087,""endpoint_velocity_m_per_s"":0.1256153455880947,""endpoint_late_velocity_rms_m_per_s"":0.11207510138913165,""post_arrival_velocity_rms_m_per_s"":0.11656307338955785,""final_velocity_m_per_s"":0.10674589036034332,""sustained_Ip_max_error_A"":673.6643000000004,""position_violation"":0.20139028999999997,""endpoint_speed_violation"":0.25615345588094685,""endpoint_late_speed_violation"":0.12075101389131637,""post_speed_violation"":0.16563073389557847,""final_speed_violation"":0.0674589036034332,""ip_violation"":0.0,""max_violation"":0.25615345588094685,""sum_violation"":0.8113843972712749,""l2_violation"":0.39081669988369533,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0360417087,""endpoint_velocity_m_per_s"":0.10674589036034332,""endpoint_late_velocity_rms_m_per_s"":0.1195977831435224,""post_arrival_velocity_rms_m_per_s"":0.10674589036034332,""final_velocity_m_per_s"":0.10674589036034332,""sustained_Ip_max_error_A"":624.8632000000034,""position_violation"":0.20139028999999997,""endpoint_speed_violation"":0.0674589036034332,""endpoint_late_speed_violation"":0.19597783143522385,""post_speed_violation"":0.0674589036034332,""final_speed_violation"":0.0674589036034332,""ip_violation"":0.0,""max_violation"":0.20139028999999997,""sum_violation"":0.5997448322455234,""l2_violation"":0.30433118530060144,""pass"":false}]",False,False,5.700047218138251,5.700047218138251,1022846.3514073924,0.37567729905064234,0.20584083424530267,0.04807504367787985,229.4295370578766,4
Stage3.0,round_001_steps,s30r01s_50f074ffd83fb36d,14,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_b51fe1a8accb7cee_balanced_e14_s1.0,real_tsc_sqp_step,"[-0.4030934518181108,0.27786250362187764,0.13535042464019773,-0.05904672590905523,0.2814312518109387,0.08127521232009874,0.266,0.26599999999999996,-0.0049999999999999975,0.30399999999999916,0.30400000000000005,0.11399999999999971,0.30399999999999927,0.30399999999999683,0.11399999999999963,0.3039999999999967,0.3009730117820521,0.11399999999999999]",stage3_0_evaluations/round_001_steps/s30r01s_50f074ffd83fb36d.json.gz,balanced,14,1.0,4.023817701116327,0.30032348630055106,True,,16,-0.026884043999999996,0.0360510721,541.1451000000015,0.04497145340494717,0.0360510721,0.10918190101251807,0.12242613392288845,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,12,120,10,0.0360510721,0.11390908703837242,0.0777106533998712,0.12242613392288845,0.10918190101251807,786.0737000000008,0.20170240333333322,0.13909087038372414,0.0,0.22426133922888436,0.09181901012518057,0.0,0.22426133922888436,0.6568736230711223,0.3446070350814756,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0360510721,""endpoint_velocity_m_per_s"":0.11390908703837242,""endpoint_late_velocity_rms_m_per_s"":0.0777106533998712,""post_arrival_velocity_rms_m_per_s"":0.12242613392288845,""final_velocity_m_per_s"":0.10918190101251807,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.20170240333333322,""endpoint_speed_violation"":0.13909087038372414,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.22426133922888436,""final_speed_violation"":0.09181901012518057,""ip_violation"":0.0,""max_violation"":0.22426133922888436,""sum_violation"":0.6568736230711223,""l2_violation"":0.3446070350814756,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0360510721,""endpoint_velocity_m_per_s"":0.13469466491463913,""endpoint_late_velocity_rms_m_per_s"":0.09433410449951501,""post_arrival_velocity_rms_m_per_s"":0.12513639619671618,""final_velocity_m_per_s"":0.10918190101251807,""sustained_Ip_max_error_A"":736.8449,""position_violation"":0.20170240333333322,""endpoint_speed_violation"":0.3469466491463913,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.2513639619671617,""final_speed_violation"":0.09181901012518057,""ip_violation"":0.0,""max_violation"":0.3469466491463913,""sum_violation"":0.8918320245720668,""l2_violation"":0.48235921143951266,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0360510721,""endpoint_velocity_m_per_s"":0.13005388381025135,""endpoint_late_velocity_rms_m_per_s"":0.11446325154294461,""post_arrival_velocity_rms_m_per_s"":0.12007227032674457,""final_velocity_m_per_s"":0.10918190101251807,""sustained_Ip_max_error_A"":700.6424000000006,""position_violation"":0.20170240333333322,""endpoint_speed_violation"":0.30053883810251336,""endpoint_late_speed_violation"":0.1446325154294461,""post_speed_violation"":0.20072270326744568,""final_speed_violation"":0.09181901012518057,""ip_violation"":0.0,""max_violation"":0.30053883810251336,""sum_violation"":0.9394154702579189,""l2_violation"":0.4479356554967012,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0360510721,""endpoint_velocity_m_per_s"":0.10918190101251807,""endpoint_late_velocity_rms_m_per_s"":0.12242613392288845,""post_arrival_velocity_rms_m_per_s"":0.10918190101251807,""final_velocity_m_per_s"":0.10918190101251807,""sustained_Ip_max_error_A"":647.6499000000003,""position_violation"":0.20170240333333322,""endpoint_speed_violation"":0.09181901012518057,""endpoint_late_speed_violation"":0.22426133922888436,""post_speed_violation"":0.09181901012518057,""final_speed_violation"":0.09181901012518057,""ip_violation"":0.0,""max_violation"":0.22426133922888436,""sum_violation"":0.7014207729377593,""l2_violation"":0.3409826969866351,""pass"":false}]",False,False,5.747195689122079,5.747195689122079,1025403.9826459435,0.37837880629931775,0.20369593411408718,0.04807504367787985,224.9759659767151,5
Stage3.0,round_001_steps,s30r01s_bc22af69288d108c,12,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center_s30r00s_b51fe1a8accb7cee_balanced_e15_s1.0,real_tsc_sqp_step,"[-0.4030934518181104,0.27786250362187725,0.13535042464019753,-0.059046725909055436,0.28143125181093886,0.08127521232009834,0.26599999999999996,0.26599999999999996,-0.0050000000000000044,0.30399999999999916,0.30400000000000005,0.11399999999999968,0.30399999999999927,0.3039999999999962,0.11399999999999955,0.3039999999999967,0.30399999999999794,0.11399999999999964]",stage3_0_evaluations/round_001_steps/s30r01s_bc22af69288d108c.json.gz,balanced,15,1.0,4.301602004501131,0.22591960671114886,True,,16,-0.026883922999999976,0.0360510961,542.0964000000022,0.044971400310434666,0.0360510961,0.10918850764812875,0.12242760693869076,0.6492383287639514,0.41409999999999997,0,16,False,False,NEAR_FEASIBLE_120_150MS,,,,,,,,,12,120,10,0.0360510961,0.11390908703837242,0.0777106533998712,0.12242760693869076,0.10918850764812875,786.0737000000008,0.20170320333333325,0.13909087038372414,0.0,0.22427606938690747,0.09188507648128752,0.0,0.22427606938690747,0.6569552195852524,0.34463469796096113,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0360510961,""endpoint_velocity_m_per_s"":0.11390908703837242,""endpoint_late_velocity_rms_m_per_s"":0.0777106533998712,""post_arrival_velocity_rms_m_per_s"":0.12242760693869076,""final_velocity_m_per_s"":0.10918850764812875,""sustained_Ip_max_error_A"":786.0737000000008,""position_violation"":0.20170320333333325,""endpoint_speed_violation"":0.13909087038372414,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.22427606938690747,""final_speed_violation"":0.09188507648128752,""ip_violation"":0.0,""max_violation"":0.22427606938690747,""sum_violation"":0.6569552195852524,""l2_violation"":0.34463469796096113,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0360510961,""endpoint_velocity_m_per_s"":0.13469466491463913,""endpoint_late_velocity_rms_m_per_s"":0.09433410449951501,""post_arrival_velocity_rms_m_per_s"":0.12513831767691133,""final_velocity_m_per_s"":0.10918850764812875,""sustained_Ip_max_error_A"":736.8449,""position_violation"":0.20170320333333325,""endpoint_speed_violation"":0.3469466491463913,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.25138317676911326,""final_speed_violation"":0.09188507648128752,""ip_violation"":0.0,""max_violation"":0.3469466491463913,""sum_violation"":0.8919181057301253,""l2_violation"":0.4823821394199213,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0360510961,""endpoint_velocity_m_per_s"":0.13005388381025135,""endpoint_late_velocity_rms_m_per_s"":0.11446325154294461,""post_arrival_velocity_rms_m_per_s"":0.12007527409203742,""final_velocity_m_per_s"":0.10918850764812875,""sustained_Ip_max_error_A"":700.6424000000006,""position_violation"":0.20170320333333325,""endpoint_speed_violation"":0.30053883810251336,""endpoint_late_speed_violation"":0.1446325154294461,""post_speed_violation"":0.20075274092037398,""final_speed_violation"":0.09188507648128752,""ip_violation"":0.0,""max_violation"":0.30053883810251336,""sum_violation"":0.9395123742669542,""l2_violation"":0.4479630232836194,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0360510961,""endpoint_velocity_m_per_s"":0.10918850764812875,""endpoint_late_velocity_rms_m_per_s"":0.12242760693869076,""post_arrival_velocity_rms_m_per_s"":0.10918850764812875,""final_velocity_m_per_s"":0.10918850764812875,""sustained_Ip_max_error_A"":647.6499000000003,""position_violation"":0.20170320333333325,""endpoint_speed_violation"":0.09188507648128752,""endpoint_late_speed_violation"":0.22427606938690747,""post_speed_violation"":0.09188507648128752,""final_speed_violation"":0.09188507648128752,""ip_violation"":0.0,""max_violation"":0.22427606938690747,""sum_violation"":0.7016345021641033,""l2_violation"":0.34104624228172503,""pass"":false}]",False,False,5.747230675549998,5.747230675549998,1025405.8097456682,0.3783903292585526,0.20369581936396514,0.04807504367787985,229.18211126327515,6
