experiment_id,pair_id,history_order,common_prefix_steps,common_prefix_source_experiment_id,common_prefix_action_digest,nullspace_direction_index,amplitude_fraction,gap_steps,settle_steps,horizon_steps,success,failure_reason,failure_class,R,Z,Ip,vR_m_per_s,vZ_m_per_s,wire_rms_a,snapshot_dir,snapshot_manifest_path,snapshot_manifest_digest,snapshot_time_ms
s42r3b_c4cbc742acb051acd91f,p5_q2_a0p600_gap3_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.6,3,4,14,True,,,0.724089416,0.0165616947,30431.2501,-0.00442529999999941,-0.2394557700000001,2.1555608753871924,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_c4cbc742acb051acd91f/1240ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_c4cbc742acb051acd91f/1240ms/restart_snapshot_manifest.json,5bdcabed7feb60877aad2d1984bfea25daf317cd6a08787c42b701525af05795,1240
s42r3b_cd896036e5931f17e7b6,p5_q1_a0p750_gap4_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.75,4,4,15,True,,,0.724423481,0.0136394059,30399.9123,-0.016468000000002814,-0.24745227999999983,2.1611973726000437,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_cd896036e5931f17e7b6/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_cd896036e5931f17e7b6/1250ms/restart_snapshot_manifest.json,fd49328f6e22ad8fa5c197cae2ae9471f83ebabbb19c4e45017de7ae211b5b6d,1250
s42r3b_d10b8ef2229267cb1753,p9_q1_a0p600_gap2_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.6,2,4,17,True,,,0.727831512,0.0190887017,30314.5049,0.030474899999999305,-0.12820058000000029,1.054668352295324,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_d10b8ef2229267cb1753/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_d10b8ef2229267cb1753/1270ms/restart_snapshot_manifest.json,80f6cd5c52aa0015bf618c95a27c3261810665de215b48928aae50196b899d9b,1270
s42r3b_d1b5735d7ede0449df94,p9_q1_a0p900_gap3_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.9,3,4,18,True,,,0.727864426,0.0179225108,30289.6982,0.023343900000005746,-0.12714540999999996,1.1019267311547232,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_d1b5735d7ede0449df94/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_d1b5735d7ede0449df94/1280ms/restart_snapshot_manifest.json,69e2eeded7d630d2a6f43c59fb77b46487b3d434ef5d8632ddc7bf51bc44279b,1280
s42r3b_dc62d6d32ec77f70fb50,p9_q2_a0p600_gap2_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.6,2,4,17,True,,,0.728163108,0.0187722058,30315.5607,0.029355899999994328,-0.13368698000000012,1.029221773153548,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_dc62d6d32ec77f70fb50/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_dc62d6d32ec77f70fb50/1270ms/restart_snapshot_manifest.json,7ec6899c431ca37844b1a854147e5614e178d3edddb3150877095187bbe39c6e,1270
s42r3b_dd176244be30ba730c12,p9_q2_a0p900_gap3_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.9,3,4,18,True,,,0.727904339,0.0180297262,30289.1395,0.022999999999995246,-0.12695851000000014,1.1026713963522103,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_dd176244be30ba730c12/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_dd176244be30ba730c12/1280ms/restart_snapshot_manifest.json,4bb49d54efc754bbe89d5f3153ee001fee71f91a053f59cc36777af4b29923a4,1280
s42r3b_e19a42d4f1dfad4abd63,p9_q2_a0p900_gap4_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.9,4,4,19,True,,,0.727947376,0.0168158634,30264.8413,0.016559700000007282,-0.1258069300000001,1.1326074452342259,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_e19a42d4f1dfad4abd63/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_e19a42d4f1dfad4abd63/1290ms/restart_snapshot_manifest.json,e6fafbd71396d4eddd3a754f94da36e685ef679f0f9e723e540207891c2930e1,1290
s42r3b_e8faa109223ec7176dda,p5_q1_a0p750_gap4_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.75,4,4,15,True,,,0.723878121,0.0141867032,30392.0041,-0.010128399999997928,-0.24078487999999992,2.2236240174169133,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_e8faa109223ec7176dda/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_e8faa109223ec7176dda/1250ms/restart_snapshot_manifest.json,59375590ad60438e8a785e853bf9366bbdf0692a798fcfc9710edbd2a01c99ef,1250
s42r3b_eb1dc6434a00c1800afc,p9_q1_a0p900_gap4_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.9,4,4,19,True,,,0.728781162,0.0160170839,30269.5091,0.011372399999998173,-0.13343013,1.147480909427255,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_eb1dc6434a00c1800afc/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_eb1dc6434a00c1800afc/1290ms/restart_snapshot_manifest.json,ecd54e3b4e724b48077debf3d81b8695f4f0005cd502f29a35715012bf00b822,1290
s42r3b_f1baf1bf4625bd107ef7,p9_q1_a0p900_gap2_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.9,2,4,17,True,,,0.727745227,0.0191730493,30313.8826,0.030539799999995676,-0.1267582999999999,1.0642651122566533,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f1baf1bf4625bd107ef7/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f1baf1bf4625bd107ef7/1270ms/restart_snapshot_manifest.json,351339a4ef31eb334a4d6ad0f50e33bb9b70a974ac4f58b83bff84b602160e2d,1270
s42r3b_f496fc0921b74441e60e,p5_q2_a0p900_gap4_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.9,4,4,15,True,,,0.724425561,0.0134566408,30400.4503,-0.016512199999996202,-0.24895803000000022,2.1643624398037713,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f496fc0921b74441e60e/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f496fc0921b74441e60e/1250ms/restart_snapshot_manifest.json,49221b1956ae8025f53b7bbfff38238dd6320493fef689b2addc40687c82c9e7,1250
s42r3b_f92de8af77973ef03abb,p5_q1_a0p900_gap4_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,4,4,15,True,,,0.724469059,0.0136065453,30400.1817,-0.016746899999997567,-0.2481052499999999,2.1629784489988184,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f92de8af77973ef03abb/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_f92de8af77973ef03abb/1250ms/restart_snapshot_manifest.json,fc9267bc6f838a37f4fe5497f40309b63cdf8a1d7b5c50a10fe380326aa9a6a8,1250
s42r3b_fcceee0f8cc44a708fdd,p5_q2_a0p600_gap4_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.6,4,4,15,True,,,0.72432575,0.0136055731,30395.4082,-0.015332300000003851,-0.24724097999999986,2.2287211813429395,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_fcceee0f8cc44a708fdd/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_fcceee0f8cc44a708fdd/1250ms/restart_snapshot_manifest.json,10d213091d9cf726b1289cc82db773cd7b56c232b32f18166d414e811446551c,1250
