candidate_id,vector,source_name,source_type,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,proposal_rank_score,population_index,generation
s21g004_808e7e4641469075,"[2.388055851527881,1.2111965248487515,0.497491459683687,1.1409288444038208,1.880784942916907,0.09717718092685362,-0.5444278149553825,2.3377948146149787,-0.29624829455095064,-0.6094051387529014,-1.3792699491603142,0.22354102576572088,-0.6326281176216254,0.16899663618650482,-0.011895193660773774]",stage2_1_best,anchor_best,2.994963185313355,-0.02650956013367045,0.03314525038801812,981.51867553802,0.04210879704298456,0.4594815378590509,0.258796882692368,0.10026266213458629,0.025667505755059696,0.07880930433042044,3.4217308343102797,0,4
s21g004_7b799c64a3b4c1e4,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_00,anchor_damped,2.9065860798031786,-0.02700965748846884,0.031841450710959396,943.4915837081389,0.04166181911339294,0.45932781877354206,0.24683923781928085,0.05335603024723167,0.03898841828547526,0.1041064990423122,3.664270070702342,1,4
s21g004_1c688e226b472925,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",damped_archive_01,anchor_damped,2.8991528289281576,-0.026869459636791992,0.0318092597318447,956.3836996261889,0.04160694594670232,0.4590035414792277,0.24848766148548893,0.06575194255408535,0.038849847233293544,0.10506005334519139,3.669423663558056,2,4
s21g004_ca09e8fba5e53ca1,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.19477816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_02,anchor_damped,2.901666578143242,-0.026917416261849958,0.031811061614452955,923.6985326115246,0.04161827366883846,0.4599042047971668,0.24768032490360012,0.06575194255408535,0.03950619321408226,0.10559172442082232,3.6810172510232233,3,4
s21g004_310b3a27a9cab968,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.29696053187390903,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_03,anchor_damped,2.913559021514952,-0.027006186127369824,0.03186551186073637,953.4183559798439,0.04168170327628812,0.4586972116637768,0.24663404492691252,0.07097993545052682,0.03724524155440394,0.10400979931159758,3.6652837950950805,4,4
s21g004_ab7ee7944c11c65a,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.46147750995002296,-0.061233913971990364,0.06203426961659384]",damped_archive_04,anchor_damped,2.9020394289332043,-0.0268881869592692,0.031844157475215164,945.0454060768534,0.041618836186485424,0.4610252801024877,0.24706138831546093,0.06575194255408535,0.03867213960462362,0.10544232599794234,3.6770585995598495,5,4
s21g004_8e1e9f034e77cca5,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.027034269616593838]",damped_archive_05,anchor_damped,2.9009125223087473,-0.026895171789457106,0.031818311606349015,960.3219080510171,0.041614213197775266,0.45967450489982287,0.24745865398603956,0.06575194255408535,0.0385190901542498,0.10555256076477354,3.677030033489719,6,4
s21g004_cb35088283b2f3fa,"[2.3042454726258383,1.3610337371972356,0.5917237798713177,1.299693600319108,1.9062281990119636,0.07010286857804099,0.3345169240525309,2.0697669412449824,-0.31285028134325055,-1.0638751577512429,-0.8763911219162015,0.09226862284849133,-0.5559098183929537,-0.5834333898203607,0.2559250609521106]",precise_archive_00,anchor_precise,2.634978103800546,-0.026296665660282992,0.02885472794394292,855.1967332557688,0.04000939806907486,0.4694742564495096,0.21912200391775152,0.05525877149714941,0.11128082638503528,0.17059057925251073,4.959972357464283,7,4
s21g004_fab05bac9ab4b1ba,"[2.312776553962334,1.411048726115072,0.5933361083675809,1.2654058024429617,1.915871318064019,0.08182760141364868,0.312508240530634,1.9568984941434484,-0.19387292904119047,-0.9998332839271749,-0.686190013458541,-0.06710880517425774,-0.6639103391833964,-0.6680168015247957,-0.09809429545052059]",precise_archive_01,anchor_precise,2.5850513441054406,-0.025253247808265322,0.029034186125728875,1085.2610158416137,0.03976318941043625,0.4668920379726238,0.2068444199204558,0.031777965710335435,0.125845502845488,0.17879975399293976,5.217357396446446,8,4
s21g004_a6e2d53b4b22f02a,"[2.32469939401476,1.4142008745076244,0.5857940880045588,1.2975057094179323,1.940379085803052,0.07790872491419515,0.28670945159681394,1.946832424155062,-0.3061769448926297,-1.2216821495534371,-1.0321195404836176,0.13550073692037523,-0.44790644195034857,-0.6404605508172465,0.17442053619596462]",precise_archive_02,anchor_precise,2.718239169097874,-0.026405121528454423,0.03007561825201286,845.9691904907304,0.040477425621981825,0.4742172528047087,0.23094802713650184,0.04595037485225734,0.08666523230091287,0.15579297905501846,4.558763757224298,9,4
s21g004_8710d8f209165f6f,"[2.3170437696628325,1.4217576150392017,0.5833522249745287,1.303665172299496,2.0023911910489147,0.06812504564027454,0.4403528151982513,2.0203630708878384,-0.3664125400800929,-1.2120760158571882,-1.061664544717133,0.18182520403702312,-0.181152961601795,-0.8236719794479134,0.19353430483972145]",precise_archive_03,anchor_precise,2.707297619750519,-0.02671753129107768,0.029583443943867832,794.0228817464813,0.04038292744784748,0.4744534621490867,0.23543607598229227,0.06656785016282381,0.10571758256697551,0.17039995936059008,4.985814373739602,10,4
s21g004_ae07f1cc0382b45e,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_fill_06,anchor_damped,2.90098960137495,-0.026898975855932372,0.03181655166825892,943.5082499684831,0.041614660243594725,0.45975079606058783,0.24741552896101165,0.06575194255408535,0.03875714583185248,0.10549038638486859,3.676898079006928,11,4
s21g004_88336126bdb54e2f,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.34590544639889226,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",tail_fd_n2_m0_m,sensitivity,2.932102076091196,-0.026850161219509117,0.03230527053888403,944.0769904547051,0.041808063359909796,0.4595115392934458,0.24756223536025085,0.05422317119785793,0.03520525283780388,0.09792215941850822,3.5987501248862186,12,4
s21g004_eb136c1566dd66e1,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.18590544639889223,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",tail_fd_n2_m0_p,sensitivity,2.8821817172829873,-0.027174595485450426,0.03138006989845883,942.8424339135199,0.041521452076948934,0.4592108147860085,0.24624791434106988,0.0524905575583443,0.04422900524599675,0.11087422972819473,3.749700052118084,13,4
