stage,generation,candidate_id,population_index,source_name,source_type,linear_prefilter_score,proposal_rank_score,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,parameter_vector,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_1_tube_window_steps,stage2_1_tube_excess_mean,stage2_1_tube_excess_max,stage2_1_tube_excess_terminal,stage2_1_late_position_core,stage2_1_terminal_position_core,stage2_1_velocity_excess,stage2_1_velocity_core,stage2_1_streak_deficit,stage2_1_continuous_objective,generation_rank
Stage2.1,5,s21g005_aa1fa1d922105141,153,global_0021,global,3.01235533272606,3.558748921662991,0.039147393215247045,0.08706809404957885,"[2.3719959241969604,1.2254518043584621,0.504273706891896,1.20113520067722,1.839596754596527,0.097422387112408,-0.4562058065127226,1.949019327351317,-0.39323491874250915,-0.8462647034877862,-1.2725134000911102,0.2603641609439734,-0.2402631506851884,0.05785613206167113,-0.05021235899296321]",s21g005_aa1fa1d922105141,,,,,True,,11,-0.02762651599999999,0.0312777721,773.0344000000005,0.0417315637597945,0.0312777721,1.3910521253264834,0.5817437020072838,0.7819358988835939,0.02345807696650782,1,0.6279860907370649,0.0,-0.34412439049284915,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027640402691243633,0.031771644284421544,0.04211210326580619,0.020548192225691465,0.6493121826217115,0.07575536183241262,0.08446084559187891,0.4139,788.7475025653839,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5193881190261977,13.512739502359112,1000013.5127395024,0.003966702817573234,0.0,1.0,0.45292386867939527,0.24816450514911992,0.05003757342089131,5,0.006544973452223764,0.01685805599082588,0.0018141128217093387,1.9704769349665827,1.9350260153753265,0.0,0.7555862641839178,1.0,13.512739502359112,1
Stage2.1,5,s21g005_15b2028657dc017a,0,stage2_1_best,anchor_best,2.947176265446409,3.5840943450201457,0.04717507074700269,0.09273834358221746,"[2.4188628646808983,1.2635197633433322,0.5145452478386736,1.1973841503703848,1.848431591192139,0.09162262327233359,-0.5953114325321545,2.2075844145783106,-0.28232381356054237,-0.6295337501207002,-1.2175652884965533,0.23860751069765182,-0.42321125356670136,0.040415531166020535,0.06416466156755125]",s21g005_15b2028657dc017a,,,,,True,,11,-0.026625154999999956,0.0311361917,700.818900000002,0.04096780824443958,0.0311361917,1.365593608147986,0.5817437020072838,0.7819319266147357,0.02345795779844207,1,0.6279680347633761,0.0,-0.3441175622816548,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027035875782170985,0.031796167606241064,0.041736493069652526,0.012673803284980406,0.6492340978530599,0.07794362036957281,0.08772622789392835,0.4138,757.6500523090363,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5281840984184795,13.534327426808467,1000013.5343274268,0.004156062160192784,0.0,1.0,0.45457992107957174,0.24705853538983585,0.07731822042777997,5,0.006799932863135351,0.01737541567490562,0.001434368421276546,1.935483170836837,1.8648459026146353,0.0,0.7856516350203832,1.0,13.534327426808467,2
Stage2.1,5,s21g005_cb96602efc035cf3,144,global_0071,global,2.9688723162518267,3.4462323960008554,0.023131017600908937,0.08399940847915849,"[2.337113034604129,1.2110204469940358,0.4833358647605283,1.2100081806443084,1.853092319470206,0.09659312469029405,-0.4608165282494981,2.3401742235165104,-0.3704979221563881,-0.7926250929630376,-1.3057770668458488,0.2065970409196579,-0.29874836433666685,-0.13093918510800273,0.11118217222611163]",s21g005_cb96602efc035cf3,,,,,True,,11,-0.02713417699999998,0.0308708615,691.5910000000003,0.041100774338441726,0.0308708615,1.3700258112813912,0.5817437020072838,0.7819298283012065,0.023457894849036192,1,0.627964797530151,0.0,-0.34411395534354455,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027324741153175226,0.03156293499484956,0.041747578906771665,0.008228147276521693,0.6492354193513784,0.08072085576578629,0.0923899205928783,0.41395000000000004,794.4768834114075,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5266527614929823,13.583681238316117,1000013.5836812383,0.003378657210109754,0.0,1.0,0.45852836683759957,0.2493980388435681,0.11043261509461715,5,0.006073444679508178,0.016852594557101874,0.0008426663913136117,1.936511493974585,1.876970723577234,0.0,0.8603599834762488,1.0,13.583681238316117,3
Stage2.1,5,s21g005_c50dcb4ba5f77d2b,146,global_0025,global,2.9588093167197718,3.549484505568379,0.036725651384045994,0.09143876617826485,"[2.395239551852028,1.2215209656264026,0.5028999231515754,1.193340006883377,1.852025252028338,0.10462194862818665,-0.4791284657220712,2.0477350181209255,-0.28486820649135447,-0.8507284429565956,-1.1648753040108757,0.2125413709971723,-0.4033370748695151,0.02428206568961328,0.08511707897353316]",s21g005_c50dcb4ba5f77d2b,,,,,True,,11,-0.026855564,0.0311876553,712.725400000003,0.04115690902958717,0.0311876553,1.3718969676529056,0.5817437020072838,0.7819422734243626,0.023458268202730878,1,0.6280099831846802,0.0,-0.34413534813750724,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027269268643352773,0.03172294812847352,0.041832504709916236,0.018093744830745565,0.6494378331204909,0.08010771757792734,0.08923714067522963,0.41405000000000003,769.2594311237335,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5260062724312595,13.589447827441631,1000013.5894478274,0.0038199427353573013,0.0,1.0,0.4564674279030942,0.2426410104569637,0.05043531998045444,5,0.0064427626801694,0.016934042459417795,0.0015672501240200994,1.9443982781168496,1.8821012898552376,0.0,0.8290650877890853,1.0,13.589447827441631,4
Stage2.1,5,s21g005_ebde2cf9172a16de,52,damped_parent_13,damped_tail,2.960662921737664,3.6926089952229684,0.04299096728493441,0.10131886141529801,"[2.482118646138518,1.195214966807005,0.4592753628349344,1.1841741244521284,1.842397754093172,0.11598117998072624,-0.4218601681257281,2.120233232746242,-0.20296901109877458,-1.0068937425539453,-1.2248942222386667,0.16557601411251338,-0.0993128430264193,0.049221935565602476,-0.016761874607832038]",s21g005_ebde2cf9172a16de,,,,,True,,11,-0.027124969000000054,0.0309943849,752.1094000000012,0.04118756898119033,0.0309943849,1.3729189660396777,0.5817437020072838,0.7819304316068331,0.02345791294820499,1,0.6279863067212738,0.0,-0.3441149924078471,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027535604827299952,0.0315344161215535,0.04186441129805265,0.019341212931739776,0.6496349564248444,0.08362843141802086,0.09325403278530904,0.41515,777.9406561851501,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5256531695114798,13.614421339515625,1000013.6144213395,0.003178926252548333,0.0,1.0,0.4602893689620664,0.253591450401869,0.05089199468542951,5,0.005780110906777892,0.016184849523696133,0.0010986681437200171,1.9473654814805759,1.8849064873114578,0.0,0.9070397148394391,1.0,13.614421339515625,5
Stage2.1,5,s21g005_781e1312901facb3,141,global_0001,global,2.9685874838654516,3.439585559111936,0.019895962796264856,0.08386283200751295,"[2.362616456418077,1.2170104406999267,0.4840326484039379,1.168343243678228,1.8512278079514888,0.11026951832760885,-0.4151066958781855,2.259592664700186,-0.3662966335397335,-0.8268931265109312,-1.280877118444836,0.21777554119476347,-0.5844394509460931,-0.06875131970342654,-0.028289763633521606]",s21g005_781e1312901facb3,,,,,True,,11,-0.02700141899999997,0.0310546516,771.9892,0.04115176805449484,0.0310546516,1.3717256018164947,0.5817437020072838,0.7819298432760449,0.023457895298281347,1,0.627966639209766,0.0,-0.3441139810848432,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027274948207115818,0.03165662360089081,0.04178593803553209,0.007595848900050386,0.649260174820195,0.0794922996713385,0.09120958748455202,0.41405000000000003,778.9105863571167,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5260654797431012,13.615465526136488,1000013.6154655261,0.003651985342752412,0.0,1.0,0.46155701762146756,0.24703699223518613,0.09541294308519971,5,0.006351884846175713,0.017151482859868922,0.0012358777748695145,1.940071797232586,1.8816311266788246,0.0,0.8376885769614544,1.0,13.615465526136488,6
Stage2.1,5,s21g005_e90a173f770fdab1,168,random_tail_0104,random_tail,2.954278863893766,3.5385477233660927,0.036776826169231114,0.09088709280153487,"[2.3997632256841315,1.2041321359680812,0.4769078891559678,1.170318573415854,1.9030132412985514,0.10259835620589704,-0.44936956331521727,2.035929277210897,-0.15089678772161416,-0.7536312592210526,-1.2806803161158244,0.2508377982645892,-0.5596822783295686,0.1135162544339856,0.17532771243947726]",s21g005_e90a173f770fdab1,,,,,True,,11,-0.026893627999999947,0.0312386453,610.5511000000006,0.041220385577788975,0.0312386453,1.3740128525929658,0.5817437020072838,0.7819417086939867,0.023458251260819598,1,0.628012392012591,0.0,-0.34413437738290525,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027232166831186712,0.03181947549868381,0.04188161806010992,0.008947199486438956,0.6495467226711943,0.07733606463503548,0.08829437239392991,0.4143,766.6697170734406,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5252752290559239,13.643288990618965,1000013.6432889906,0.004224478345932378,0.0,1.0,0.4614674335345599,0.25280637554260577,0.03175050572634581,5,0.006926381142091513,0.01773399232672805,0.0017047135324578797,1.948966590369917,1.8879113190906591,0.0,0.7875948575088106,1.0,13.643288990618965,7
Stage2.1,5,s21g005_0f52d2e5a0c93cdf,150,global_0002,global,2.9994040333844074,3.5226861305661687,0.0328537716585656,0.08642507971603548,"[2.375018614830932,1.2257364587075121,0.5470661654479073,1.2033615399032576,1.8524977774812414,0.11668829753250773,-0.6168051481944643,2.357416723971706,-0.3415036456914114,-0.7059748346770105,-1.2640823649852335,0.24068176350678613,-0.3988581663368665,-0.15584117841968093,0.09288291841858871]",s21g005_0f52d2e5a0c93cdf,,,,,True,,11,-0.026704144999999957,0.0315227936,658.8861000000034,0.04131341037156366,0.0315227936,1.377113679052122,0.5817437020072838,0.7819443367865367,0.0234583301035961,1,0.6280098341265201,0.0,-0.344138894995285,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02709094997114365,0.03200195949140502,0.04192904699165646,0.012959084375452047,0.6496482361705341,0.07478737668595163,0.08426546802792118,0.41365,784.418977022171,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5242038859984102,13.651568197354026,1000013.6515681973,0.004889110321697283,0.0,1.0,0.4585985692863498,0.24843416504493965,0.11071647065073073,5,0.007490512404907219,0.017896120737746966,0.0025765559424455195,1.9533833129205953,1.8964420850324708,0.0,0.7268606969814692,1.0,13.651568197354026,8
Stage2.1,5,s21g005_5a2da0cf9021d4fc,143,global_0051,global,2.9723905660473395,3.4412930421087857,0.016573320973406587,0.08405939769713958,"[2.332752017030835,1.2050708885164625,0.4994981976870106,1.203632724299458,1.8717978124819754,0.10462815284090321,-0.4094822362961672,2.4195999325059017,-0.34846180672757276,-0.9224443145194635,-1.3635083022423684,0.25854301334150326,-0.30236554572876345,0.09744525914026801,0.18026804364813426]",s21g005_5a2da0cf9021d4fc,,,,,True,,11,-0.026927379999999945,0.0310520253,641.2773000000016,0.04110124169530937,0.0310520253,1.3700413898436454,0.5817437020072838,0.7819412159006968,0.023458236477020902,1,0.628002748440721,0.0,-0.3441335302859994,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02722965521799431,0.03162838672656811,0.04173498496724534,0.010241829510805274,0.6494001540722687,0.08101132584653,0.09246967831560786,0.41385,795.4516825675964,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5266473790619636,13.664036743560658,1000013.6640367436,0.003536412139277859,0.0,1.0,0.4630586365866239,0.2590254425511452,0.12013629724009574,5,0.00624285412349909,0.017068622060384016,0.0012297302576001052,1.9353433002402163,1.8770134098847078,0.0,0.8655536479520398,1.0,13.664036743560658,9
Stage2.1,5,s21g005_9a7ab42557bd8ad5,44,damped_parent_20,damped_tail,2.9549255301753607,3.5434714133647356,0.027444287098213612,0.09299993977565078,"[2.3845769552348832,1.2162743174533195,0.4820623891843089,1.180202994420556,1.934847905291413,0.12012725339999004,-0.35726953535488437,2.1756700642464653,-0.2367115953353577,-0.8895238288462015,-1.4053332984779494,0.2182451831659983,-0.4456604935284276,0.16514988603781244,0.028113155367106207]",s21g005_9a7ab42557bd8ad5,,,,,True,,11,-0.02690836200000002,0.0310608396,719.9003000000012,0.04109544624626886,0.0310608396,1.369848208208962,0.5817437020072838,0.781933271108934,0.02345799813326802,1,0.6279807849963928,0.0,-0.34411987342691286,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02716884560535618,0.03164320802669083,0.041706579645759884,0.01005463239276303,0.6493008501136158,0.08083273349307322,0.0923871616183413,0.41415,746.2091002464294,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5267141237849862,13.671290104179109,1000013.6712901042,0.003601029133812001,0.0,1.0,0.46482021843732824,0.26085431406903414,0.06525183039560724,5,0.0063391482955126475,0.017291624942315235,0.001250422952142405,1.9327097619423474,1.8764841135333037,0.0,0.8636483264447115,1.0,13.671290104179109,10
