candidate_id,vector,source_name,source_type,linear_prefilter_score,predicted_terminal_R_error_m,predicted_terminal_Z_error_m,predicted_terminal_Ip_error_A,predicted_late_RZ_rms_m,action_rms,delta_action_rms,repair_excess_rms,predicted_terminal_velocity_m_per_s,predicted_late_velocity_rms_m_per_s,proposal_rank_score,population_index,generation
s21g005_15b2028657dc017a,"[2.4188628646808983,1.2635197633433322,0.5145452478386736,1.1973841503703848,1.848431591192139,0.09162262327233359,-0.5953114325321545,2.2075844145783106,-0.28232381356054237,-0.6295337501207002,-1.2175652884965533,0.23860751069765182,-0.42321125356670136,0.040415531166020535,0.06416466156755125]",stage2_1_best,anchor_best,2.947176265446409,-0.02626973906525054,0.0328376207571442,924.7567638661385,0.04188257972794445,0.45457992107957174,0.24705853538983585,0.07731822042777997,0.04717507074700269,0.09273834358221746,3.5840943450201457,0,5
s21g005_f677802a42b3b1ee,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",damped_archive_00,anchor_damped,2.9047432073197177,-0.02698014126932835,0.03183415877454518,956.3670333658447,0.041654089046391854,0.4585798749524327,0.24791386259479975,0.05335603024723167,0.0377864197292332,0.1037602367390757,3.654518817707787,1,5
s21g005_8dac7f5cf72a69e0,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.46147750995002296,-0.061233913971990364,0.06203426961659384]",damped_archive_01,anchor_damped,2.907634986729924,-0.026998868591805558,0.03186905651791564,945.0287398165055,0.041665986468509164,0.460603473189785,0.2464842691786015,0.05335603024723167,0.037541802186271844,0.10401682595675237,3.66023103396631,2,5
s21g005_fdd5c22e4d8c376e,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.027034269616593838]",damped_archive_02,anchor_damped,2.9065083127841156,-0.027005853421993575,0.03184321064904949,960.3052417906729,0.041661369673011005,0.45925145734751127,0.24688246350992363,0.05335603024723167,0.03756319790180944,0.10417502641737407,3.661301445454421,3,5
s21g005_2e1509a4e76d240c,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.19477816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_03,anchor_damped,2.9072669367189885,-0.027028097894386427,0.03183596065715344,923.6818663511804,0.041665447056942286,0.4594813687311272,0.2471087976548173,0.05335603024723167,0.038438885851417415,0.10419510295923637,3.66466138105601,4,5
s21g005_7b799c64a3b4c1e4,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_04,anchor_damped,2.9065860798031786,-0.02700965748846884,0.031841450710959396,943.4915837081389,0.04166181911339294,0.45932781877354206,0.24683923781928085,0.05335603024723167,0.037747690412015505,0.10409430521572807,3.6607727489960613,5,5
s21g005_1c688e226b472925,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",damped_archive_05,anchor_damped,2.8991528289281576,-0.026869459636791992,0.0318092597318447,956.3836996261889,0.04160694594670232,0.4590035414792277,0.24848766148548893,0.06575194255408535,0.03741602279995123,0.10506414966037694,3.6656522959547595,6,5
s21g005_cb35088283b2f3fa,"[2.3042454726258383,1.3610337371972356,0.5917237798713177,1.299693600319108,1.9062281990119636,0.07010286857804099,0.3345169240525309,2.0697669412449824,-0.31285028134325055,-1.0638751577512429,-0.8763911219162015,0.09226862284849133,-0.5559098183929537,-0.5834333898203607,0.2559250609521106]",precise_archive_00,anchor_precise,2.634978103800546,-0.026296665660282992,0.02885472794394292,855.1967332557688,0.04000939806907486,0.4694742564495096,0.21912200391775152,0.05525877149714941,0.10678800344642374,0.1684422254308043,4.8783377376284385,7,5
s21g005_fab05bac9ab4b1ba,"[2.312776553962334,1.411048726115072,0.5933361083675809,1.2654058024429617,1.915871318064019,0.08182760141364868,0.312508240530634,1.9568984941434484,-0.19387292904119047,-0.9998332839271749,-0.686190013458541,-0.06710880517425774,-0.6639103391833964,-0.6680168015247957,-0.09809429545052059]",precise_archive_01,anchor_precise,2.5850513441054406,-0.025253247808265322,0.029034186125728875,1085.2610158416137,0.03976318941043625,0.4668920379726238,0.2068444199204558,0.031777965710335435,0.12224010424779919,0.17722372249740442,5.149579960162795,8,5
s21g005_a6e2d53b4b22f02a,"[2.32469939401476,1.4142008745076244,0.5857940880045588,1.2975057094179323,1.940379085803052,0.07790872491419515,0.28670945159681394,1.946832424155062,-0.3061769448926297,-1.2216821495534371,-1.0321195404836176,0.13550073692037523,-0.44790644195034857,-0.6404605508172465,0.17442053619596462]",precise_archive_02,anchor_precise,2.718239169097874,-0.026405121528454423,0.03007561825201286,845.9691904907304,0.040477425621981825,0.4742172528047087,0.23094802713650184,0.04595037485225734,0.08286088137766734,0.15372227792461718,4.49453158476347,9,5
s21g005_8710d8f209165f6f,"[2.3170437696628325,1.4217576150392017,0.5833522249745287,1.303665172299496,2.0023911910489147,0.06812504564027454,0.4403528151982513,2.0203630708878384,-0.3664125400800929,-1.2120760158571882,-1.061664544717133,0.18182520403702312,-0.181152961601795,-0.8236719794479134,0.19353430483972145]",precise_archive_03,anchor_precise,2.707297619750519,-0.02671753129107768,0.029583443943867832,794.0228817464813,0.04038292744784748,0.4744534621490867,0.23543607598229227,0.06656785016282381,0.10223796850543808,0.16802863568216386,4.9083241534932895,10,5
s21g005_408587d0b9cfb2f8,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.226960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",damped_archive_fill_06,anchor_damped,2.9002023752393473,-0.026944793765349195,0.031824760526835624,932.6966684727777,0.041630983452266596,0.4599335263626138,0.24757238235709325,0.04845464744147495,0.03926902586547626,0.10535120603600225,3.6756013288347806,11,5
s21g005_a654f8916ceeca70,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.34590544639889226,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n2_m0_m,sensitivity,2.9302615789177198,-0.026820645000368737,0.0322979786024698,956.9524401124108,0.04180036997165352,0.45876389500042486,0.24863373527346203,0.05422317119785793,0.03415777569830687,0.09756259767952719,3.5897978866291975,12,5
s21g005_fc8170ca58280020,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.18590544639889223,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n2_m0_p,sensitivity,2.8803361494689894,-0.027145079266310046,0.0313727779620446,955.7178835712257,0.04151368486098714,0.4584626800826417,0.24732510842370342,0.0524905575583443,0.04290275623516824,0.1105179283220073,3.738682587947331,13,5
s21g005_5f4c8daa4314e5e9,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0186969706242532,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n2_m1_m,sensitivity,2.9260928305386327,-0.02720452067690937,0.031941218465212515,955.0387970096999,0.04179522191695047,0.4569413253678574,0.24704698936020927,0.04144003972889893,0.03828931483005655,0.10268077063494424,3.6627224803761558,14,5
s21g005_b6530a9c8c74a277,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.29696053187390903,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n2_m2_m,sensitivity,2.916853348034215,-0.02708687511098551,0.031881761417637385,966.4806310621716,0.041720089776517255,0.4575386030577255,0.2470998844090493,0.05833763036341989,0.03657513751932452,0.10249776581423992,3.6465507517929274,15,5
s21g005_8348929d8eb8bef0,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.226960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n2_m2_p,sensitivity,2.898362966452905,-0.026915277546208816,0.0318174685904214,945.5721181304834,0.04162326214789874,0.4591865691464397,0.24864383854307862,0.04845464744147495,0.03930775518269394,0.10501713755934987,3.669300399840858,16,5
s21g005_6d335235fd8aecc9,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.9151852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m0_m,sensitivity,2.9146611690969517,-0.02688568924503376,0.03206636332381822,957.2711435436504,0.04170232081932639,0.4608374754794044,0.24916014577876966,0.05335603024723167,0.03412506197776102,0.1021121807016731,3.633167698118787,17,5
s21g005_a14f1af0449e067b,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.755185220165065,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m0_p,sensitivity,2.8949435122300966,-0.02707459329362305,0.03160195422527214,955.4629231880353,0.0416062891456716,0.45649195390677616,0.2468328267745294,0.05335603024723167,0.041925938134585256,0.10550823916482174,3.6800452168843534,18,5
s21g005_54c8b8f8ce431540,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m1_m,sensitivity,2.9222898211308443,-0.027209816735972225,0.031903923334842266,948.1019510636579,0.04174147757273199,0.4608737442898047,0.25299973483561544,0.05335603024723167,0.03515601899840513,0.10175784147180347,3.6386007092094568,19,5
s21g005_9bd39281c42755e7,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.1973135959693286,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m1_p,sensitivity,2.8873072508452453,-0.026750465802684587,0.03176439421424808,964.6321156680315,0.04156698475111583,0.45645533693029877,0.24289577351430156,0.05335603024723167,0.04080005493374442,0.10588564156274027,3.6743347985310773,20,5
s21g005_6f3a68b58da091af,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.12477816185308457,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m2_m,sensitivity,2.904065265237768,-0.026961700863410876,0.031839648828351164,976.1767507228033,0.041650467197776195,0.45846048447149823,0.24767789247159505,0.05335603024723167,0.03720243677485226,0.10365055243719593,3.6508294171421425,21,5
s21g005_2ddc755997984919,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.19477816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",tail_fd_n3_m2_p,sensitivity,2.9054229205768562,-0.026998581675245936,0.03182866872073921,936.5573160088861,0.04165771411660488,0.4587336752661166,0.24818225524376072,0.05335603024723167,0.0384776151686351,0.10386103448258399,3.658403802440664,22,5
s21g005_16ccff6fc0a828d2,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.46147750995002296,0.018766086028009638,0.06203426961659384]",tail_fd_n4_m0_m,sensitivity,2.9057923341440515,-0.02696935237266518,0.03186176458150143,957.9041894742113,0.041658257930324176,0.45985760418484095,0.24756043482749632,0.05335603024723167,0.037607795066173705,0.10370030004751321,3.654288347831305,23,5
s21g005_85bbeed9ae38e344,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.3014775099500229,0.018766086028009638,0.06203426961659384]",tail_fd_n4_m0_p,sensitivity,2.903697667986597,-0.026990930165991633,0.03180655296758893,954.8298772574744,0.04164992525072421,0.45745405181108395,0.24833497553753855,0.05335603024723167,0.03870544625437508,0.10408379613560924,3.660304953097797,24,5
s21g005_100bb55612334d2d,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.09876608602800964,0.06203426961659384]",tail_fd_n4_m1_p,sensitivity,2.9029041709213286,-0.02695062505018797,0.03182686683813096,969.2424830235504,0.04164636341994522,0.45798600474876944,0.2490518412700566,0.05335603024723167,0.037814923096416486,0.10334202687094729,3.647125408885618,25,5
s21g005_e9fdc26e9935d1b2,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.027034269616593838]",tail_fd_n4_m2_m,sensitivity,2.9046658273478703,-0.026976337202853196,0.031835918712635275,973.180691448375,0.041653640171515266,0.4585033889601492,0.2479569009489321,0.05335603024723167,0.03759234499812866,0.10382816954447942,3.6548460528461275,26,5
s21g005_12d2793feadcd879,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.09703426961659384]",tail_fd_n4_m2_p,sensitivity,2.9048213020923517,-0.026983945335803616,0.031832398836455084,939.5533752833107,0.04165453803234361,0.45868602328505487,0.24788389073642816,0.05335603024723167,0.03806260968004327,0.10362117404620512,3.6534555822366936,27,5
s21g005_2c75be5a6b844f98,"[2.401249404319281,1.1927026441275532,0.45518339360956317,1.1403364272785197,1.879378827595522,0.08368169825670502,-0.5288519923221359,2.2711100805903963,-0.3133180905860135,-0.760541246096736,-1.307088042015829,0.13252653199500705,-0.6173334580706955,-0.14288541604644156,0.0759101732318026]",damped_parent_15,damped_tail,3.0107261991019683,-0.026575952896852995,0.03337395873798377,965.5746026976522,0.04220257120159172,0.4627655961979535,0.24903272003043034,0.09153668457173701,0.01892480753383293,0.0775491033690556,3.4141625141761005,28,5
s21g005_0f94aa77343ad0c2,"[2.374592411745323,1.2518238896382985,0.46743496421985514,1.1282555280681195,1.884984568405117,0.0756198887054368,-0.37774731830223973,2.203931384026291,-0.32564670650436667,-1.067266492903595,-1.3997814106569677,0.05875279981545284,-0.2645562979897377,-0.2203009382591009,-0.06735344305689578]",damped_parent_19,damped_tail,3.0295236185484344,-0.026359027433538573,0.0339644493672894,1056.9847929478346,0.04227195339693489,0.46683783908143195,0.25561531363983186,0.08104130489559325,0.009275993728135834,0.07837122261659066,3.4317683153732377,29,5
s21g005_e1b6100a49a43e2a,"[2.380836317088466,1.1933112853382946,0.48170244101169374,1.1795984659279073,1.8378651933571486,0.09147701780783787,-0.4358251874925829,2.286821551489536,-0.34176203353889156,-0.9618262289908486,-1.2960547738943324,0.17308163868929688,-0.35565275662313744,0.06337414552897776,-0.04376940237649688]",damped_parent_05,damped_tail,2.9904572276981494,-0.02670231858661587,0.03300543406643106,1029.6244910509486,0.042070816151435216,0.4613841524022868,0.25353110237695525,0.09638391412583416,0.01618234924251686,0.08269858092507945,3.444161216299811,30,5
s21g005_c0589675f6799392,"[2.356808345698551,1.230488013762887,0.45285509218656894,1.1673842346397905,1.8696874600261726,0.10145299143589619,-0.42785206793369057,2.178055254611104,-0.22079826625848664,-1.0044766565242582,-1.4002408649219154,0.26789602524323325,-0.14602779515783426,-0.2017626866438842,0.05327760057479068]",damped_parent_05,damped_tail,2.9940960339912643,-0.026454266093073886,0.03351313595267697,844.4656126885675,0.042107763531142685,0.4679764430025216,0.2598456117843893,0.06071868260664279,0.02065289763681515,0.08195304941900028,3.445584660408903,31,5
s21g005_56438f58165df2fa,"[2.4021422135840442,1.2266935886231047,0.46847102186789213,1.0729846632993123,1.952870225350718,0.12572150557263598,-0.4805552454207782,2.1545286426435823,-0.26537682345351155,-0.779921686807691,-1.4617539165545534,0.1762296101210076,-0.547243147465322,-0.29166464402479114,0.08617051485898725]",damped_parent_06,damped_tail,3.0615449820053575,-0.02645415400620177,0.03427739640060759,870.4859461780907,0.04249842453910567,0.4676522694843436,0.2562097449085802,0.06832299188085166,0.018407684801374658,0.07610493757564869,3.449881981117064,32,5
s21g005_d5201b64a81b9420,"[2.3731309680997943,1.201689091294767,0.4954465439182058,1.1431989286796338,1.8618396750755777,0.10059195854546223,-0.5749450486673213,2.213419769486281,-0.2991812014526982,-0.8742572088931914,-1.4373761543925636,0.17842742295902955,-0.1377278458445078,-0.3111169199627438,0.008915844773504565]",damped_parent_19,damped_tail,3.0630984850724463,-0.026758638420236847,0.03401447918690674,906.6358908626644,0.042489400377545845,0.46593002648639603,0.25887965649375616,0.07959858220270787,0.02483563673302923,0.07624647781598547,3.4625659445475025,33,5
s21g005_036d51f554b8e362,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.7507178132641703,-1.3124393168505422,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",damped_parent_07,damped_tail,2.948905720269611,-0.02736111403014274,0.032090445559724984,982.3084067572017,0.041904022722313916,0.45685406680145835,0.24798240574239114,0.054948588357479136,0.03061935534524953,0.0877512770586432,3.4822384231836434,34,5
s21g005_6f75a9391b4e9b87,"[2.4067428209099577,1.225860029506926,0.47321011867494545,1.152420714601345,1.841633625182728,0.0905698988761515,-0.4071303491771704,1.9864017797812352,-0.19352668410844914,-0.9249429786294011,-1.6004940726274488,0.04872919112705748,-0.44328443738570755,-0.12084400313492655,-0.04636251006651059]",damped_parent_17,damped_tail,3.0521348741779972,-0.027622218754699834,0.033418482112175824,999.9073897846683,0.042449169571116795,0.47309737304751903,0.2689038115989693,0.027208640615166476,0.0174399791226422,0.08053483068301522,3.4843610566451595,35,5
s21g005_b1082b0591cddcdd,"[2.381841168342186,1.25860214060634,0.49035931721942394,1.1637139195377237,1.8739147835455845,0.11388394817222564,-0.37044430246499066,2.2157938255003855,-0.35427546573665963,-0.9959964900447014,-1.506789075525485,0.2635628042584044,-0.1709456126551092,-0.08098549445834109,-0.03440119544385973]",damped_parent_11,damped_tail,3.0240111406397583,-0.02703554937346686,0.03335979643200605,925.1767412755689,0.042220010789763,0.466600298510697,0.26501239609211275,0.08683781921640008,0.017700433774062715,0.08357833925014607,3.489023849560221,36,5
s21g005_ade2714ac59d6d21,"[2.366175317518763,1.2512759805787352,0.48114624214875273,1.1060258595587187,1.8725245424517412,0.09301125821315065,-0.2677289217523698,2.084177295411108,-0.32090535109278717,-0.7528906306669311,-1.1739691251164195,0.22634247095149124,-0.4937314354855179,0.3008662910532734,-0.027684168882325645]",damped_parent_14,damped_tail,2.9018465732376755,-0.026206959626278947,0.03235147010546284,1041.31159033125,0.04165763240517465,0.45061751670664374,0.2422256410305107,0.05878789770187702,0.034495438121797284,0.09229936308798352,3.4972405147492736,37,5
s21g005_0c211bbb88ae53a0,"[2.4157488671547664,1.2292878527471394,0.45546677022276155,1.1058599824111321,1.9122368982688807,0.09795825125199904,-0.38835920067331137,2.1552109813279983,-0.3442339247467163,-0.8792594270912348,-1.3448825133965334,0.036204235458963285,-0.15875804453819176,-0.07167489300680899,0.10138895959038847]",damped_parent_21,damped_tail,3.020441060429339,-0.026625950276890298,0.03352193553728228,1014.8320240910944,0.042283348323129424,0.45540394044393545,0.25124854125792745,0.07716672543760995,0.02439167498541332,0.08390080908080506,3.4988219184170206,38,5
s21g005_52bf3432ae23262f,"[2.4197415430995006,1.2305444738370055,0.4834270724178216,1.147806748815007,1.8506210171494712,0.11725218484179784,-0.3709453217015831,2.2526231779110626,-0.34709599353712306,-1.048879103488305,-1.4186996582643543,0.17778131331881403,-0.5987095178595838,0.0014611293569368328,0.09532030582144947]",damped_parent_07,damped_tail,3.0179122530976614,-0.02686423108651559,0.03336401225122043,938.9420768451746,0.042191486901646175,0.4721345220033577,0.2590069607475905,0.09118631922889488,0.01476902347514049,0.08534102032228084,3.4989474287291022,39,5
s21g005_7479a5eec70e930e,"[2.351365839437856,1.192507868372719,0.48187967838440654,1.167769294070918,1.8694960311298852,0.09461341365918702,-0.35084378533541016,2.0841478469949686,-0.23468491580841994,-0.9114833028580227,-1.1608706857373348,0.13070171701175493,-0.6722799871259176,-0.11297331730103798,0.07387588343501097]",damped_parent_09,damped_tail,2.9190109325093463,-0.026258179693515182,0.032642079316935954,956.9730182764579,0.041740676014882884,0.464687195697704,0.2397674565493201,0.04676670994543269,0.029602935040949723,0.09234168347021735,3.503936737113098,40,5
s21g005_dcf43afc36fd8e5d,"[2.3421165198209484,1.2057999873703056,0.46826322319770775,1.156039961680683,1.87617805464906,0.0991018698301847,-0.2357684750576248,2.0243412075160214,-0.2923031976336485,-0.8540622919288214,-1.3110382895348034,0.12823950332069128,-0.6144373177407438,-0.2746304990048677,0.16635869528658365]",damped_parent_08,damped_tail,2.9353211135306396,-0.02716299497901642,0.03218172432725709,888.8574769045481,0.04180979461150455,0.4655301902602581,0.24331824772591398,0.04479939710394272,0.02897889306499674,0.0921977793102722,3.5172412651786455,41,5
s21g005_db5eae82dbb216e8,"[2.3866064919672003,1.2440666662939963,0.49216036856261186,1.1409452491820065,1.8434192553119801,0.10233034345714308,-0.3555587107255045,2.142775133219487,-0.3915967249404845,-0.7411910359742511,-1.296714020972311,0.17687687359332446,-0.15688379866278063,-0.05813536507365506,0.026169296116117485]",damped_parent_01,damped_tail,2.9553481392118877,-0.027035176964096075,0.032346986323687564,979.5625783347932,0.04191053852167921,0.45141027288034913,0.24608200034424707,0.07940814943729127,0.034411899358986926,0.090648861628416,3.530913445268445,42,5
