stage,phase,candidate_id,population_index,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,result_relpath,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,stage3_1_earliest_strict_arrival_step,stage3_1_earliest_strict_arrival_ms,stage3_1_earliest_relaxed_arrival_step,stage3_1_earliest_relaxed_arrival_ms,stage3_1_gate_endpoint_step,stage3_1_gate_endpoint_ms,stage3_1_gate_sustained_box_max_error_m,stage3_1_gate_post_arrival_velocity_rms_m_per_s,stage3_1_best_endpoint_step,stage3_1_best_endpoint_ms,stage3_1_window_start_step,stage3_1_sustained_box_max_error_m,stage3_1_endpoint_velocity_m_per_s,stage3_1_endpoint_late_velocity_rms_m_per_s,stage3_1_post_arrival_velocity_rms_m_per_s,stage3_1_final_velocity_m_per_s,stage3_1_sustained_Ip_max_error_A,stage3_1_position_violation,stage3_1_endpoint_speed_violation,stage3_1_endpoint_late_speed_violation,stage3_1_post_speed_violation,stage3_1_final_speed_violation,stage3_1_ip_violation,stage3_1_max_violation,stage3_1_sum_violation,stage3_1_l2_violation,stage3_1_endpoint_evaluations,stage3_1_speed_safe_at_best_endpoint,stage3_1_position_safe_at_best_endpoint,stage3_1_quality,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,phase_rank,sqp_center_candidate_id,sqp_profile,sqp_endpoint_step,sqp_step_scale,sqp_request_index,sqp_solver_success,sqp_solver_message,predicted_linear_objective,predicted_max_violation,predicted_sum_violation,predicted_l2_violation,predicted_position_box_m,predicted_endpoint_speed_m_per_s,predicted_late_speed_m_per_s,trust_scale,trust_boundary_fraction
Stage3.1,controller_identification_999_probes,s31r999p_69651620f6334222,14,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v7_m,real_tsc_fd_probe,"[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4129908399311615,-0.005991563903879671,-1.1089019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",stage3_1_evaluations/controller_identification_999_probes/s31r999p_69651620f6334222.json.gz,True,,16,-0.025647650999999994,0.0286499865,83.38180000000284,0.0384528767229187,0.0286499865,0.012535210935234745,0.06761280210339465,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299374239,0.047239747377620614,14,140,12,0.0299374239,0.06562054519288908,0.06762936034092895,0.047239747377620614,0.012535210935234745,529.7198000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.0654282272584422,""endpoint_late_velocity_rms_m_per_s"":0.05497657031368143,""post_arrival_velocity_rms_m_per_s"":0.06761280210339465,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303745374,""endpoint_velocity_m_per_s"":0.09768277046801062,""endpoint_late_velocity_rms_m_per_s"":0.06033801682638909,""post_arrival_velocity_rms_m_per_s"":0.06832547380225737,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":816.4710000000014,""position_violation"":0.012484579999999967,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012484579999999967,""sum_violation"":0.012484579999999967,""l2_violation"":0.012484579999999967,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299374239,""endpoint_velocity_m_per_s"":0.06562054519288908,""endpoint_late_velocity_rms_m_per_s"":0.06762936034092895,""post_arrival_velocity_rms_m_per_s"":0.047239747377620614,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":529.7198000000026,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291699208,""endpoint_velocity_m_per_s"":0.012535210935234745,""endpoint_late_velocity_rms_m_per_s"":0.06761280210339465,""post_arrival_velocity_rms_m_per_s"":0.012535210935234745,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":349.7592000000004,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.191052704544628,4.191052704544628,4.191052704544628,0.42006205222529,0.3072358069922158,0.04807504367787985,249.0775661468506,14,140,12,120,14,140,0.0299374239,0.047239747377620614,14,140,12,0.0299374239,0.06562054519288908,0.06762936034092895,0.047239747377620614,0.012535210935234745,529.7198000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304513742,""endpoint_velocity_m_per_s"":0.0654282272584422,""endpoint_late_velocity_rms_m_per_s"":0.05497657031368143,""post_arrival_velocity_rms_m_per_s"":0.06761280210339465,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":885.5930000000008,""position_violation"":0.015045806666666772,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015045806666666772,""sum_violation"":0.015045806666666772,""l2_violation"":0.015045806666666772,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303745374,""endpoint_velocity_m_per_s"":0.09768277046801062,""endpoint_late_velocity_rms_m_per_s"":0.06033801682638909,""post_arrival_velocity_rms_m_per_s"":0.06832547380225737,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":816.4710000000014,""position_violation"":0.012484579999999967,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012484579999999967,""sum_violation"":0.012484579999999967,""l2_violation"":0.012484579999999967,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299374239,""endpoint_velocity_m_per_s"":0.06562054519288908,""endpoint_late_velocity_rms_m_per_s"":0.06762936034092895,""post_arrival_velocity_rms_m_per_s"":0.047239747377620614,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":529.7198000000026,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291699208,""endpoint_velocity_m_per_s"":0.012535210935234745,""endpoint_late_velocity_rms_m_per_s"":0.06761280210339465,""post_arrival_velocity_rms_m_per_s"":0.012535210935234745,""final_velocity_m_per_s"":0.012535210935234745,""sustained_Ip_max_error_A"":349.7592000000004,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.191052704544628,s31r003s_42fa9af8412dc46c,nominal_05_s22g000_571ab4a158d29207,7,-1,0.018,-0.018000000000000016,two_sided,1,,,,,,,,,,,,,,,,
Stage3.1,controller_identification_999_probes,s31r999p_8ed9bde8bda54aa0,8,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v4_m,real_tsc_fd_probe,"[0.1986434276998702,0.49204023013107095,0.21547878343592358,0.83132404818189,1.4992800036218754,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.1089019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",stage3_1_evaluations/controller_identification_999_probes/s31r999p_8ed9bde8bda54aa0.json.gz,True,,16,-0.025643714999999956,0.0286481625,84.18580000000293,0.038448892488960315,0.0286481625,0.012818103449463384,0.06767563907847109,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299379992,0.04744588373480257,14,140,12,0.0299379992,0.06586288781029617,0.06767368931979185,0.04744588373480257,0.012818103449463384,531.0886000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304514349,""endpoint_velocity_m_per_s"":0.0652159883146498,""endpoint_late_velocity_rms_m_per_s"":0.05490639300315973,""post_arrival_velocity_rms_m_per_s"":0.06767563907847109,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":885.1029000000017,""position_violation"":0.015047830000000095,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015047830000000095,""sum_violation"":0.015047830000000095,""l2_violation"":0.015047830000000095,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303748179,""endpoint_velocity_m_per_s"":0.09779887320469796,""endpoint_late_velocity_rms_m_per_s"":0.06032113205299215,""post_arrival_velocity_rms_m_per_s"":0.0684758920274413,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":818.3550000000032,""position_violation"":0.012493929999999986,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012493929999999986,""sum_violation"":0.012493929999999986,""l2_violation"":0.012493929999999986,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299379992,""endpoint_velocity_m_per_s"":0.06586288781029617,""endpoint_late_velocity_rms_m_per_s"":0.06767368931979185,""post_arrival_velocity_rms_m_per_s"":0.04744588373480257,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":531.0886000000028,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291700683,""endpoint_velocity_m_per_s"":0.012818103449463384,""endpoint_late_velocity_rms_m_per_s"":0.06767563907847109,""post_arrival_velocity_rms_m_per_s"":0.012818103449463384,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":350.7914000000019,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.19230868948496,4.19230868948496,4.19230868948496,0.4199262305469346,0.3069201797836208,0.04807504367787985,243.64904856681824,14,140,12,120,14,140,0.0299379992,0.04744588373480257,14,140,12,0.0299379992,0.06586288781029617,0.06767368931979185,0.04744588373480257,0.012818103449463384,531.0886000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304514349,""endpoint_velocity_m_per_s"":0.0652159883146498,""endpoint_late_velocity_rms_m_per_s"":0.05490639300315973,""post_arrival_velocity_rms_m_per_s"":0.06767563907847109,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":885.1029000000017,""position_violation"":0.015047830000000095,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.015047830000000095,""sum_violation"":0.015047830000000095,""l2_violation"":0.015047830000000095,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303748179,""endpoint_velocity_m_per_s"":0.09779887320469796,""endpoint_late_velocity_rms_m_per_s"":0.06032113205299215,""post_arrival_velocity_rms_m_per_s"":0.0684758920274413,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":818.3550000000032,""position_violation"":0.012493929999999986,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012493929999999986,""sum_violation"":0.012493929999999986,""l2_violation"":0.012493929999999986,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299379992,""endpoint_velocity_m_per_s"":0.06586288781029617,""endpoint_late_velocity_rms_m_per_s"":0.06767368931979185,""post_arrival_velocity_rms_m_per_s"":0.04744588373480257,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":531.0886000000028,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291700683,""endpoint_velocity_m_per_s"":0.012818103449463384,""endpoint_late_velocity_rms_m_per_s"":0.06767563907847109,""post_arrival_velocity_rms_m_per_s"":0.012818103449463384,""final_velocity_m_per_s"":0.012818103449463384,""sustained_Ip_max_error_A"":350.7914000000019,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.19230868948496,s31r003s_42fa9af8412dc46c,nominal_05_s22g000_571ab4a158d29207,4,-1,0.013,-0.0129999999999999,two_sided,2,,,,,,,,,,,,,,,,
Stage3.1,controller_identification_999_probes,s31r999p_633377300e52a9db,2,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v1_m,real_tsc_fd_probe,"[0.1986434276998702,0.48304023013107095,0.21547878343592358,0.83132404818189,1.5122800036218753,0.028159299640196922,0.30806661553497394,0.4309908399311615,-0.005991563903879671,-1.1089019269553486,-1.1213055953182878,0.6599068669037618,-0.511986289280472,-0.46391496554601097,0.49992092091630724,-0.2679410662670594,-0.5027650000000008,0.3255964149569546,-0.2785443579757814,-0.8448859878787722,0.3086456620311949]",stage3_1_evaluations/controller_identification_999_probes/s31r999p_633377300e52a9db.json.gz,True,,16,-0.02564556200000001,0.0286545363,83.5454000000027,0.03845487356452836,0.0286545363,0.013020983007005668,0.06762264460396916,0.6492383287639514,0.41409999999999997,4,16,True,True,PASS_PRECISE_HOLD_30MM_120_150MS,14,140,12,120,14,140,0.0299413698,0.047481694984117966,14,140,12,0.0299413698,0.06587470469505648,0.06759685613926239,0.047481694984117966,0.013020983007005668,530.3176000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304521073,""endpoint_velocity_m_per_s"":0.06501255137926065,""endpoint_late_velocity_rms_m_per_s"":0.054815984666752415,""post_arrival_velocity_rms_m_per_s"":0.06762264460396916,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":884.6259000000027,""position_violation"":0.0150702433333334,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0150702433333334,""sum_violation"":0.0150702433333334,""l2_violation"":0.0150702433333334,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303768895,""endpoint_velocity_m_per_s"":0.0977529216901891,""endpoint_late_velocity_rms_m_per_s"":0.06022564225956424,""post_arrival_velocity_rms_m_per_s"":0.06847056889909676,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":817.657900000002,""position_violation"":0.012562983333333388,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012562983333333388,""sum_violation"":0.012562983333333388,""l2_violation"":0.012562983333333388,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299413698,""endpoint_velocity_m_per_s"":0.06587470469505648,""endpoint_late_velocity_rms_m_per_s"":0.06759685613926239,""post_arrival_velocity_rms_m_per_s"":0.047481694984117966,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":530.3176000000021,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291744981,""endpoint_velocity_m_per_s"":0.013020983007005668,""endpoint_late_velocity_rms_m_per_s"":0.06762264460396916,""post_arrival_velocity_rms_m_per_s"":0.013020983007005668,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":350.0532000000021,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.192365786183872,4.192365786183872,4.192365786183872,0.42009841685489,0.30733331812325276,0.04807504367787985,249.8791537284851,14,140,12,120,14,140,0.0299413698,0.047481694984117966,14,140,12,0.0299413698,0.06587470469505648,0.06759685613926239,0.047481694984117966,0.013020983007005668,530.3176000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0304521073,""endpoint_velocity_m_per_s"":0.06501255137926065,""endpoint_late_velocity_rms_m_per_s"":0.054815984666752415,""post_arrival_velocity_rms_m_per_s"":0.06762264460396916,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":884.6259000000027,""position_violation"":0.0150702433333334,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0150702433333334,""sum_violation"":0.0150702433333334,""l2_violation"":0.0150702433333334,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0303768895,""endpoint_velocity_m_per_s"":0.0977529216901891,""endpoint_late_velocity_rms_m_per_s"":0.06022564225956424,""post_arrival_velocity_rms_m_per_s"":0.06847056889909676,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":817.657900000002,""position_violation"":0.012562983333333388,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.012562983333333388,""sum_violation"":0.012562983333333388,""l2_violation"":0.012562983333333388,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0299413698,""endpoint_velocity_m_per_s"":0.06587470469505648,""endpoint_late_velocity_rms_m_per_s"":0.06759685613926239,""post_arrival_velocity_rms_m_per_s"":0.047481694984117966,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":530.3176000000021,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0291744981,""endpoint_velocity_m_per_s"":0.013020983007005668,""endpoint_late_velocity_rms_m_per_s"":0.06762264460396916,""post_arrival_velocity_rms_m_per_s"":0.013020983007005668,""final_velocity_m_per_s"":0.013020983007005668,""sustained_Ip_max_error_A"":350.0532000000021,""position_violation"":0.0,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.0,""sum_violation"":0.0,""l2_violation"":0.0,""pass"":true}]",True,True,4.192365786183872,s31r003s_42fa9af8412dc46c,nominal_05_s22g000_571ab4a158d29207,1,-1,0.009,-0.009000000000000008,two_sided,3,,,,,,,,,,,,,,,,
