stage,phase,candidate_id,population_index,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,result_relpath,probe_center_candidate_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_velocity_m_per_s,late_velocity_rms_m_per_s,max_velocity_m_per_s,max_current_utilization,trailing_streak_within_30mm_steps,trailing_streak_within_40mm_steps,strict_gate_pass,relaxed_gate_pass,gate_label,stage3_0_earliest_strict_arrival_step,stage3_0_earliest_strict_arrival_ms,stage3_0_earliest_relaxed_arrival_step,stage3_0_earliest_relaxed_arrival_ms,stage3_0_gate_endpoint_step,stage3_0_gate_endpoint_ms,stage3_0_gate_sustained_box_max_error_m,stage3_0_gate_post_arrival_velocity_rms_m_per_s,stage3_0_best_endpoint_step,stage3_0_best_endpoint_ms,stage3_0_window_start_step,stage3_0_sustained_box_max_error_m,stage3_0_endpoint_velocity_m_per_s,stage3_0_endpoint_late_velocity_rms_m_per_s,stage3_0_post_arrival_velocity_rms_m_per_s,stage3_0_final_velocity_m_per_s,stage3_0_sustained_Ip_max_error_A,stage3_0_position_violation,stage3_0_endpoint_speed_violation,stage3_0_endpoint_late_speed_violation,stage3_0_post_speed_violation,stage3_0_final_speed_violation,stage3_0_ip_violation,stage3_0_max_violation,stage3_0_sum_violation,stage3_0_l2_violation,stage3_0_endpoint_evaluations,stage3_0_speed_safe_at_best_endpoint,stage3_0_position_safe_at_best_endpoint,stage3_0_quality,continuous_objective,selection_score,action_rms,delta_action_rms,repair_excess_rms,wall_time_s,phase_rank,control_vector,source_stage3_0_candidate_id,source_result_path,stage3_1_earliest_strict_arrival_step,stage3_1_earliest_strict_arrival_ms,stage3_1_earliest_relaxed_arrival_step,stage3_1_earliest_relaxed_arrival_ms,stage3_1_gate_endpoint_step,stage3_1_gate_endpoint_ms,stage3_1_gate_sustained_box_max_error_m,stage3_1_gate_post_arrival_velocity_rms_m_per_s,stage3_1_best_endpoint_step,stage3_1_best_endpoint_ms,stage3_1_window_start_step,stage3_1_sustained_box_max_error_m,stage3_1_endpoint_velocity_m_per_s,stage3_1_endpoint_late_velocity_rms_m_per_s,stage3_1_post_arrival_velocity_rms_m_per_s,stage3_1_final_velocity_m_per_s,stage3_1_sustained_Ip_max_error_A,stage3_1_position_violation,stage3_1_endpoint_speed_violation,stage3_1_endpoint_late_speed_violation,stage3_1_post_speed_violation,stage3_1_final_speed_violation,stage3_1_ip_violation,stage3_1_max_violation,stage3_1_sum_violation,stage3_1_l2_violation,stage3_1_endpoint_evaluations,stage3_1_speed_safe_at_best_endpoint,stage3_1_position_safe_at_best_endpoint,stage3_1_quality,sqp_profile,sqp_endpoint_step,sqp_step_scale,predicted_linear_objective,predicted_max_violation,probe_center_nominal_id,sqp_center_candidate_id,sqp_request_index,sqp_solver_success,sqp_solver_message,predicted_sum_violation,predicted_l2_violation,predicted_position_box_m,predicted_endpoint_speed_m_per_s,predicted_late_speed_m_per_s,trust_scale,trust_boundary_fraction
Stage3.0-source,controller_identification_999_probes,s30r999p_3d650586695d1458,7,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v3_p,real_tsc_fd_probe,"[-0.3625934518181101,0.31836250362187624,0.14993042464019693,0.2869999999999997,0.27099999999999996,0.038150000000000024,0.37939999999999935,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",,s30r02s_5c06bc76b59d0d57,3,1,0.016,0.016000000000000014,two_sided,True,,16,-0.027138718000000006,0.0347830175,467.94680000000153,0.044117664501748394,0.0347830175,0.053851765494918345,0.09329181813360073,0.6492383287639514,0.41409999999999997,0,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,14,140,14,140,0.0347830175,0.07380439887524418,14,140,12,0.0347830175,0.08941009976368783,0.09502609196799064,0.07380439887524418,0.053851765494918345,672.856200000002,0.15943391666666673,0.0,0.0,0.0,0.0,0.0,0.15943391666666673,0.15943391666666673,0.15943391666666673,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.1058871379534122,""endpoint_late_velocity_rms_m_per_s"":0.07453966943691982,""post_arrival_velocity_rms_m_per_s"":0.09329181813360073,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":782.9552000000003,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.058871379534122026,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.21830529620078876,""l2_violation"":0.16995591520133765,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.11272616711329317,""endpoint_late_velocity_rms_m_per_s"":0.08400758262533556,""post_arrival_velocity_rms_m_per_s"":0.0886968006539251,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":731.2748000000029,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.12726167113293152,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.28669558779959825,""l2_violation"":0.20399683017934384,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.08941009976368783,""endpoint_late_velocity_rms_m_per_s"":0.09502609196799064,""post_arrival_velocity_rms_m_per_s"":0.07380439887524418,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":672.856200000002,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.15943391666666673,""l2_violation"":0.15943391666666673,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.053851765494918345,""endpoint_late_velocity_rms_m_per_s"":0.09329181813360073,""post_arrival_velocity_rms_m_per_s"":0.053851765494918345,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":637.721800000003,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.15943391666666673,""l2_violation"":0.15943391666666673,""pass"":false}]",True,False,5.62003014471422,5.62003014471422,1016746.1812801447,0.3813455810744221,0.20868830022204465,0.04807504367787985,240.79900908470154,1,"[-0.5973015723001297,-0.30390476986892895,0.14356953343592382,-0.3625934518181101,0.31836250362187624,0.14993042464019693,0.2869999999999997,0.27099999999999996,0.038150000000000024,0.37939999999999935,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",s30r999p_3d650586695d1458,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage3_0_runs/stage3_0_svd3_tail_sqp_150ms_20260721_121352/stage3_0_evaluations/controller_identification_999_probes/s30r999p_3d650586695d1458.json.gz,,,14,140,14,140,0.0347830175,0.07380439887524418,14,140,12,0.0347830175,0.08941009976368783,0.09502609196799064,0.07380439887524418,0.053851765494918345,672.856200000002,0.15943391666666673,0.0,0.0,0.0,0.0,0.0,0.15943391666666673,0.15943391666666673,0.15943391666666673,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.1058871379534122,""endpoint_late_velocity_rms_m_per_s"":0.07453966943691982,""post_arrival_velocity_rms_m_per_s"":0.09329181813360073,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":782.9552000000003,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.058871379534122026,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.21830529620078876,""l2_violation"":0.16995591520133765,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.11272616711329317,""endpoint_late_velocity_rms_m_per_s"":0.08400758262533556,""post_arrival_velocity_rms_m_per_s"":0.0886968006539251,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":731.2748000000029,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.12726167113293152,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.28669558779959825,""l2_violation"":0.20399683017934384,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.08941009976368783,""endpoint_late_velocity_rms_m_per_s"":0.09502609196799064,""post_arrival_velocity_rms_m_per_s"":0.07380439887524418,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":672.856200000002,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.15943391666666673,""l2_violation"":0.15943391666666673,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347830175,""endpoint_velocity_m_per_s"":0.053851765494918345,""endpoint_late_velocity_rms_m_per_s"":0.09329181813360073,""post_arrival_velocity_rms_m_per_s"":0.053851765494918345,""final_velocity_m_per_s"":0.053851765494918345,""sustained_Ip_max_error_A"":637.721800000003,""position_violation"":0.15943391666666673,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15943391666666673,""sum_violation"":0.15943391666666673,""l2_violation"":0.15943391666666673,""pass"":false}]",True,False,5.62003014471422,,,,,,,,,,,,,,,,,
Stage3.0-source,controller_identification_999_probes,s30r999p_c100a0376c13f0bd,1,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v0_p,real_tsc_fd_probe,"[-0.3525934518181101,0.31836250362187624,0.14993042464019693,0.2709999999999997,0.27099999999999996,0.038150000000000024,0.37939999999999935,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",,s30r02s_5c06bc76b59d0d57,0,1,0.01,0.010000000000000009,two_sided,True,,16,-0.027129486999999952,0.0347852661,467.89330000000336,0.04411375978683948,0.0347852661,0.05446779030711628,0.09335681144294193,0.6492383287639514,0.41409999999999997,0,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,14,140,14,140,0.0347852661,0.07424662430559334,14,140,12,0.0347852661,0.08976849258293165,0.09498023264356385,0.07424662430559334,0.05446779030711628,673.1680000000015,0.15950887000000002,0.0,0.0,0.0,0.0,0.0,0.15950887000000002,0.15950887000000002,0.15950887000000002,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.10556213396605078,""endpoint_late_velocity_rms_m_per_s"":0.0743969477813466,""post_arrival_velocity_rms_m_per_s"":0.09335681144294193,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":783.358400000001,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.05562133966050786,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.2151302096605079,""l2_violation"":0.16892842577348105,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.11266539132383892,""endpoint_late_velocity_rms_m_per_s"":0.08386055610650711,""post_arrival_velocity_rms_m_per_s"":0.08891683913205192,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":731.9825000000019,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.12665391323838904,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.28616278323838906,""l2_violation"":0.20367693376343401,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.08976849258293165,""endpoint_late_velocity_rms_m_per_s"":0.09498023264356385,""post_arrival_velocity_rms_m_per_s"":0.07424662430559334,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":673.1680000000015,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.15950887000000002,""l2_violation"":0.15950887000000002,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.05446779030711628,""endpoint_late_velocity_rms_m_per_s"":0.09335681144294193,""post_arrival_velocity_rms_m_per_s"":0.05446779030711628,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":637.9260000000031,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.15950887000000002,""l2_violation"":0.15950887000000002,""pass"":false}]",True,False,5.620944585747677,5.620944585747677,1016754.0522945857,0.3812451722973729,0.208381300404611,0.04807504367787985,242.1873264312744,2,"[-0.5973015723001297,-0.30390476986892895,0.14356953343592382,-0.3525934518181101,0.31836250362187624,0.14993042464019693,0.2709999999999997,0.27099999999999996,0.038150000000000024,0.37939999999999935,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",s30r999p_c100a0376c13f0bd,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage3_0_runs/stage3_0_svd3_tail_sqp_150ms_20260721_121352/stage3_0_evaluations/controller_identification_999_probes/s30r999p_c100a0376c13f0bd.json.gz,,,14,140,14,140,0.0347852661,0.07424662430559334,14,140,12,0.0347852661,0.08976849258293165,0.09498023264356385,0.07424662430559334,0.05446779030711628,673.1680000000015,0.15950887000000002,0.0,0.0,0.0,0.0,0.0,0.15950887000000002,0.15950887000000002,0.15950887000000002,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.10556213396605078,""endpoint_late_velocity_rms_m_per_s"":0.0743969477813466,""post_arrival_velocity_rms_m_per_s"":0.09335681144294193,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":783.358400000001,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.05562133966050786,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.2151302096605079,""l2_violation"":0.16892842577348105,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.11266539132383892,""endpoint_late_velocity_rms_m_per_s"":0.08386055610650711,""post_arrival_velocity_rms_m_per_s"":0.08891683913205192,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":731.9825000000019,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.12665391323838904,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.28616278323838906,""l2_violation"":0.20367693376343401,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.08976849258293165,""endpoint_late_velocity_rms_m_per_s"":0.09498023264356385,""post_arrival_velocity_rms_m_per_s"":0.07424662430559334,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":673.1680000000015,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.15950887000000002,""l2_violation"":0.15950887000000002,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347852661,""endpoint_velocity_m_per_s"":0.05446779030711628,""endpoint_late_velocity_rms_m_per_s"":0.09335681144294193,""post_arrival_velocity_rms_m_per_s"":0.05446779030711628,""final_velocity_m_per_s"":0.05446779030711628,""sustained_Ip_max_error_A"":637.9260000000031,""position_violation"":0.15950887000000002,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15950887000000002,""sum_violation"":0.15950887000000002,""l2_violation"":0.15950887000000002,""pass"":false}]",True,False,5.620944585747677,,,,,,,,,,,,,,,,,
Stage3.0-source,controller_identification_999_probes,s30r999p_8f77c81ea48cc213,13,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v6_p,real_tsc_fd_probe,"[-0.3625934518181101,0.31836250362187624,0.14993042464019693,0.2709999999999997,0.27099999999999996,0.038150000000000024,0.39939999999999937,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",,s30r02s_5c06bc76b59d0d57,6,1,0.02,0.020000000000000018,two_sided,True,,16,-0.02713402399999998,0.0347969198,468.08570000000327,0.04412573949522214,0.0347969198,0.0539315438148234,0.09365879868449245,0.6492383287639514,0.41409999999999997,0,16,False,True,PASS_DAMPED_HOLD_40MM_120_150MS,,,14,140,14,140,0.0347969198,0.07411841029815944,14,140,12,0.0347969198,0.08988028744948694,0.0953803777251306,0.07411841029815944,0.0539315438148234,672.5191000000013,0.15989732666666678,0.0,0.0,0.0,0.0,0.0,0.15989732666666678,0.15989732666666678,0.15989732666666678,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.1060956551671472,""endpoint_late_velocity_rms_m_per_s"":0.07462046359996266,""post_arrival_velocity_rms_m_per_s"":0.09365879868449245,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":782.9552000000003,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.06095655167147185,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.22085387833813863,""l2_violation"":0.17112234297958745,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.11333365232132211,""endpoint_late_velocity_rms_m_per_s"":0.08428319646151129,""post_arrival_velocity_rms_m_per_s"":0.08912836106564312,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":731.4477000000006,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.1333365232132211,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.2932338498798879,""l2_violation"":0.20819650212656454,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.08988028744948694,""endpoint_late_velocity_rms_m_per_s"":0.0953803777251306,""post_arrival_velocity_rms_m_per_s"":0.07411841029815944,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":672.5191000000013,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.15989732666666678,""l2_violation"":0.15989732666666678,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.0539315438148234,""endpoint_late_velocity_rms_m_per_s"":0.09365879868449245,""post_arrival_velocity_rms_m_per_s"":0.0539315438148234,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":637.777100000003,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.15989732666666678,""l2_violation"":0.15989732666666678,""pass"":false}]",True,False,5.6313413304726,5.6313413304726,1016794.8506413304,0.3813870859741396,0.20851280870039265,0.04807504367787985,231.7575719356537,3,"[-0.5973015723001297,-0.30390476986892895,0.14356953343592382,-0.3625934518181101,0.31836250362187624,0.14993042464019693,0.2709999999999997,0.27099999999999996,0.038150000000000024,0.39939999999999937,0.37939999999999996,0.1355,0.43359999999999943,0.43359999999999976,0.06539999999999996,0.4335999999999999,0.11359999999999945,0.16259999999999988,0.4335999999999991,0.11359999999999984,0.16259999999999983]",s30r999p_8f77c81ea48cc213,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage3_0_runs/stage3_0_svd3_tail_sqp_150ms_20260721_121352/stage3_0_evaluations/controller_identification_999_probes/s30r999p_8f77c81ea48cc213.json.gz,,,14,140,14,140,0.0347969198,0.07411841029815944,14,140,12,0.0347969198,0.08988028744948694,0.0953803777251306,0.07411841029815944,0.0539315438148234,672.5191000000013,0.15989732666666678,0.0,0.0,0.0,0.0,0.0,0.15989732666666678,0.15989732666666678,0.15989732666666678,"[{""endpoint_step"":12,""arrival_time_ms"":120,""window_start_step"":10,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.1060956551671472,""endpoint_late_velocity_rms_m_per_s"":0.07462046359996266,""post_arrival_velocity_rms_m_per_s"":0.09365879868449245,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":782.9552000000003,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.06095655167147185,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.22085387833813863,""l2_violation"":0.17112234297958745,""pass"":false},{""endpoint_step"":13,""arrival_time_ms"":130,""window_start_step"":11,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.11333365232132211,""endpoint_late_velocity_rms_m_per_s"":0.08428319646151129,""post_arrival_velocity_rms_m_per_s"":0.08912836106564312,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":731.4477000000006,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.1333365232132211,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.2932338498798879,""l2_violation"":0.20819650212656454,""pass"":false},{""endpoint_step"":14,""arrival_time_ms"":140,""window_start_step"":12,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.08988028744948694,""endpoint_late_velocity_rms_m_per_s"":0.0953803777251306,""post_arrival_velocity_rms_m_per_s"":0.07411841029815944,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":672.5191000000013,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.15989732666666678,""l2_violation"":0.15989732666666678,""pass"":false},{""endpoint_step"":15,""arrival_time_ms"":150,""window_start_step"":13,""sustained_box_max_error_m"":0.0347969198,""endpoint_velocity_m_per_s"":0.0539315438148234,""endpoint_late_velocity_rms_m_per_s"":0.09365879868449245,""post_arrival_velocity_rms_m_per_s"":0.0539315438148234,""final_velocity_m_per_s"":0.0539315438148234,""sustained_Ip_max_error_A"":637.777100000003,""position_violation"":0.15989732666666678,""endpoint_speed_violation"":0.0,""endpoint_late_speed_violation"":0.0,""post_speed_violation"":0.0,""final_speed_violation"":0.0,""ip_violation"":0.0,""max_violation"":0.15989732666666678,""sum_violation"":0.15989732666666678,""l2_violation"":0.15989732666666678,""pass"":false}]",True,False,5.6313413304726,,,,,,,,,,,,,,,,,
